,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
670,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,151,38.0,46.0,37.0,48.0,655,Public facing deeplift repo.,11.0,21,True,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,490.0,67.0,63.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,4.0,490.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
671,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2022-08-25 20:50:20.000000,2022-08-25 20:49:46,241.0,17.0,218,41.0,17.0,3.0,85.0,653,Data compression in TensorFlow.,16.0,21,True,2022-08-13 06:18:43.000,2.9.2,17.0,tensorflow-compression,,['tensorflow'],,939.0,1.0,,https://pypi.org/project/tensorflow-compression,2022-05-30 18:42:45.000,1.0,939.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
672,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430.0,,66,28.0,422.0,10.0,237.0,629,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22.000,0.5.3,24.0,torchbearer,,['pytorch'],,748.0,68.0,64.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000,4.0,748.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
673,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,623,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,62005.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,62005.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
674,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-07-11 06:08:40.000000,2022-03-16 14:38:31,280.0,,82,18.0,66.0,11.0,43.0,543,An intuitive library to extract features from time series.,14.0,21,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,8615.0,38.0,38.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,8615.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
675,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-08-31 20:10:01.000000,2022-08-31 20:01:55,721.0,8.0,62,17.0,106.0,8.0,45.0,528,A simplified framework and utilities for PyTorch.,18.0,21,False,2022-08-31 20:05:35.000,1.12.1,31.0,poutyne,,['pytorch'],,5241.0,97.0,92.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,5241.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
676,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,62,20.0,7.0,17.0,41.0,472,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,2018-01-15 18:14:37.000,0.9.0,10.0,pivottablejs,anaconda/pivottablejs,['jupyter'],,15092.0,281.0,259.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,15072.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1599.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
677,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133.0,,47,11.0,19.0,11.0,37.0,437,Joyplots in Python with matplotlib & pandas.,6.0,21,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,14991.0,193.0,188.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,14620.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,15591.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
678,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2022-08-30 19:34:08.000000,2022-08-30 19:34:08,2105.0,4.0,32,10.0,6.0,6.0,42.0,411,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,4.0,21,True,2022-05-04 16:40:08.000,4.2.0,66.0,hyperactive,,,101.0,910.0,19.0,16.0,https://pypi.org/project/hyperactive,2022-05-04 16:40:08.000,3.0,908.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
679,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-05-27 05:51:07.000000,2022-05-25 05:43:59,218.0,,68,9.0,306.0,32.0,34.0,384,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,21,True,2021-02-17 15:38:45.000,0.2.9,11.0,lazypredict,conda-forge/lazypredict,['sklearn'],,4869.0,324.0,324.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,4813.0,https://anaconda.org/conda-forge/lazypredict,2021-08-24 21:49:02.096,731.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
680,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110.0,,47,23.0,20.0,17.0,10.0,352,pyspark methods to enhance developer productivity.,6.0,21,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,768146.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,768146.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
681,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,9.0,37.0,27.0,37.0,325,Data imputations library to preprocess datasets with missing data.,11.0,21,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,8562.0,147.0,144.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,8562.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
682,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2022-08-22 18:21:33.000000,2022-08-22 18:21:33,975.0,3.0,41,6.0,197.0,11.0,91.0,319,A package built on top of Hugging Faces transformers library that makes it easy to utilize state-of-the-art NLP models.,14.0,21,True,2022-02-06 06:58:53.000,2.4.1,39.0,happytransformer,,['huggingface'],,4480.0,85.0,84.0,https://pypi.org/project/happytransformer,2022-02-06 06:54:52.000,1.0,4480.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
683,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2022-08-03 06:46:44.000000,2022-08-02 20:35:09,484.0,5.0,45,24.0,223.0,14.0,59.0,261,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",34.0,21,False,2022-08-03 06:49:10.455,1.2.0,67.0,gokart,,,,910.0,4.0,,https://pypi.org/project/gokart,2022-07-05 05:10:17.000,4.0,910.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
684,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-06-20 06:00:11.237000,2022-04-14 09:41:50,86.0,,34,13.0,9.0,1.0,12.0,213,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,21,False,2021-11-22 14:30:25.000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,107876.0,552.0,512.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000,40.0,106899.0,https://anaconda.org/conda-forge/py3nvml,2022-06-20 06:00:11.237,31289.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
685,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2022-08-17 15:08:24.355000,2022-08-16 20:27:57,2437.0,24.0,56,8.0,219.0,27.0,71.0,211,Python recommendation toolkit.,13.0,21,False,2022-08-16 20:26:42.000,0.14.2,23.0,lenskit,conda-forge/lenskit,,,1591.0,2.0,,https://pypi.org/project/lenskit,2022-03-11 17:34:02.000,2.0,1024.0,https://anaconda.org/conda-forge/lenskit,2022-08-17 15:08:24.355,12477.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
686,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-08-23 08:19:52.000000,2022-08-23 08:07:43,255.0,11.0,25,9.0,187.0,30.0,72.0,162,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,21,False,2022-07-20 11:16:35.529,0.7.2,14.0,celer,,['sklearn'],,560.0,14.0,14.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,560.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
687,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-08-20 21:55:40.000000,2022-08-20 21:55:40,222.0,59.0,21,22.0,38.0,5.0,7.0,92,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,21,False,2022-08-20 22:05:06.388,1.3.0,9.0,collie,,['pytorch'],,154.0,16.0,16.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,154.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
688,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deepmipt/DeepPavlov,https://github.com/deepmipt/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2022-07-17 06:13:36.000000,,,,1045,,,69.0,,5803,An open source library for deep learning end-to-end dialog systems and chatbots.,63.0,20,True,2022-05-31 12:04:38.000,0.17.4,47.0,deeppavlov,,['tensorflow'],,7704.0,6.0,,https://pypi.org/project/deeppavlov,2022-05-31 12:04:38.000,6.0,7704.0,,,,3.0,,-9.0,,,,,,,,,,,,,,,,,,,,,,,
689,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47.0,,769,221.0,24.0,7.0,120.0,5157,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,['tensorflow'],,952.0,7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,7.0,952.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
690,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,453,84.0,179.0,100.0,160.0,3261,A high performance and generic framework for distributed DNN training.,19.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,,,48.0,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,16.0,,,,3.0,,,,,,,,,,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1268.0,,,,,,,,,,,
691,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,77.0,1.0,18.0,7.0,2894,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,1556.0,150.0,143.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1556.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
692,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-06-29 05:50:24.000000,2022-06-29 05:46:04,955.0,1.0,454,167.0,118.0,22.0,112.0,2859,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,37.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,160.0,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,160.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
693,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,398,100.0,54.0,64.0,48.0,2788,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,675.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,675.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
694,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-08-23 18:31:16.000000,2021-05-06 12:10:38,127.0,,125,46.0,30.0,2.0,27.0,2685,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,164.0,38.0,38.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,103.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,493.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2022-09-01 13:46:31.000000,2022-06-01 08:52:55,2472.0,,783,131.0,916.0,40.0,63.0,2659,a distributed deep learning platform.,79.0,20,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,,,16.0,1.0,1.0,,,,,https://anaconda.org/nusdbsystem/singa,2021-08-09 13:10:26.397,510.0,3.0,,,,,,,,,,apache/singa,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,804.0,,,,,,,,,,,
696,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2021-12-27 09:52:12.000000,2021-06-28 07:40:53,521.0,,428,131.0,225.0,87.0,183.0,2177,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,35.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,126.0,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,126.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,1.0,347,88.0,4.0,3.0,18.0,2000,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,20,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,610.0,43.0,42.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,610.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
698,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-07-12 01:15:33.000000,2022-07-12 01:13:05,104.0,1.0,228,59.0,105.0,25.0,56.0,1986,"Codebase for Image Classification Research, written in PyTorch.",17.0,20,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,['pytorch'],,47792.0,6.0,6.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,47792.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,196,38.0,6.0,14.0,31.0,1551,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,['pytorch'],,1771.0,35.0,29.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1771.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-04-11 17:21:50.000000,2022-04-11 17:21:50,273.0,,128,101.0,149.0,26.0,19.0,1538,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,26.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,530.0,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,530.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,195,52.0,51.0,61.0,148.0,1422,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2501.0,340.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,305.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2022-06-21 21:11:42.000000,2019-01-21 14:01:28,379.0,,391,102.0,34.0,11.0,24.0,1322,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,['tensorflow'],,124.0,23.0,23.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,124.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,1794.0,63.0,63.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,1794.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2022-08-10 15:58:46.000000,2022-08-10 15:58:42,143.0,24.0,135,15.0,9.0,20.0,17.0,1097,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,20,True,2022-07-14 16:13:00.495,0.7.0,25.0,tez,,['pytorch'],,1461.0,35.0,33.0,https://pypi.org/project/tez,2022-06-05 17:32:26.000,2.0,1461.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,110,30.0,66.0,9.0,41.0,1038,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,20,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,['pytorch'],,3598.0,19.0,19.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,,3020.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,11561.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184,51.0,12.0,16.0,42.0,1008,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,['tensorflow'],,105.0,56.0,52.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,105.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103.0,19.0,62,35.0,12.0,15.0,17.0,1003,A Graph Neural Network Library in Jax.,17.0,20,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,['jax'],,2644.0,32.0,30.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,2567.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,853.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2022-06-13 13:53:07.000000,2019-05-06 07:06:50,159.0,,160,55.0,14.0,30.0,19.0,973,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,990.0,160.0,148.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,892.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:51.234,1570.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
709,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000000,2022-06-30 08:14:18,208.0,1.0,101,49.0,98.0,41.0,51.0,944,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,20,True,2021-11-18 20:57:29.000,0.3.1,8.0,tf-explain,,['tensorflow'],,1207.0,138.0,131.0,https://pypi.org/project/tf-explain,2021-11-18 20:57:29.000,7.0,1207.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,243,48.0,45.0,23.0,127.0,919,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,20,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,['tensorflow'],,93.0,20.0,20.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,93.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,783,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1527.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1527.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221.0,,157,75.0,96.0,51.0,43.0,758,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,"['tensorflow', 'spark']",,41115.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,41115.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-06-03 01:25:04.000000,2022-01-05 20:19:46,328.0,,140,27.0,101.0,58.0,52.0,743,Source code/webpage/demos for the What-If Tool.,20.0,20,True,2021-10-12 17:42:50.869,1.8.1,40.0,witwidget,conda-forge/tensorboard-plugin-wit,,,59432.0,3.0,,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,9711.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1200327.0,3.0,,-2.0,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,5265.0,,,,,,,,,,,,,,,,,
