,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
771,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2021-12-13 18:54:27.000000,2021-12-13 18:54:25,234.0,19.0,33,12.0,13.0,8.0,15.0,630,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",3.0,19,True,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],7.0,7.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2369.0,2410.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,166.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
772,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2021-07-31 04:54:26.000000,2020-07-03 18:01:17,397.0,,202,29.0,35.0,35.0,19.0,624,An open source python library for scalable Bayesian optimisation.,12.0,19,False,2020-07-03 18:05:12.000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,34175.0,34175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-02-24 06:43:47.000000,2022-02-16 15:02:10,1184.0,14.0,83,41.0,335.0,15.0,112.0,573,GPU accelerated signal processing.,37.0,19,True,2022-02-02 15:59:38.000,22.02.00,11.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
774,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-02-03 04:45:29.000000,2022-02-03 04:45:25,3200.0,14.0,30,10.0,1.0,,80.0,359,Deep Learning PyTorch.,1.0,19,True,2022-01-29 03:42:09.000,0.2.2,20.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000,,248.0,248.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
775,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,81,20.0,52.0,22.0,17.0,354,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,35.0,33.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,10329.0,10329.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2021-10-27 14:22:31.000000,2021-10-27 14:16:34,237.0,,80,10.0,20.0,7.0,10.0,343,A library of metrics for evaluating recommender systems.,13.0,19,True,2021-09-24 21:30:26.000,0.1.0,15.0,recmetrics,,,,,22.0,22.0,https://pypi.org/project/recmetrics,2021-09-24 21:30:26.000,,1528.0,1528.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-01-06 22:27:34.000000,2019-11-29 00:48:44,1051.0,,27,10.0,120.0,42.0,149.0,339,Open source production model management tool for data scientists.,6.0,19,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,393.0,393.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46,25.0,19.0,16.0,15.0,332,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],138.0,131.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,6348.0,6348.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-02-23 19:11:56.000000,2022-02-23 01:47:48,331.0,12.0,21,11.0,137.0,24.0,63.0,322,A High Level API for Deep Learning in JAX.,15.0,19,True,2022-02-23 01:51:01.000,0.8.5,29.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,2022-02-23 01:51:01.000,,697.0,697.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07,110.0,,40,20.0,18.0,17.0,9.0,316,pyspark methods to enhance developer productivity.,6.0,19,True,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,,,['spark'],4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,463055.0,463055.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,23,23.0,239.0,24.0,25.0,294,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,986.0,986.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-02-18 01:47:16.000000,2022-02-18 01:47:15,150.0,65.0,17,11.0,20.0,6.0,7.0,281,Callable PyTrees and filtered JIT/grad transformations = neural networks in JAX.,4.0,19,False,2022-02-09 22:07:23.000,0.1.6,10.0,equinox,,,,['jax'],7.0,6.0,https://pypi.org/project/equinox,2022-02-09 22:07:23.000,1.0,624.0,624.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
783,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,47,25.0,38.0,7.0,10.0,275,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,42787.0,42787.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-01-14 11:55:53.000000,2022-01-06 19:38:13,32.0,14.0,29,5.0,8.0,12.0,21.0,260,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-01-06 19:43:48.000,0.1.2,12.0,fastt5,,,,,9.0,9.0,https://pypi.org/project/fastt5,2022-01-06 19:43:48.000,,733.0,733.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2021-11-08 17:08:45.000000,2021-11-08 17:08:42,611.0,,27,12.0,57.0,3.0,50.0,255,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2021-10-17 09:48:21.000,2.06,32.0,ivis,,,,['tensorflow'],21.0,20.0,https://pypi.org/project/ivis,2021-10-17 09:46:36.000,1.0,1098.0,1098.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-02-02 23:21:42.000000,2022-02-02 19:52:59,281.0,3.0,66,19.0,272.0,12.0,8.0,243,Tensorflows Fairness Evaluation and Visualization Toolkit.,25.0,19,False,2022-02-02 23:21:42.000,0.37.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-02-02 23:21:42.000,,1219.0,1219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-02-14 13:45:27.000000,2022-02-14 13:45:24,139.0,10.0,24,10.0,8.0,1.0,10.0,226,scikit-learn wrappers for Python fastText.,9.0,19,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],11.0,11.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,1059.0,1059.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,fletcher,xhochy/fletcher,data-containers,,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000,2021-11-04 09:30:27.570000,2021-02-18 14:46:18,520.0,,34,19.0,146.0,34.0,40.0,221,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,19,False,2021-01-17 20:11:01.000,0.7.2,16.0,fletcher,conda-forge/fletcher,,,['pandas'],4.0,3.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000,1.0,227.0,1149.0,https://anaconda.org/conda-forge/fletcher,2021-11-04 09:30:27.570,39675.0,,,,,3.0,13.0,,,,,,,,,,,,,,,,,,,
789,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,34,12.0,36.0,7.0,44.0,198,A library for augmenting annotated audio data.,7.0,19,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,15.0,14.0,https://pypi.org/project/muda,2021-12-15 16:53:25.527,1.0,253.0,253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-02-24 00:08:15.000000,2021-12-13 22:24:28,561.0,1.0,15,16.0,446.0,83.0,73.0,188,Functional tensors for probabilistic programming.,9.0,19,False,2021-12-13 22:52:43.000,0.4.2,8.0,funsor,,,,['pytorch'],26.0,24.0,https://pypi.org/project/funsor,2021-12-13 22:27:14.000,2.0,1833.0,1833.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,chitra,gradsflow/chitra,ml-experiments,,https://github.com/gradsflow/chitra,https://github.com/gradsflow/chitra,Apache-2.0,2020-01-23 14:17:54.000,2022-02-21 04:34:44.000000,2022-01-13 09:09:43,363.0,18.0,34,5.0,127.0,5.0,33.0,178,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,19,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,2022-01-09 08:49:42.000,,668.0,773.0,https://anaconda.org/conda-forge/chitra,2022-01-24 02:31:36.059,105.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2021-11-28 09:13:56.000000,2021-10-18 10:06:31,45.0,,1438,147.0,71.0,140.0,269.0,8400,End-to-End Object Detection with Transformers.,24.0,18,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
793,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-01-08 18:08:26.920000,2022-01-07 13:32:00,148.0,1.0,333,71.0,29.0,30.0,20.0,7759,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,18,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,,5.0,5.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,396.0,436.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,40.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
794,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299.0,,390,111.0,79.0,67.0,48.0,2666,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,118.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,6649.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,219,30.0,18.0,19.0,33.0,2133,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,584.0,584.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-02-23 23:05:25.000000,2021-05-07 00:33:52,788.0,,60,10.0,673.0,123.0,64.0,1552,Version control for machine learning.,16.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,745.0,745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,153,46.0,3.0,12.0,15.0,1496,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,18,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],4.0,4.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,356.0,356.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-01-30 19:50:59.000000,2022-01-30 19:49:08,271.0,3.0,80,32.0,72.0,24.0,30.0,1021,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,6568.0,6568.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2021-06-30 02:02:42.000000,2021-03-15 07:00:08,66.0,,105,24.0,34.0,20.0,8.0,956,Distributed Computing for AI Made Simple.,5.0,18,True,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,32.0,31.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,2198.0,2198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
800,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,119,42.0,5.0,2.0,7.0,787,XAI - An eXplainability toolbox for machine learning.,3.0,18,True,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,18.0,12.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,317.0,317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2021-09-28 21:39:06.000000,2021-08-06 08:18:46,282.0,,130,15.0,21.0,53.0,67.0,778,PyTorch to Keras model convertor.,13.0,18,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,32.0,31.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,937.0,937.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2021-04-05 00:03:18.000000,2020-05-03 16:12:29,469.0,,96,33.0,42.0,16.0,11.0,733,"A program for financial portfolio management, analysis and optimisation.",9.0,18,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,,26.0,26.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,376.0,376.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-02-14 20:43:06.000000,2022-02-14 20:43:06,145.0,5.0,127,17.0,39.0,15.0,55.0,667,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,72.0,70.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,466.0,646.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,3254.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,64,19.0,21.0,29.0,50.0,611,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,18,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,239.0,239.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
805,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078.0,,101,18.0,57.0,2.0,13.0,599,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,1.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,1.0,4579.0,4580.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,
806,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-02-16 10:06:50.025000,2021-04-11 07:50:00,405.0,,29,20.0,38.0,6.0,14.0,592,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,True,2020-11-15 13:40:18.000,0.4.2,9.0,baikal,conda-forge/cython-blis,,,,4.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,493.0,35408.0,https://anaconda.org/conda-forge/cython-blis,2022-02-16 10:06:50.025,1222057.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,128,60.0,72.0,17.0,71.0,515,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,10.0,10.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
808,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,61,38.0,16.0,17.0,20.0,508,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,18,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,25.0,22.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,759.0,759.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
809,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2022-02-22 04:10:09.000000,2021-10-20 12:44:09,644.0,,95,17.0,256.0,83.0,72.0,497,Kubeflows superfood for Data Scientists.,10.0,18,True,2021-05-19 12:56:53.000,0.7.0,15.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000,,1540.0,1540.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2021-12-29 21:48:48.000000,2021-12-29 21:46:44,80.0,17.0,23,10.0,6.0,3.0,9.0,443,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,3.0,18,True,2021-12-29 21:48:48.000,1.2.4,16.0,parallelformers,,,,,4.0,4.0,https://pypi.org/project/parallelformers,2021-12-29 21:47:16.000,,295.0,295.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43,204.0,,77,23.0,18.0,7.0,20.0,387,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,True,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],9.0,9.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,587.0,587.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-02-16 13:44:58.000000,2022-02-08 13:15:36,730.0,60.0,59,10.0,160.0,3.0,15.0,339,TextBox is an open-source library for building text generation system.,13.0,18,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,bodywork-core,bodywork-ml/bodywork-core,data-pipelines,,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000,2022-02-22 22:12:21.000000,2022-01-18 02:57:09,789.0,27.0,16,9.0,104.0,7.0,48.0,319,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,18,False,2021-07-05 08:15:59.000,2.1.7,46.0,bodywork,,,,,9.0,9.0,https://pypi.org/project/bodywork,2021-12-24 12:53:14.000,,1246.0,1246.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,48,11.0,60.0,15.0,41.0,307,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,19.0,17.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,390.0,390.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
815,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,63,20.0,93.0,23.0,18.0,282,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,4178.0,4178.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,
816,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2022-02-23 22:18:58.000000,2022-02-16 23:01:22,199.0,36.0,42,11.0,187.0,13.0,2.0,257,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,12.0,18,False,2022-01-06 17:29:20.000,1.2.0,7.0,model-card-toolkit,,,,,6.0,6.0,https://pypi.org/project/model-card-toolkit,2022-01-04 18:19:01.000,,393.0,393.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
