,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
698,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-10-01 00:23:10.000000,2022-07-21 22:22:08,853.0,,128,17.0,49.0,51.0,144.0,2281,FFCV: Fast Forward Computer Vision (and other ML workloads!).,17.0,20,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,,11.0,11.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,709.0,709.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
699,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247.0,,239,53.0,33.0,13.0,104.0,1810,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,1279.0,1279.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,198,38.0,6.0,14.0,31.0,1557,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,,,['pytorch'],37.0,31.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1364.0,1364.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-09-27 19:41:48.000000,2022-09-27 19:41:48,274.0,1.0,128,102.0,150.0,26.0,19.0,1543,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,27.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,493.0,493.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2022-08-10 01:35:09.000000,2020-12-17 06:57:15,932.0,,296,66.0,191.0,5.0,74.0,1525,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,9.0,320.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13091.0,3.0,,,,,,,,,,,,,,,,,,,,
703,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-11-02 14:45:19.000000,2022-11-02 14:45:19,118.0,17.0,64,16.0,45.0,29.0,43.0,1441,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,20,True,2022-09-19 18:39:59.641,0.4.3,14.0,nebullvm,,,,,3.0,3.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,539.0,539.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,196,53.0,51.0,61.0,148.0,1436,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,283.0,318.0,,,,,,,,3.0,,2520.0,,,,,,,,,,,,,,,,,,
705,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2022-06-21 21:11:42.000000,2019-01-21 14:01:28,379.0,,396,102.0,34.0,11.0,24.0,1337,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],23.0,23.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,144.0,144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
706,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,63.0,63.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,3247.0,3247.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2022-10-20 19:28:33.000000,2022-10-20 19:28:32,335.0,16.0,85,14.0,35.0,4.0,21.0,1050,Unifying Generative Autoencoder implementations in Python.,6.0,20,True,2022-10-19 12:00:33.174,0.0.9,9.0,pythae,,,,['pytorch'],3.0,3.0,https://pypi.org/project/pythae,2022-07-05 08:11:05.000,,405.0,405.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-08-09 20:28:48.000000,2022-02-11 18:01:55,1106.0,,171,55.0,149.0,69.0,97.0,1043,Python Library for Model Interpretation/Explanations.,36.0,20,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,,6123.0,6940.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,53140.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-09-26 20:52:14.000000,2022-06-10 10:36:12,439.0,,195,55.0,77.0,50.0,202.0,940,Line based ATR Engine based on OCRopy.,19.0,20,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,926.0,926.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
710,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410.0,2.0,119,103.0,112.0,27.0,40.0,932,PFRL: a PyTorch-based deep reinforcement learning library.,17.0,20,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,,62.0,61.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,406.0,406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1421.0,1421.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221.0,,158,77.0,96.0,51.0,43.0,758,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,44553.0,44553.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,1.0,211,29.0,37.0,38.0,20.0,734,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,34087.0,34087.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,65,7.0,5.0,4.0,19.0,725,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,,,['sklearn'],248.0,238.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,55613.0,55613.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2022-08-30 22:15:17.000000,2022-08-30 21:25:19,439.0,7.0,65,26.0,150.0,47.0,60.0,721,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,24.0,20,True,2022-02-01 00:17:20.000,1.6.0,9.0,objax,,,,['jax'],28.0,25.0,https://pypi.org/project/objax,2022-01-31 23:28:27.000,3.0,419.0,419.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2022-10-26 21:03:26.000000,2022-10-25 12:47:04,795.0,36.0,111,29.0,702.0,29.0,48.0,698,Machine learning framework for both deep learning and traditional algorithms.,32.0,20,True,2022-09-07 14:55:47.749,2.0.92,8.0,neoml,,,,,,,https://pypi.org/project/neoml,2022-05-31 17:55:38.000,,134.0,134.0,,,,,,,,3.0,-2.0,,,,,,,,,,,,,,,,,,,
717,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-11-03 05:21:08.000000,2022-06-16 10:06:33,1489.0,,71,34.0,596.0,22.0,117.0,664,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,624,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,12731.0,12731.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,29.0,11.0,35.0,8.0,432,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,25359.0,25359.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2022-10-29 11:56:45.000000,2022-09-18 18:31:06,2107.0,6.0,35,10.0,7.0,6.0,42.0,414,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,5.0,20,True,2022-05-04 16:40:08.000,4.2.0,66.0,hyperactive,,,,,20.0,16.0,https://pypi.org/project/hyperactive,2022-05-04 16:40:08.000,4.0,683.0,685.0,,,,,,,,3.0,,103.0,,,,,,,,,,,,,,,,,,
721,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-11-03 03:55:57.000000,2022-11-03 03:55:56,1176.0,206.0,72,10.0,249.0,3.0,20.0,413,TextBox 2.0 is a text generation library with pre-trained language models.,17.0,20,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,45.0,45.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,90,21.0,52.0,24.0,18.0,407,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,20,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,42.0,40.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,8414.0,8414.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
723,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413.0,,85,35.0,264.0,58.0,168.0,403,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,20,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1004.0,1007.0,,,,,,,,3.0,,231.0,,,,,,,,,,,,,,,,,,
724,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110.0,,49,23.0,20.0,17.0,11.0,368,pyspark methods to enhance developer productivity.,6.0,20,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,,,['spark'],4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,548204.0,548204.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,10.0,37.0,27.0,37.0,329,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,159.0,156.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,5322.0,5322.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,26.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",14.0,12.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,223134.0,223134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2022-11-01 06:25:37.000000,2022-11-01 06:16:42,485.0,1.0,45,24.0,226.0,16.0,59.0,267,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",34.0,20,False,2022-11-01 06:28:00.638,1.2.1,68.0,gokart,,,,,4.0,,https://pypi.org/project/gokart,2022-07-05 05:10:17.000,4.0,1082.0,1082.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2022-08-21 20:24:17.000000,2022-08-21 20:24:17,487.0,5.0,29,6.0,9.0,6.0,41.0,261,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,10.0,20,False,2022-05-07 07:58:05.000,0.7.0,22.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],21.0,,https://pypi.org/project/scikit-posthocs,2022-05-07 07:58:05.000,21.0,45574.0,47675.0,https://anaconda.org/conda-forge/scikit-posthocs,2022-05-08 18:15:36.676,52529.0,,,,,3.0,-2.0,25.0,,,,,,,,,,,,,,,,,,
729,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,231,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,265.0,252.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,2798.0,2803.0,,,,,,,,3.0,,348.0,,,,,,,,,,,,,,,,,,
730,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-11-02 18:32:37.000000,2022-10-26 17:29:50,648.0,14.0,34,23.0,67.0,14.0,17.0,223,A Python implementation of active inference for Markov Decision Processes.,12.0,20,False,2022-08-24 21:16:21.000,0.0.6,6.0,inferactively-pymdp,,,,,4.0,4.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,208.0,208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2022-11-02 12:35:10.000000,2022-05-09 15:19:36,394.0,,82,17.0,383.0,59.0,81.0,217,An open-source toolkit for large-scale genomic analysis.,21.0,20,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,28238.0,28350.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,2359.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2022-10-27 20:37:42.000000,2022-10-27 20:37:35,2439.0,6.0,56,8.0,219.0,27.0,71.0,213,Python recommendation toolkit.,13.0,20,False,2022-08-16 20:26:42.000,0.14.2,23.0,lenskit,conda-forge/lenskit,,,,2.0,,https://pypi.org/project/lenskit,2022-03-11 17:34:02.000,2.0,976.0,1585.0,https://anaconda.org/conda-forge/lenskit,2022-08-17 15:08:24.355,14634.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
733,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2022-10-25 19:09:08.000000,2022-10-01 14:12:43,395.0,23.0,34,13.0,57.0,9.0,22.0,165,Represent trained machine learning models as Pyomo optimization formulations.,13.0,20,False,2022-01-21 16:05:52.000,0.3.1,6.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,14076.0,14076.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,4.0,1.0,2.0,,91,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,6592.0,6459.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,681522.0,681545.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,377.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
735,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-09-20 18:23:39.000000,2022-03-07 12:59:53,46.0,,1790,145.0,79.0,188.0,277.0,9999,End-to-End Object Detection with Transformers.,25.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,457,84.0,179.0,100.0,161.0,3297,A high performance and generic framework for distributed DNN training.,19.0,19,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,24.0,55.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1277.0,3.0,,,,,,,,,,,,,,,,,,,,
737,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679.0,,448,216.0,16.0,23.0,3.0,3002,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,,,5.0,5.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,94.0,94.0,,,,,,,,3.0,,40.0,,,,,,,,,,,,,,,,,,
738,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2022-02-06 17:34:49.000000,2022-02-06 17:34:49,427.0,,157,63.0,53.0,6.0,44.0,2999,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",19.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,,,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,176.0,177.0,,,,,,,,3.0,,33.0,,,,,,,,,,,,,,,,,,
739,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2022-03-27 16:48:51.000000,2022-01-18 08:05:49,304.0,,101,19.0,25.0,17.0,23.0,1518,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,19,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],11.0,10.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,410.0,610.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,2202.0,,,,,3.0,,21.0,,,,,,,,,,,,,,,,,,
740,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,84,32.0,72.0,24.0,30.0,1049,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,67226.0,67226.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
741,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103.0,8.0,65,35.0,12.0,15.0,26.0,1048,A Graph Neural Network Library in Jax.,17.0,19,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],35.0,33.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,3914.0,4000.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1125.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
742,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2022-09-30 19:32:26.000000,2021-03-15 07:00:08,66.0,,108,21.0,36.0,20.0,8.0,991,Distributed Computing for AI Made Simple.,5.0,19,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,46.0,45.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,163.0,163.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
