,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
578,Sweetviz,fbdesignpro/sweetviz,,data-viz,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000000,2021-02-26 17:36:34.000000,2021-02-26 17:31:53.000000,149,20.0,54.0,1374,94.0,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,20,True,2021-02-26 17:36:35.000000,2.0.9,26.0,sweetviz,,,,,0.0,,https://pypi.org/project/sweetviz,2021-02-23 15:37:25.000000,0.0,6647.0,6647.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
579,TensorFlow Privacy,tensorflow/privacy,,privacy-ml,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000000,2021-03-05 19:02:46.000000,2021-02-23 00:01:24.000000,269,44.0,76.0,1356,444.0,Library for training machine learning models with privacy for training data.,36.0,20,True,2020-09-03 01:13:47.000000,.0.5.1,9.0,tensorflow-privacy,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-privacy,2020-09-03 01:10:15.000000,2.0,3711.0,3713.0,,,,,,,,2.0,41.0,,,,,,,,,,,,,,,,,,,,,
580,ThunderSVM,Xtra-Computing/thundersvm,,ml-frameworks,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000000,2021-02-10 05:12:44.000000,2021-02-10 05:12:44.000000,169,44.0,144.0,1278,902.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,33.0,20,True,2020-03-13 12:36:30.000000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000000,,246.0,287.0,,,,,,,,3.0,2152.0,,,,,,,,,,,,,,,,,,,,,
581,EfficientNets,rwightman/gen-efficientnet-pytorch,,pytorch-utils,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000000,2020-11-30 05:51:08.000000,2020-11-30 05:49:27.000000,168,,48.0,1262,106.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,20,True,2020-08-20 19:55:21.000000,1.0.0,9.0,geffnet,,,,['pytorch'],37.0,37.0,https://pypi.org/project/geffnet,2020-08-20 19:55:21.000000,0.0,1260.0,1260.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
582,DLTK,DLTK/DLTK,,medical-data,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000000,2021-01-15 01:31:30.000000,2019-01-21 14:01:28.000000,384,11.0,24.0,1246,379.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000000,0.2.1,5.0,dltk,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000000,,96.0,96.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
583,MLBox,AxeldeRomblay/MLBox,,hyperopt,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000000,2020-11-24 17:57:08.000000,2020-08-25 09:26:27.000000,247,11.0,72.0,1198,1121.0,MLBox is a powerful Automated Machine Learning python library.,9.0,20,False,2020-08-25 09:32:37.000000,0.8.5,21.0,mlbox,,,,,20.0,20.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000000,,903.0,903.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
584,tensorrec,jfkirk/tensorrec,,recommender-systems,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000000,2020-07-30 02:47:12.000000,2020-02-04 21:10:25.000000,208,33.0,90.0,1129,334.0,A TensorFlow recommendation algorithm and framework in Python.,8.0,20,False,2019-04-02 00:53:47.000000,0.26.2,30.0,tensorrec,,,,['tensorflow'],27.0,24.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000000,3.0,883.0,883.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
585,Higher,facebookresearch/higher,,pytorch-utils,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000000,2021-03-02 09:56:03.000000,2021-03-02 09:56:03.000000,79,29.0,48.0,1064,29.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,7.0,20,True,2020-07-14 12:20:32.000000,0.2.1,2.0,higher,,,,['pytorch'],39.0,39.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000000,0.0,9262.0,9262.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
586,Haiku,deepmind/dm-haiku,,ml-frameworks,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000000,2021-03-11 14:07:17.000000,2021-03-11 14:06:53.000000,69,20.0,52.0,1000,497.0,JAX-based neural network library.,38.0,20,True,2020-11-24 11:25:05.000000,0.0.3,5.0,,,,,,67.0,67.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
587,Sockeye,awslabs/sockeye,,nlp,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000000,2021-03-10 18:28:39.000000,2021-03-10 18:27:21.000000,294,20.0,226.0,990,739.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on Apache MXNet.,52.0,20,True,2021-02-08 10:02:02.000000,2.3.10,62.0,sockeye,,,,['mxnet'],2.0,,https://pypi.org/project/sockeye,2021-02-08 10:02:02.000000,2.0,360.0,360.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
588,fastFM,ibayer/fastFM,,recommender-systems,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000000,2020-03-05 14:57:53.000000,2020-03-05 14:57:52.000000,187,44.0,59.0,906,291.0,fastFM: A Library for Factorization Machines.,19.0,20,True,2017-11-23 06:59:56.000000,0.2.11,10.0,fastfm,,,,,84.0,76.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000000,8.0,248.0,253.0,,,,,,,,3.0,379.0,,,,,,,,,,,,,,,,,,,,,
589,pyts,johannfaouzi/pyts,,time-series-data,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000000,2020-09-12 14:41:49.000000,2020-04-30 12:28:12.000000,97,24.0,19.0,886,360.0,A Python package for time series classification.,7.0,20,True,2020-03-21 12:41:33.000000,0.11.0,17.0,pyts,conda-forge/pyts,,,,94.0,90.0,https://pypi.org/project/pyts,2020-03-21 12:36:40.000000,4.0,3339.0,3679.0,https://anaconda.org/conda-forge/pyts,2020-03-21 14:08:24.734000,6462.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
590,TabNet,dreamquark-ai/tabnet,,pytorch-utils,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000000,2021-03-02 12:37:32.000000,2021-03-01 11:50:35.000000,166,36.0,104.0,857,168.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,18.0,20,True,2021-02-02 08:05:11.000000,3.1.1,17.0,pytorch-tabnet,,,,['pytorch'],0.0,,https://pypi.org/project/pytorch-tabnet,2021-02-02 08:05:11.000000,0.0,5322.0,5322.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
591,mrq,pricingassistant/mrq,,data-pipelines,https://github.com/pricingassistant/mrq,https://github.com/pricingassistant/mrq,MIT,2014-02-13 09:32:40.000000,2021-03-03 21:58:19.000000,2020-12-13 18:58:15.000000,113,59.0,119.0,838,709.0,Mr. Queue - A distributed worker task queue in Python using Redis & gevent.,37.0,20,True,2018-08-31 16:03:04.000000,0.9.10,70.0,mrq,,,,,35.0,23.0,https://pypi.org/project/mrq,2018-08-31 16:03:04.000000,12.0,235.0,235.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
592,TFEncrypted,tf-encrypted/tf-encrypted,,privacy-ml,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000000,2020-11-19 15:48:03.000000,2020-08-19 16:56:56.000000,137,166.0,231.0,828,595.0,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,20,True,2019-09-27 20:00:01.000000,0.5.9,35.0,tf-encrypted,,,,['tensorflow'],62.0,46.0,https://pypi.org/project/tf-encrypted,2019-10-21 18:05:53.000000,16.0,283.0,283.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
593,nude.py,hhatto/nude.py,,image,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02.000000,128,6.0,2.0,794,79.0,Nudity detection with Python.,12.0,20,True,2020-11-23 13:49:17.000000,0.5.1,10.0,nudepy,,,,,112.0,94.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000000,18.0,2694.0,2694.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
594,DALEX,ModelOriented/DALEX,,interpretability,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000000,2021-03-09 21:32:21.000000,2021-03-02 16:58:23.000000,110,13.0,252.0,790,536.0,moDel Agnostic Language for Exploration and eXplanation.,17.0,20,False,2021-02-19 15:24:01.000000,1.0.1,19.0,dalex,,,,,11.0,11.0,https://pypi.org/project/dalex,2021-02-19 15:24:01.000000,,2084.0,2084.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
595,keras-ocr,faustomorales/keras-ocr,,ocr,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000000,2021-03-10 00:21:28.000000,2020-11-26 17:18:25.000000,181,32.0,97.0,778,161.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,9.0,20,True,2020-11-26 17:19:39.000000,0.8.6,26.0,keras-ocr,,,,['tensorflow'],1.0,,https://pypi.org/project/keras-ocr,2020-11-26 17:19:39.000000,1.0,1567.0,5427.0,,,,,,,,3.0,23165.0,,,,,,,,,,,,,,,,,,,,,
596,RecBole,RUCAIBox/RecBole,,recommender-systems,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000000,2021-03-11 02:59:44.000000,2021-02-26 06:31:09.000000,110,24.0,68.0,770,2667.0,"A unified, comprehensive and efficient recommendation library.",27.0,20,True,2021-01-14 05:21:22.000000,0.2.0,4.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2021-01-14 05:21:22.000000,,262.0,319.0,https://anaconda.org/aibox/recbole,2021-01-14 06:11:03.469000,230.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
597,rows,turicas/rows,,data-loading,https://github.com/turicas/rows,https://github.com/turicas/rows,LGPL-3.0,2014-05-07 05:43:11.000000,2021-03-10 16:52:51.000000,2021-03-10 16:51:09.000000,130,138.0,149.0,739,738.0,"A common, beautiful interface to tabular data, no matter the format.",30.0,20,False,2019-02-14 21:20:15.000000,0.4.1,9.0,rows,,,,,170.0,118.0,https://pypi.org/project/rows,2019-02-14 21:12:03.000000,52.0,566.0,566.0,,,,,,,,3.0,37.0,,,,,,,,,,,,,,,,,,,,,
598,AstroML,astroML/astroML,,others,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000000,2021-03-10 09:57:27.000000,2021-03-05 18:35:43.000000,249,48.0,83.0,732,,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,20,True,2019-10-02 06:32:58.000000,0.4.1,10.0,astroML,conda-forge/astroml,,,['sklearn'],29.0,,https://pypi.org/project/astroML,2020-03-23 23:20:49.000000,29.0,631.0,1145.0,https://anaconda.org/conda-forge/astroml,2020-02-16 04:18:54.678000,22129.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
599,YouTokenToMe,vkcom/youtokentome,,nlp,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000000,2021-01-28 23:05:01.000000,2021-01-28 19:04:09.000000,44,20.0,22.0,725,79.0,Unsupervised text tokenizer focused on computational efficiency.,6.0,20,True,2020-02-13 09:57:47.000000,1.0.6,14.0,youtokentome,,,,,110.0,98.0,https://pypi.org/project/youtokentome,2020-02-12 18:24:46.000000,12.0,3741.0,3741.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
600,mlens,flennerhag/mlens,,others,https://github.com/flennerhag/mlens,https://github.com/flennerhag/mlens,MIT,2017-01-10 20:53:47.000000,2020-02-25 14:32:48.000000,2020-02-25 14:31:53.000000,85,8.0,73.0,679,879.0,ML-Ensemble high performance ensemble learning.,7.0,20,False,2018-10-30 22:34:35.000000,0.2.3,14.0,mlens,,,,,116.0,113.0,https://pypi.org/project/mlens,2018-10-30 22:30:43.000000,3.0,1168.0,1168.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
601,NeuPy,itdxer/neupy,,ml-frameworks,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000000,2020-01-15 08:04:33.000000,2019-09-02 19:02:38.000000,148,27.0,229.0,667,1145.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,6.0,20,False,2019-04-04 19:44:59.000000,0.8.2,34.0,neupy,,,,,112.0,101.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000000,11.0,682.0,682.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
602,finetune,IndicoDataSolutions/finetune,,nlp,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000000,2021-03-10 01:11:43.000000,2021-02-19 22:42:31.000000,67,20.0,115.0,633,1201.0,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000000,0.8.6,37.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,9.0,https://pypi.org/project/finetune,2020-01-10 22:42:24.000000,2.0,225.0,225.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
603,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,,ml-experiments,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000000,2020-10-27 20:51:06.000000,2019-10-21 07:52:07.000000,52,9.0,15.0,611,46.0,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000000,0.1.0,5.0,tensorboard_logger,,,,,96.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000000,96.0,39916.0,39916.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
604,alibi-detect,SeldonIO/alibi-detect,,others,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,Apache-2.0,2019-10-07 13:29:13.000000,2021-03-08 10:15:22.000000,2021-03-05 18:04:21.000000,58,37.0,50.0,595,324.0,"Algorithms for outlier and adversarial instance detection, concept drift and metrics.",7.0,20,True,2021-03-05 18:02:07.000000,0.5.1,11.0,alibi-detect,,,,,20.0,19.0,https://pypi.org/project/alibi-detect,2021-03-05 18:01:21.000000,1.0,805.0,805.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
605,Torchbearer,pytorchbearer/torchbearer,,ml-frameworks,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000000,2021-02-28 13:53:07.000000,2021-02-28 13:53:07.000000,64,8.0,237.0,588,429.0,torchbearer: A model fitting library for PyTorch.,13.0,20,True,2020-01-31 14:07:22.000000,0.5.3,24.0,torchbearer,,,,['pytorch'],46.0,40.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000000,6.0,477.0,477.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
606,pdpipe,pdpipe/pdpipe,,data-pipelines,https://github.com/pdpipe/pdpipe,https://github.com/pdpipe/pdpipe,MIT,2017-01-24 20:37:22.000000,2021-02-23 19:36:13.000000,2021-02-23 18:30:54.000000,28,6.0,15.0,587,342.0,Easy pipelines for pandas DataFrames.,8.0,20,True,2021-02-23 19:40:09.000000,0.0.51,49.0,pdpipe,,,,['pandas'],27.0,27.0,https://pypi.org/project/pdpipe,2020-11-09 09:32:37.000000,,872.0,872.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
607,bambi,bambinos/bambi,,probabilistics,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000000,2021-03-09 09:39:12.000000,2021-03-09 09:39:12.000000,51,25.0,134.0,576,537.0,BAyesian Model-Building Interface (Bambi) in Python.,16.0,20,True,2021-03-08 08:38:10.000000,0.4.0,11.0,bambi,,,,,13.0,10.0,https://pypi.org/project/bambi,2021-03-08 08:38:10.000000,3.0,174.0,174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
608,baikal,alegonz/baikal,,others,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000000,2021-01-31 09:13:47.685000,2021-01-30 09:29:45.000000,28,4.0,12.0,572,400.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,20,True,2020-11-15 13:40:18.000000,0.4.2,7.0,baikal,conda-forge/cython-blis,,,,3.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000000,,45.0,17695.0,https://anaconda.org/conda-forge/cython-blis,2021-01-31 09:13:47.685000,423609.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
609,lets-plot,JetBrains/lets-plot,,data-viz,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000000,2021-03-11 14:52:33.000000,2021-03-11 13:13:32.000000,15,67.0,82.0,518,1874.0,An open-source plotting library for statistical data.,15.0,20,True,2021-02-09 19:58:21.000000,2.0.0,28.0,lets-plot,,,,,7.0,7.0,https://pypi.org/project/lets-plot,2021-02-09 19:50:17.000000,,2036.0,2036.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
610,Labml,lab-ml/labml,,ml-experiments,https://github.com/lab-ml/labml,https://github.com/lab-ml/labml,MIT,2018-11-16 09:34:48.000000,2021-03-06 09:29:35.000000,2021-03-06 09:29:35.000000,40,,6.0,502,936.0,Monitor deep learning model training and hardware usage from your mobile phone.,6.0,20,True,2021-03-03 05:24:12.000000,0.4.105,82.0,labml,,,,,22.0,22.0,https://pypi.org/project/labml,2021-03-03 05:24:12.000000,0.0,368.0,368.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
611,Poutyne,GRAAL-Research/poutyne,,pytorch-utils,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000000,2021-03-08 23:10:22.000000,2021-03-05 18:18:19.000000,49,7.0,35.0,457,529.0,A simplified framework and utilities for PyTorch.,15.0,20,False,2021-03-05 18:27:25.000000,1.3.1,20.0,poutyne,,,,['pytorch'],59.0,55.0,https://pypi.org/project/poutyne,2021-03-05 18:27:57.000000,4.0,496.0,496.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
612,Caer,jasmcaus/caer,,image,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000000,2021-02-28 15:12:49.000000,2021-02-28 15:13:59.000000,62,5.0,8.0,447,4873.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",4.0,20,True,2021-01-28 14:06:10.000000,1.9.8,109.0,caer,,,https://caer.rtfd.io,,0.0,,https://pypi.org/project/caer,2021-01-28 14:06:10.000000,0.0,2237.0,2239.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,
613,scikit-lego,koaning/scikit-lego,,sklearn-utils,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000000,2021-03-07 16:22:39.000000,2021-03-03 19:12:23.000000,67,21.0,188.0,442,,Extra blocks for scikit-learn pipelines.,39.0,20,True,2021-01-04 09:19:31.000000,0.6.3,29.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],20.0,20.0,https://pypi.org/project/scikit-lego,2021-01-04 09:19:31.000000,0.0,699.0,1220.0,https://anaconda.org/conda-forge/scikit-lego,2020-11-02 09:40:04.581000,8873.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
614,lazypredict,shankarpandala/lazypredict,,hyperopt,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000000,2021-02-25 21:45:50.000000,2021-02-25 21:45:50.000000,90,14.0,29.0,396,195.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,12.0,20,True,2021-02-17 15:38:45.000000,0.2.9,11.0,lazypredict,,,,['sklearn'],35.0,35.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000000,,688.0,688.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
615,explainerdashboard,oegedijk/explainerdashboard,,interpretability,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000000,2021-03-11 13:57:03.000000,2021-03-04 08:27:02.000000,48,9.0,72.0,368,590.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,8.0,20,True,2021-03-03 19:28:29.000000,0.3.2.2,70.0,explainerdashboard,,,,,10.0,10.0,https://pypi.org/project/explainerdashboard,2021-03-03 19:29:01.000000,,1981.0,1981.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
616,optunity,claesenm/optunity,,hyperopt,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000000,2020-05-11 14:32:39.000000,2020-05-11 14:32:38.000000,72,46.0,48.0,363,782.0,optimization routines for hyperparameter tuning.,9.0,20,True,2015-09-30 05:02:00.000000,1.1.1,6.0,optunity,,,,,82.0,58.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000000,24.0,6587.0,6587.0,,,,,,,,3.0,62.0,,,,,,,,,,,,,,,,,,,,,
617,skope-rules,scikit-learn-contrib/skope-rules,,sklearn-utils,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000000,2020-12-11 14:42:41.000000,2020-10-23 14:31:57.000000,59,23.0,4.0,361,247.0,machine learning with logical rules in Python.,18.0,20,False,2020-12-11 09:37:02.000000,1.0.1,4.0,skope-rules,,,,['sklearn'],31.0,25.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000000,6.0,11343.0,11343.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
618,BioPandas,rasbt/biopandas,,others,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000000,2021-03-03 00:55:13.000000,2021-03-03 00:51:30.000000,76,16.0,18.0,328,,Working with molecular structures in pandas DataFrames.,7.0,20,True,2021-03-03 00:55:13.000000,0.2.8,12.0,biopandas,conda-forge/biopandas,,,['pandas'],58.0,52.0,https://pypi.org/project/biopandas,2021-03-03 00:55:13.000000,6.0,180.0,1525.0,https://anaconda.org/conda-forge/biopandas,2020-08-08 06:33:59.197000,68595.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
619,joypy,sbebo/joypy,,data-viz,https://github.com/sbebo/joypy,https://github.com/sbebo/joypy,MIT,2017-07-30 17:18:50.000000,2020-12-28 14:07:53.760000,2020-12-28 11:56:12.000000,33,4.0,34.0,321,108.0,Joyplots in Python with matplotlib & pandas.,5.0,20,True,2020-12-28 11:54:36.000000,0.2.4,16.0,joypy,conda-forge/joypy,,,,73.0,67.0,https://pypi.org/project/joypy,2020-12-28 11:54:36.000000,6.0,2105.0,2457.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760000,8448.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
620,MedPy,loli/medpy,,medical-data,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000000,2020-05-01 15:25:39.000000,2020-05-01 15:25:38.000000,106,9.0,66.0,318,324.0,Medical image processing in Python.,13.0,20,False,2019-02-14 17:12:59.000000,0.4.0,6.0,MedPy,,,,,260.0,230.0,https://pypi.org/project/MedPy,2019-02-14 17:12:59.000000,30.0,2937.0,2937.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
621,DESlib,scikit-learn-contrib/DESlib,,sklearn-utils,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000000,2021-03-08 22:06:03.000000,2021-02-09 20:14:21.000000,73,14.0,123.0,315,263.0,A Python library for dynamic classifier and ensemble selection.,12.0,20,True,2021-02-08 06:29:25.000000,0.3.5,4.0,deslib,,,,['sklearn'],15.0,15.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000000,0.0,157.0,157.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
622,scikit-rebate,EpistasisLab/scikit-rebate,,others,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000000,2021-02-15 17:41:57.000000,2021-02-15 17:10:59.000000,58,13.0,18.0,313,283.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,20,True,2017-04-12 16:12:01.000000,0.3.4,12.0,skrebate,,,,['sklearn'],183.0,121.0,https://pypi.org/project/skrebate,2021-02-15 17:25:49.000000,62.0,886.0,886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
