,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
617,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2022-06-15 10:27:12.398000,2022-06-08 12:10:12,103,,218,49.0,11.0,32.0,72.0,2274,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,22,True,2022-06-14 21:52:54.000,2.1.4,32.0,sweetviz,conda-forge/sweetviz,,,,8.0,,https://pypi.org/project/sweetviz,2022-06-14 21:46:56.000,8.0,65818.0,66610.0,https://anaconda.org/conda-forge/sweetviz,2022-06-15 10:27:12.398,17431.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
618,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524,3.0,436,133.0,225.0,87.0,183.0,2221,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,36.0,22,True,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,202.0,202.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
619,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2022-08-31 15:55:03.000000,2022-08-31 15:54:57,22,,86,37.0,22.0,16.0,64.0,1659,"A flexible, intuitive and fast forecasting library.",8.0,22,True,2022-07-21 07:38:24.000,0.4.0,8.0,greykite,,,,,14.0,14.0,https://pypi.org/project/greykite,2021-12-15 01:42:19.000,,12854.0,12854.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
620,FARM,deepset-ai/FARM,nlp,,https://github.com/deepset-ai/FARM,https://github.com/deepset-ai/FARM,Apache-2.0,2019-07-17 14:51:12.000,2022-08-31 09:45:24.000000,2022-08-31 09:45:24,594,,224,56.0,442.0,38.0,399.0,1604,Fast & easy transfer learning for NLP. Harvesting language models for the industry. Focus on Question Answering.,37.0,22,True,2021-06-10 09:45:12.000,0.8.0,24.0,farm,conda-forge/farm,,,['pytorch'],2.0,,https://pypi.org/project/farm,2021-06-10 09:41:53.000,2.0,4290.0,4392.0,https://anaconda.org/conda-forge/farm,2021-06-14 12:34:06.874,2046.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
621,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149,,311,95.0,45.0,187.0,216.0,1596,[UNMAINTAINED] Automated machine learning for analytics & production.,13.0,22,False,2018-02-22 01:13:03.000,2.9.10,78.0,auto_ml,,,,,7.0,,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,7.0,823.0,823.0,,,,,,,,3.0,,42.0,,,,,,,,,,,,,,,,,,
622,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2022-09-27 11:19:21.000000,2022-09-27 11:17:00,419,,268,77.0,721.0,51.0,63.0,1514,An end-to-end PyTorch framework for image and video classification.,77.0,22,True,2021-07-19 20:08:51.000,0.6.0,17.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],4.0,,https://pypi.org/project/classy_vision,2021-07-09 22:58:06.000,4.0,1961.0,2411.0,https://anaconda.org/conda-forge/classy_vision,2022-03-22 13:12:30.498,15757.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
623,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298,,361,64.0,47.0,37.0,72.0,1465,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,22,False,2018-07-17 01:59:21.000,1.0.8,14.0,anago,,,,['tensorflow'],35.0,30.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000,5.0,223.0,223.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
624,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2022-10-17 19:34:58.000000,2022-10-17 19:34:56,1930,5.0,273,46.0,799.0,66.0,485.0,1457,jiant is an nlp toolkit.,59.0,22,True,2021-05-10 18:56:39.000,2.2.0,19.0,jiant,,,,,2.0,2.0,https://pypi.org/project/jiant,2021-05-10 18:56:39.000,,99.0,99.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
625,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2022-11-21 21:10:23.000000,2019-01-21 14:01:28,379,,399,102.0,35.0,11.0,24.0,1345,Deep Learning Toolkit for Medical Image Analysis.,9.0,22,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,205.0,205.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
626,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2022-05-29 19:09:18.000000,2022-05-29 19:09:18,309,,175,27.0,56.0,19.0,35.0,1122,A Toolbox for Adversarial Robustness Research.,21.0,22,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,,,['pytorch'],101.0,97.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,4.0,462.0,462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
627,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-12-03 17:48:51.000000,2022-12-03 17:48:51,1188,53.0,70,26.0,130.0,60.0,124.0,1033,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",21.0,22,True,2022-04-13 10:24:33.000,0.8.1,13.0,kp,,,,,5.0,5.0,https://pypi.org/project/kp,2022-04-13 10:22:18.000,,83.0,90.0,,,,,,,,3.0,,218.0,,,,,,,,,,,,,,,,,,
628,keract,philipperemy/keract,interpretability,,https://github.com/philipperemy/keract,https://github.com/philipperemy/keract,MIT,2017-05-17 04:50:57.000,2022-11-03 10:24:40.000000,2022-11-03 10:24:40,401,1.0,184,34.0,70.0,3.0,86.0,1005,Layers Outputs and Gradients in Keras. Made easy.,16.0,22,True,2021-06-19 16:14:57.000,4.5.0,39.0,keract,,,,['tensorflow'],163.0,157.0,https://pypi.org/project/keract,2021-06-19 16:14:15.000,6.0,3812.0,3812.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
629,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2022-12-15 05:15:40.000000,2022-11-30 11:23:41,191,7.0,69,30.0,90.0,13.0,16.0,953,A library of reinforcement learning building blocks in JAX.,20.0,22,True,2022-08-15 07:30:19.993,0.1.4,8.0,rlax,,,,['jax'],93.0,91.0,https://pypi.org/project/rlax,2022-02-24 15:27:59.000,2.0,2524.0,2524.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
630,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2022-12-27 04:15:02.000000,2022-12-27 04:10:55,160,7.0,97,36.0,22.0,15.0,93.0,946,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,22,True,2022-12-27 04:21:55.000,2.0.8,64.0,ngt,,,,,8.0,,https://pypi.org/project/ngt,2022-06-20 04:38:58.000,8.0,15570.0,15570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
631,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2022-07-28 04:39:33.000000,2019-08-16 09:00:15,140,,99,12.0,18.0,13.0,14.0,927,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,13.0,22,False,2018-12-18 09:12:13.000,1.4.0,8.0,gputil,,,,,2792.0,2696.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,96.0,220114.0,220114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
632,kapre,keunwoochoi/kapre,audio,,https://github.com/keunwoochoi/kapre,https://github.com/keunwoochoi/kapre,MIT,2016-12-14 18:36:36.000,2022-07-04 00:10:02.000000,2022-07-04 00:10:02,195,,141,21.0,45.0,13.0,82.0,867,kapre: Keras Audio Preprocessors.,13.0,22,True,2022-01-21 20:10:47.000,Kapre-0.3.7,23.0,kapre,,,,['tensorflow'],2013.0,1999.0,https://pypi.org/project/kapre,2022-01-21 20:09:21.000,14.0,3846.0,3846.0,,,,,,,,3.0,,22.0,,,,,,,,,,,,,,,,,,
633,mlens,flennerhag/mlens,others,,https://github.com/flennerhag/mlens,https://github.com/flennerhag/mlens,MIT,2017-01-10 20:53:47.000,2022-09-30 11:10:28.000000,2020-02-25 14:31:53,879,,96,29.0,57.0,14.0,74.0,763,ML-Ensemble high performance ensemble learning.,7.0,22,False,2018-10-30 22:34:35.000,0.2.3,14.0,mlens,,,,,237.0,234.0,https://pypi.org/project/mlens,2018-10-30 22:30:43.000,3.0,3517.0,3517.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
634,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642,,71,24.0,37.0,25.0,21.0,730,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,22,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,12.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,12.0,157751.0,157751.0,,,,,,,,3.0,,14.0,,,,,,,,,,,,,,,,,,
635,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2022-11-24 13:06:46.000000,2022-08-30 21:25:19,439,,67,26.0,152.0,47.0,60.0,726,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,24.0,22,True,2022-02-01 00:17:20.000,1.6.0,9.0,objax,,,,['jax'],34.0,31.0,https://pypi.org/project/objax,2022-01-31 23:28:27.000,3.0,1700.0,1700.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
636,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2022-12-21 12:11:44.000000,2018-10-21 17:54:28,159,,144,39.0,33.0,25.0,38.0,724,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",18.0,22,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,93.0,77.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,16.0,1509.0,1509.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
637,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2021-02-28 18:33:06.000000,2021-02-28 18:33:06,37,,138,26.0,17.0,24.0,4.0,720,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,22,False,2021-01-10 20:12:39.000,0.2.3,5.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],347.0,337.0,https://pypi.org/project/treeinterpreter,2021-01-10 20:12:39.000,10.0,108449.0,108523.0,https://anaconda.org/conda-forge/treeinterpreter,2020-10-03 05:29:07.840,1933.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
638,metricflow,transform-data/metricflow,others,,https://github.com/transform-data/metricflow,https://github.com/transform-data/metricflow,AGPL-3.0,2022-04-04 18:33:06.000,2022-12-29 03:25:52.000000,2022-12-21 08:14:09,893,345.0,51,18.0,312.0,39.0,35.0,719,"MetricFlow allows you to define, build, and maintain metrics in code.",31.0,22,False,2022-10-19 20:50:19.000,0.130.1,27.0,metricflow,,,,,4.0,4.0,https://pypi.org/project/metricflow,2022-08-11 19:58:07.028,,679.0,679.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
639,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2022-12-01 22:41:09.000000,2022-12-01 22:40:11,260,13.0,231,43.0,18.0,3.0,90.0,700,Data compression in TensorFlow.,19.0,22,True,2022-11-23 02:02:13.000,2.11.0,19.0,tensorflow-compression,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-compression,2022-05-30 18:42:45.000,1.0,4923.0,4923.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
640,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-12-28 03:53:10.000000,2022-12-28 03:53:10,1318,209.0,83,13.0,282.0,3.0,32.0,632,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,22,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
641,python-ternary,marcharper/python-ternary,data-viz,,https://github.com/marcharper/python-ternary,https://github.com/marcharper/python-ternary,MIT,2012-08-07 23:48:55.000,2022-11-06 23:19:57.000000,2022-11-06 23:19:57,395,1.0,143,17.0,71.0,39.0,97.0,611,Ternary plotting library for python with matplotlib.,27.0,22,True,2021-02-17 18:38:15.000,1.0.8,11.0,python-ternary,conda-forge/python-ternary,,,,132.0,111.0,https://pypi.org/project/python-ternary,2021-02-17 18:38:15.000,21.0,45204.0,46082.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 22:38:55.625,70241.0,,,,,3.0,,18.0,,,,,,,,,,,,,,,,,,
642,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2022-12-28 16:33:25.551000,2022-12-09 11:02:28,585,7.0,107,14.0,43.0,23.0,94.0,590,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,27.0,22,True,2022-03-11 14:21:26.000,1.6.0,40.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],30.0,,https://pypi.org/project/torch-cluster,2022-03-11 14:21:26.000,30.0,9704.0,11309.0,https://anaconda.org/conda-forge/pytorch_cluster,2022-12-28 16:33:25.551,49760.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
643,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-11-17 10:18:14.000000,2022-03-16 14:38:31,280,,101,19.0,68.0,18.0,44.0,587,An intuitive library to extract features from time series.,14.0,22,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,,48.0,48.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,8921.0,8921.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
644,BioPandas,rasbt/biopandas,others,,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000,2022-12-09 19:15:32.000000,2022-08-06 14:43:01,241,,104,18.0,61.0,20.0,29.0,553,Working with molecular structures in pandas DataFrames.,9.0,22,True,2022-05-13 14:32:21.000,0.4.1,17.0,biopandas,conda-forge/biopandas,,,['pandas'],153.0,137.0,https://pypi.org/project/biopandas,2022-05-13 14:32:21.000,16.0,13248.0,15011.0,https://anaconda.org/conda-forge/biopandas,2022-05-13 17:21:19.313,126998.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
645,random-forest-importances,parrt/random-forest-importances,interpretability,,https://github.com/parrt/random-forest-importances,https://github.com/parrt/random-forest-importances,MIT,2018-03-22 19:20:13.000,2021-01-30 21:50:08.000000,2021-01-30 21:50:02,249,,122,22.0,18.0,8.0,29.0,536,Code to compute permutation and drop-column importances in Python scikit-learn models.,14.0,22,False,2021-01-28 23:23:17.000,1.3.7,22.0,rfpimp,,,,['sklearn'],115.0,110.0,https://pypi.org/project/rfpimp,2021-01-28 23:19:33.000,5.0,40303.0,40303.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
646,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32,,63,22.0,7.0,19.0,41.0,512,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,22,False,2018-01-15 18:14:37.000,0.9.0,10.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],311.0,289.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,17767.0,17790.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1916.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
647,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2022-12-15 18:41:26.000000,2020-10-23 14:31:57,247,,81,25.0,31.0,27.0,6.0,503,machine learning with logical rules in Python.,18.0,22,False,2020-12-11 09:37:02.000,1.0.1,4.0,skope-rules,,,,['sklearn'],175.0,170.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,5.0,70668.0,70668.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
648,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2022-11-29 07:53:00.000000,2021-12-19 09:41:43,133,,48,12.0,20.0,11.0,37.0,460,Joyplots in Python with matplotlib & pandas.,6.0,22,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,227.0,222.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,13719.0,14113.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,17768.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
649,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-12-27 13:55:41.000000,2022-12-27 13:55:40,448,160.0,25,8.0,6.0,31.0,102.0,452,An open-source ML workflow orchestration system designed for reproducibility and collaboration.,6.0,22,True,2022-12-06 14:42:01.000,0.0.14,96.0,dstack,,,,,10.0,10.0,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,455.0,455.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
650,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2022-11-17 11:12:46.000000,2022-11-17 11:12:46,327,1.0,122,18.0,31.0,13.0,70.0,448,Medical image processing in Python.,16.0,22,False,2019-02-14 17:12:59.000,0.4.0,6.0,MedPy,conda-forge/medpy,,,,955.0,916.0,https://pypi.org/project/MedPy,2019-02-14 17:12:59.000,39.0,11053.0,11643.0,https://anaconda.org/conda-forge/medpy,2022-10-31 22:33:53.320,10634.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
651,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2022-11-26 16:28:35.000000,2022-11-26 16:25:49,2140,17.0,38,11.0,8.0,8.0,42.0,422,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,6.0,22,True,2022-11-18 15:50:37.475,4.3.0,67.0,hyperactive,,,,,21.0,17.0,https://pypi.org/project/hyperactive,2022-05-04 16:40:08.000,4.0,398.0,400.0,,,,,,,,3.0,,108.0,,,,,,,,,,,,,,,,,,
652,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2020-05-11 14:32:39.000000,2020-05-11 14:32:38,782,,77,25.0,9.0,49.0,48.0,398,optimization routines for hyperparameter tuning.,9.0,22,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,103.0,89.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,14.0,11522.0,11522.0,,,,,,,,3.0,,67.0,,,,,,,,,,,,,,,,,,
653,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2022-12-08 01:03:44.000000,2021-09-14 22:26:21,2409,,52,25.0,230.0,57.0,195.0,377,Studio: Simplify and expedite model building process.,21.0,22,False,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,495.0,495.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
654,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2022-11-23 02:23:52.000000,2022-11-23 02:23:24,256,6.0,64,5.0,6.0,1.0,53.0,336,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,6.0,22,True,2022-11-23 02:25:35.340,0.2.3,134.0,featurewiz,,,,,28.0,27.0,https://pypi.org/project/featurewiz,2022-07-05 17:11:45.000,1.0,13646.0,13646.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
655,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-10-29 15:10:50.926000,2022-04-14 09:41:50,86,,33,13.0,9.0,1.0,12.0,213,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,22,False,2021-11-22 14:30:25.000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,,629.0,589.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000,40.0,96826.0,97934.0,https://anaconda.org/conda-forge/py3nvml,2022-10-29 15:10:50.926,38809.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
656,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2021-06-13 01:13:43.000000,2021-06-13 00:22:13,176,,1641,17.0,16.0,65.0,24.0,4501,Python package for performing Entity and Text Matching using Deep Learning.,7.0,21,False,2021-05-27 22:28:29.000,0.1.2,13.0,deepmatcher,,,,,22.0,22.0,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000,,794.0,794.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
657,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112,,357,102.0,14.0,53.0,16.0,3264,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,21,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,106.0,99.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,1099.0,1099.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
658,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2022-12-08 10:53:19.000000,2022-07-20 20:54:36,1904,,323,103.0,995.0,84.0,260.0,2747,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,21,True,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
659,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2022-12-15 02:05:46.000000,2022-06-01 08:52:55,2472,,878,131.0,943.0,38.0,65.0,2718,a distributed deep learning platform.,79.0,21,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,2.0,2.0,,,,,36.0,https://anaconda.org/nusdbsystem/singa,2021-08-09 13:10:26.397,553.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,2681.0,3.0,,,,,,,,,,,,,,,,,,,,
660,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171,,350,86.0,4.0,3.0,18.0,2027,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,21,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,43.0,42.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,358.0,358.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
661,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2022-09-16 23:58:37.000000,2021-09-30 21:51:09,8208,,169,54.0,895.0,129.0,586.0,1788,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,21,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,24.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621,953.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
