,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
793,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2022-06-22 04:12:10.000000,2021-03-15 07:00:08,66.0,,107,22.0,35.0,20.0,8.0,986,Distributed Computing for AI Made Simple.,5.0,17,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,92.0,44.0,43.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,92.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
794,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,124,43.0,5.0,2.0,7.0,842,XAI - An eXplainability toolbox for machine learning.,3.0,17,True,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,150.0,25.0,19.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,150.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
795,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145.0,,143,18.0,40.0,19.0,56.0,727,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,17,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,1026.0,87.0,85.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,846.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,4519.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
796,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-06-14 09:21:13.000000,2022-06-07 10:14:23,277.0,,73,8.0,14.0,19.0,53.0,725,A standard framework for modelling Deep Learning Models for tabular data.,10.0,17,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,['pytorch'],,2578.0,1.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,1.0,2578.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
797,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2022-09-01 12:34:36.000000,2021-04-27 11:10:20,127.0,,84,18.0,15.0,10.0,22.0,683,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,['pytorch'],,175.0,10.0,10.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,175.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
798,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2022-08-09 02:39:04.000000,2022-08-09 02:35:41,607.0,1.0,83,25.0,4.0,38.0,37.0,638,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,17,True,2020-05-01 23:16:25.000,0.3.16,24.0,thundergbm,,,,282.0,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000,,282.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
799,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078.0,,111,19.0,57.0,2.0,13.0,632,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,19.0,3193.0,1.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,1.0,3193.0,,,,3.0,https://caer.rtfd.io,,,,,,,,,,,,,,,,,,,,,,,,
800,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,63,19.0,21.0,29.0,50.0,629,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,127.0,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
801,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-27 12:56:30.000000,2022-04-27 12:35:27,27.0,,57,15.0,29.0,4.0,16.0,486,Leave One Feature Out Importance.,3.0,17,True,2022-04-27 12:56:30.000,0.3.2,12.0,lofo-importance,,,,469.0,21.0,20.0,https://pypi.org/project/lofo-importance,2022-04-27 12:56:30.000,1.0,469.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
802,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,41,9.0,8.0,8.0,18.0,444,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,17,True,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,18.0,259.0,32.0,29.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,259.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
803,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-07-20 05:28:42.000000,2022-05-23 17:26:29,339.0,,26,13.0,146.0,34.0,66.0,404,A High Level API for Deep Learning in JAX.,17.0,17,True,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,"['tensorflow', 'jax']",,1023.0,,,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,1023.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
804,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,34,10.0,29.0,17.0,17.0,395,A python package for animating plots build on matplotlib.,7.0,17,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,367.0,37.0,35.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,156.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,9101.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
805,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,44,16.0,7.0,15.0,4.0,365,Topological Data Analysis for Python.,4.0,17,True,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,['sklearn'],,2077.0,33.0,33.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,2077.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
806,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2022-08-23 05:04:25.000000,2021-11-19 06:05:15,700.0,,18,14.0,256.0,70.0,175.0,292,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,17,False,,,5.0,data-describe,,,,2573.0,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,2573.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
807,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-01-28 09:28:20.000000,2022-01-28 09:27:02,66.0,,18,8.0,8.0,2.0,9.0,286,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-10-20 08:30:11.000,0.2.6,10.0,julius,,['pytorch'],,26567.0,133.0,129.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000,4.0,26567.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
808,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24,10.0,8.0,1.0,10.0,234,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,['sklearn'],,1196.0,12.0,12.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,1196.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
809,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,32,13.0,36.0,8.0,44.0,211,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,113.0,17.0,15.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
810,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2022-03-11 01:14:19.000000,2022-03-11 01:14:19,702.0,,36,10.0,58.0,28.0,47.0,207,Scikit-learn compatible estimation of general graphical models.,6.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,['sklearn'],,67.0,10.0,8.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,67.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
811,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,25,4.0,4.0,6.0,5.0,200,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,17,False,,,23.0,parfit,,['sklearn'],,26150.0,17.0,17.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,26150.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
812,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2022-09-01 13:53:25.000000,2022-09-01 13:44:38,759.0,11.0,16,7.0,144.0,7.0,16.0,136,Toolkit for developing and maintaining ML models.,13.0,17,False,2022-09-01 14:16:20.000,0.0.25,25.0,modelkit,,,,1145.0,,,https://pypi.org/project/modelkit,2022-06-29 15:41:43.000,,1145.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
813,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-09-07 20:36:52.000000,2022-09-07 20:36:47,327.0,95.0,13,2.0,126.0,2.0,,128,Free automated data enrichment library for machine learning searches through thousands of ready-to-use features from..,8.0,17,False,2022-09-07 10:42:10.847,1.1.25,184.0,upgini,,,,1619.0,1.0,1.0,https://pypi.org/project/upgini,2022-06-30 22:13:17.000,,1619.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
814,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vegafusion/vegafusion,https://github.com/vegafusion/vegafusion,AGPL-3.0,2021-10-01 09:19:27.000,2022-09-03 23:02:25.000000,2022-08-27 09:41:05,403.0,30.0,6,5.0,104.0,19.0,34.0,100,Serverside acceleration for the Vega visualization grammar.,2.0,17,False,2022-08-06 16:18:52.000,0.10.0,21.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,809.0,2796.0,4.0,3.0,https://pypi.org/project/vegafusion-jupyter,2022-07-05 15:18:37.000,1.0,102.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2022-07-31 18:32:37.442,14645.0,3.0,,,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2022-08-06 16:14:06.112,,153.0,,,,,,,,,,,,,,,,,
815,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-09-08 15:07:38.000000,2022-09-07 14:12:32,241.0,133.0,6,4.0,2.0,30.0,66.0,63,Git-based CLI to run ML workflows on cloud.,2.0,17,False,2022-08-26 10:30:18.582,0.0.6,84.0,dstack,,,,887.0,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,887.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
816,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2022-04-27 04:22:32.000000,2022-01-28 07:38:03,142.0,,593,71.0,49.0,28.0,157.0,4417,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,['jax'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
817,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2021-11-03 16:23:46.000000,2019-12-13 19:03:25,138.0,,510,181.0,109.0,50.0,149.0,3781,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
818,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2022-04-06 12:13:02.000000,2022-04-06 12:13:01,162.0,,945,118.0,20.0,21.0,340.0,3766,An Open-Source Package for Neural Relation Extraction (NRE).,10.0,16,True,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
819,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-08-20 12:20:38.000000,2022-04-19 03:40:55,617.0,,98,28.0,91.0,8.0,15.0,841,An autoML framework & toolkit for machine learning on graphs.,13.0,16,True,2022-04-22 06:08:57.000,0.3.1,3.0,auto-graph-learning,,['pytorch'],,,,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
820,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-04-01 08:52:48.000000,2021-04-16 18:50:54,57.0,,121,49.0,20.0,14.0,9.0,788,A medical imaging framework for Pytorch.,8.0,16,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,['pytorch'],,207.0,12.0,12.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,207.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
821,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23.0,,55,18.0,6.0,1.0,7.0,765,MADGRAD Optimization Method.,2.0,16,True,,,3.0,madgrad,,['pytorch'],,8126.0,27.0,27.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,,8126.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
822,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,2.0,99,26.0,10.0,20.0,51.0,718,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,True,,,10.0,anchor_exp,,,,1262.0,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,1262.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
823,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,89,24.0,101.0,37.0,84.0,693,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45.000,3.0.0,16.0,hyperparameter-hunter,,,334.0,35.0,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000,2.0,29.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
824,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,,34,12.0,13.0,8.0,15.0,655,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,16,True,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,['pytorch'],,1919.0,7.0,7.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,1816.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,1139.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
825,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-05-27 18:56:38.000000,2022-05-27 18:56:33,797.0,,31,14.0,13.0,,18.0,531,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,16,True,2022-05-04 20:51:15.000,3.1.1,25.0,opytimizer,,,,83.0,7.0,7.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,83.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
826,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2022-06-22 04:10:13.000000,2022-05-18 08:31:17,290.0,,38,15.0,77.0,13.0,46.0,419,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,16,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,['pytorch'],,60.0,,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,60.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
827,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24,122.0,,104,70.0,5.0,14.0,19.0,396,semantic similarity framework for knowledge graph.,5.0,16,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,137.0,37.0,34.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,137.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
828,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2022-08-24 08:33:07.000000,2022-08-24 08:31:37,29.0,2.0,50,6.0,1.0,1.0,14.0,369,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,2.0,16,True,2022-08-24 08:33:07.000,0.2.6,9.0,shap-hypetune,,,,2820.0,7.0,6.0,https://pypi.org/project/shap-hypetune,2022-01-16 20:44:46.000,1.0,2820.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
829,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,31,22.0,21.0,16.0,10.0,341,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,48.0,74.0,67.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000,7.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
830,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,28,10.0,121.0,42.0,150.0,341,Open source production model management tool for data scientists.,6.0,16,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,18.0,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,18.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
831,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2022-05-09 05:59:34.000000,2022-05-09 05:59:34,1093.0,,64,28.0,56.0,26.0,31.0,266,Distributed and decentralized training framework for PyTorch over graph.,8.0,16,False,2021-05-15 01:39:45.000,0.3.0,9.0,bluefog,,['pytorch'],109.0,26.0,,,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,23.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
832,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2022-04-19 08:20:13.909000,2021-06-14 10:58:10,162.0,,38,18.0,1.0,9.0,5.0,263,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,['pandas'],,2465.0,5.0,5.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000,,283.0,https://anaconda.org/conda-forge/deepgraph,2022-04-19 08:20:13.909,133160.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
833,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51.0,,23,11.0,14.0,6.0,4.0,199,Draw interactive NetworkX graphs with Altair.,3.0,16,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,['jupyter'],,1324.0,3.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,3.0,1324.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
834,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2022-06-02 03:50:07.000000,2022-06-02 03:34:29,20.0,,17,6.0,8.0,1.0,6.0,178,A Python module to convert natural language numerics into ints and floats.,3.0,16,False,2022-06-02 03:50:07.000,0.2.1,9.0,numerizer,,,,2710.0,23.0,23.0,https://pypi.org/project/numerizer,2022-06-02 03:50:07.000,,2710.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
835,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,33,14.0,54.0,16.0,50.0,134,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,27.0,53.0,48.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,27.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
836,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-08-06 00:11:41.000000,2021-07-09 18:47:52,275.0,,10,4.0,3.0,1.0,,120,Data Analysis Baseline Library.,21.0,16,False,2021-07-09 19:20:43.000,0.2.2,12.0,dabl,,['sklearn'],,2136.0,,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000,,2136.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
837,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50,113.0,,900,98.0,25.0,5.0,348.0,3168,An Open-Source Package for Knowledge Embedding (KE).,10.0,15,False,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
838,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,2.0,867,54.0,12.0,45.0,23.0,2981,Implementation and experiments of graph embedding algorithms.,9.0,15,True,,,,,,['sklearn'],,,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
839,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-07-06 20:09:56.000000,2018-09-19 19:27:00,59.0,,777,76.0,32.0,104.0,59.0,2823,Representation learning on large graphs using stochastic graph convolutions.,9.0,15,False,,,,,,['tensorflow'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
840,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2022-06-26 20:58:20.000000,2020-07-29 05:53:01,8.0,,548,138.0,25.0,214.0,102.0,2788,A distributed graph deep learning framework.,5.0,15,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,['tensorflow'],,15.0,,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000,,15.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
