,name,github_id,pypi_id,conda_id,docs_url,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_dependent_project_count,show,projectrank_placing,github_release_downloads,helm_id,brew_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,apt_id,yum_id,snap_id,cargo_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
565,Sweetviz,fbdesignpro/sweetviz,sweetviz,,,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47+00:00,2020-11-30 16:19:14+00:00,2020-11-30 16:19:11+00:00,129.0,20.0,40.0,1133.0,73.0,2020-11-30 15:31:01+00:00,2.0.2,20.0,"Visualize and compare datasets, target values and associations, with one line of code.",,,6.0,19,https://pypi.org/project/sweetviz,2020-11-30 16:14:08+00:00,,5424.0,5424.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
566,TaskTiger,closeio/tasktiger,tasktiger,,,data-pipelines,,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32+00:00,2020-10-24 12:20:11+00:00,2020-06-18 22:03:53+00:00,58.0,30.0,31.0,1031.0,247.0,2019-10-29 19:32:58+00:00,0.10.1,22.0,Python task queue using Redis.,28.0,19.0,19.0,19,https://pypi.org/project/tasktiger,2020-06-18 22:08:56+00:00,9.0,292.0,292.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
567,Skater,oracle/Skater,skater,,,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42+00:00,2020-06-29 20:07:14+00:00,2020-06-29 20:07:12+00:00,156.0,62.0,97.0,949.0,1101.0,2018-09-21 07:03:32+00:00,1.1.2,23.0,Python Library for Model Interpretation/Explanations.,,,34.0,19,https://pypi.org/project/skater,2018-09-21 07:03:32+00:00,,6595.0,6595.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
568,gplearn,trevorstephens/gplearn,gplearn,,,others,['sklearn'],https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14+00:00,2020-02-15 08:12:38+00:00,2020-02-15 08:12:17+00:00,146.0,25.0,114.0,889.0,146.0,2019-06-01 02:04:52+00:00,0.4.1,5.0,"Genetic Programming in Python, with a scikit-learn inspired API.",118.0,111.0,10.0,19,https://pypi.org/project/gplearn,2019-06-01 02:04:52+00:00,7.0,1419.0,1419.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
569,Databolt Flow,d6t/d6tflow,d6tflow,,,data-pipelines,,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22+00:00,2020-11-30 11:42:27+00:00,2020-10-23 19:54:14+00:00,62.0,5.0,11.0,883.0,77.0,2020-10-19 04:14:45+00:00,0.2.1,18.0,Python library for building highly effective data science workflows.,12.0,12.0,7.0,19,https://pypi.org/project/d6tflow,2020-10-19 04:14:45+00:00,,196.0,196.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
570,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch_toolbelt,,,pytorch-utils,['pytorch'],https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49+00:00,2020-11-21 20:34:12+00:00,2020-11-21 20:33:55+00:00,69.0,2.0,13.0,856.0,489.0,2020-08-19 10:27:31+00:00,0.4.0,18.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,1.0,,4.0,19,https://pypi.org/project/pytorch_toolbelt,2020-08-19 10:33:17+00:00,1.0,1319.0,1319.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
571,Paddle Graph Learning,PaddlePaddle/PGL,pgl,,,graph,['paddle'],https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28+00:00,2020-11-28 01:59:15+00:00,2020-11-28 01:59:14+00:00,100.0,14.0,26.0,812.0,349.0,2020-11-20 06:23:47+00:00,1.2.1,6.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,7.0,6.0,17.0,19,https://pypi.org/project/pgl,2020-11-20 06:23:47+00:00,1.0,728.0,728.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
572,TensorFrames,databricks/tensorframes,tensorframes,,,distributed-ml,"['tensorflow', 'spark']",https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19+00:00,2020-11-13 17:47:02+00:00,2019-11-15 21:43:53+00:00,160.0,51.0,43.0,768.0,221.0,2018-11-16 20:50:02+00:00,0.6.0,6.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,,,16.0,19,https://pypi.org/project/tensorframes,2018-05-16 14:20:28+00:00,,7206.0,7206.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
573,Test Tube,williamFalcon/test-tube,test_tube,,,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57+00:00,2020-04-11 20:36:36+00:00,2020-03-17 22:44:47+00:00,59.0,21.0,21.0,635.0,642.0,2019-12-01 00:47:35+00:00,0.7.4,53.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,5.0,,16.0,19,https://pypi.org/project/test_tube,2018-12-12 22:45:59+00:00,5.0,8799.0,8799.0,,,,True,3,6.0,,,,,,,,,,,,,,,,,,,,,,
574,finetune,IndicoDataSolutions/finetune,finetune,,,nlp,"['tensorflow', 'sklearn']",https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16+00:00,2020-11-24 13:38:56+00:00,2020-11-24 13:38:51+00:00,68.0,18.0,115.0,628.0,1201.0,2019-11-07 19:42:32+00:00,0.8.6,37.0,Scikit-learn style model finetuning for NLP.,9.0,7.0,18.0,19,https://pypi.org/project/finetune,2020-01-10 22:42:24+00:00,2.0,196.0,196.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
575,vecstack,vecxoz/vecstack,vecstack,,,others,,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21+00:00,2020-09-14 08:31:07+00:00,2019-10-30 09:27:48+00:00,67.0,,34.0,570.0,189.0,2019-08-12 16:09:01+00:00,0.4.0,6.0,Python package for stacking (machine learning technique).,94.0,90.0,1.0,19,https://pypi.org/project/vecstack,2019-08-12 16:01:22+00:00,4.0,988.0,988.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
576,pyhsmm,mattjj/pyhsmm,pyhsmm,,,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13+00:00,2020-09-29 20:58:26+00:00,2020-08-24 17:03:59+00:00,145.0,32.0,60.0,472.0,1426.0,2017-05-10 17:14:37+00:00,0.1.7,8.0,Bayesian inference in HSMMs and HMMs.,21.0,17.0,13.0,19,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37+00:00,4.0,52.0,52.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
577,Poutyne,GRAAL-Research/poutyne,poutyne,,,pytorch-utils,['pytorch'],https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17+00:00,2020-11-27 22:19:43+00:00,2020-11-14 18:40:00+00:00,47.0,12.0,33.0,403.0,449.0,2020-11-14 19:02:29+00:00,1.1,17.0,A simplified framework and utilities for PyTorch.,45.0,43.0,14.0,19,https://pypi.org/project/poutyne,2020-11-14 18:24:19+00:00,2.0,457.0,457.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
578,seglearn,dmbee/seglearn,seglearn,,,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59+00:00,2020-11-08 14:51:01+00:00,2020-11-08 14:45:42+00:00,45.0,6.0,17.0,401.0,264.0,2020-04-02 15:26:06+00:00,1.2.1,20.0,Python module for machine learning time series:.,7.0,6.0,13.0,19,https://pypi.org/project/seglearn,2020-04-02 15:26:06+00:00,1.0,3488.0,3488.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
579,What-If Tool,PAIR-code/what-if-tool,witwidget,,,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10+00:00,2020-11-09 15:54:11+00:00,2020-11-09 15:54:10+00:00,82.0,36.0,29.0,388.0,287.0,2020-06-28 14:23:49.040000+00:00,1.7.0,36.0,Source code/webpage/demos for the What-If Tool.,,,18.0,19,https://pypi.org/project/witwidget,2020-06-28 14:22:37+00:00,,2720.0,4548.0,,,,True,3,,,,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2020-11-03 16:28:21.255000+00:00,,1828.0,,,,,,,,,,
580,Feature Engine,solegalli/feature_engine,feature_engine,conda-forge/feature_engine,,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2018-12-31 01:47:18+00:00,2020-11-30 16:20:53+00:00,2020-11-27 11:22:48+00:00,117.0,25.0,57.0,382.0,86.0,2020-09-21 11:05:42+00:00,0.6.1,22.0,Feature engineering package with sklearn like functionality.,1.0,,17.0,19,https://pypi.org/project/feature_engine,2020-09-21 11:05:42+00:00,1.0,17423.0,17423.0,https://anaconda.org/conda-forge/feature_engine,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
581,MXBoard,awslabs/mxboard,mxboard,,,ml-experiments,['mxnet'],https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51+00:00,2020-01-24 23:21:56+00:00,2020-01-24 23:21:55+00:00,45.0,16.0,15.0,329.0,42.0,2018-05-22 20:25:51+00:00,0.1.0,12.0,Logging MXNet data for visualization in TensorBoard.,85.0,84.0,9.0,19,https://pypi.org/project/mxboard,2018-05-22 20:25:51+00:00,1.0,3335.0,3335.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
582,Sherpa,sherpa-ai/sherpa,parameter-sherpa,,,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54+00:00,2020-10-18 07:57:50+00:00,2020-10-18 07:57:48+00:00,40.0,11.0,40.0,275.0,823.0,2020-07-31 05:29:09+00:00,1.0.7,8.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",8.0,7.0,41.0,19,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27+00:00,1.0,879.0,879.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
583,textpipe,textpipe/textpipe,textpipe,,,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32+00:00,2020-11-30 07:49:11+00:00,2020-10-12 08:19:03+00:00,17.0,20.0,24.0,260.0,366.0,2020-10-12 08:24:19+00:00,0.12.1,38.0,Textpipe: clean and extract metadata from text.,7.0,6.0,27.0,19,https://pypi.org/project/textpipe,2020-10-12 08:24:19+00:00,1.0,435.0,435.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
584,PyKEEN,SmartDataAnalytics/PyKEEN,pykeen,,,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2018-06-06 15:00:23+00:00,2020-11-30 17:25:09+00:00,2020-11-27 20:26:47+00:00,37.0,35.0,40.0,255.0,2217.0,2020-10-21 11:59:14+00:00,1.0.5,31.0,A Python library for learning and evaluating knowledge graph embeddings.,1.0,,17.0,19,https://pypi.org/project/pykeen,2020-08-25 14:33:23+00:00,1.0,185.0,190.0,,,,True,3,25.0,,,,,,,,,,,,,,,,,,,,,,
585,pyfasttext,vrasneur/pyfasttext,pyfasttext,,,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42+00:00,2018-12-08 15:32:09+00:00,2018-12-08 15:02:12+00:00,31.0,19.0,28.0,230.0,153.0,2018-12-08 15:02:54+00:00,0.4.6,13.0,Yet another Python binding for fastText.,130.0,125.0,4.0,19,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09+00:00,5.0,1893.0,1900.0,,,,False,3,304.0,,,,,,,,,,,,,,,,,,,,,,
586,Brainiak,brainiak/brainiak,brainiak,,,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27+00:00,2020-10-15 21:11:03.379549+00:00,2020-10-15 16:28:46+00:00,105.0,62.0,117.0,224.0,388.0,2019-08-27 23:52:29+00:00,0.9.1,15.0,Brain Imaging Analysis Kit.,12.0,11.0,32.0,19,https://pypi.org/project/brainiak,2020-10-15 20:45:08+00:00,1.0,125.0,132.0,,,,True,3,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549+00:00,1.0,428.0,,,,,,,,,,,,,,,
587,fletcher,xhochy/fletcher,fletcher,,,data-containers,,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22+00:00,2020-11-29 21:29:30+00:00,2020-11-24 08:35:21+00:00,30.0,32.0,39.0,201.0,492.0,2020-10-20 11:29:04+00:00,0.6.2,13.0,Pandas ExtensionDType/Array backed by Apache Arrow.,1.0,1.0,23.0,19,https://pypi.org/project/fletcher,2020-10-20 11:29:04+00:00,,209.0,210.0,,,,True,3,11.0,,,,,,,,,,,,,,,,,,,,,,
588,graph-nets,deepmind/graph_nets,graph-nets,,,graph,['tensorflow'],https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28+00:00,2020-08-28 09:49:03+00:00,2020-08-28 09:49:01+00:00,697.0,13.0,99.0,4667.0,45.0,2020-01-29 16:00:25+00:00,1.1.0,7.0,Build Graph Nets in Tensorflow.,7.0,,10.0,18,https://pypi.org/project/graph-nets,2020-01-29 16:00:25+00:00,7.0,841.0,841.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
589,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,torchbiggraph,,,graph,['pytorch'],https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16+00:00,2020-11-13 19:52:17+00:00,2020-11-13 19:52:08+00:00,356.0,26.0,95.0,2581.0,138.0,2019-10-14 16:45:11+00:00,1.0.0,3.0,Generate embeddings from large-scale graph-structured data.,2.0,,18.0,18,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13+00:00,2.0,348.0,353.0,,,,True,3,96.0,,,,,,,,,,,,,,,,,,,,,,
590,Crypto Signals,CryptoSignal/crypto-signal,,,,financial-data,,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24+00:00,2020-11-29 20:33:34+00:00,2020-09-03 12:26:48+00:00,621.0,38.0,185.0,2311.0,563.0,,,,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",,,25.0,18,,,,,1064.0,,,,True,3,,,,shadowreaver/crypto-signal,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133+00:00,6.0,40433.0,,,,,,,,,,,,,,,
591,Apache Singa,apache/singa,,nusdbsystem/singa,,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05+00:00,2020-11-25 05:45:10+00:00,2020-11-25 05:41:34+00:00,561.0,49.0,32.0,2140.0,2246.0,2020-04-21 08:01:08+00:00,3.0.0,3.0,a distributed deep learning platform.,,,69.0,18,,,,,2.0,https://anaconda.org/nusdbsystem/singa,,,True,3,,,,apache/singa,https://hub.docker.com/r/apache/singa,2019-06-04 04:32:52.195956+00:00,2.0,165.0,,,,,,,,,,,,,,,
592,DeepWalk,phanein/deepwalk,deepwalk,,,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20+00:00,2020-04-02 01:05:36+00:00,2020-04-02 01:05:35+00:00,743.0,29.0,78.0,2110.0,46.0,2018-04-29 21:05:18+00:00,1.0.3,4.0,DeepWalk - Deep Learning for Graphs.,41.0,34.0,10.0,18,https://pypi.org/project/deepwalk,2018-04-29 21:05:18+00:00,7.0,1010.0,1010.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
593,Mara Pipelines,mara/mara-pipelines,mara-pipelines,,,data-pipelines,,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22+00:00,2020-11-11 17:30:33+00:00,2020-07-31 19:24:31+00:00,76.0,6.0,11.0,1575.0,127.0,2020-07-31 19:31:29+00:00,3.1.1,7.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",7.0,7.0,15.0,18,https://pypi.org/project/mara-pipelines,2020-07-31 19:26:16+00:00,,34.0,34.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
594,NeuroNER,Franck-Dernoncourt/NeuroNER,pyneuroner,,,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15+00:00,2020-11-13 18:07:48+00:00,2019-10-02 23:26:11+00:00,440.0,77.0,67.0,1510.0,132.0,2019-10-02 23:30:15+00:00,1.0.8,7.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,8.0,8.0,7.0,18,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15+00:00,,102.0,102.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
595,Antialiased CNNs,adobe/antialiased-cnns,antialiased-cnns,,,pytorch-utils,['pytorch'],https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25+00:00,2020-10-23 22:45:52+00:00,2020-10-22 19:40:07+00:00,165.0,9.0,28.0,1302.0,238.0,2020-10-23 22:45:52+00:00,0.3,6.0,pip install antialiased-cnns to improve stability and accuracy.,,,6.0,18,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49+00:00,,723.0,723.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,
596,Bounter,RaRe-Technologies/bounter,bounter,,,data-containers,,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15+00:00,2020-08-17 06:37:51+00:00,2020-08-16 11:55:16+00:00,48.0,11.0,9.0,886.0,152.0,2019-01-17 09:39:52+00:00,1.1.1,7.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,34.0,20.0,8.0,18,https://pypi.org/project/bounter,2020-08-17 06:37:51+00:00,14.0,253.0,253.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
597,calamari,Calamari-OCR/calamari,calamari_ocr,,,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29+00:00,2020-11-29 10:24:07+00:00,2020-11-07 10:36:48+00:00,158.0,17.0,131.0,734.0,259.0,2020-03-29 13:38:21+00:00,1.0.5,22.0,Line based ATR Engine based on OCRopy.,2.0,,17.0,18,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45+00:00,2.0,717.0,717.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
598,pytorch2keras,nerox8664/pytorch2keras,pytorch2keras,,,model-serialisation,,https://github.com/nerox8664/pytorch2keras,https://github.com/nerox8664/pytorch2keras,MIT,2017-11-16 20:21:43+00:00,2020-05-14 10:03:56+00:00,2020-05-14 10:03:04+00:00,109.0,39.0,65.0,633.0,277.0,2020-05-14 10:03:56+00:00,0.2.4,23.0,PyTorch to Keras model convertor.,15.0,14.0,11.0,18,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56+00:00,1.0,503.0,503.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
599,TabNet,dreamquark-ai/tabnet,pytorch-tabnet,,,pytorch-utils,['pytorch'],https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32+00:00,2020-11-26 15:39:45+00:00,2020-11-07 10:49:17+00:00,114.0,32.0,82.0,613.0,143.0,2020-10-15 21:00:53+00:00,2.0.1,14.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,,,15.0,18,https://pypi.org/project/pytorch-tabnet,2020-10-15 21:00:53+00:00,,6467.0,6467.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
600,RecBole,RUCAIBox/RecBole,recbole,aibox/recbole,,recommender-systems,['pytorch'],https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11+00:00,2020-11-29 03:44:10+00:00,2020-11-29 03:42:40+00:00,71.0,15.0,5.0,602.0,2119.0,2020-11-03 16:27:46+00:00,0.1.1,2.0,"A unified, comprehensive and efficient recommendation library.",,,20.0,18,https://pypi.org/project/recbole,2020-11-03 16:04:22+00:00,,252.0,252.0,https://anaconda.org/aibox/recbole,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
601,Saliency,PAIR-code/saliency,saliency,,,tensorflow-utils,['tensorflow'],https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35+00:00,2020-10-15 21:38:20+00:00,2020-10-01 22:54:59+00:00,127.0,11.0,10.0,600.0,64.0,2019-09-26 17:59:23+00:00,0.0.5,5.0,"TensorFlow implementation for SmoothGrad, Grad-CAM, Guided backprop, Integrated Gradients and other saliency techniques.",13.0,13.0,12.0,18,https://pypi.org/project/saliency,2019-09-26 17:59:23+00:00,,167.0,167.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
602,Torchbearer,pytorchbearer/torchbearer,torchbearer,,,ml-frameworks,['pytorch'],https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42+00:00,2020-02-17 21:18:06+00:00,2020-02-17 21:18:01+00:00,62.0,8.0,237.0,579.0,427.0,2020-01-31 14:07:22+00:00,0.5.3,24.0,torchbearer: A model fitting library for PyTorch.,40.0,37.0,13.0,18,https://pypi.org/project/torchbearer,2020-01-31 14:05:56+00:00,3.0,390.0,390.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
603,Dragonfly,dragonfly/dragonfly,dragonfly-opt,,,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50+00:00,2020-07-26 17:44:31+00:00,2020-07-03 18:01:17+00:00,70.0,21.0,16.0,546.0,397.0,2020-07-03 18:05:12+00:00,0.1.6,9.0,An open source python library for scalable Bayesian optimisation.,2.0,,12.0,18,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12+00:00,2.0,4351.0,4351.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
604,AlphaPy,ScottfreeLLC/AlphaPy,alphapy,,,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32+00:00,2020-09-06 12:58:26+00:00,2020-09-06 12:58:25+00:00,109.0,10.0,29.0,507.0,407.0,2020-08-29 18:48:20+00:00,2.5.0,24.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",2.0,2.0,3.0,18,https://pypi.org/project/alphapy,2020-08-25 23:33:42+00:00,,151.0,151.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
605,PFRL,pfnet/pfrl,pfrl,,,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50+00:00,2020-11-26 10:54:52+00:00,2020-11-26 05:43:03+00:00,54.0,14.0,16.0,434.0,253.0,2020-07-29 02:03:39+00:00,0.1.0,2.0,PFRL: a PyTorch-based deep reinforcement learning library.,4.0,4.0,8.0,18,https://pypi.org/project/pfrl,2020-07-29 01:14:39+00:00,,714.0,714.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
606,PugSQL,mcfunley/pugsql,pugsql,,,db-clients,,https://github.com/mcfunley/pugsql,https://github.com/mcfunley/pugsql,Apache-2.0,2019-05-19 16:55:38+00:00,2020-09-13 06:06:17+00:00,2020-09-13 06:06:13+00:00,12.0,13.0,19.0,403.0,254.0,2020-09-03 22:44:19+00:00,0.2.2,23.0,A HugSQL-inspired database library for Python.,1.0,,10.0,18,https://pypi.org/project/pugsql,2020-09-13 05:35:42+00:00,1.0,2015.0,2015.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
607,Baal,ElementAI/baal,baal,,,probabilistics,,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26+00:00,2020-11-18 14:46:30+00:00,2020-11-18 14:46:29+00:00,24.0,12.0,21.0,295.0,91.0,2020-11-03 21:14:13+00:00,1.2.1,7.0,Using approximate bayesian posteriors in deep nets for active learning.,6.0,6.0,8.0,18,https://pypi.org/project/baal,2020-11-03 21:07:08+00:00,,275.0,275.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
608,apricot,jmschrei/apricot,apricot-select,,,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12+00:00,2020-09-30 20:53:48+00:00,2020-09-30 20:53:44+00:00,28.0,2.0,10.0,295.0,151.0,2020-09-28 07:19:15+00:00,0.6.0,13.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,9.0,9.0,2.0,18,https://pypi.org/project/apricot-select,2020-09-28 07:19:15+00:00,,159.0,159.0,,,,True,3,6.0,,,,,,,,,,,,,,,,,,,,,,
609,sk-dist,Ibotta/sk-dist,sk-dist,,,distributed-ml,"['sklearn', 'spark']",https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17+00:00,2020-11-03 22:54:31+00:00,2020-11-03 22:54:27+00:00,40.0,5.0,9.0,248.0,44.0,2020-05-14 22:20:14+00:00,0.1.9,12.0,Distributed scikit-learn meta-estimators in PySpark.,7.0,5.0,5.0,18,https://pypi.org/project/sk-dist,2020-05-14 22:20:14+00:00,2.0,5784.0,5784.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
610,Funsor,pyro-ppl/funsor,funsor,,,probabilistics,['pytorch'],https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39+00:00,2020-11-30 09:16:47+00:00,2020-11-30 09:16:45+00:00,15.0,55.0,52.0,154.0,448.0,2020-10-15 15:54:49+00:00,0.3.0,5.0,Functional tensors for probabilistic programming.,7.0,7.0,9.0,18,https://pypi.org/project/funsor,2020-10-15 15:54:49+00:00,,213.0,213.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,
