,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
744,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,79.0,20.0,247.0,10.0,23.0,390.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,,22.0,21.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,1364.0,1364.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,
745,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2023-06-16 16:08:23.527000,2021-02-15 17:10:59,283.0,,69.0,25.0,48.0,15.0,19.0,387.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,20,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],46.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,46.0,3404.0,3856.0,https://anaconda.org/conda-forge/skrebate,2023-06-16 16:08:23.527,31647.0,,,,,3.0,,,,,,,,,,,,4.0,,,,,,,
746,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,26.0,10.0,9.0,2.0,9.0,378.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,20,False,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],722.0,716.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,159010.0,159010.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
747,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,2.0,52.0,24.0,231.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,24.0,20,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
748,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46.0,26.0,19.0,15.0,16.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],226.0,219.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,6513.0,6513.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
749,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60.0,,56.0,26.0,41.0,8.0,10.0,286.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",18.0,16.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,241732.0,241732.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-10-26 18:40:16.000000,2023-10-26 18:40:16,606.0,23.0,10.0,21.0,287.0,40.0,70.0,276.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,False,2023-10-23 23:36:54.000,1.4.2,58.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,2.0,,https://pypi.org/project/vegafusion-jupyter,2023-10-23 23:22:41.000,1.0,638.0,5243.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-10-24 10:52:53.454,78624.0,,,,,3.0,4798.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2023-10-23 23:28:36.244,1.0,456.0,hex-inc/vegafusion,,,,,,,,,,,
751,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-10-31 23:55:05.000000,2023-01-26 17:04:18,400.0,,99.0,19.0,387.0,65.0,86.0,240.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,50865.0,50976.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3684.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,228.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,379.0,365.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,14.0,2285.0,2289.0,,,,,,,,3.0,365.0,,,,,,,,,,,,,,,,,,
753,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-11-02 06:42:36.000000,2023-07-02 18:02:16,1462.0,,44.0,14.0,151.0,17.0,62.0,228.0,Python Implementation and Extension of RDF2Vec.,7.0,20,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,37.0,35.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,2.0,268.0,268.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
754,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,2.0,19.0,20.0,464.0,90.0,76.0,224.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],60.0,57.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,3.0,15696.0,15696.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
755,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,,23.0,8.0,11.0,5.0,9.0,210.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,64.0,62.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,2.0,62764.0,62764.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
756,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-07-26 15:59:24.000000,2023-07-21 09:03:49,260.0,,31.0,12.0,197.0,21.0,73.0,184.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2023-07-26 15:36:39.000,0.7.3,15.0,celer,,,,['sklearn'],30.0,29.0,https://pypi.org/project/celer,2023-07-26 15:36:39.000,1.0,1354.0,1354.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
757,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,66.0,54.0,6.0,44.0,3070.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,80.0,81.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,
758,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-11-01 16:47:02.000000,2023-11-01 16:46:57,638.0,58.0,349.0,36.0,756.0,149.0,106.0,2585.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,73.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
759,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-11-01 11:52:33.000000,2023-07-19 02:39:43,450.0,,112.0,19.0,157.0,13.0,105.0,1056.0,A standard framework for modelling Deep Learning Models for tabular data.,16.0,19,True,2023-06-01 06:16:39.000,1.0.2,11.0,pytorch_tabular,,,,['pytorch'],2.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,2.0,3540.0,3540.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,
760,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,140.0,17.0,11.0,41.0,43.0,998.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],104.0,99.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,2563.0,2563.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
761,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-08-31 02:18:51.000000,2023-08-31 02:18:51,427.0,4.0,180.0,62.0,7.0,13.0,29.0,978.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,201.0,201.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
762,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,144.0,15.0,24.0,58.0,69.0,842.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,85.0,84.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,379.0,379.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
763,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,225.0,31.0,38.0,39.0,20.0,805.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,2.0,31973.0,31973.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
764,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,101.0,26.0,48.0,19.0,35.0,721.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,23.0,21.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,403.0,403.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
765,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-11-02 13:21:52.000000,2023-11-02 13:20:51,279.0,4.0,105.0,19.0,20.0,,83.0,629.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",10.0,19,True,2023-11-02 13:21:52.000,0.0.81,35.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2023-11-02 13:21:52.000,,4022.0,4022.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
766,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-09-22 14:57:35.000000,2023-09-22 14:57:01,815.0,6.0,38.0,15.0,17.0,,20.0,578.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2023-09-22 14:58:06.000,3.1.3,27.0,opytimizer,,,,,15.0,15.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,217.0,217.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
767,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,71.0,40.0,17.0,13.0,22.0,554.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,34.0,30.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,378.0,378.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
768,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,1.0,97.0,28.0,21.0,37.0,10.0,465.0,A python library for Bayesian time series modeling.,6.0,19,True,2023-05-07 06:30:08.000,0.1.1.12,14.0,pydlm,,,,,34.0,32.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,31824.0,31824.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000000,2023-06-18 21:56:30,277.0,,75.0,14.0,126.0,15.0,136.0,447.0,A Python library for dynamic classifier and ensemble selection.,16.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],47.0,45.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,991.0,991.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
770,UForm,unum-cloud/uform,nlp,,https://github.com/unum-cloud/uform,https://github.com/unum-cloud/uform,Apache-2.0,2023-02-21 10:04:40.000,2023-10-13 05:08:46.000000,2023-10-13 05:07:33,152.0,46.0,20.0,6.0,41.0,,8.0,431.0,"Multi-Modal AI library for Multi-Lingual Text, Image, and Video Search, Recommendations, and other Vision-Language..",9.0,19,True,2023-10-13 05:08:46.000,0.4.8,24.0,uform,,,,['pytorch'],7.0,7.0,https://pypi.org/project/uform,2023-10-13 05:08:46.000,,817.0,817.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
771,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-10-31 10:34:13.000000,2023-10-31 10:34:13,363.0,2.0,95.0,18.0,3.0,5.0,27.0,416.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,,48.0,48.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,435.0,435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
772,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-09-12 10:58:23.000000,2023-09-12 10:58:23,69.0,3.0,56.0,8.0,10.0,9.0,13.0,345.0,TextAugment: Text Augmentation Library.,8.0,19,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,69.0,65.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,4.0,3394.0,3395.0,,,,,,,,3.0,62.0,,,,,,,,,,,,,,,,,,
773,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-10-31 15:28:20.000000,2023-10-13 18:12:44,396.0,3.0,128.0,35.0,321.0,79.0,126.0,315.0,Brain Imaging Analysis Kit.,35.0,19,True,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,1.0,,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,143.0,161.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1704.0,3.0,,,,,,,,,,,,,,,,,,,
774,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2023-11-01 16:06:51.000000,2023-10-29 04:13:55,421.0,21.0,47.0,14.0,75.0,14.0,33.0,215.0,Represent trained machine learning models as Pyomo optimization formulations.,16.0,19,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,7033.0,7033.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
775,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,337.0,58.0,2.0,,6599.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,76.0,83.0,,,,,,,,3.0,312.0,,,,,,,,,,,,,,,,,,
776,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-10-19 21:48:05.000000,2020-04-18 19:15:25,24.0,,800.0,126.0,36.0,28.0,8.0,6463.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,18,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],32.0,30.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,572.0,572.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
777,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,108.0,51.0,43.0,159.0,6121.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
778,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,413.0,110.0,83.0,67.0,48.0,2911.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,110.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8537.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
779,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,1.0,230.0,62.0,105.0,25.0,56.0,2084.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,776.0,776.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
780,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71.0,24.0,1004.0,127.0,65.0,1630.0,Version control for machine learning.,17.0,18,False,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,297.0,297.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
781,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-07-26 02:42:57.000000,2023-03-14 23:02:49,75.0,,164.0,24.0,18.0,13.0,30.0,1490.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,4.0,4.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,80.0,80.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,
782,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250.0,57.0,65.0,8.0,31.0,1340.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,71.0,71.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
783,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,96.0,41.0,13.0,13.0,9.0,1263.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,104.0,104.0,https://pypi.org/project/doc2text,,,3277.0,3277.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
784,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145.0,,158.0,18.0,41.0,21.0,59.0,839.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,156.0,153.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,276.0,474.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,7758.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
785,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188.0,34.0,15.0,18.0,22.0,785.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],14.0,13.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
786,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2023-04-14 10:59:37.000000,2023-04-14 10:59:37,29.0,,77.0,15.0,31.0,6.0,22.0,775.0,Leave One Feature Out Importance.,5.0,18,True,2023-04-15 05:47:00.405,0.3.3,13.0,lofo-importance,,,,,29.0,27.0,https://pypi.org/project/lofo-importance,2022-04-27 12:56:30.000,2.0,1177.0,1177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
787,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,111.0,20.0,58.0,2.0,13.0,720.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,2.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,2.0,3264.0,3264.0,,,,,,,,3.0,28.0,,,,,,,,,,,,,,,,,,
788,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-09-21 18:53:21.000000,2023-09-21 18:53:18,1296.0,6.0,121.0,43.0,435.0,25.0,130.0,699.0,GPU accelerated signal processing.,46.0,18,True,2023-08-09 16:45:21.000,23.08.00,21.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
