,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
748,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282.0,,138,15.0,23.0,55.0,68.0,823,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,535.0,58.0,57.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,535.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
749,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,148,18.0,41.0,20.0,56.0,742,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,1230.0,89.0,87.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,1041.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,5105.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
750,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,97,24.0,47.0,19.0,34.0,691,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,614.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,614.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
751,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-11-07 01:52:35.000000,2022-11-07 01:52:17,273.0,36.0,47,20.0,39.0,4.0,10.0,572,EvoJAX: Hardware-accelerated Neuroevolution.,12.0,19,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,['jax'],,2048.0,1.0,1.0,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,899.0,https://anaconda.org/conda-forge/evojax,2022-10-05 08:26:30.971,10342.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
752,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-10-29 09:41:40.000000,2021-09-16 17:56:31,171.0,,133,32.0,77.0,8.0,54.0,545,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,['tensorflow'],,63.0,17.0,14.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,63.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
753,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,65,39.0,16.0,17.0,22.0,530,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,1057.0,26.0,23.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,1057.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
754,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,48,58.0,6.0,17.0,24.0,444,Python library assists deep learning on graphs.,15.0,19,False,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,8.0,646.0,34.0,33.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,646.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
755,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283.0,,64,23.0,47.0,13.0,19.0,369,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,['sklearn'],,2868.0,40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2400.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,27168.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
756,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2022-05-21 23:15:46.000000,2022-05-21 23:15:32,354.0,,92,16.0,3.0,5.0,26.0,364,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,1797.0,29.0,29.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,1797.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
757,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-07-07 13:45:09.000000,2022-07-07 13:45:02,146.0,,43,15.0,1.0,6.0,3.0,338,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,35779.0,445.0,445.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,35779.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46,25.0,19.0,16.0,15.0,327,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,['mxnet'],,6860.0,173.0,166.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,6860.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
759,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,24,22.0,239.0,24.0,25.0,297,Textpipe: clean and extract metadata from text.,29.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,605.0,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,605.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,70,19.0,93.0,25.0,18.0,297,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,19,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,"['sklearn', 'pandas']",5.0,10129.0,11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,10129.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
761,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-11-04 13:13:48.000000,2022-11-04 13:07:41,620.0,1.0,36,11.0,60.0,4.0,54.0,282,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2022-11-04 13:13:56.087,2.0.8,34.0,ivis,,['tensorflow'],,539.0,27.0,26.0,https://pypi.org/project/ivis,2022-03-10 14:57:02.000,1.0,539.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
762,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-10-06 10:50:50.000000,2022-10-06 10:50:46,307.0,7.0,73,22.0,308.0,18.0,9.0,281,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,False,2022-10-05 23:13:02.356,0.41.0,27.0,fairness-indicators,,"['tensorflow', 'jupyter']",,685.0,,,https://pypi.org/project/fairness-indicators,2022-05-27 17:07:20.000,,685.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
763,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2022-09-26 07:14:19.000000,2022-09-26 07:14:12,621.0,2.0,63,27.0,29.0,26.0,111.0,239,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,19,False,2021-10-31 08:33:47.000,1.7.6,17.0,somoclu,conda-forge/somoclu,,1630.0,2134.0,7.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000,7.0,1053.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,67078.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
764,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-11-02 15:06:50.000000,2022-09-02 12:52:20,1313.0,31.0,37,14.0,92.0,11.0,56.0,171,Python Implementation and Extension of RDF2Vec.,6.0,19,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,174.0,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,174.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
765,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-11-02 15:08:21.000000,2022-08-23 08:07:43,255.0,2.0,26,10.0,188.0,30.0,72.0,165,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2022-07-20 11:16:35.529,0.7.2,14.0,celer,,['sklearn'],,355.0,17.0,17.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,355.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
766,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-11-10 09:12:26.000000,2022-11-10 09:12:25,371.0,71.0,18,3.0,147.0,3.0,,153,Free automated data enrichment library for machine learning searches through thousands of ready-to-use features from..,9.0,19,False,2022-11-09 16:53:53.619,1.1.44,213.0,upgini,,,,2151.0,1.0,1.0,https://pypi.org/project/upgini,2022-06-30 22:13:17.000,,2151.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
767,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-07-18 20:48:20.000000,2020-02-09 21:03:48,299.0,,400,108.0,80.0,67.0,48.0,2793,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,['pytorch'],,122.0,,,,,,,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,7932.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,240,30.0,18.0,22.0,36.0,2421,A small package to create visualizations of PyTorch execution graphs.,6.0,18,False,,,,,,,,,808.0,808.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
769,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-11-09 23:02:57.000000,2022-05-24 23:48:09,791.0,,65,10.0,911.0,125.0,65.0,1593,Version control for machine learning.,17.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,225.0,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,225.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
770,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-10-28 09:58:27.000000,2022-09-11 09:25:42,1034.0,4.0,68,26.0,123.0,60.0,121.0,996,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",20.0,18,True,2022-04-13 10:24:33.000,0.8.1,13.0,kp,,,193.0,92.0,4.0,4.0,https://pypi.org/project/kp,2022-04-13 10:22:18.000,,85.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
771,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2022-09-30 19:32:26.000000,2021-03-15 07:00:08,66.0,,108,21.0,36.0,20.0,8.0,991,Distributed Computing for AI Made Simple.,5.0,18,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,97.0,46.0,45.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,97.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
772,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417.0,,160,58.0,4.0,12.0,29.0,820,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,18,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,38.0,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,38.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
773,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-10-31 01:52:41.875000,2022-10-30 19:00:58,187.0,9.0,62,19.0,131.0,22.0,67.0,672,Library to enable Bayesian active learning in your research or labeling work.,18.0,18,True,2022-10-28 21:55:27.000,1.7.0,16.0,baal,conda-forge/baal,,,750.0,1.0,,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,581.0,https://anaconda.org/conda-forge/baal,2022-10-31 01:52:41.875,3728.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2022-10-09 22:43:23.000000,2021-10-13 21:05:33,5078.0,,111,19.0,58.0,2.0,13.0,658,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,False,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,19.0,3369.0,1.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,1.0,3369.0,,,,3.0,https://caer.rtfd.io,,,,,,,,,,,,,,,,,,,,,,,,
775,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2022-09-13 05:57:13.000000,2022-09-13 05:57:00,608.0,1.0,84,25.0,4.0,33.0,42.0,646,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,18,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,161.0,2.0,2.0,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000,,161.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
776,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-11-07 14:26:30.000000,2022-11-07 14:26:30,1229.0,9.0,101,41.0,375.0,17.0,122.0,632,GPU accelerated signal processing.,39.0,18,True,2022-10-18 17:15:01.000,22.10.01,16.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-11-07 18:21:45.000000,2021-04-11 07:50:00,405.0,,29,18.0,41.0,6.0,14.0,594,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,13.0,baikal,conda-forge/cython-blis,,,38578.0,4.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,28.0,https://anaconda.org/conda-forge/cython-blis,2022-08-05 07:27:36.089,1696241.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
778,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-11-04 21:34:55.000000,2022-10-06 13:01:52,803.0,6.0,33,14.0,13.0,,19.0,540,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,656.0,9.0,9.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,656.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
779,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-07-27 19:55:38.000000,2022-07-27 19:55:38,93.0,,36,11.0,8.0,15.0,17.0,537,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,18,True,2022-07-27 19:52:00.185,1.2.7,19.0,parallelformers,,,,1542.0,11.0,11.0,https://pypi.org/project/parallelformers,2021-12-29 21:47:16.000,,1542.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137,59.0,72.0,18.0,71.0,524,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,60.0,12.0,12.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,60.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
781,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-09-30 18:39:13.000000,2022-08-16 12:41:57,256.0,1.0,91,16.0,16.0,8.0,70.0,499,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,18,True,2022-08-16 12:44:30.642,0.0.68,31.0,auto-ts,,,,6254.0,,,https://pypi.org/project/auto-ts,2022-01-31 11:56:13.000,,6254.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
782,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264.0,,86,13.0,28.0,9.0,12.0,438,A library of metrics for evaluating recommender systems.,16.0,18,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,5174.0,31.0,31.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,5174.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
783,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-06-07 04:47:17.000000,2022-06-07 04:47:12,275.0,,73,14.0,124.0,15.0,131.0,420,A Python library for dynamic classifier and ensemble selection.,14.0,18,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,['sklearn'],,658.0,36.0,34.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,658.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
784,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-08-16 11:44:37.000000,2022-08-16 11:44:18,301.0,1.0,81,25.0,5.0,4.0,18.0,379,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,18,True,2022-06-01 23:08:15.000,0.1.710,137.0,autoviml,,,,313.0,22.0,20.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,313.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
785,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,49,11.0,60.0,16.0,41.0,313,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,196.0,27.0,25.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,196.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
786,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,3.0,19,9.0,9.0,2.0,9.0,299,Fast PyTorch based DSP for audio and 1D signals.,2.0,18,False,2021-10-20 08:30:11.000,0.2.6,11.0,julius,,['pytorch'],,27253.0,158.0,153.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000,5.0,27253.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
787,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2022-09-30 18:58:01.000000,2022-05-17 17:14:41,62.0,,49,6.0,7.0,7.0,13.0,281,TextAugment: Text Augmentation Library.,6.0,18,False,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,53.0,3710.0,30.0,29.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,1.0,3709.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
788,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-10-28 14:27:50.000000,2022-10-28 14:27:49,570.0,2.0,19,16.0,456.0,90.0,75.0,198,Functional tensors for probabilistic programming.,11.0,18,False,2022-03-21 15:23:15.000,0.4.3,9.0,funsor,,['pytorch'],,1739.0,39.0,36.0,https://pypi.org/project/funsor,2022-03-21 15:16:11.000,3.0,1739.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
789,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2022-10-14 08:10:23.000000,2022-10-11 15:04:14,745.0,21.0,16,4.0,52.0,18.0,9.0,186,Flexible time series feature extraction & processing.,5.0,18,False,2022-10-11 21:38:11.312,0.3.0,36.0,tsflex,conda-forge/tsflex,,,1451.0,,,https://pypi.org/project/tsflex,2022-06-01 12:04:53.000,,803.0,https://anaconda.org/conda-forge/tsflex,2022-10-12 07:05:42.735,10380.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
790,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-09-30 19:45:17.000000,2022-08-20 21:55:40,222.0,18.0,20,22.0,42.0,5.0,7.0,94,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,18,False,2022-08-20 22:05:06.388,1.3.0,9.0,collie,,['pytorch'],,86.0,18.0,18.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,86.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
791,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2022-06-09 15:33:29.000000,2022-06-09 15:33:29,494.0,,1370,473.0,19.0,59.0,165.0,6765,A customisable 3D platform for agent-based AI research.,8.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
792,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2022-09-28 22:20:55.000000,2020-04-18 19:15:25,24.0,,281,77.0,13.0,11.0,5.0,3154,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,17,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,['pytorch'],,356.0,9.0,7.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,356.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
