,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,apt_id,yum_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition,bitbucket_id
739,Sweetviz,fbdesignpro/sweetviz,,data-viz,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000000,2021-10-01 14:11:39.000000,2021-07-08 14:31:20.000000,176,27.0,69.0,1793.0,102.0,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,17,True,2021-07-08 14:32:09.000000,2.1.3,31.0,sweetviz,,,,,0.0,,https://pypi.org/project/sweetviz,2021-07-08 14:32:09.000000,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
740,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-10-08 18:42:47.000000,2021-09-30 21:51:09.000000,152,129.0,586.0,1603.0,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",47.0,17,True,2021-08-16 15:40:43.000000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,37.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,936.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
741,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,254,20.0,13.0,1406.0,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,,33.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1630.0,3.0,,,,,,,,,,,,,,,,,,,,,,
742,zenml,maiot-io/zenml,,data-pipelines,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000000,2021-10-21 14:42:33.000000,2021-10-21 14:41:23.000000,72,4.0,43.0,1330.0,,ZenML : MLOps framework to create reproducible ML pipelines for production machine learning.,17.0,17,True,2021-10-15 14:27:01.000000,0.5.0,37.0,zenml,,,,,,,https://pypi.org/project/zenml,2021-10-15 14:29:28.000000,,712.0,712.0,,,,,,,,3.0,,,,,,,,,,,zenml-io/zenml,,,,,,,,,,,
743,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2021-09-19 00:43:46.000000,2021-05-24 07:29:54.000000,48,14.0,9.0,925.0,156.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,17,True,2020-08-17 06:37:51.000000,1.1.1,7.0,bounter,,,,,39.0,25.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
744,DIG,divelab/DIG,,graph,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000000,2021-10-20 20:08:08.000000,2021-10-20 20:07:48.000000,108,2.0,43.0,902.0,,A library for graph deep learning research.,28.0,17,False,2021-10-13 00:38:18.000000,0.1.2,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000000,8.0,420.0,420.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
745,cuGraph,rapidsai/cugraph,,gpu-utilities,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000000,2021-10-20 19:58:13.000000,2021-10-20 19:58:12.000000,161,87.0,645.0,828.0,,cuGraph - RAPIDS Graph Analytics Library.,68.0,17,True,2021-10-06 19:07:49.000000,21.10.00,15.0,cugraph,,,,,0.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000000,0.0,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
746,nude.py,hhatto/nude.py,,image,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000000,2020-11-23 13:49:32.000000,,128,6.0,,776.0,,Nudity detection with Python.,12.0,17,True,2020-11-23 13:49:17.000000,0.5.1,10.0,nudepy,,,,,18.0,,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000000,18.0,6737.0,6737.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
747,Neural Structured Learning,tensorflow/neural-structured-learning,,tensorflow-utils,https://github.com/tensorflow/neural-structured-learning,https://github.com/tensorflow/neural-structured-learning,Apache-2.0,2019-08-27 21:48:16.000000,2020-08-18 00:35:35.000000,,122,3.0,,694.0,,Training neural models with structured signals.,21.0,17,False,2020-08-18 00:35:35.000000,1.3.1,7.0,neural-structured-learning,,,,['tensorflow'],0.0,,https://pypi.org/project/neural-structured-learning,2020-08-18 00:35:35.000000,0.0,11321.0,11321.0,,,,,,,,3.0,,,-8.0,,,,,,,,,,,,,,,,,,,
748,sklearn-deap,rsteca/sklearn-deap,,hyperopt,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27.000000,114,21.0,34.0,654.0,104.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,17,True,2021-07-30 15:13:54.000000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],2.0,,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000000,2.0,875.0,875.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
749,Prince,MaxHalford/prince,,others,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000000,2021-04-15 19:05:12.000000,,123,32.0,,647.0,,"Python factor analysis library (PCA, CA, MCA, MFA, FAMD).",9.0,17,True,2020-10-06 11:26:47.000000,0.7.1,41.0,prince,,,,['sklearn'],6.0,,https://pypi.org/project/prince,2020-10-06 11:26:47.000000,6.0,25419.0,25419.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
750,pdpipe,pdpipe/pdpipe,,data-pipelines,https://github.com/pdpipe/pdpipe,https://github.com/pdpipe/pdpipe,MIT,2017-01-24 20:37:22.000000,2021-09-29 11:30:36.000000,,28,8.0,,620.0,,Easy pipelines for pandas DataFrames.,6.0,17,True,2021-09-29 11:30:36.000000,0.0.60,56.0,pdpipe,,,,['pandas'],0.0,,https://pypi.org/project/pdpipe,2021-09-29 11:30:36.000000,0.0,1871.0,1871.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
751,nboost,koursaros-ai/nboost,,nlp,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25.000000,64,29.0,50.0,591.0,1336.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000000,,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
752,Vulkan Kompute,EthicalML/vulkan-kompute,,gpu-utilities,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000000,2021-09-29 17:11:29.000000,2021-09-29 17:11:29.000000,47,51.0,106.0,581.0,958.0,"General purpose GPU compute framework for cross vendor graphics cards (AMD, Qualcomm, NVIDIA & friends). Blazing fast,..",15.0,17,True,2021-09-16 04:09:57.000000,0.8.0,12.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000000,,84.0,90.0,,,,,,,,3.0,92.0,,,,,,,,,,KomputeProject/kompute,,,,,,,,,,,
753,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,data-viz,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,59,17.0,39.0,449.0,32.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,17,False,2018-01-15 18:14:37.000000,0.9.0,10.0,pivottablejs,,,,['jupyter'],233.0,199.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000000,34.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
754,Baal,ElementAI/baal,,probabilistics,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000000,2021-10-20 23:05:01.000000,2021-10-12 17:44:28.000000,44,13.0,42.0,445.0,138.0,Library to enable Bayesian active learning in your research or labeling work.,11.0,17,True,2021-10-12 17:54:54.000000,1.4.0,11.0,baal,,,,,0.0,,https://pypi.org/project/baal,2021-10-12 17:53:39.000000,0.0,479.0,479.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
755,aequitas,dssg/aequitas,,interpretability,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000000,2021-07-13 10:19:56.000000,2021-05-27 09:45:10.000000,79,37.0,21.0,422.0,857.0,Bias and Fairness Audit Toolkit.,16.0,17,True,2020-12-16 11:48:14.000000,0.42.0,16.0,aequitas,,,,,6.0,,https://pypi.org/project/aequitas,2020-12-16 11:48:14.000000,6.0,950.0,950.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
756,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2021-08-30 13:03:29.000000,2021-08-30 13:03:29.000000,75,18.0,2.0,384.0,98.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,17,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,,3.0,3.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,1252.0,1252.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
757,Case Recommender,caserec/CaseRecommender,,recommender-systems,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000000,2021-06-17 10:47:07.000000,2021-06-17 10:47:07.000000,76,7.0,17.0,366.0,203.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,17,True,2019-08-20 13:48:43.000000,1.1.0,41.0,caserecommender,,,,['sklearn'],9.0,9.0,https://pypi.org/project/caserecommender,2019-08-20 13:48:43.000000,,330.0,330.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
758,Sematch,gsi-upm/sematch,,graph,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24.000000,100,14.0,19.0,364.0,122.0,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000000,1.0.4,5.0,sematch,,,,,32.0,29.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000000,3.0,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
759,pdvega,altair-viz/pdvega,,data-viz,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13.000000,31,16.0,10.0,339.0,177.0,Interactive plotting for Pandas using Vega-Lite.,9.0,17,False,,,1.0,pdvega,,,,,62.0,55.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000000,7.0,232.0,232.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
760,Pywick,achaiah/pywick,,pytorch-utils,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000000,2021-10-21 14:32:59.000000,2021-10-11 16:29:31.000000,37,3.0,11.0,328.0,141.0,High-level batteries-included neural network training library for Pytorch.,4.0,17,True,2021-10-11 18:44:41.000000,0.6.0,7.0,pywick,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pywick,2021-10-11 18:30:54.000000,,95.0,95.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
761,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000000,2021-10-17 09:48:21.000000,2021-10-17 09:46:05.000000,26,4.0,48.0,247.0,608.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,17,False,2021-10-17 09:48:21.000000,2.06,32.0,ivis,,,,['tensorflow'],0.0,,https://pypi.org/project/ivis,2021-10-17 09:46:36.000000,0.0,425.0,425.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
762,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,30,21.0,28.0,230.0,153.0,Yet another Python binding for fastText.,4.0,17,False,2018-12-08 15:32:09.000000,0.4.6,13.0,pyfasttext,,,,,199.0,186.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,13.0,,6.0,,,,,,,,3.0,343.0,,,,,,,,,,,,,,,,,,,,,
763,Julius,adefossez/julius,,audio,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000000,2021-10-20 08:30:11.000000,2021-10-20 08:28:45.000000,10,2.0,6.0,230.0,,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-10-20 08:30:11.000000,0.2.6,10.0,julius,,,,['pytorch'],40.0,40.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000000,0.0,6266.0,6266.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
764,fastT5,Ki6an/fastT5,,nlp,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000000,2021-09-02 06:35:26.000000,2021-09-02 06:33:02.000000,22,11.0,11.0,214.0,15.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,3.0,17,False,2021-09-02 06:35:26.000000,0.0.7,7.0,fastt5,,,,,4.0,4.0,https://pypi.org/project/fastt5,2021-09-02 06:35:26.000000,,765.0,765.0,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,
765,lkpy,lenskit/lkpy,,recommender-systems,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000000,2021-10-20 23:23:51.000000,2021-10-19 20:07:49.000000,49,26.0,61.0,181.0,,Python recommendation toolkit.,13.0,17,False,2021-06-22 17:06:47.000000,0.13.1,20.0,lenskit,conda-forge/lenskit,,,,0.0,,https://pypi.org/project/lenskit,2021-06-22 17:07:09.000000,0.0,1906.0,2531.0,https://anaconda.org/conda-forge/lenskit,2021-06-22 22:08:21.249000,6885.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
766,Larq Compute Engine,larq/compute-engine,,model-serialisation,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000000,2021-09-08 21:44:17.000000,2021-09-08 13:29:32.000000,26,23.0,102.0,171.0,,Highly optimized inference engine for Binarized Neural Networks.,17.0,17,False,2021-09-08 21:44:17.000000,0.6.2,15.0,larq-compute-engine,,,,,4.0,4.0,https://pypi.org/project/larq-compute-engine,2021-09-08 21:44:17.000000,,322.0,337.0,,,,,,,,3.0,304.0,,,,,,,,,,,,,,,,,,,,,
767,DE⫶TR,facebookresearch/detr,,image,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000000,2021-10-18 10:06:31.000000,2021-10-18 10:06:31.000000,1291,115.0,265.0,7729.0,42.0,End-to-End Object Detection with Transformers.,24.0,16,True,2020-06-29 16:41:01.000000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
768,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-08-16 13:53:16.000000,2021-07-21 17:50:32.000000,1323,49.0,159.0,6556.0,488.0,A customisable 3D platform for agent-based AI research.,7.0,16,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
769,tinygrad,geohot/tinygrad,,pytorch-utils,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000000,2021-09-17 06:17:41.000000,2021-08-06 14:58:13.000000,554,21.0,64.0,5032.0,562.0,You like pytorch? You like micrograd? You love tinygrad!.,50.0,16,True,,,,,,,,['pytorch'],1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
770,graph-nets,deepmind/graph_nets,,graph,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47.000000,753,7.0,117.0,5013.0,47.0,Build Graph Nets in Tensorflow.,10.0,16,True,2020-01-29 16:00:25.000000,1.1.0,7.0,graph-nets,,,,['tensorflow'],7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000000,7.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
771,GraphEmbedding,shenweichen/GraphEmbedding,,graph,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000000,2021-10-08 04:42:07.000000,2020-10-18 09:32:47.000000,703,38.0,14.0,2337.0,28.0,Implementation and experiments of graph embedding algorithms.,8.0,16,True,,,,,,,,['sklearn'],12.0,12.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
772,pycls,facebookresearch/pycls,,image,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000000,2021-10-14 20:53:57.000000,2021-08-19 02:33:54.000000,195,19.0,53.0,1755.0,,"Codebase for Image Classification Research, written in PyTorch.",13.0,16,True,2021-05-21 00:29:47.000000,0.2,2.0,,,,,['pytorch'],4.0,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
773,automl-gs,minimaxir/automl-gs,,hyperopt,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14.000000,164,26.0,6.0,1755.0,102.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000000,,46.0,46.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,,,,
774,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,153,12.0,15.0,1492.0,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,16,True,2020-11-18 08:19:23.000000,0.4.0,11.0,lambda-networks,,,,['pytorch'],3.0,3.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000000,,79.0,79.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
775,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,99,2.0,2.0,1176.0,192.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,16,False,2018-09-14 14:38:32.000000,0.2.0,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
776,sklearn-porter,nok/sklearn-porter,,model-serialisation,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,MIT,2016-06-22 22:21:34.000000,2021-06-01 22:52:09.000000,2019-12-18 13:31:50.000000,138,42.0,29.0,1092.0,699.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",11.0,16,False,2019-12-18 13:39:19.000000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],1.0,,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000000,1.0,486.0,486.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
777,MedicalTorch,perone/medicaltorch,,medical-data,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000000,2021-04-16 18:50:54.000000,2021-04-16 18:50:54.000000,110,14.0,9.0,748.0,57.0,A medical imaging framework for Pytorch.,8.0,16,True,2018-11-24 00:33:11.000000,0.2,2.0,medicaltorch,,,,['pytorch'],11.0,11.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000000,,215.0,215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
778,audiomentations,iver56/audiomentations,,audio,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000000,2021-10-19 06:51:53.000000,2021-10-18 13:46:01.000000,91,21.0,65.0,741.0,494.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,18.0,16,True,2021-10-18 13:46:39.000000,0.19.0,21.0,audiomentations,,,,,,,https://pypi.org/project/audiomentations,2021-10-18 13:46:39.000000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
779,madgrad,facebookresearch/madgrad,,pytorch-utils,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000000,2021-08-20 18:31:57.000000,2021-08-20 18:31:57.000000,50,2.0,7.0,740.0,,MADGRAD Optimization Method.,1.0,16,True,,,2.0,madgrad,,,,['pytorch'],15.0,15.0,https://pypi.org/project/madgrad,2021-04-01 13:54:29.000000,,2745.0,2745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
780,fastFM,ibayer/fastFM,,recommender-systems,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000000,2018-10-17 09:00:19.000000,,161,42.0,,687.0,,fastFM: A Library for Factorization Machines.,12.0,16,False,2017-11-23 06:59:56.000000,0.2.11,8.0,fastfm,,,,,8.0,,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000000,8.0,603.0,603.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
781,NeoML,neoml-lib/neoml,,ml-frameworks,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000000,2021-10-20 20:10:31.000000,2021-10-18 15:13:56.000000,93,28.0,22.0,652.0,463.0,Machine learning framework for both deep learning and traditional algorithms.,23.0,16,True,2021-06-22 05:25:53.000000,NeoML-master_2.0.5.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
782,AlphaPy,ScottfreeLLC/AlphaPy,,hyperopt,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000000,2021-10-12 12:46:17.000000,2021-02-08 21:35:40.000000,136,10.0,29.0,639.0,409.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,16,True,2020-08-29 18:48:20.000000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
783,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,74,,37.0,638.0,189.0,Python package for stacking (machine learning technique).,1.0,16,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,,162.0,154.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,8.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
784,SpeedTorch,Santosh-Gupta/SpeedTorch,,gpu-utilities,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28.000000,39,3.0,2.0,634.0,170.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,16,False,2020-01-06 05:27:17.000000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000000,2.0,27.0,27.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
785,avalanche,ContinualAI/avalanche,,others,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000000,2021-10-21 08:37:39.000000,2021-10-21 08:37:38.000000,96,63.0,344.0,623.0,2111.0,Avalanche: an End-to-End Library for Continual Learning.,41.0,16,True,2021-03-11 11:51:35.000000,0.0.1,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
786,SKLL,EducationalTestingService/skll,,ml-experiments,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000000,2021-05-14 14:51:58.000000,2021-04-30 14:40:12.000000,64,41.0,348.0,525.0,,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,35.0,16,False,2021-02-26 03:01:01.000000,2.5,64.0,skll,,,,['sklearn'],48.0,31.0,https://pypi.org/project/skll,2020-03-13 16:23:35.000000,17.0,381.0,381.0,,,,,,,,3.0,11.0,,,,,,,,,,,,,,,,,,,,,
