,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
762,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2025-04-22 14:57:01.743000,2024-08-29 18:18:33,183.0,,38.0,9.0,32.0,17.0,20.0,416.0,A python package for animating plots build on matplotlib.,6.0,20,True,2024-08-29 18:26:55.000,0.4.3,11.0,animatplot,conda-forge/animatplot,,,,79.0,75.0,https://pypi.org/project/animatplot,2024-08-29 17:08:23.000,4.0,855.0,1160.0,https://anaconda.org/conda-forge/animatplot,2025-04-22 14:57:01.743,16801.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
763,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2025-04-22 14:58:12.870000,2025-02-23 00:15:07,717.0,2.0,20.0,23.0,399.0,53.0,92.0,353.0,Serverside scaling for Vega and Altair visualizations.,6.0,20,True,2025-02-23 00:18:29.000,2.0.2,75.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,5.0,,https://pypi.org/project/vegafusion-jupyter,2024-05-09 19:01:07.000,2.0,2401.0,14009.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2025-04-22 14:58:12.870,424169.0,,,,,3.0,12489.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2024-05-09 19:11:31.675,3.0,134.0,vega/vegafusion,,,,,,,,,,,,,
764,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-04-29 13:23:20.000000,2025-01-22 18:08:56,337.0,,81.0,23.0,363.0,29.0,10.0,349.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,20,True,2025-01-22 19:50:40.000,0.47.0,32.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2025-01-22 19:50:40.000,,2937.0,2937.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
765,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,47.0,24.0,19.0,15.0,17.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],280.0,280.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,,2203.0,2203.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
766,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,27.0,21.0,239.0,24.0,25.0,302.0,Textpipe: clean and extract metadata from text.,29.0,20,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,11.0,10.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,979.0,979.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
767,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-04-27 00:13:31.000000,2024-11-07 18:17:34,501.0,,113.0,19.0,590.0,58.0,130.0,277.0,An open-source toolkit for large-scale genomic analysis.,28.0,20,False,2024-10-20 03:22:37.000,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2024-03-12 08:52:09.000,,17714.0,17841.0,https://anaconda.org/conda-forge/glow,2025-04-22 14:57:47.356,6384.0,,,,,3.0,197.0,,,,,,,,,,,,,,,,,,,,
768,solt,Oulu-IMEDS/solt,image,,https://github.com/imedslab/solt,https://github.com/imedslab/solt,MIT,2018-08-02 15:09:05.000,2025-04-28 12:02:34.000000,2025-04-28 12:00:16,422.0,42.0,19.0,5.0,36.0,20.0,49.0,265.0,Streaming over lightweight data transformations.,8.0,20,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,65.0,62.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,422.0,422.0,,,,,,,,3.0,,,,,,,,imedslab/solt,,,,,,,,,,,,,
769,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-04-14 06:29:06.000000,2025-04-14 06:29:04,594.0,1.0,36.0,22.0,648.0,21.0,131.0,250.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2024-06-21 06:39:45.000,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,2470.0,2490.0,,,,,,,,3.0,1295.0,,,,,,,,,,,,,,,,,,,,
770,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,17.0,464.0,90.0,76.0,239.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],96.0,86.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,10.0,6684.0,6684.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
771,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,785.0,334.0,58.0,2.0,,6875.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,339.0,346.0,,,,,,,,3.0,420.0,,,,,,,,,,,,,,,,,,,,
772,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2025-03-25 16:28:52.378000,2020-02-09 21:03:48,299.0,,412.0,102.0,83.0,67.0,48.0,3017.0,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,96.0,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9182.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
773,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,155.0,45.0,3.0,13.0,15.0,1531.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],36.0,36.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,831.0,831.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
774,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,257.0,54.0,65.0,8.0,31.0,1392.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,5.0,5.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,113.0,113.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
775,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,175.0,43.0,5.0,4.0,7.0,1165.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,38.0,38.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,535.0,535.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
776,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,31.0,72.0,31.0,30.0,1111.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,10882.0,10882.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
777,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,233.0,28.0,38.0,43.0,21.0,880.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,4293.0,4293.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
778,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,14.0,24.0,64.0,69.0,860.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,107.0,106.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,659.0,659.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
779,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2025-02-14 12:15:27.000000,2025-02-14 12:08:46,33.0,1.0,87.0,12.0,36.0,4.0,26.0,833.0,Leave One Feature Out Importance.,6.0,19,True,2025-02-14 12:15:27.000,0.3.5,15.0,lofo-importance,,,,,45.0,40.0,https://pypi.org/project/lofo-importance,2025-02-14 12:15:27.000,5.0,2653.0,2653.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
780,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,23.0,162.0,51.0,62.0,770.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,19,False,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],4.0,,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,846.0,846.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
781,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,103.0,25.0,49.0,15.0,54.0,735.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,34.0,32.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,563.0,563.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
782,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-12-16 23:31:08.000000,2024-08-07 21:38:41,314.0,,104.0,4.0,3.0,1.0,,727.0,Data Analysis Baseline Library.,24.0,19,True,2024-12-16 23:31:08.000,0.3.2,20.0,dabl,,,,['sklearn'],3.0,,https://pypi.org/project/dabl,2024-12-16 23:31:08.000,3.0,4035.0,4035.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
783,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2025-04-22 14:57:03.201000,2021-04-11 07:50:00,405.0,,29.0,17.0,42.0,6.0,18.0,590.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,False,2020-11-15 13:40:18.000,0.4.2,19.0,baikal,conda-forge/cython-blis,,,,16.0,15.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,613.0,45083.0,https://anaconda.org/conda-forge/cython-blis,2025-04-22 14:57:03.201,2490375.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
784,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,100.0,16.0,53.0,13.0,16.0,581.0,A library of metrics for evaluating recommender systems.,20.0,19,False,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,62.0,62.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,4418.0,4418.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,,,
785,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,54.0,72.0,18.0,71.0,529.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,26.0,26.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,408.0,408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
786,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2025-01-07 00:51:13.258034,2025-01-06 19:07:43,406.0,,137.0,33.0,333.0,89.0,140.0,354.0,Brain Imaging Analysis Kit.,35.0,19,True,2025-01-06 23:14:48.000,0.12,21.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,2025-01-07 00:16:42.000,,2676.0,2693.0,,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1930.0,3.0,,,,,,,,,,,,,,,,,,,,,
787,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2023-03-07 22:10:10.175000,2021-08-18 06:06:51,1404.0,,17.0,5.0,217.0,4.0,26.0,340.0,Camphr - NLP libary for creating pipeline components.,8.0,19,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],17.0,15.0,https://pypi.org/project/camphr,2023-03-07 22:10:10.175,2.0,1956.0,1956.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
788,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,54.0,11.0,60.0,17.0,41.0,337.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,46.0,42.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,350.0,350.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
789,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-09-29 23:44:29.000000,2024-09-29 23:43:33,584.0,,43.0,12.0,64.0,3.0,57.0,332.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,True,2024-06-13 05:28:35.000,2.0.11,36.0,ivis,,,,['tensorflow'],39.0,37.0,https://pypi.org/project/ivis,2024-06-13 05:28:35.000,2.0,1695.0,1695.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
790,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,40.0,16.0,6.0,19.0,21.0,322.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,19,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],3.0,,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,3.0,1639.0,1639.0,,,,,,,,3.0,,,,,,,,google-deepmind/launchpad,,,,,,,,,,,,,
791,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2025-04-29 12:07:26.000000,2025-04-29 12:07:24,443.0,9.0,80.0,19.0,464.0,28.0,51.0,276.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,33.0,19,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,8.0,8.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,930.0,930.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
792,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,,24.0,7.0,15.0,4.0,11.0,228.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2024-09-26 08:36:59.000,0.2.4,12.0,numerizer,,,,,100.0,97.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,31582.0,31582.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
793,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,456.0,454.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,2.0,1078.0,1082.0,,,,,,,,3.0,438.0,,,,,,,,,,,,,,,,,,,,
794,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2025-04-22 15:32:34.997000,2024-06-30 08:01:08,6.0,,57.0,4.0,2.0,3.0,1.0,138.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,10728.0,10599.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,129.0,413474.0,413502.0,https://anaconda.org/anaconda/nvidia-ml,2025-04-22 15:32:34.997,1324.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
795,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,891.0,110.0,51.0,48.0,160.0,6328.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
796,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2024-03-20 15:45:40.000000,2023-08-26 20:55:56,106.0,,237.0,58.0,106.0,27.0,56.0,2153.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,False,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],,,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,1369.0,1369.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
797,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,457.0,79.0,36.0,84.0,68.0,1710.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,337.0,337.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
798,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2025-02-25 23:52:42.000000,2024-12-03 12:26:16,792.0,,71.0,27.0,1029.0,127.0,65.0,1665.0,Version control for machine learning.,18.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,207.0,207.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
799,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,254.0,52.0,13.0,20.0,13.0,1556.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,18,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,156.0,174.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1708.0,3.0,,,,,,,,,,,,,,,,,,,,,
800,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,54.0,34.0,22.0,13.0,1267.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,18,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,4.0,3.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,549.0,549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
801,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,143.0,16.0,11.0,25.0,18.0,1164.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,18,False,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],60.0,58.0,https://pypi.org/project/tez,2022-09-20 02:28:33.973,2.0,1130.0,1130.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
802,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2025-04-22 14:58:02.427000,2022-04-07 20:49:56,235.0,,37.0,11.0,13.0,8.0,16.0,805.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],53.0,53.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,776.0,883.0,https://anaconda.org/conda-forge/tensor-sensor,2025-04-22 14:58:02.427,4636.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
803,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,781.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,141.0,141.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
804,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,117.0,21.0,27.0,2.0,88.0,753.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,18,True,2024-05-05 11:51:57.000,0.0.92,39.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,3223.0,3223.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
805,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2025-03-19 09:06:36.000000,2025-03-19 09:06:35,613.0,2.0,87.0,25.0,4.0,39.0,42.0,699.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,12.0,18,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,4.0,4.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,490.0,490.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
