,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
771,ADTK,arundo/adtk,,time-series-data,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44.000000,94,26.0,34.0,755.0,78.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,17,False,2020-04-17 02:18:00.000000,0.6.2,13.0,adtk,,,,42969.0,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000000,,42969.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Vulkan Kompute,EthicalML/vulkan-kompute,,gpu-utilities,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000000,2021-11-17 08:24:46.000000,2021-11-17 08:24:46.000000,49,51.0,106.0,615.0,964.0,"General purpose GPU compute framework for cross vendor graphics cards (AMD, Qualcomm, NVIDIA & friends). Blazing fast,..",16.0,17,True,2021-09-16 04:09:57.000000,0.8.0,12.0,kp,,,102.0,79.0,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000000,,73.0,,,,3.0,,,,,,,,,,,,,,,,KomputeProject/kompute,,,,,,,,,,
773,nboost,koursaros-ai/nboost,,nlp,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25.000000,65,29.0,50.0,599.0,1336.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000000,0.3.9,26.0,nboost,,,,50.0,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000000,,50.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
774,TF Compression,tensorflow/compression,,tensorflow-utils,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000000,2021-10-27 09:21:15.000000,2021-10-26 22:08:24.000000,196,2.0,73.0,548.0,175.0,Data compression in TensorFlow.,10.0,17,True,2021-05-14 00:38:32.000000,2.2,11.0,tensorflow-compression,,['tensorflow'],,513.0,1.0,,https://pypi.org/project/tensorflow-compression,2021-05-14 00:25:53.000000,1.0,513.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
775,SKLL,EducationalTestingService/skll,,ml-experiments,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000000,2021-11-30 19:46:29.000000,2021-11-30 19:46:15.000000,65,45.0,350.0,527.0,,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,35.0,17,False,2021-02-26 03:01:01.000000,2.5,64.0,skll,,['sklearn'],11.0,319.0,67.0,33.0,https://pypi.org/project/skll,2020-03-13 16:23:35.000000,34.0,319.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Submit it,facebookincubator/submitit,,distributed-ml,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000000,2021-11-30 13:57:53.000000,2021-11-30 13:24:17.000000,43,25.0,31.0,507.0,,Python 3.6+ toolbox for submitting jobs to Slurm.,16.0,17,True,2021-11-30 13:57:53.000000,1.4.1,15.0,submitit,conda-forge/submitit,,,7254.0,0.0,,https://pypi.org/project/submitit,2021-11-30 13:57:53.000000,0.0,6944.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745000,4962.0,3.0,,,,,,,-5.0,,,,,,,,,,,,,,,,,,,
777,Baal,ElementAI/baal,,probabilistics,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000000,2021-12-01 20:45:08.000000,2021-11-24 20:30:45.000000,45,16.0,43.0,475.0,143.0,Library to enable Bayesian active learning in your research or labeling work.,11.0,17,True,2021-10-12 17:54:54.000000,1.4.0,11.0,baal,,,,403.0,0.0,,https://pypi.org/project/baal,2021-10-12 17:53:39.000000,0.0,403.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
778,kale,kubeflow-kale/kale,,data-pipelines,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000000,2021-11-09 16:15:00.000000,2021-10-20 12:44:09.000000,88,83.0,71.0,463.0,644.0,Kubeflows superfood for Data Scientists.,10.0,17,True,2021-05-19 12:56:53.000000,0.7.0,15.0,kubeflow-kale,,['jupyter'],,665.0,,,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000000,,665.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
779,BioPandas,rasbt/biopandas,,others,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000000,2021-09-24 00:14:13.000000,2021-09-24 00:11:37.000000,89,15.0,24.0,396.0,,Working with molecular structures in pandas DataFrames.,8.0,17,True,2021-08-30 11:52:40.000000,0.2.9,14.0,biopandas,conda-forge/biopandas,['pandas'],,2774.0,6.0,,https://pypi.org/project/biopandas,2021-09-24 00:14:13.000000,6.0,1241.0,https://anaconda.org/conda-forge/biopandas,2021-08-31 18:19:35.536000,91980.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Sematch,gsi-upm/sematch,,graph,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24.000000,101,14.0,19.0,367.0,122.0,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000000,1.0.4,5.0,sematch,,,,166.0,32.0,29.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000000,3.0,166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-08-18 06:06:52.000000,2021-08-18 06:06:51.000000,17,2.0,25.0,342.0,1404.0,Camphr - NLP libary for creating pipeline components.,7.0,17,True,2021-07-28 07:48:46.000000,0.10.0,48.0,camphr,,['spacy'],,317.0,0.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000000,0.0,317.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
782,bodywork-core,bodywork-ml/bodywork-core,,data-pipelines,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000000,2021-11-21 16:03:07.000000,2021-07-05 08:09:48.000000,14,12.0,43.0,308.0,467.0,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,17,False,2021-07-05 08:15:59.000000,2.1.7,45.0,bodywork,,,,189.0,9.0,9.0,https://pypi.org/project/bodywork,2021-07-05 08:15:59.000000,,189.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
783,solt,MIPT-Oulu/solt,,image,https://github.com/MIPT-Oulu/solt,https://github.com/MIPT-Oulu/solt,MIT,2018-08-02 15:09:05.000000,2021-10-12 22:58:52.000000,2020-04-09 06:44:39.000000,19,17.0,30.0,251.0,336.0,Streaming over lightweight data transformations.,4.0,17,False,2020-03-10 14:09:31.000000,0.1.9,18.0,solt,,,,87.0,27.0,24.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000000,3.0,87.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
784,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-11-08 16:53:47.290000,2021-06-14 10:58:10.000000,36,9.0,5.0,246.0,162.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,17,False,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,['pandas'],,2466.0,2.0,2.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,291.0,https://anaconda.org/conda-forge/deepgraph,2021-11-08 16:53:47.290000,113136.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
785,launchpad,deepmind/launchpad,,distributed-ml,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000000,2021-12-01 17:25:22.000000,2021-12-01 17:24:36.000000,16,1.0,16.0,237.0,198.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,13.0,17,False,2021-11-09 09:39:17.000000,0.3.2,5.0,dm-launchpad,,['tensorflow'],,789.0,1.0,1.0,https://pypi.org/project/dm-launchpad,2021-11-09 09:39:17.000000,,789.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
786,fastT5,Ki6an/fastT5,,nlp,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000000,2021-11-28 10:38:49.000000,2021-11-28 10:38:49.000000,25,12.0,14.0,232.0,19.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,4.0,17,False,2021-09-02 06:35:26.000000,0.0.7,7.0,fastt5,,,,512.0,5.0,5.0,https://pypi.org/project/fastt5,2021-09-02 06:35:26.000000,,512.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Muda,bmcfee/muda,,audio,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36.000000,34,5.0,44.0,196.0,293.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:21.000000,0.4.1,11.0,muda,,,,106.0,14.0,13.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000000,1.0,106.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
788,nx-altair,Zsailer/nx_altair,,data-viz,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000000,2020-09-30 12:01:08.000000,2020-06-02 21:10:26.000000,21,6.0,4.0,180.0,51.0,Draw interactive NetworkX graphs with Altair.,3.0,17,False,2020-06-02 21:11:12.000000,0.1.6,8.0,nx-altair,,['jupyter'],,2382.0,4.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000000,4.0,2382.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Larq Compute Engine,larq/compute-engine,,model-serialisation,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000000,2021-12-02 12:52:25.000000,2021-11-24 09:03:00.000000,27,21.0,113.0,174.0,,Highly optimized inference engine for Binarized Neural Networks.,17.0,17,False,2021-09-08 21:44:17.000000,0.6.2,15.0,larq-compute-engine,,,320.0,412.0,4.0,4.0,https://pypi.org/project/larq-compute-engine,2021-09-08 21:44:17.000000,,398.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
790,DE⫶TR,facebookresearch/detr,,image,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000000,2021-11-28 09:13:56.000000,2021-10-18 10:06:31.000000,1354,130.0,266.0,7998.0,42.0,End-to-End Object Detection with Transformers.,24.0,16,True,2020-06-29 16:41:01.000000,0.2,1.0,,,['pytorch'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
791,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-11-01 21:58:46.000000,2021-07-21 17:50:32.000000,1323,50.0,159.0,6580.0,488.0,A customisable 3D platform for agent-based AI research.,7.0,16,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
792,tinygrad,geohot/tinygrad,,pytorch-utils,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000000,2021-12-01 18:30:04.000000,2021-11-30 21:25:37.000000,566,21.0,81.0,5090.0,640.0,You like pytorch? You like micrograd? You love tinygrad!.,52.0,16,True,,,,,,['pytorch'],,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
793,GraphEmbedding,shenweichen/GraphEmbedding,,graph,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000000,2021-10-08 04:42:07.000000,2020-10-18 09:32:47.000000,727,38.0,14.0,2424.0,28.0,Implementation and experiments of graph embedding algorithms.,8.0,16,False,,,,,,['sklearn'],,,12.0,12.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
794,automl-gs,minimaxir/automl-gs,,hyperopt,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14.000000,164,26.0,6.0,1763.0,102.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000000,0.2.1,2.0,automl_gs,,,27.0,28.0,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000000,,28.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
795,keepsake,replicate/keepsake,,ml-experiments,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000000,2021-12-01 23:21:13.000000,2021-05-07 00:33:52.000000,59,123.0,64.0,1527.0,,Version control for machine learning.,16.0,16,True,2021-03-11 21:15:01.000000,0.4.2,7.0,keepsake,,,,682.0,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000000,,682.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,150,12.0,15.0,1495.0,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,16,False,2020-11-18 08:19:23.000000,0.4.0,11.0,lambda-networks,,['pytorch'],,72.0,3.0,3.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000000,,72.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Xcessiv,reiinakano/xcessiv,,hyperopt,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15.000000,109,22.0,13.0,1260.0,316.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000000,0.5.1,34.0,xcessiv,,,,48.0,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000000,1.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,100,2.0,2.0,1177.0,192.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,16,False,2018-09-14 14:38:32.000000,0.2.0,5.0,botflow,,,,34.0,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,34.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
799,cuGraph,rapidsai/cugraph,,gpu-utilities,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000000,2021-12-02 14:59:17.000000,2021-12-01 14:14:16.000000,164,87.0,662.0,867.0,,cuGraph - RAPIDS Graph Analytics Library.,70.0,16,True,2021-10-06 19:07:49.000000,21.10.00,16.0,cugraph,,,,145.0,0.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000000,0.0,145.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
800,MedicalTorch,perone/medicaltorch,,medical-data,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000000,2021-04-16 18:50:54.000000,2021-04-16 18:50:54.000000,111,14.0,9.0,756.0,57.0,A medical imaging framework for Pytorch.,8.0,16,True,2018-11-24 00:33:11.000000,0.2,2.0,medicaltorch,,['pytorch'],,152.0,11.0,11.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000000,,152.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
801,SpeedTorch,Santosh-Gupta/SpeedTorch,,gpu-utilities,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28.000000,39,4.0,2.0,644.0,170.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,16,False,2020-01-06 05:27:17.000000,0.1.6,14.0,SpeedTorch,,['pytorch'],,66.0,5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000000,2.0,66.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
802,ThunderGBM,Xtra-Computing/thundergbm,,ml-frameworks,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000000,2021-11-23 01:55:15.000000,2021-01-05 04:22:15.000000,80,30.0,29.0,614.0,606.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,16,True,2020-05-01 23:16:25.000000,0.3.16,24.0,thundergbm,,,,70.0,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000000,,70.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
803,textflint,textflint/textflint,,adversarial,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000000,2021-11-29 07:53:39.000000,2021-10-08 13:25:47.000000,78,1.0,21.0,522.0,169.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,12.0,16,False,2021-08-30 06:41:29.000000,0.0.5,5.0,textflint,,,,96.0,2.0,2.0,https://pypi.org/project/textflint,2021-08-30 06:41:29.000000,,96.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Auto Tune Models,HDI-Project/ATM,,hyperopt,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58.000000,129,17.0,71.0,513.0,775.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,16,False,2019-07-30 09:28:26.000000,0.2.2,14.0,atm,,,,104.0,8.0,8.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000000,,104.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
805,pytorch_tabular,manujosephv/pytorch_tabular,,tabular,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000000,2021-11-26 07:02:00.000000,2021-10-07 10:17:15.000000,43,16.0,29.0,485.0,,A standard framework for modelling Deep Learning Models for tabular data.,4.0,16,True,2021-09-01 11:51:30.000000,0.7.0,8.0,pytorch_tabular,,['pytorch'],,435.0,,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000000,,435.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
806,kglib,vaticle/kglib,,graph,https://github.com/vaticle/kglib,https://github.com/vaticle/kglib,Apache-2.0,2018-09-16 16:46:48.000000,2021-10-22 14:09:11.000000,2021-10-22 14:09:00.000000,85,12.0,49.0,478.0,488.0,Grakn Knowledge Graph Library (ML R&D).,7.0,16,True,2020-08-19 15:39:10.000000,0.2.2,7.0,grakn-kglib,,,211.0,67.0,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000000,,61.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
807,OpenRec,ylongqi/openrec,,recommender-systems,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000000,2021-11-10 19:40:54.000000,2020-02-19 07:57:17.000000,84,5.0,12.0,390.0,213.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000000,0.3.0,12.0,openrec,,,,37.0,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000000,1.0,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
808,carefree-learn,carefree0910/carefree-learn,,tabular,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000000,2021-11-24 16:17:44.000000,2021-11-24 16:17:41.000000,30,,80.0,354.0,194.0,Deep Learning PyTorch.,1.0,16,True,2021-10-29 05:39:15.000000,0.2.1,20.0,carefree-learn,,['pytorch'],,91.0,2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000000,,91.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
809,pdvega,altair-viz/pdvega,,data-viz,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13.000000,30,16.0,10.0,338.0,177.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,100.0,66.0,59.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000000,7.0,100.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
810,datmo,datmo/datmo,,ml-experiments,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000000,2021-06-01 22:48:33.000000,2019-11-29 00:48:44.000000,28,42.0,149.0,338.0,1051.0,Open source production model management tool for data scientists.,6.0,16,False,2018-12-07 06:16:42.000000,0.0.40,41.0,datmo,,,,92.0,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000000,,92.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Parfit,jmcarpenter2/parfit,,hyperopt,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37.000000,25,6.0,5.0,199.0,127.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",2.0,16,False,,,23.0,parfit,,['sklearn'],,11635.0,9.0,9.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000000,,11635.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
812,lkpy,lenskit/lkpy,,recommender-systems,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000000,2021-11-12 01:30:50.433000,2021-11-08 21:58:32.000000,49,26.0,63.0,183.0,,Python recommendation toolkit.,13.0,16,False,2021-06-22 17:06:47.000000,0.13.1,20.0,lenskit,conda-forge/lenskit,,,1702.0,0.0,,https://pypi.org/project/lenskit,2021-06-22 17:07:09.000000,0.0,1127.0,https://anaconda.org/conda-forge/lenskit,2021-11-12 01:30:50.433000,7479.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
813,pyRDF2Vec,IBCNServices/pyRDF2Vec,,graph,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000000,2021-11-08 12:31:08.000000,2021-11-08 12:31:08.000000,23,3.0,39.0,133.0,1143.0,Python Implementation and Extension of RDF2Vec.,5.0,16,False,2021-06-09 10:56:14.000000,0.2.3,11.0,pyrdf2vec,,,,136.0,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000000,,136.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
814,steppy,minerva-ml/steppy,,ml-experiments,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34.000000,33,16.0,50.0,132.0,69.0,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000000,0.1.16,16.0,steppy,,,,28.0,47.0,42.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000000,5.0,28.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Feature Engine,solegalli/feature_engine,,others,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639000,2021-11-09 20:33:15.000000,2021-08-06 12:03:40.000000,5,,,9.0,,Feature engineering package with sklearn like functionality.,24.0,16,False,2021-08-31 12:15:02.000000,1.1.2,28.0,feature_engine,conda-forge/feature_engine,,,42821.0,2.0,,https://pypi.org/project/feature_engine,2021-08-31 12:15:02.000000,2.0,42415.0,https://anaconda.org/conda-forge/feature_engine,2021-09-01 07:47:26.156000,6500.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
816,PySlowFast,facebookresearch/SlowFast,,image,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000000,2021-11-03 07:05:48.000000,2021-10-28 14:20:52.000000,844,237.0,235.0,4377.0,,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,26.0,15,True,,,,,,['pytorch'],,,5.0,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
817,pycls,facebookresearch/pycls,,image,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000000,2021-10-14 20:53:57.000000,2021-08-19 02:33:54.000000,201,20.0,54.0,1792.0,,"Codebase for Image Classification Research, written in PyTorch.",13.0,15,True,2021-05-21 00:29:47.000000,0.2,2.0,,,['pytorch'],,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
818,torchsde,google-research/torchsde,,pytorch-utils,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38.000000,92,7.0,34.0,877.0,157.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,15,True,2021-01-05 18:31:38.000000,0.2.4,4.0,,,['pytorch'],,,9.0,9.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
