,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
631,AstroML,astroML/astroML,,others,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000000,2021-06-30 15:57:42.000000,2021-04-07 06:12:17.000000,271,53.0,84.0,762.0,,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,20,True,2019-10-02 06:32:58.000000,0.4.1,10.0,astroML,conda-forge/astroml,,,['sklearn'],29.0,,https://pypi.org/project/astroML,2020-03-23 23:20:49.000000,29.0,1428.0,1950.0,https://anaconda.org/conda-forge/astroml,2020-02-16 04:18:54.678000,24544.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
632,NGT,yahoojapan/NGT,,nn-search,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000000,2021-07-15 06:52:25.000000,2021-07-15 06:52:25.000000,77,7.0,74.0,759.0,131.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,12.0,20,True,2021-03-12 02:52:55.000000,1.13.5,49.0,ngt,,,,,6.0,,https://pypi.org/project/ngt,2020-09-23 06:52:45.000000,6.0,11984.0,11984.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
633,YouTokenToMe,vkcom/youtokentome,,nlp,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000000,2021-01-28 23:05:01.000000,2021-01-28 19:04:09.000000,48,24.0,22.0,751.0,79.0,Unsupervised text tokenizer focused on computational efficiency.,6.0,20,True,2020-02-13 09:57:47.000000,1.0.6,14.0,youtokentome,,,,,152.0,140.0,https://pypi.org/project/youtokentome,2020-02-12 18:24:46.000000,12.0,16594.0,16594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
634,Saliency,PAIR-code/saliency,,tensorflow-utils,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000000,2021-07-17 19:36:27.000000,2021-06-21 14:03:32.000000,159,14.0,12.0,694.0,77.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",14.0,20,True,2021-05-03 16:33:29.000000,0.1.3,10.0,saliency,,,,['tensorflow'],18.0,16.0,https://pypi.org/project/saliency,2021-05-03 16:33:29.000000,2.0,553.0,553.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
635,mlens,flennerhag/mlens,,others,https://github.com/flennerhag/mlens,https://github.com/flennerhag/mlens,MIT,2017-01-10 20:53:47.000000,2020-02-25 14:32:48.000000,2020-02-25 14:31:53.000000,88,8.0,73.0,693.0,879.0,ML-Ensemble high performance ensemble learning.,7.0,20,False,2018-10-30 22:34:35.000000,0.2.3,14.0,mlens,,,,,147.0,144.0,https://pypi.org/project/mlens,2018-10-30 22:30:43.000000,3.0,3390.0,3390.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
636,NearPy,pixelogik/NearPy,,nn-search,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000000,2020-02-17 20:24:08.000000,2018-10-21 17:54:28.000000,140,24.0,38.0,682.0,159.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",18.0,20,False,2016-09-27 13:04:44.000000,1.0.0,8.0,NearPy,,,,,70.0,54.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000000,16.0,3472.0,3472.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
637,PFRL,pfnet/pfrl,,reinforcement-learning,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000000,2021-07-17 16:40:09.000000,2021-07-07 02:39:27.000000,81,22.0,30.0,659.0,382.0,PFRL: a PyTorch-based deep reinforcement learning library.,14.0,20,True,2021-07-07 02:43:23.000000,0.3.0,5.0,pfrl,,,,,18.0,18.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000000,0.0,777.0,777.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
638,finetune,IndicoDataSolutions/finetune,,nlp,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000000,2021-07-16 15:26:45.000000,2021-07-13 17:44:21.000000,68,21.0,115.0,649.0,1201.0,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000000,0.8.6,37.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,9.0,https://pypi.org/project/finetune,2020-01-10 22:42:24.000000,2.0,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
639,RLax,deepmind/rlax,,reinforcement-learning,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000000,2021-07-08 18:31:19.000000,2021-07-08 18:27:05.000000,46,7.0,6.0,636.0,118.0,A library of reinforcement learning building blocks in JAX.,12.0,20,True,2021-07-08 18:31:19.000000,0.0.4,4.0,rlax,,,,['jax'],20.0,20.0,https://pypi.org/project/rlax,2020-02-19 23:01:30.000000,,1300.0,1300.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
640,bambi,bambinos/bambi,,probabilistics,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000000,2021-07-21 07:52:56.000000,2021-07-17 15:28:55.000000,56,31.0,157.0,633.0,578.0,BAyesian Model-Building Interface (Bambi) in Python.,18.0,20,True,2021-05-16 23:07:43.000000,0.5.0,13.0,bambi,,,,,16.0,13.0,https://pypi.org/project/bambi,2021-05-16 23:07:43.000000,3.0,652.0,652.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
641,Objax,google/objax,,ml-frameworks,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000000,2021-07-21 07:01:43.000000,2021-04-21 22:04:16.000000,50,40.0,54.0,625.0,411.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,20.0,20,True,2021-04-01 00:14:18.000000,1.4.0,7.0,objax,,,,['jax'],14.0,14.0,https://pypi.org/project/objax,2021-04-01 00:02:37.000000,0.0,317.0,317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
642,Labml,labmlai/labml,,ml-experiments,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000000,2021-07-22 10:00:12.000000,2021-07-22 10:00:06.000000,52,6.0,9.0,601.0,1066.0,Monitor deep learning model training and hardware usage from your mobile phone.,6.0,20,True,2021-07-22 09:57:59.000000,0.4.128,105.0,labml,,,,,31.0,31.0,https://pypi.org/project/labml,2021-07-22 09:57:59.000000,0.0,1096.0,1096.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
643,Orbit,uber/orbit,,probabilistics,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000000,2021-07-22 01:37:30.000000,2021-07-22 01:37:29.000000,43,19.0,192.0,592.0,619.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,11.0,20,True,2021-04-03 01:15:52.000000,1.0.13,12.0,orbit-ml,,,,,4.0,4.0,https://pypi.org/project/orbit-ml,2021-04-03 01:15:52.000000,,2447.0,2447.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
644,DiCE,interpretml/DiCE,,interpretability,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000000,2021-07-22 14:26:23.000000,2021-07-22 14:26:23.000000,78,29.0,38.0,589.0,404.0,Generate Diverse Counterfactual Explanations for any machine learning model.,11.0,20,True,2021-05-10 16:05:55.000000,0.6.1,5.0,dice-ml,,,,"['tensorflow', 'pytorch']",0.0,,https://pypi.org/project/dice-ml,2021-05-10 16:05:55.000000,0.0,13454.0,13454.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
645,pyhsmm,mattjj/pyhsmm,,probabilistics,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000000,2020-09-29 20:58:26.000000,2020-08-24 17:03:59.000000,159,39.0,60.0,493.0,1426.0,Bayesian inference in HSMMs and HMMs.,13.0,20,True,2017-05-10 17:14:37.000000,0.1.7,8.0,pyhsmm,,,,,28.0,20.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000000,8.0,208.0,208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
646,Poutyne,GRAAL-Research/poutyne,,pytorch-utils,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000000,2021-07-21 20:05:50.000000,2021-06-09 17:53:33.000000,51,7.0,38.0,483.0,571.0,A simplified framework and utilities for PyTorch.,16.0,20,False,2021-05-22 14:42:18.000000,1.5,22.0,poutyne,,,,['pytorch'],65.0,61.0,https://pypi.org/project/poutyne,2021-05-22 14:42:36.000000,4.0,5949.0,5949.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
647,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-07-22 14:10:08.000000,2021-07-22 14:04:12.000000,72,81.0,152.0,482.0,2432.0,A Python library for learning and evaluating knowledge graph embeddings.,19.0,20,True,2021-06-13 21:50:49.000000,1.5.0,36.0,pykeen,,,,,2.0,,https://pypi.org/project/pykeen,2021-06-13 21:46:17.000000,2.0,1240.0,1247.0,,,,,,,,3.0,92.0,,,,,,,,,,,,,,,,,,,,
648,HpBandSter,automl/HpBandSter,,hyperopt,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000000,2021-01-31 10:05:37.000000,2019-03-26 09:26:28.000000,102,57.0,35.0,479.0,187.0,a distributed Hyperband implementation on Steroids.,11.0,20,False,2019-07-30 12:47:43.000000,1.0,8.0,hpbandster,,,,,165.0,149.0,https://pypi.org/project/hpbandster,2018-11-06 12:56:55.000000,16.0,24144.0,24144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
649,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44.000000,51,17.0,22.0,478.0,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,20,True,2020-10-16 03:43:47.000000,0.1.7,9.0,n2,,,,,20.0,16.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000000,4.0,2480.0,2480.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
650,seglearn,dmbee/seglearn,,time-series-data,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000000,2021-03-13 16:18:30.000000,2021-03-12 17:12:50.000000,47,5.0,23.0,466.0,268.0,Python module for machine learning time series:.,13.0,20,True,2021-03-13 16:18:30.000000,1.2.3,22.0,seglearn,,,,,10.0,9.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000000,1.0,1255.0,1255.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
651,PyWaffle,gyli/PyWaffle,,data-viz,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000000,2020-07-26 23:22:17.000000,2020-07-26 23:22:13.000000,70,2.0,10.0,437.0,249.0,Make Waffle Charts in Python.,6.0,20,True,2020-07-26 19:16:45.000000,0.6.1,22.0,pywaffle,,,,,77.0,77.0,https://pypi.org/project/pywaffle,2020-07-26 19:16:45.000000,,1803.0,1803.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
652,kale,kubeflow-kale/kale,,data-pipelines,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000000,2021-07-14 07:14:19.000000,2021-05-19 12:47:47.000000,74,83.0,61.0,408.0,641.0,Kubeflows superfood for Data Scientists.,10.0,20,True,2021-05-19 12:56:53.000000,0.7.0,15.0,kubeflow-kale,,,,['jupyter'],9.0,9.0,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000000,,1801.0,1801.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
653,pydlm,wwrechard/pydlm,,time-series-data,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40.000000,86,35.0,8.0,396.0,362.0,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000000,0.1.1,13.0,pydlm,,,,,23.0,21.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000000,2.0,20460.0,20460.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
654,DESlib,scikit-learn-contrib/DESlib,,sklearn-utils,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000000,2021-04-09 04:41:52.000000,2021-04-09 04:41:45.000000,73,14.0,127.0,340.0,272.0,A Python library for dynamic classifier and ensemble selection.,13.0,20,True,2021-02-08 06:29:25.000000,0.3.5,4.0,deslib,,,,['sklearn'],22.0,22.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000000,0.0,2331.0,2331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
655,impyute,eltonlaw/impyute,,others,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000000,2020-06-12 21:08:40.000000,2019-10-05 20:39:08.000000,42,27.0,36.0,280.0,289.0,Data imputations library to preprocess datasets with missing data.,10.0,20,False,2019-04-29 02:31:32.000000,0.0.8,8.0,impyute,,,,,106.0,102.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000000,4.0,1934.0,1934.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
656,SUOD,yzhao062/SUOD,,others,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000000,2021-01-19 14:42:08.000000,2021-01-19 14:42:01.000000,31,3.0,2.0,276.0,134.0,(MLSys' 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,20,False,2021-01-15 02:12:04.000000,0.0.6,7.0,suod,,,,,350.0,350.0,https://pypi.org/project/suod,2021-01-15 02:12:04.000000,,34741.0,34741.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
657,EarthPy,earthlab/earthpy,,geospatial-data,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000000,2021-07-14 20:06:37.000000,2021-07-01 19:57:43.000000,110,19.0,205.0,275.0,,A package built to support working with spatial data using open source python.,40.0,20,False,2020-06-18 23:58:08.000000,0.9.2,22.0,earthpy,conda-forge/earthpy,,,,104.0,98.0,https://pypi.org/project/earthpy,2020-06-18 23:58:08.000000,6.0,3428.0,4694.0,https://anaconda.org/conda-forge/earthpy,2020-06-19 15:23:44.425000,34206.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
658,quinn,MrPowers/quinn,,ml-experiments,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07.000000,29,17.0,9.0,262.0,110.0,pyspark methods to enhance developer productivity.,6.0,20,False,2021-02-06 15:21:04.000000,0.9.0,12.0,quinn,,,,['spark'],6.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000000,6.0,416895.0,416895.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
659,chefboost,serengil/chefboost,,ml-frameworks,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000000,2021-06-29 13:35:23.000000,2021-06-29 13:35:23.000000,64,1.0,13.0,262.0,316.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",5.0,20,False,2021-06-28 19:23:52.000000,0.0.13,13.0,chefboost,,,,,12.0,12.0,https://pypi.org/project/chefboost,2021-06-28 19:23:52.000000,,594.0,594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
660,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2021-05-28 01:21:58.000000,2021-05-28 01:21:58.000000,113,68.0,120.0,248.0,393.0,Brain Imaging Analysis Kit.,33.0,20,False,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,14.0,13.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,323.0,332.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,622.0,3.0,,,,,,,,,,,,,,,,,,,,,
661,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000000,2021-07-15 05:48:28.000000,2021-07-12 14:21:39.000000,25,4.0,46.0,240.0,596.0,Dimensionality reduction in very large datasets using Siamese Networks.,9.0,20,False,2021-07-13 05:59:35.000000,2.0.5,31.0,ivis,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/ivis,2021-07-13 05:55:01.000000,0.0,509.0,509.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
662,Funsor,pyro-ppl/funsor,,probabilistics,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000000,2021-07-21 05:56:09.000000,2021-07-02 04:03:08.000000,14,73.0,67.0,176.0,536.0,Functional tensors for probabilistic programming.,9.0,20,False,2021-07-02 04:10:35.000000,0.4.1,7.0,funsor,,,,['pytorch'],15.0,15.0,https://pypi.org/project/funsor,2021-07-02 04:09:26.000000,0.0,1224.0,1224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
663,Glow,projectglow/glow,,medical-data,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000000,2021-07-08 00:21:37.000000,2021-07-08 00:21:37.000000,47,30.0,65.0,171.0,329.0,An open-source toolkit for large-scale genomic analysis.,14.0,20,False,2021-04-28 00:07:10.000000,1.0.1,11.0,glow.py,,,,,,,https://pypi.org/project/glow.py,2021-04-28 00:05:18.000000,,54201.0,54201.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
664,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-05-26 18:54:20.000000,2021-05-26 18:54:08.000000,9,,7.0,158.0,180.0,Fluent data pipelines for python and your shell.,4.0,20,False,2021-05-26 18:53:55.000000,1.1.7,35.0,flupy,,,,,0.0,,https://pypi.org/project/flupy,2021-05-26 18:53:55.000000,0.0,59888.0,59888.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
665,nvidia-ml-py3,nicolargo/nvidia-ml-py3,,gpu-utilities,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000000,2019-03-06 20:41:10.000000,2019-03-06 20:41:09.000000,15,2.0,,68.0,5.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000000,7.352.0,1.0,nvidia-ml-py3,,,,,3907.0,3687.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000000,220.0,630178.0,630178.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
666,TTS,mozilla/TTS,,audio,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000000,2021-06-10 11:11:38.000000,2021-02-12 10:36:31.000000,806,19.0,489.0,4907.0,2184.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,19,True,2021-01-29 00:03:56.000000,0.0.9,1.0,,,,,,,,,,,,142.0,,,,,,,,3.0,856.0,,,,,,,,,,,,,,,,,,,,
667,AugLy,facebookresearch/AugLy,,others,https://github.com/facebookresearch/AugLy,https://github.com/facebookresearch/AugLy,MIT,2021-06-09 17:57:28.000000,2021-07-21 22:43:57.000000,2021-07-21 22:43:52.000000,161,11.0,25.0,3645.0,,"A data augmentations library for audio, image, text, and video.",7.0,19,True,2021-07-09 08:21:04.000000,0.1.5,11.0,augly,,,,,5.0,5.0,https://pypi.org/project/augly,2021-07-20 17:57:06.000000,,2420.0,2420.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
668,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2021-07-07 16:32:22.000000,2021-06-28 16:44:17.000000,896,48.0,196.0,3246.0,564.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",28.0,19,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,2990.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,7.0,137564.0,3.0,,,,,,,,,,,,,,,,,,,,,
669,BytePS,bytedance/byteps,,distributed-ml,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000000,2021-07-10 16:28:21.000000,2021-06-26 07:59:51.000000,397,91.0,150.0,2899.0,418.0,A high performance and generic framework for distributed DNN training.,19.0,19,True,2020-08-27 15:42:13.000000,0.2.4,7.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2020-11-04 00:05:46.000000,,241.0,286.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1132.0,3.0,,,,,,,,,,,,,,,,,,,,,
670,image-match,ProvenanceLabs/image-match,,image,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000000,2021-01-04 18:36:01.000000,2021-01-04 18:35:59.000000,371,46.0,48.0,2600.0,404.0,Quickly search over billions of images.,18.0,19,True,2017-02-13 14:54:48.000000,1.1.2,10.0,image_match,,,,,6.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000000,6.0,913.0,913.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
671,StreamAlert,airbnb/streamalert,,others,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000000,2021-06-02 03:48:19.000000,2021-02-10 05:03:05.000000,299,85.0,255.0,2564.0,1893.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",31.0,19,True,2020-10-05 21:50:56.000000,3.4.1,27.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
672,Apache Singa,apache/singa,,distributed-ml,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000000,2021-07-12 11:02:09.000000,2021-07-11 13:19:16.000000,643,40.0,38.0,2309.0,2349.0,a distributed deep learning platform.,76.0,19,True,2020-04-21 08:01:08.000000,3.0.0,14.0,,nusdbsystem/singa,apache/singa,,,1.0,1.0,,,,,7.0,https://anaconda.org/nusdbsystem/singa,2021-07-11 12:43:37.697000,273.0,https://hub.docker.com/r/apache/singa,2019-06-04 04:32:52.195956,2.0,173.0,3.0,,,,,,,,,,,,,,,,,,,,,
673,pdftabextract,WZBSocialScienceCenter/pdftabextract,,ocr,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000000,2020-12-28 00:52:23.000000,2018-10-26 13:57:02.000000,336,3.0,18.0,1936.0,168.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,False,2018-01-09 08:00:24.000000,0.3.0,5.0,pdftabextract,,,,,38.0,37.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000000,1.0,822.0,822.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
674,Coqui TTS,coqui-ai/TTS,,audio,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000000,2021-07-22 12:25:39.000000,2021-07-06 12:44:59.000000,141,16.0,87.0,1908.0,,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",74.0,19,True,2021-07-06 13:26:09.000000,0.1.2,11.0,tts,,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,2017-07-14 20:02:42.000000,,2624.0,6300.0,,,,,,,,3.0,14706.0,,,,,,,,,,,,,,,,,,,,
675,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-07-20 13:04:53.000000,2021-06-29 19:11:12.000000,228,26.0,286.0,1761.0,3134.0,Online machine learning in Python.,65.0,19,True,,,,,,,,,31.0,31.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
676,pytorchvideo,facebookresearch/pytorchvideo,,image,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000000,2021-07-22 14:27:15.000000,2021-07-20 18:10:50.000000,120,21.0,39.0,1673.0,82.0,A deep learning library for video understanding research.,21.0,19,True,2021-06-26 00:17:07.000000,0.1.2,7.0,pytorchvideo,,,,['pytorch'],0.0,,https://pypi.org/project/pytorchvideo,2021-06-26 00:17:07.000000,0.0,3117.0,3117.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
677,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2021-05-21 15:20:14.000000,2019-10-02 23:26:11.000000,442,81.0,67.0,1564.0,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,19,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,10.0,10.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
