,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
715,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,328.0,,147.0,29.0,104.0,64.0,56.0,802.0,Source code/webpage/demos for the What-If Tool.,20.0,20,False,2021-10-12 17:36:36.000,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,,,https://pypi.org/project/witwidget,,,11055.0,64094.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1765442.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,,,1115.0,,,,,,,,,,,,
716,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188.0,34.0,15.0,18.0,22.0,785.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],13.0,12.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1459.0,1459.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
717,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2023-04-13 22:08:12.000000,2023-04-07 20:10:24,445.0,5.0,68.0,27.0,156.0,40.0,60.0,741.0,,25.0,20,False,2022-02-01 00:17:20.000,1.6.0,7.0,objax,,,,['jax'],34.0,34.0,https://pypi.org/project/objax,,,580.0,580.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
718,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-04-10 02:14:41.000000,2023-02-20 06:04:49,289.0,13.0,54.0,23.0,44.0,10.0,16.0,648.0,EvoJAX: Hardware-accelerated Neuroevolution.,13.0,20,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,,,['jax'],4.0,3.0,https://pypi.org/project/evojax,2022-10-05 05:02:01.602,1.0,845.0,1931.0,https://anaconda.org/conda-forge/evojax,2022-10-05 08:26:30.971,15204.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
719,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,51.0,30.0,12.0,11.0,15.0,624.0,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,12482.0,12482.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
720,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2022-12-10 18:58:38.000000,2022-02-09 16:35:40,142.0,,101.0,23.0,24.0,42.0,61.0,587.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],132.0,130.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,3223.0,3332.0,https://anaconda.org/conda-forge/detecto,2022-02-02 08:20:04.359,2408.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
721,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-03-25 01:07:25.000000,2021-09-16 17:56:31,171.0,,143.0,35.0,78.0,14.0,55.0,570.0,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],20.0,17.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,174.0,174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
722,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-03-27 12:01:51.000000,2023-03-27 12:01:51,271.0,10.0,98.0,18.0,19.0,6.0,75.0,567.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",9.0,20,True,2023-03-24 12:40:00.620,0.0.69,32.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-08-16 12:44:30.642,,3672.0,3672.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
723,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:04:02.113000,2022-08-27 09:00:35,283.0,,64.0,30.0,31.0,6.0,24.0,548.0,Python module for machine learning time series:.,14.0,20,True,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,38.0,37.0,https://pypi.org/project/seglearn,2022-08-27 09:04:02.113,1.0,1322.0,1322.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
724,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,,101.0,9.0,14.0,5.0,16.0,543.0,Make Waffle Charts in Python.,6.0,20,True,2022-06-08 03:10:36.000,1.1.0,27.0,pywaffle,conda-forge/pywaffle,,,,226.0,223.0,https://pypi.org/project/pywaffle,2022-06-08 03:10:36.000,3.0,3222.0,3396.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,9055.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
725,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-03-19 20:41:20.000000,2023-03-19 18:52:00,757.0,4.0,61.0,18.0,109.0,8.0,45.0,543.0,A simplified framework and utilities for PyTorch.,19.0,20,False,2023-03-19 19:00:48.000,1.15,34.0,poutyne,,,,['pytorch'],114.0,109.0,https://pypi.org/project/poutyne,2022-12-02 22:44:33.020,5.0,6406.0,6406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
726,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,162.0,56.0,20.0,39.0,60.0,530.0,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
727,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-03-17 20:11:57.000000,2023-03-17 20:11:57,287.0,23.0,94.0,14.0,34.0,8.0,14.0,496.0,A library of metrics for evaluating recommender systems.,19.0,20,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,38.0,38.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,2020.0,2020.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,
728,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-03-05 03:48:28.000000,2019-10-22 07:18:40,362.0,,94.0,29.0,12.0,35.0,8.0,443.0,A python library for Bayesian time series modeling.,6.0,20,False,,,,pydlm,,,,,28.0,28.0,https://pypi.org/project/pydlm,,,70386.0,70386.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
729,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2023-02-10 06:20:14.000000,2021-02-15 17:10:59,283.0,,67.0,24.0,48.0,14.0,19.0,379.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,20,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,3279.0,3742.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,29183.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
730,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-01-09 20:08:52.000000,2023-01-09 20:06:01,2410.0,,52.0,25.0,230.0,57.0,195.0,375.0,Studio: Simplify and expedite model building process.,22.0,20,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,53.0,53.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
731,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2023-03-07 19:42:00.442000,2023-01-13 21:57:34,832.0,,41.0,,,,,357.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,20,True,2023-03-07 19:42:00.442,0.11.4,48.0,sklearn-evaluation,,,,['sklearn'],5.0,,https://pypi.org/project/sklearn-evaluation,2023-03-07 19:42:00.442,5.0,75435.0,75435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
732,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-04-07 01:12:52.000000,2022-07-07 13:45:02,146.0,,43.0,16.0,2.0,7.0,3.0,346.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,20,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,477.0,477.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,24502.0,24502.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
733,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-04-12 22:40:11.820000,2023-04-12 02:14:40,628.0,25.0,58.0,32.0,375.0,11.0,90.0,343.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,13.0,20,True,,,28.0,vega,conda-forge/vega,,,['jupyter'],2.0,2.0,https://pypi.org/project/vega,,,12241.0,18862.0,https://anaconda.org/conda-forge/vega,2023-04-12 22:40:11.820,542937.0,,,,,3.0,,,,,,,,,,,-5.0,,,,,,,,
734,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,47.0,10.0,37.0,28.0,37.0,336.0,Data imputations library to preprocess datasets with missing data.,11.0,20,False,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,178.0,174.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,4.0,6132.0,6132.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
735,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,21.0,9.0,9.0,1.0,9.0,331.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,20,True,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],307.0,302.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,5.0,101614.0,101614.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
736,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46.0,26.0,19.0,16.0,15.0,328.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],197.0,190.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,6099.0,6099.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
737,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-03-06 19:18:14.000000,2021-05-28 01:21:58,393.0,,127.0,35.0,319.0,77.0,125.0,295.0,Brain Imaging Analysis Kit.,34.0,20,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,19.0,18.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,84.0,93.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,830.0,3.0,,,,,,,,,,,,,,,,,,,
738,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60.0,2.0,50.0,25.0,41.0,8.0,10.0,283.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",16.0,14.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,249762.0,249762.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
739,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30.0,9.0,4.0,20.0,29.0,230.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,313.0,300.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3245.0,3250.0,,,,,,,,3.0,360.0,,,,,,,,,,,,,,,,,,
740,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-04-19 22:07:14.649000,2023-04-19 14:42:06,534.0,64.0,9.0,19.0,217.0,22.0,54.0,222.0,Serverside scaling for Vega and Altair visualizations.,2.0,20,False,2023-04-19 14:51:10.000,1.2.2,43.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,8.0,6.0,https://pypi.org/project/vegafusion-jupyter,2023-01-30 21:11:00.495,1.0,792.0,5345.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-04-19 22:07:14.649,44119.0,,,,,3.0,2266.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2023-04-19 14:48:11.503,1.0,1009.0,,,,,hex-inc/vegafusion,,,,,,,
741,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-04-19 18:13:43.000000,2023-01-03 08:01:17,22.0,,22.0,7.0,11.0,3.0,7.0,201.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2023-01-03 08:08:01.830,0.2.2,10.0,numerizer,,,,,48.0,48.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,,4238.0,4238.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
742,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-04-16 16:51:06.000000,2020-04-18 19:15:25,24.0,,548.0,102.0,23.0,20.0,7.0,4671.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,19,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],21.0,19.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,4574.0,4574.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
743,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-12-20 12:08:59.000000,2022-12-20 12:08:50,680.0,,450.0,216.0,16.0,24.0,3.0,3090.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,,,8.0,8.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,137.0,137.0,,,,,,,,3.0,44.0,,,,,,,,,,,,,,,,,,
744,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,2.0,162.0,65.0,54.0,6.0,44.0,3039.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,61.0,62.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,
745,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,249.0,32.0,18.0,23.0,36.0,2625.0,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,1040.0,1040.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
746,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2022-12-22 08:43:18.000000,2020-04-02 01:05:35,46.0,,810.0,87.0,28.0,28.0,80.0,2550.0,DeepWalk - Deep Learning for Graphs.,10.0,19,False,2014-11-19 19:20:33.000,1.0.2,1.0,deepwalk,,,,,64.0,64.0,https://pypi.org/project/deepwalk,,,2471.0,2471.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
747,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-04-17 13:47:27.000000,2023-04-14 21:15:51,534.0,66.0,301.0,37.0,624.0,149.0,66.0,2095.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,62.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
748,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,155.0,47.0,3.0,13.0,15.0,1519.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,3064.0,3064.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
749,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250.0,56.0,65.0,8.0,31.0,1305.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2023-04-17 19:09:39.000000,2023-02-03 06:04:53,599.0,9.0,151.0,17.0,210.0,52.0,89.0,1071.0,Generate Diverse Counterfactual Explanations for any machine learning model.,16.0,19,True,2022-10-19 11:30:46.000,0.9,10.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,,,30377.0,30377.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
751,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,86.0,33.0,72.0,24.0,30.0,1070.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,68407.0,68407.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,139.0,36.0,43.0,19.0,11.0,940.0,"A program for financial portfolio management, analysis and optimisation.",9.0,19,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,,62.0,62.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,387.0,387.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
753,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,127.0,27.0,73.0,38.0,36.0,934.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,1.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,1.0,237269.0,237445.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,6528.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
754,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-04-17 18:56:30.000000,2023-04-17 18:56:30,421.0,4.0,170.0,60.0,6.0,13.0,29.0,897.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",4.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
755,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,140.0,15.0,24.0,57.0,69.0,838.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,74.0,73.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,683.0,683.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
756,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:28:00.848000,2022-10-01 22:21:50,400.0,,220.0,30.0,37.0,39.0,20.0,771.0,An open source python library for scalable Bayesian optimisation.,13.0,19,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,2.0,32126.0,32126.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
757,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-04-20 07:33:08.000000,2023-03-30 21:27:43,884.0,52.0,115.0,30.0,767.0,14.0,50.0,721.0,Machine learning framework for both deep learning and traditional algorithms.,33.0,19,True,2021-06-22 05:25:53.000,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,,,99.0,99.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
758,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2022-12-29 13:21:52.000000,2021-07-30 15:06:27,104.0,,124.0,30.0,27.0,21.0,34.0,720.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,19,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],42.0,40.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,519.0,519.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
759,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-04-07 13:30:35.000000,2023-04-07 13:30:31,1495.0,6.0,75.0,36.0,623.0,23.0,117.0,677.0,Scikit-learn style model finetuning for NLP.,20.0,19,True,2019-01-18 20:10:51.000,0.5.14,14.0,finetune,,,,"['tensorflow', 'sklearn']",9.0,9.0,https://pypi.org/project/finetune,,,137.0,137.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
