,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
806,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-27 12:56:30.000000,2022-04-27 12:35:27,27,1.0,53,15.0,29.0,4.0,16.0,468,Leave One Feature Out Importance.,3.0,17,True,2022-04-27 12:56:30.000,0.3.2,12.0,lofo-importance,,,,,20.0,19.0,https://pypi.org/project/lofo-importance,2022-04-27 12:56:30.000,1.0,475.0,475.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172,,40,9.0,8.0,6.0,18.0,422,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,17,True,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,28.0,25.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,389.0,389.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,
808,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178,,34,10.0,29.0,17.0,17.0,389,A python package for animating plots build on matplotlib.,7.0,17,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,37.0,35.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,198.0,401.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,7934.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
809,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24,122,,104,71.0,5.0,14.0,19.0,387,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,35.0,32.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,191.0,191.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2022-05-24 10:17:03.000000,2022-05-18 08:31:17,290,9.0,34,15.0,75.0,13.0,46.0,386,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,17,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-05-24 14:07:04.000000,2022-05-06 12:47:16,754,10.0,64,10.0,165.0,3.0,17.0,359,TextBox is an open-source library for building text generation system.,14.0,17,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,77.0,77.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-01-28 09:28:20.000000,2022-01-28 09:27:02,66,,17,8.0,8.0,2.0,9.0,273,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-10-20 08:30:11.000,0.2.6,10.0,julius,,,,['pytorch'],91.0,87.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000,4.0,15369.0,15369.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2022-04-19 08:20:13.909000,2021-06-14 10:58:10,162,,37,18.0,1.0,9.0,5.0,252,Analyze Data with Pandas-based Networks. Documentation:.,2.0,17,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],3.0,3.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000,,56.0,2211.0,https://anaconda.org/conda-forge/deepgraph,2022-04-19 08:20:13.909,122883.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2022-05-17 17:14:41.000000,2022-05-17 17:14:41,62,2.0,44,5.0,5.0,10.0,13.0,242,TextAugment: Text Augmentation Library.,6.0,17,False,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,16.0,16.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,,2789.0,2790.0,,,,,,,,3.0,53.0,,,,,,,,,,,,,,,,,,,
815,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2022-03-11 01:14:19.000000,2022-03-11 01:14:19,702,1.0,35,10.0,58.0,28.0,47.0,205,Scikit-learn compatible estimation of general graphical models.,6.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],10.0,8.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,64.0,64.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
816,chitra,gradsflow/chitra,ml-experiments,,https://github.com/gradsflow/chitra,https://github.com/gradsflow/chitra,Apache-2.0,2020-01-23 14:17:54.000,2022-04-23 04:30:31.000000,2022-04-23 04:30:31,366,3.0,36,4.0,130.0,5.0,34.0,190,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,17,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,2022-01-09 08:49:42.000,,332.0,400.0,https://anaconda.org/conda-forge/chitra,2022-01-24 02:31:36.059,273.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
817,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-05-13 22:44:57.000000,2021-07-09 18:47:52,275,,9,4.0,3.0,1.0,,113,Data Analysis Baseline Library.,21.0,17,False,2021-07-09 19:20:43.000,0.2.2,12.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000,,14693.0,14693.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
818,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2022-04-06 12:13:02.000000,2022-04-06 12:13:01,162,1.0,936,119.0,20.0,21.0,330.0,3657,An Open-Source Package for Neural Relation Extraction (NRE).,10.0,16,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
819,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-05-23 07:50:11.000000,2020-10-18 09:32:47,28,,840,55.0,11.0,45.0,14.0,2786,Implementation and experiments of graph embedding algorithms.,8.0,16,False,,,,,,,,['sklearn'],17.0,17.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
820,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25,24,,165,51.0,8.0,2.0,3.0,2062,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,16,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],8.0,7.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,1.0,843.0,843.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
821,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316,,109,54.0,34.0,22.0,13.0,1261,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
822,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2022-03-25 19:14:18.000000,2022-03-25 19:14:18,70,7.0,116,20.0,13.0,4.0,22.0,1032,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,16,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,56.0,57.0,,,,,,,,3.0,13.0,,,,,,,,,,,,,,,,,,,
823,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23,5.0,55,18.0,6.0,1.0,7.0,757,MADGRAD Optimization Method.,2.0,16,True,,,3.0,madgrad,,,,['pytorch'],25.0,25.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,,7624.0,7624.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
824,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2021-11-17 21:38:50.000000,2021-11-17 21:38:50,45,,97,24.0,10.0,19.0,51.0,701,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,True,,,8.0,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000,,1182.0,1182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
825,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096,,89,25.0,101.0,37.0,84.0,690,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45.000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000,2.0,67.0,74.0,,,,,,,,3.0,331.0,,,,,,,,,,,,,,,,,,,
826,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2021-06-30 12:46:02.000000,2021-04-27 11:10:20,127,,82,19.0,14.0,10.0,22.0,667,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,False,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],10.0,10.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
827,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2021-11-23 01:55:15.000000,2021-01-05 04:22:15,606,,82,25.0,4.0,36.0,37.0,621,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,16,False,2020-05-01 23:16:25.000,0.3.16,24.0,thundergbm,,,,,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000,,63.0,63.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
828,kglib,vaticle/kglib,graph,,https://github.com/vaticle/kglib,https://github.com/vaticle/kglib,Apache-2.0,2018-09-16 16:46:48.000,2021-10-22 14:09:11.000000,2021-10-22 14:09:00,488,,88,36.0,98.0,12.0,50.0,504,Grakn Knowledge Graph Library (ML R&D).,7.0,16,True,2020-08-19 15:39:10.000,0.2.2,7.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000,,44.0,49.0,,,,,,,,3.0,211.0,,,,,,,,,,,,,,,,,,,
829,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-03-02 08:03:39.000000,2022-03-02 08:03:39,82,2.0,28,10.0,7.0,7.0,11.0,465,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,4.0,16,True,2021-12-29 21:48:48.000,1.2.4,16.0,parallelformers,,,,,7.0,7.0,https://pypi.org/project/parallelformers,2021-12-29 21:47:16.000,,191.0,191.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
830,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-05-24 17:10:12.000000,2021-12-18 09:26:18,99,,85,22.0,15.0,18.0,2.0,442,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,16,True,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,6.0,6.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000,,2346.0,2346.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
831,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-05-24 16:49:02.000000,2020-02-19 07:57:17,213,,84,37.0,44.0,5.0,12.0,391,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
832,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49,170,,38,23.0,5.0,11.0,23.0,348,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,False,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,2.0,89.0,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
833,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2021-08-18 06:06:52.000000,2021-08-18 06:06:51,1404,,18,5.0,215.0,2.0,26.0,343,Camphr - NLP libary for creating pipeline components.,7.0,16,True,2021-07-28 07:48:46.000,0.10.0,48.0,camphr,,,,['spacy'],2.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000,2.0,186.0,186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
834,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177,,31,22.0,21.0,16.0,10.0,341,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,73.0,66.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000,7.0,46.0,46.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
835,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2022-04-12 09:34:18.000000,2021-11-19 06:05:15,700,,17,14.0,247.0,70.0,175.0,294,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,16,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,727.0,727.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
836,solt,MIPT-Oulu/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2021-10-12 22:58:52.000000,2020-04-09 06:44:39,336,,19,7.0,30.0,18.0,30.0,255,Streaming over lightweight data transformations.,4.0,16,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,33.0,30.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,82.0,82.0,,,,,,,,3.0,,,,,,,,,,,,,Oulu-IMEDS/solt,,,,,,,
837,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127,,25,4.0,4.0,6.0,5.0,200,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",2.0,16,False,,,23.0,parfit,,,,['sklearn'],12.0,12.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,16851.0,16851.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
838,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51,,22,11.0,14.0,6.0,4.0,192,Draw interactive NetworkX graphs with Altair.,3.0,16,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],3.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,3.0,2047.0,2047.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
839,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000,2022-02-18 14:51:19.000000,2022-02-17 15:29:05,197,,12,7.0,16.0,3.0,9.0,172,Fluent data pipelines for python and your shell.,6.0,16,False,2021-10-15 12:35:59.000,1.1.9,37.0,flupy,,,,,1.0,,https://pypi.org/project/flupy,2021-10-15 12:35:59.000,1.0,58389.0,58389.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
840,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2022-05-24 07:02:25.000000,2021-12-25 03:44:33,70,,15,3.0,2.0,15.0,22.0,161,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,16,False,2021-12-19 22:13:56.000,0.75.2,76.0,hugsvision,,,,['huggingface'],3.0,3.0,https://pypi.org/project/hugsvision,2021-12-19 22:27:31.000,,449.0,449.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
841,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69,,33,14.0,54.0,16.0,50.0,132,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,49.0,44.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,30.0,30.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
842,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2022-01-27 17:01:20.000000,2022-01-27 17:01:19,162,,18,22.0,31.0,8.0,4.0,88,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",12.0,16,False,2022-01-18 23:07:16.000,1.2.0,6.0,collie,,,,['pytorch'],11.0,11.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,42.0,42.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
843,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-05-26 13:34:58.000000,2022-05-26 13:34:47,211,123.0,3,1.0,80.0,1.0,,28,Low-code feature search library for supervised machine learning searches through thousands of ready-to-use features..,8.0,16,False,2022-05-26 12:37:21.000,0.10.1,127.0,upgini,,,,,,,https://pypi.org/project/upgini,2022-05-26 13:34:58.000,,2075.0,2075.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
844,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2021-11-03 16:23:46.000000,2019-12-13 19:03:25,138,,511,181.0,109.0,50.0,148.0,3756,"Learning embeddings for classification, retrieval and ranking.",17.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
845,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50,113,,891,98.0,25.0,6.0,340.0,3050,An Open-Source Package for Knowledge Embedding (KE).,10.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
846,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2021-12-30 02:31:11.000000,2020-07-29 05:53:01,8,,549,138.0,25.0,214.0,102.0,2762,A distributed graph deep learning framework.,5.0,15,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000,,12.0,12.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
847,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-05-24 16:50:09.000000,2018-09-19 19:27:00,59,,763,76.0,29.0,104.0,59.0,2731,Representation learning on large graphs using stochastic graph convolutions.,9.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
848,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04,439,,406,144.0,70.0,8.0,53.0,2124,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
849,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102,,164,58.0,10.0,26.0,6.0,1786,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,15,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000,,20.0,20.0,,,,,,,,3.0,28.0,,,,,,,,,,,,,,,,,,,
850,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2022-04-19 09:48:55.000000,2019-08-12 10:56:27,98,,478,66.0,24.0,3.0,96.0,1572,An Open-Source Package for Network Embedding (NE).,10.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
851,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2022-03-01 19:09:39.000000,2021-04-02 03:03:34,211,,163,37.0,33.0,50.0,33.0,882,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
852,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2022-05-15 20:12:10.000000,2022-05-15 19:53:03,812,2.0,174,44.0,667.0,66.0,27.0,735,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
853,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170,,41,25.0,4.0,4.0,2.0,654,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,69.0,69.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
854,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2022-04-29 03:44:40.000000,2022-04-29 03:44:38,63,3.0,47,16.0,49.0,7.0,9.0,396,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,15,True,2020-08-07 01:13:52.000,0.1.15,16.0,vizseq,,,,,6.0,6.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000,,69.0,69.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
