,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
699,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-01-15 10:30:51.000000,2024-01-15 10:30:46,5151.0,73.0,38.0,13.0,1.0,2.0,80.0,401.0,Deep Learning PyTorch.,1.0,21,True,2024-01-09 05:17:07.000,0.5.0,103.0,carefree-learn,,,,['pytorch'],5.0,5.0,https://pypi.org/project/carefree-learn,2024-01-09 05:17:07.000,,430.0,430.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
700,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,27.0,10.0,9.0,2.0,9.0,398.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,21,False,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],1125.0,1119.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,248034.0,248034.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
701,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-03-01 01:43:30.000000,2024-02-01 02:10:41,658.0,6.0,60.0,30.0,447.0,11.0,91.0,369.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18.000,4.0.0,28.0,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,,,23892.0,30093.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,576705.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
702,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,48.0,11.0,37.0,28.0,37.0,345.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,226.0,219.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,7.0,2799.0,2799.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
703,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,305.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,21,True,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],90.0,89.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,1.0,1815.0,1815.0,,,,,3.0,,,,google-deepmind/launchpad,,,,,,,,,,,,,,,,,,,
704,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2024-03-08 20:29:51.000000,2023-02-07 20:17:52,60.0,,56.0,26.0,42.0,8.0,10.0,287.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",18.0,16.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,315733.0,315733.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
705,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2024-03-13 18:10:29.000000,2024-03-12 15:01:29,707.0,50.0,22.0,4.0,269.0,1.0,,281.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,11.0,21,False,2023-09-08 15:06:42.000,1.1.186,81.0,upgini,,,,,6.0,6.0,https://pypi.org/project/upgini,,,12272.0,12272.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
706,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-03-12 14:08:22.000000,2024-03-12 14:08:21,647.0,24.0,10.0,22.0,335.0,42.0,79.0,281.0,Serverside scaling for Vega and Altair visualizations.,3.0,21,False,2024-02-26 13:16:08.000,1.6.5,71.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,3.0,,https://pypi.org/project/vegafusion-jupyter,2024-02-26 12:44:45.000,1.0,2334.0,6936.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-02-26 18:04:51.566,97873.0,,3.0,5063.0,,,hex-inc/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2024-02-26 12:50:57.225,2.0,330.0,,,,,,,,,,,,,,
707,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-01-18 11:58:52.000000,2024-01-18 11:58:51,626.0,5.0,68.0,28.0,31.0,30.0,113.0,259.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,12.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,12.0,1541.0,3603.0,https://anaconda.org/conda-forge/somoclu,2023-10-13 23:30:32.439,83898.0,,3.0,1860.0,,,,,,,,,,,,,,,,,,,,,,
708,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,1.0,2184.0,147.0,89.0,240.0,286.0,12621.0,End-to-End Object Detection with Transformers.,27.0,20,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
709,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-12-22 07:27:57.000000,2023-10-19 02:11:57,190.0,,1100.0,97.0,48.0,368.0,281.0,6182.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,20,True,,,,pyslowfast,,,,['pytorch'],15.0,15.0,https://pypi.org/project/pyslowfast,,,19.0,19.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
710,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,475.0,87.0,180.0,108.0,161.0,3554.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,42.0,65.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,3.0,,,,,,,,,,2020-03-03 02:33:23.358610,,1326.0,,,,,,,,,,,
711,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,97.0,16.0,53.0,17.0,3362.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,True,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,147.0,140.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,622.0,622.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
712,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,65.0,54.0,6.0,44.0,3081.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,20,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,216.0,216.0,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,,,,,
713,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,316.0,60.0,242.0,173.0,110.0,3053.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,20,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,6742.0,6755.0,,,,,3.0,673.0,,,,,,,,,,,,,,,,,,,,,,
714,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-02-27 15:19:24.000000,2021-06-15 18:41:51,22.0,,264.0,32.0,21.0,27.0,37.0,2978.0,A small package to create visualizations of PyTorch execution graphs.,6.0,20,False,,,,,,,,,1669.0,1669.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
715,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,398.0,102.0,54.0,64.0,48.0,2913.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,806.0,806.0,,,,,3.0,,,,rhsimplex/image-match,,,,,,,,,,,,,,,,,,,
716,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,102.0,1000.0,94.0,260.0,2824.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
717,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,827.0,86.0,30.0,45.0,80.0,2636.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,76.0,69.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,7.0,873.0,873.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
718,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,455.0,127.0,225.0,87.0,183.0,2299.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,76.0,76.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
719,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,252.0,54.0,35.0,15.0,105.0,2036.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:08:36.000,1.4.4,21.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,,,5230.0,5230.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
720,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,175.0,55.0,895.0,129.0,586.0,1886.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,18.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
721,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-01-21 21:25:55.000000,2024-01-21 21:25:55,370.0,1.0,143.0,17.0,70.0,17.0,38.0,1639.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,16.0,20,True,2023-09-06 15:46:59.000,0.1.2,12.0,pythae,,,,['pytorch'],20.0,20.0,https://pypi.org/project/pythae,2023-09-06 15:46:59.000,,1412.0,1412.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
722,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,46.0,3.0,13.0,15.0,1531.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],24.0,24.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,1619.0,1619.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
723,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101.0,40.0,13.0,14.0,9.0,1266.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,123.0,122.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,1.0,1850.0,1850.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
724,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,169.0,56.0,14.0,30.0,19.0,1012.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,184.0,172.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,461.0,701.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,8184.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
725,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-01-14 08:39:28.000000,2020-04-17 02:27:44,79.0,,131.0,25.0,76.0,43.0,36.0,1009.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,2.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,2.0,232314.0,232476.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7800.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
726,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184.0,52.0,12.0,16.0,42.0,1005.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],80.0,76.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,88.0,88.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
727,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-02-29 13:59:46.000000,2024-02-29 13:59:45,84.0,1.0,179.0,24.0,58.0,10.0,27.0,924.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",17.0,20,True,,,,saliency,,,,['tensorflow'],77.0,77.0,https://pypi.org/project/saliency,,,8936.0,8936.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
728,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,4.0,922.0,Nudity detection with Python.,12.0,20,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3625.0,3613.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,12.0,600.0,600.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
729,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-21 01:44:13.000000,2024-02-01 21:38:56,330.0,1.0,161.0,29.0,110.0,67.0,56.0,876.0,Source code/webpage/demos for the What-If Tool.,20.0,20,True,2021-10-12 17:36:36.000,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,,,3743.0,52649.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2137808.0,,3.0,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,,,1400.0,,,,,,,,,,,,,,
730,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,129.0,18.0,24.0,27.0,39.0,809.0,python partial dependence plot toolbox.,7.0,20,True,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,23835.0,24191.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19943.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
731,UForm,unum-cloud/uform,nlp,,https://github.com/unum-cloud/uform,https://github.com/unum-cloud/uform,Apache-2.0,2023-02-21 10:04:40.000,2024-03-08 18:45:05.000000,2024-02-23 18:14:41,183.0,30.0,44.0,11.0,50.0,4.0,13.0,801.0,"Pocket-Sized Multimodal AI for content understanding and generation across multilingual texts, images, and video, up..",12.0,20,True,2024-02-23 18:15:40.000,1.1.1,29.0,uform,,,,['pytorch'],19.0,18.0,https://pypi.org/project/uform,2024-02-23 18:15:40.000,1.0,1050.0,1050.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
732,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,147.0,36.0,33.0,25.0,39.0,754.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,20,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,118.0,102.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,16.0,835.0,835.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
733,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221.0,,158.0,76.0,98.0,51.0,43.0,750.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,13382.0,13382.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
734,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2024-02-21 00:34:45.000000,2024-01-08 12:42:48,1503.0,1.0,79.0,35.0,651.0,22.0,118.0,695.0,Scikit-learn style model finetuning for NLP.,23.0,20,True,2023-09-29 10:19:51.000,0.10.0,39.0,finetune,,,,"['tensorflow', 'sklearn']",13.0,11.0,https://pypi.org/project/finetune,2023-09-29 10:19:51.000,2.0,81.0,81.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
735,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-01-28 21:21:14.000000,2024-01-28 21:21:14,295.0,10.0,107.0,17.0,24.0,,85.0,664.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",12.0,20,True,2024-01-28 14:11:58.000,0.0.90,37.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-01-28 14:11:58.000,,5964.0,5964.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
736,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-03-13 05:15:59.000000,2024-01-15 01:52:35,490.0,2.0,106.0,32.0,557.0,191.0,245.0,664.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-01-15 02:09:18.000,23.12.00,9.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,,,2833.0,2833.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
737,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-12-06 04:45:55.894000,2018-12-04 14:43:25,32.0,,81.0,21.0,8.0,23.0,41.0,644.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,20,False,2018-01-15 18:11:51.000,0.9.0,8.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],412.0,412.0,https://pypi.org/project/pivottablejs,,,27794.0,27823.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2892.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
738,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,104.0,24.0,25.0,43.0,61.0,608.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],163.0,161.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,1400.0,1509.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3607.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
739,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2024-01-31 14:01:51.000000,2023-02-14 11:18:28,249.0,,93.0,27.0,32.0,29.0,6.0,586.0,machine learning with logical rules in Python.,19.0,20,False,2020-12-11 09:37:02.000,1.0.1,1.0,skope-rules,,,,['sklearn'],371.0,371.0,https://pypi.org/project/skope-rules,,,21096.0,21096.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
740,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,165.0,57.0,20.0,39.0,60.0,537.0,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,33.0,28.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,62.0,62.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
741,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,56.0,60.0,9.0,23.0,25.0,521.0,Python library assists deep learning on graphs.,18.0,20,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,90.0,89.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,390.0,390.0,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,
742,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,81.0,20.0,247.0,10.0,23.0,400.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,,24.0,23.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,2059.0,2059.0,,,,,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,
