,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
718,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-12-15 06:45:25.000000,2022-12-15 06:45:21,441.0,188.0,25,8.0,6.0,31.0,102.0,447,A open-source tool to run reproducible ML workflows in the cloud.,6.0,20,True,2022-12-06 14:42:01.000,0.0.14,96.0,dstack,,,,407.0,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,407.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,29.0,11.0,35.0,8.0,437,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,32165.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,32165.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-12-15 13:45:47.000000,2022-12-15 13:45:47,415.0,2.0,87,34.0,271.0,63.0,170.0,410,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",17.0,20,True,2019-09-11 11:25:15.000,0.6,23.0,tick,,,231.0,984.0,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,981.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-10-20 13:07:50.000000,2022-10-16 22:02:33,2148.0,43.0,49,11.0,208.0,6.0,87.0,370,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,18.0,20,True,2022-08-21 21:20:01.713,0.1.1,11.0,pykale,,['pytorch'],,22.0,,,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,22.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2022-12-10 22:49:52.000000,2022-11-27 22:59:46,346.0,37.0,39,26.0,1.0,6.0,18.0,369,Active Learning for Text Classification in Python.,2.0,20,True,2022-10-14 20:42:35.000,1.1.1,15.0,small-text,conda-forge/small-text,"['sklearn', 'pytorch']",,608.0,15.0,15.0,https://pypi.org/project/small-text,2022-06-14 12:48:38.000,,343.0,https://anaconda.org/conda-forge/small-text,2022-10-14 20:56:34.839,1328.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,10.0,37.0,27.0,37.0,329,Data imputations library to preprocess datasets with missing data.,11.0,20,False,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,4988.0,163.0,160.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,4988.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-11-01 02:41:32.000000,2021-05-28 01:21:58,393.0,,127,34.0,318.0,75.0,125.0,287,Brain Imaging Analysis Kit.,34.0,20,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,,,115.0,19.0,18.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,106.0,,,,3.0,,,,,,,,,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,798.0,,,,,,,,,
725,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,25.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,240869.0,16.0,14.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,240869.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
726,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2022-12-15 10:51:13.000000,2022-12-14 12:09:09,297.0,36.0,64,22.0,301.0,19.0,44.0,242,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,30.0,20,False,2022-06-03 15:51:13.000,0.2.0,12.0,pipeline-dp,,,,196.0,,,https://pypi.org/project/pipeline-dp,2022-06-03 15:53:33.000,,196.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-12-15 09:59:47.000000,2022-12-08 15:21:50,657.0,11.0,36,23.0,70.0,12.0,18.0,233,A Python implementation of active inference for Markov Decision Processes.,12.0,20,False,2022-12-08 15:31:56.000,0.0.7,7.0,inferactively-pymdp,,,,218.0,4.0,4.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,218.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
728,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,349.0,3184.0,278.0,265.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3179.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
729,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2022-11-22 18:22:21.000000,2022-11-22 18:22:05,556.0,7.0,32,21.0,609.0,21.0,125.0,216,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2022-08-25 08:27:32.000,0.8.0,17.0,larq-compute-engine,,,808.0,267.0,6.0,6.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
730,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2022-11-28 08:00:21.000000,2022-11-28 08:00:21,399.0,25.0,36,13.0,58.0,9.0,22.0,175,Represent trained machine learning models as Pyomo optimization formulations.,13.0,20,False,2022-01-21 16:05:52.000,0.3.1,6.0,omlt,,,,15960.0,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,15960.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
731,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-12-02 11:55:50.000000,2022-09-02 12:52:20,1313.0,,37,14.0,97.0,11.0,56.0,171,Python Implementation and Extension of RDF2Vec.,6.0,20,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,716.0,18.0,18.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,716.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
732,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-11-02 15:08:21.000000,2022-08-23 08:07:43,255.0,,27,11.0,188.0,30.0,72.0,168,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2022-07-20 11:16:35.529,0.7.2,14.0,celer,,['sklearn'],,398.0,17.0,17.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,398.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
733,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,4.0,1.0,2.0,,93,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,600248.0,6777.0,6644.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,600220.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,486.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
734,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-11-23 13:29:32.000000,2022-03-07 12:59:53,46.0,,1812,145.0,80.0,191.0,280.0,10224,End-to-End Object Detection with Transformers.,25.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,['pytorch'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
735,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,736,334.0,58.0,2.0,,6382,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,235.0,51.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,44.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
736,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679.0,,448,216.0,16.0,23.0,3.0,3014,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,42.0,76.0,5.0,5.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,76.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
737,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-14 17:43:34.000000,2020-02-09 21:03:48,299.0,,401,108.0,82.0,67.0,48.0,2808,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,['pytorch'],,122.0,,,,,,,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8052.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
738,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-11-27 04:12:53.000000,2022-11-27 04:12:11,854.0,1.0,129,17.0,50.0,54.0,145.0,2310,FFCV: Fast Forward Computer Vision (and other ML workloads!).,17.0,19,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,723.0,12.0,12.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,723.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
739,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-12-14 22:17:37.000000,2022-12-14 22:17:31,456.0,62.0,215,31.0,536.0,41.0,54.0,1604,Scenic: A Jax Library for Computer Vision Research and Beyond.,54.0,19,True,,,,,,['jax'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
740,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2022-03-27 16:48:51.000000,2022-01-18 08:05:49,304.0,,107,20.0,25.0,15.0,28.0,1553,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,19,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,['pytorch'],23.0,1016.0,18.0,17.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,808.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,2497.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
741,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-12-15 14:51:13.000000,2022-11-30 09:34:03,122.0,7.0,70,16.0,52.0,29.0,46.0,1503,Accelerate AI models leveraging best-of-breed optimization techniques.,11.0,19,True,2022-10-19 13:55:10.316,0.4.4,15.0,nebullvm,,,,277.0,4.0,4.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,277.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
742,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2022-12-08 02:53:02.000000,2022-08-08 02:56:23,378.0,,250,56.0,63.0,8.0,30.0,1275,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,23.0,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,23.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
743,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103.0,,66,35.0,12.0,15.0,26.0,1076,A Graph Neural Network Library in Jax.,17.0,19,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,['jax'],,2832.0,42.0,40.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,2741.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1278.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
744,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,85,31.0,72.0,24.0,30.0,1053,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,['pytorch'],,65465.0,,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,65465.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
745,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410.0,2.0,128,100.0,112.0,27.0,40.0,952,PFRL: a PyTorch-based deep reinforcement learning library.,18.0,19,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,386.0,64.0,63.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,386.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
746,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-12-06 22:24:52.000000,2022-11-22 10:31:22,441.0,2.0,198,55.0,79.0,50.0,203.0,946,Line based ATR Engine based on OCRopy.,20.0,19,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,781.0,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,781.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
747,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,131,15.0,11.0,38.0,43.0,899,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,True,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,['pytorch'],,3796.0,72.0,68.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,4.0,3796.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
748,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,112,28.0,73.0,32.0,36.0,887,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,265260.0,1.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,1.0,265081.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,5922.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
749,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,147,18.0,41.0,20.0,56.0,757,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,4063.0,95.0,93.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,3869.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,5433.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
750,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,96,24.0,47.0,19.0,35.0,693,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,1033.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,1033.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
751,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-12-08 15:09:40.000000,2022-12-07 18:51:22,1242.0,20.0,104,41.0,387.0,16.0,123.0,645,GPU accelerated signal processing.,42.0,19,True,2022-12-08 15:09:41.000,22.12.00,17.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
752,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-11-16 05:15:20.000000,2022-11-07 01:52:17,273.0,33.0,49,20.0,40.0,4.0,11.0,582,EvoJAX: Hardware-accelerated Neuroevolution.,12.0,19,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,['jax'],,1495.0,2.0,2.0,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,314.0,https://anaconda.org/conda-forge/evojax,2022-10-05 08:26:30.971,11816.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
753,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-11-22 07:53:52.000000,2021-09-16 17:56:31,171.0,,135,34.0,79.0,8.0,54.0,552,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,['tensorflow'],,79.0,19.0,16.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,79.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
754,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-12-06 13:20:46.000000,2022-07-27 19:55:38,93.0,,40,11.0,9.0,21.0,17.0,552,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,19,True,2022-07-27 19:52:00.185,1.2.7,19.0,parallelformers,,,,6444.0,12.0,12.0,https://pypi.org/project/parallelformers,2021-12-29 21:47:16.000,,6444.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
755,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-12-08 13:58:15.000000,2022-10-06 13:01:52,803.0,4.0,34,14.0,14.0,,19.0,545,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,1916.0,9.0,9.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,1916.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
756,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,68,39.0,16.0,12.0,22.0,533,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,741.0,27.0,24.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,741.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
757,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,,98,9.0,14.0,4.0,14.0,524,Make Waffle Charts in Python.,6.0,19,True,2022-06-08 03:10:36.000,1.1.0,27.0,pywaffle,conda-forge/pywaffle,,,5052.0,175.0,173.0,https://pypi.org/project/pywaffle,2022-06-08 03:10:36.000,2.0,4887.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,7955.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,48,58.0,6.0,17.0,24.0,445,Python library assists deep learning on graphs.,15.0,19,False,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,8.0,896.0,35.0,34.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,896.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
759,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-03 19:02:27.000000,2022-05-23 17:26:29,339.0,,29,15.0,147.0,38.0,66.0,429,A High Level API for Deep Learning in JAX.,18.0,19,True,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,"['tensorflow', 'jax']",,305.0,23.0,23.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,305.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2022-05-21 23:15:46.000000,2022-05-21 23:15:32,354.0,,93,16.0,3.0,5.0,27.0,375,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,1857.0,29.0,29.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,1857.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
761,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283.0,,65,23.0,47.0,13.0,19.0,374,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,['sklearn'],,2804.0,40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2335.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,27729.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
762,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-07-07 13:45:09.000000,2022-07-07 13:45:02,146.0,,43,15.0,1.0,7.0,3.0,340,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,38401.0,455.0,455.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,38401.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
