,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
746,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619,,61,26.0,29.0,26.0,107.0,233,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,20,False,2021-10-31 08:33:47.000,1.7.6,17.0,somoclu,conda-forge/somoclu,,,,7.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000,7.0,2536.0,3610.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,58127.0,,,,,3.0,1589.0,,,,,,,,,,,,,,,,,,,
747,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,225.0,212.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,4868.0,4874.0,,,,,,,,3.0,347.0,,,,,,,,,,,,,,,,,,,
748,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-03-21 15:16:11.000000,2022-03-18 20:02:57,567,6.0,16,16.0,451.0,84.0,74.0,192,Functional tensors for probabilistic programming.,10.0,20,False,2022-03-21 15:23:15.000,0.4.3,9.0,funsor,,,,['pytorch'],31.0,28.0,https://pypi.org/project/funsor,2022-03-21 15:16:11.000,3.0,1378.0,1378.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
749,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5,,49,3.0,1.0,2.0,,76,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,5382.0,5249.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,831702.0,831702.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
750,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000,2022-03-16 12:22:35.000000,2022-01-05 13:45:51,493,4.0,1323,477.0,18.0,52.0,160.0,6644,A customisable 3D platform for agent-based AI research.,7.0,19,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
751,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2021-12-05 00:55:52.000000,2020-05-22 22:34:09,250,,716,330.0,58.0,2.0,,6203,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,280.0,287.0,,,,,,,,3.0,163.0,,,,,,,,,,,,,,,,,,,
752,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-03-07 07:43:55.000000,2022-03-07 07:43:44,169,1.0,343,89.0,3.0,3.0,18.0,1973,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,40.0,39.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,866.0,866.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
753,spark-deep-learning,databricks/spark-deep-learning,data-pipelines,,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000,2022-03-21 17:15:55.000000,2022-03-21 17:12:16,138,2.0,456,151.0,142.0,76.0,27.0,1915,Deep Learning Pipelines for Apache Spark.,17.0,19,True,2020-01-08 19:50:31.000,1.6.0,9.0,,,,,['spark'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
754,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-03-23 22:15:20.000000,2022-03-21 20:08:57,95,4.0,223,59.0,100.0,25.0,56.0,1865,"Codebase for Image Classification Research, written in PyTorch.",14.0,19,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,576.0,576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
755,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2022-02-10 00:08:21.000000,2019-10-02 23:26:11,132,,452,84.0,31.0,82.0,67.0,1604,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,19,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
756,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62,,101,40.0,13.0,14.0,9.0,1250,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,50.0,50.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,590.0,590.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
757,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2022-03-11 23:28:41.000000,2021-05-03 22:51:52,375,,243,57.0,52.0,8.0,30.0,1212,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
758,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-01-30 19:50:59.000000,2022-01-30 19:49:08,271,3.0,80,32.0,72.0,24.0,30.0,1023,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,11835.0,11835.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
759,Databolt Flow,d6t/d6tflow,data-pipelines,,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000,2021-10-06 00:53:48.000000,2021-09-28 02:59:00,266,,69,22.0,18.0,10.0,13.0,936,Python library for building highly effective data science workflows.,12.0,19,True,2021-10-06 00:53:48.000,0.2.5,21.0,d6tflow,,,,,20.0,20.0,https://pypi.org/project/d6tflow,2021-10-06 00:53:48.000,,542.0,542.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
760,Bounter,RaRe-Technologies/bounter,data-containers,,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000,2021-09-19 00:43:46.000000,2021-05-24 07:29:54,156,,48,21.0,27.0,16.0,9.0,933,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,19,True,2022-02-18 13:23:55.000,1.1.1,7.0,bounter,,,,,33.0,25.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000,8.0,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
761,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2022-03-22 23:27:10.000000,2022-03-22 23:27:08,104,20.0,122,11.0,6.0,21.0,11.0,851,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,1.0,19,True,2022-03-22 15:31:02.000,0.6.0,16.0,tez,,,,['pytorch'],23.0,21.0,https://pypi.org/project/tez,2022-03-22 15:31:02.000,2.0,4624.0,4624.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
762,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-03-23 08:27:17.000000,2022-03-23 08:27:17,1003,32.0,57,25.0,104.0,56.0,115.0,830,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",17.0,19,True,2021-09-16 04:09:57.000,0.8.0,12.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000,,278.0,285.0,,,,,,,,3.0,135.0,,,,,,,,,,,,,,,,,,,
763,kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-03-23 08:27:17.000000,2022-03-23 08:27:17,1003,32.0,57,25.0,104.0,56.0,115.0,830,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",17.0,19,True,2021-09-16 04:09:57.000,0.8.0,12.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000,,278.0,285.0,,,,,,,,3.0,135.0,,,,,,,,,,,,,,,,,,,
764,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79,,97,25.0,73.0,27.0,36.0,790,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,,152246.0,152403.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,3778.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
765,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-03-07 13:17:47.000000,2021-08-06 08:18:46,282,,132,15.0,22.0,53.0,67.0,782,PyTorch to Keras model convertor.,13.0,19,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,39.0,38.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,1041.0,1041.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
766,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2021-12-22 00:07:44.000000,2021-10-23 07:17:16,413,,154,58.0,3.0,12.0,29.0,748,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,644.0,644.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
767,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104,,114,29.0,25.0,21.0,34.0,685,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],33.0,31.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,929.0,929.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
768,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2021-07-31 04:54:26.000000,2020-07-03 18:01:17,397,,202,29.0,35.0,36.0,19.0,631,An open source python library for scalable Bayesian optimisation.,12.0,19,False,2020-07-03 18:05:12.000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,33269.0,33269.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
769,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-03-23 17:43:24.000000,2022-03-23 17:36:29,1190,15.0,87,40.0,339.0,15.0,113.0,580,GPU accelerated signal processing.,37.0,19,True,2022-02-02 15:59:38.000,22.02.00,11.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-02-05 02:20:05.000000,2022-02-05 02:20:00,265,28.0,59,7.0,11.0,17.0,36.0,556,A standard framework for modelling Deep Learning Models for tabular data.,8.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,,,['pytorch'],1.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,1.0,1572.0,1572.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
771,Baal,ElementAI/baal,probabilistics,,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-03-21 20:11:12.000000,2022-03-21 20:11:11,161,9.0,50,20.0,114.0,18.0,52.0,555,Library to enable Bayesian active learning in your research or labeling work.,11.0,19,True,2021-12-17 20:29:34.000,1.5.1,13.0,baal,conda-forge/baal,,,,1.0,,https://pypi.org/project/baal,2021-12-17 20:28:12.000,1.0,2389.0,2471.0,https://anaconda.org/conda-forge/baal,2021-08-06 17:07:19.714,1160.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
772,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-03-15 12:38:43.000000,2022-03-15 12:38:01,256,71.0,88,18.0,18.0,1.0,26.0,545,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,19,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,2.0,2.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,256.0,256.0,,,,,,,,3.0,,,,,,,,5.0,,,,,,,,,,,,
773,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775,,128,60.0,72.0,17.0,71.0,518,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,10.0,10.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,269.0,269.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
774,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-02-13 22:23:38.000000,2022-02-13 22:22:57,250,8.0,74,15.0,12.0,6.0,61.0,409,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2022-01-31 11:56:13.000,0.0.64,30.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-01-31 11:56:13.000,,2668.0,2668.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
775,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43,204,,77,23.0,18.0,7.0,20.0,396,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,19,True,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,710.0,710.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406,,44,59.0,6.0,15.0,24.0,396,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,18.0,17.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,554.0,554.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,
777,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253,,81,20.0,52.0,22.0,17.0,362,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,36.0,34.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,9884.0,9884.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-02-03 04:45:29.000000,2022-02-03 04:45:25,3200,13.0,30,10.0,1.0,,80.0,358,Deep Learning PyTorch.,1.0,19,True,2022-01-29 03:42:09.000,0.2.2,20.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000,,345.0,345.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
779,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283,,64,23.0,47.0,13.0,19.0,350,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2649.0,3129.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,24000.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-01-06 22:27:34.000000,2019-11-29 00:48:44,1051,,27,10.0,120.0,42.0,149.0,339,Open source production model management tool for data scientists.,6.0,19,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42,,46,25.0,19.0,16.0,15.0,333,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],143.0,136.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,4175.0,4175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-03-16 10:54:21.000000,2022-03-15 22:44:57,1773,21.0,40,9.0,180.0,10.0,71.0,328,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,16.0,19,True,2021-10-13 22:01:16.000,0.1.0rc4,8.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,2021-10-13 22:02:19.000,,281.0,281.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07,110,,43,20.0,18.0,17.0,9.0,320,pyspark methods to enhance developer productivity.,6.0,19,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,,,['spark'],4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,523792.0,523792.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371,,23,23.0,239.0,24.0,25.0,295,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,1006.0,1006.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58,,47,25.0,38.0,7.0,10.0,275,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,52169.0,52169.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-01-14 11:55:53.000000,2022-01-06 19:38:13,32,3.0,33,5.0,8.0,15.0,22.0,271,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-01-06 19:43:48.000,0.1.2,12.0,fastt5,,,,,10.0,10.0,https://pypi.org/project/fastt5,2022-01-06 19:43:48.000,,722.0,722.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-03-10 14:58:27.000000,2022-03-10 14:38:17,614,3.0,32,12.0,60.0,4.0,50.0,257,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2022-03-10 14:58:28.000,2.07,33.0,ivis,,,,['tensorflow'],21.0,20.0,https://pypi.org/project/ivis,2022-03-10 14:57:02.000,1.0,1010.0,1010.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-03-22 23:18:02.000000,2022-03-22 23:17:56,283,4.0,67,19.0,275.0,12.0,8.0,247,Tensorflows Fairness Evaluation and Visualization Toolkit.,27.0,19,False,2022-03-07 20:10:18.000,0.38.0,24.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-03-07 20:10:18.000,,1364.0,1364.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
789,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-02-14 13:45:27.000000,2022-02-14 13:45:24,139,8.0,24,10.0,8.0,1.0,10.0,228,scikit-learn wrappers for Python fastText.,9.0,19,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],11.0,11.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,1181.0,1181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,fletcher,xhochy/fletcher,data-containers,,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000,2021-11-04 09:30:27.570000,2021-02-18 14:46:18,520,,33,19.0,146.0,34.0,40.0,222,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,19,False,2021-01-17 20:11:01.000,0.7.2,16.0,fletcher,conda-forge/fletcher,,,['pandas'],4.0,3.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000,1.0,409.0,1328.0,https://anaconda.org/conda-forge/fletcher,2021-11-04 09:30:27.570,40436.0,,,,,3.0,13.0,,,,,,,,,,,,,,,,,,,
