,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
652,geoplotlib,andrea-cuttone/geoplotlib,,geospatial-data,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000000,2020-04-10 20:00:31.000000,2019-05-06 07:06:50.000000,144,24.0,18.0,895,159.0,python toolbox for visualizing geographical data and making maps.,8.0,19,False,2016-07-27 14:55:01.000000,0.3.2,4.0,geoplotlib,,,,,101.0,90.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000000,11.0,799.0,799.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
653,pytorch-forecasting,jdb78/pytorch-forecasting,,time-series-data,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000000,2021-02-25 06:50:09.000000,2021-02-24 08:53:40.000000,90,43.0,102.0,798,707.0,Time series forecasting with PyTorch.,16.0,19,True,2021-01-31 22:54:04.000000,0.8.3,24.0,pytorch-forecasting,,,,,,,https://pypi.org/project/pytorch-forecasting,2021-01-31 22:54:04.000000,,2929.0,2929.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
654,calamari,Calamari-OCR/calamari,,ocr,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000000,2021-02-25 07:44:31.000000,2021-02-24 20:51:27.000000,165,21.0,148.0,783,336.0,Line based ATR Engine based on OCRopy.,17.0,19,True,2021-02-13 15:03:34.000000,2.0.1,24.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000000,2.0,372.0,372.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
655,TF Recommenders,tensorflow/recommenders,,recommender-systems,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000000,2021-02-25 05:34:49.000000,2021-02-24 21:00:13.000000,79,37.0,59.0,733,,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,17.0,19,True,2021-01-21 00:51:17.000000,0.4.0,8.0,tensorflow-recommenders,,,,['tensorflow'],12.0,12.0,https://pypi.org/project/tensorflow-recommenders,2021-01-21 00:51:17.000000,,2150.0,2150.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
656,NearPy,pixelogik/NearPy,,nn-search,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000000,2020-02-17 20:24:08.000000,2018-10-21 17:54:28.000000,135,23.0,38.0,662,159.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",18.0,19,False,2016-09-27 13:04:44.000000,1.0.0,8.0,NearPy,,,,,65.0,49.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000000,16.0,961.0,961.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
657,Test Tube,williamFalcon/test-tube,,hyperopt,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000000,2021-01-17 20:04:39.000000,2020-03-17 22:44:47.000000,61,25.0,21.0,657,642.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,True,2019-12-01 01:19:36.000000,0.7.5,53.0,test_tube,,,,,5.0,,https://pypi.org/project/test_tube,2018-12-12 22:45:59.000000,5.0,6902.0,6902.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,
658,NGT,yahoojapan/NGT,,nn-search,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000000,2021-02-18 22:07:55.000000,2021-02-18 22:07:10.000000,69,8.0,70.0,627,124.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,11.0,19,True,2021-02-14 23:05:20.000000,1.13.4,47.0,ngt,,,,,6.0,,https://pypi.org/project/ngt,2020-09-23 06:52:45.000000,6.0,2134.0,2134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
659,matrixprofile-ts,target/matrixprofile-ts,,time-series-data,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42.000000,92,19.0,34.0,610,198.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,True,2019-08-08 01:24:38.000000,0.0.9,9.0,matrixprofile-ts,,,,,12.0,12.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000000,,1165.0,1165.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
660,Objax,google/objax,,ml-frameworks,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000000,2021-02-23 20:46:17.000000,2021-02-23 20:46:17.000000,45,41.0,49.0,573,402.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,20.0,19,True,2021-02-03 19:08:33.000000,1.3.1,6.0,objax,,,,['jax'],5.0,5.0,https://pypi.org/project/objax,2021-02-03 18:57:30.000000,0.0,742.0,742.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
661,PFRL,pfnet/pfrl,,reinforcement-learning,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000000,2021-02-24 04:11:48.000000,2021-02-03 02:45:05.000000,62,22.0,23.0,524,339.0,PFRL: a PyTorch-based deep reinforcement learning library.,11.0,19,True,2020-12-17 05:00:25.000000,0.2.1,4.0,pfrl,,,,,5.0,5.0,https://pypi.org/project/pfrl,2020-12-17 05:00:25.000000,,461.0,461.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
662,iterative-stratification,trent-b/iterative-stratification,,sklearn-utils,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000000,2020-09-12 15:32:44.000000,2020-09-12 15:35:02.000000,47,1.0,10.0,513,47.0,scikit-learn cross validators for iterative stratification of multilabel data.,4.0,19,True,2018-08-12 18:28:50.000000,0.1.6,5.0,iterative-stratification,,,,['sklearn'],124.0,110.0,https://pypi.org/project/iterative-stratification,2018-08-12 18:28:50.000000,14.0,3113.0,3113.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
663,deeplift,kundajelab/deeplift,,interpretability,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000000,2020-11-11 19:56:24.000000,2020-11-11 19:56:23.000000,125,29.0,46.0,500,551.0,Public facing deeplift repo.,11.0,19,True,2018-07-13 21:11:52.000000,0.6.6,21.0,deeplift,,,,,48.0,44.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000000,4.0,405.0,405.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
664,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2020-10-21 05:15:27.000000,2020-10-21 05:14:11.000000,52,17.0,22.0,456,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,17.0,19,True,2020-10-16 03:43:47.000000,0.1.7,9.0,n2,,,,,16.0,12.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000000,4.0,352.0,352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
665,Poutyne,GRAAL-Research/poutyne,,pytorch-utils,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000000,2021-02-22 21:55:02.000000,2021-02-11 20:43:01.000000,49,7.0,35.0,453,522.0,A simplified framework and utilities for PyTorch.,15.0,19,False,2021-02-11 20:50:22.000000,1.3,19.0,poutyne,,,,['pytorch'],58.0,54.0,https://pypi.org/project/poutyne,2021-02-11 20:50:51.000000,4.0,313.0,313.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
666,Feature Engine,solegalli/feature_engine,,others,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000000,2021-02-02 00:46:09.000000,2021-01-23 11:51:12.000000,131,26.0,74.0,452,104.0,Feature engineering package with sklearn like functionality.,20.0,19,True,2021-01-23 12:03:16.000000,1.0.2,25.0,feature_engine,conda-forge/feature_engine,,,,2.0,,https://pypi.org/project/feature_engine,2021-01-23 12:03:16.000000,2.0,8323.0,8598.0,https://anaconda.org/conda-forge/feature_engine,2021-01-25 12:36:37.909000,1654.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
667,What-If Tool,PAIR-code/what-if-tool,,interpretability,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000000,2021-01-19 14:40:37.214000,2021-01-19 14:26:52.000000,94,34.0,35.0,449,313.0,Source code/webpage/demos for the What-If Tool.,18.0,19,True,2021-01-19 14:40:37.214000,1.8.0,38.0,witwidget,,,,,0.0,,https://pypi.org/project/witwidget,2021-01-19 14:40:21.000000,0.0,3684.0,7020.0,,,,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,3336.0,,,,,,,,,,,,,,
668,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,data-viz,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,57,16.0,37.0,420,32.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,19,False,2018-01-15 18:14:37.000000,0.9.0,10.0,pivottablejs,,,,['jupyter'],179.0,145.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000000,34.0,3977.0,3977.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
669,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2020-10-06 02:02:00.460000,2020-10-05 06:14:18.000000,33,16.0,15.0,357,178.0,A python package for animating plots build on matplotlib.,7.0,19,True,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,15.0,14.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,1.0,65.0,283.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,5252.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
670,MXBoard,awslabs/mxboard,,ml-experiments,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000000,2020-01-24 23:21:56.000000,2020-01-24 23:21:55.000000,46,16.0,15.0,330,42.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000000,0.1.0,12.0,mxboard,,,,['mxnet'],107.0,95.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000000,12.0,2802.0,2802.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
671,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-02-25 11:13:03.000000,2021-02-25 10:06:26.000000,52,61.0,80.0,318,2305.0,A Python library for learning and evaluating knowledge graph embeddings.,17.0,19,True,2021-02-15 14:17:06.000000,1.3.0,35.0,pykeen,,,,,2.0,,https://pypi.org/project/pykeen,2021-02-15 14:13:30.000000,2.0,167.0,176.0,,,,,,,,3.0,79.0,,,,,,,,,,,,,,,,,,,,,
672,AutoViz,AutoViML/AutoViz,,data-viz,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000000,2020-12-21 03:22:01.000000,2020-12-21 03:21:52.000000,55,6.0,16.0,306,97.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",10.0,19,True,2020-12-10 02:33:19.000000,0.0.81,26.0,autoviz,,,,,31.0,31.0,https://pypi.org/project/autoviz,2020-12-10 02:33:19.000000,,883.0,883.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
673,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2021-02-18 03:37:56.000000,2021-02-18 03:37:55.000000,29,3.0,12.0,306,167.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,2.0,19,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,,,14.0,14.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,0.0,225.0,225.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,
674,textpipe,textpipe/textpipe,,nlp,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000000,2021-02-22 08:07:04.000000,2021-01-25 14:01:56.000000,20,21.0,25.0,274,370.0,Textpipe: clean and extract metadata from text.,27.0,19,True,2021-01-25 14:05:21.000000,0.12.2,39.0,textpipe,,,,,8.0,7.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000000,1.0,699.0,699.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
675,pandas-ml,pandas-ml/pandas-ml,,others,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55.000000,57,24.0,17.0,271,153.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,19,False,2019-03-05 01:36:12.000000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",10.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000000,10.0,1886.0,1886.0,,,,,,,,3.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,
676,scikit-tda,scikit-tda/scikit-tda,,sklearn-utils,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000000,2021-01-09 19:51:04.000000,2021-01-09 19:50:05.000000,32,11.0,4.0,266,56.0,Topological Data Analysis for Python.,2.0,19,True,2021-01-09 19:51:04.000000,0.1.0,3.0,scikit-tda,,,,['sklearn'],19.0,19.0,https://pypi.org/project/scikit-tda,2021-01-09 19:51:04.000000,,3360.0,3360.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
677,recmetrics,statisticianinstilettos/recmetrics,,recommender-systems,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000000,2020-12-03 21:21:02.000000,2020-12-03 21:21:00.000000,56,3.0,7.0,236,233.0,A library of metrics for evaluating recommender systems.,12.0,19,True,2019-03-05 04:11:15.000000,0.0.12,14.0,recmetrics,,,,,16.0,16.0,https://pypi.org/project/recmetrics,2019-03-05 04:11:15.000000,,663.0,663.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
678,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2021-02-19 18:46:29.000000,2021-02-19 18:46:29.000000,106,63.0,119.0,231,390.0,Brain Imaging Analysis Kit.,32.0,19,True,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,13.0,12.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,115.0,123.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,494.0,3.0,,,,,,,,,,,,,,,,,,,,,,
679,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,31,19.0,28.0,228,153.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000000,0.4.6,13.0,pyfasttext,,,,,155.0,142.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,13.0,1348.0,1355.0,,,,,,,,3.0,318.0,,,,,,,,,,,,,,,,,,,,,
680,pymap3d,geospace-code/pymap3d,,geospatial-data,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000000,2021-02-07 08:49:00.919000,2021-02-07 06:25:44.000000,56,2.0,22.0,177,,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,8.0,19,True,2021-02-07 06:29:31.000000,2.5.0,46.0,pymap3d,conda-forge/pymap3d,,,,6.0,,https://pypi.org/project/pymap3d,2021-02-07 06:29:31.000000,6.0,13751.0,14361.0,https://anaconda.org/conda-forge/pymap3d,2021-02-07 08:49:00.919000,6713.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
681,gokart,m3dev/gokart,,ml-experiments,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000000,2021-02-20 05:47:51.000000,2021-02-16 05:33:50.000000,29,9.0,26.0,165,328.0,A wrapper of the data pipeline library luigi.,24.0,19,True,2021-01-29 04:20:56.000000,0.3.26,50.0,gokart,,,,,2.0,,https://pypi.org/project/gokart,2020-02-25 06:01:19.000000,2.0,437.0,437.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
682,Funsor,pyro-ppl/funsor,,probabilistics,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000000,2021-02-25 14:37:51.000000,2021-02-23 16:27:31.000000,15,70.0,65.0,162,495.0,Functional tensors for probabilistic programming.,9.0,19,True,2021-01-24 17:27:54.000000,0.4.0,6.0,funsor,,,,['pytorch'],10.0,10.0,https://pypi.org/project/funsor,2021-01-24 17:26:50.000000,0.0,244.0,244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
683,Glow,projectglow/glow,,medical-data,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000000,2021-02-09 17:45:43.000000,2021-02-09 00:42:32.000000,40,17.0,54.0,159,315.0,An open-source toolkit for large-scale genomic analysis.,11.0,19,True,2021-02-09 17:45:43.000000,1.0.0,10.0,glow.py,,,,,,,https://pypi.org/project/glow.py,2021-02-08 22:11:48.000000,,2942.0,2942.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
684,vit-pytorch,lucidrains/vit-pytorch,,image,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000000,2021-02-24 20:24:36.000000,2021-02-24 20:23:39.000000,269,30.0,43.0,2722,,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",4.0,18,True,2021-02-24 20:24:36.000000,0.7.4,31.0,vit-pytorch,,,,['pytorch'],5.0,5.0,https://pypi.org/project/vit-pytorch,2021-02-24 20:24:36.000000,,792.0,792.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
685,BytePS,bytedance/byteps,,distributed-ml,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000000,2021-02-20 09:48:56.000000,2021-02-17 07:35:29.000000,369,76.0,140.0,2708,413.0,A high performance and generic framework for distributed DNN training.,18.0,18,True,2020-08-27 15:42:13.000000,0.2.4,7.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2020-11-04 00:05:46.000000,,64.0,115.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1033.0,3.0,,,,,,,,,,,,,,,,,,,,,,
686,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2021-02-18 09:15:31.000000,2020-09-03 12:26:48.000000,725,40.0,191.0,2659,563.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",25.0,18,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,1030.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,42257.0,3.0,,,,,,,,,,,,,,,,,,,,,,
687,spark-deep-learning,databricks/spark-deep-learning,,data-pipelines,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000000,2021-01-20 15:05:13.000000,2021-01-20 15:00:20.000000,447,74.0,26.0,1812,135.0,Deep Learning Pipelines for Apache Spark.,15.0,18,True,2020-01-08 19:50:31.000000,1.6.0,9.0,,,,,['spark'],16.0,16.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
688,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2021-01-23 23:22:28.000000,2021-01-23 23:22:27.000000,80,11.0,12.0,1628,131.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,18,True,2021-01-23 22:34:03.000000,3.1.2,7.0,mara-pipelines,,,,,7.0,7.0,https://pypi.org/project/mara-pipelines,2021-01-23 22:34:03.000000,,34.0,34.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
689,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,72,22.0,8.0,1555,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,True,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,196.0,196.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
690,Antialiased CNNs,adobe/antialiased-cnns,,pytorch-utils,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000000,2020-10-23 22:45:52.000000,2020-10-22 19:40:07.000000,176,9.0,29.0,1351,238.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,18,False,2020-10-23 22:45:52.000000,0.3,6.0,antialiased-cnns,,,,['pytorch'],,,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000000,,1142.0,1142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
691,TaskTiger,closeio/tasktiger,,data-pipelines,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000000,2021-02-24 17:55:46.000000,2021-02-17 17:06:00.000000,58,30.0,31.0,1049,252.0,Python task queue using Redis.,19.0,18,True,2019-10-29 19:32:58.000000,0.10.1,22.0,tasktiger,,,,,38.0,20.0,https://pypi.org/project/tasktiger,2020-06-18 22:08:56.000000,18.0,93.0,93.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
692,Paddle Graph Learning,PaddlePaddle/PGL,,graph,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000000,2021-02-24 11:12:56.000000,2021-02-02 13:13:43.000000,121,17.0,29.0,910,,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,19.0,18,True,2021-02-02 13:17:55.000000,2.1.1,8.0,pgl,,,,['paddle'],11.0,9.0,https://pypi.org/project/pgl,2021-02-05 11:50:46.000000,2.0,195.0,195.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
693,Norfair,tryolabs/norfair,,image,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000000,2021-02-18 17:02:36.000000,2021-02-18 17:02:20.000000,57,5.0,16.0,905,259.0,Lightweight Python library for adding real-time 2D object tracking to any detector.,7.0,18,True,2021-02-17 21:29:11.000000,0.2.0,10.0,norfair,,,,,,,https://pypi.org/project/norfair,2021-02-17 21:29:11.000000,,368.0,368.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
694,Databolt Flow,d6t/d6tflow,,data-pipelines,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000000,2021-01-01 18:15:45.000000,2020-12-19 21:46:11.000000,65,8.0,11.0,896,106.0,Python library for building highly effective data science workflows.,10.0,18,True,2020-12-19 22:37:20.000000,0.2.2,19.0,d6tflow,,,,,12.0,12.0,https://pypi.org/project/d6tflow,2020-12-19 22:37:20.000000,,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
695,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2021-02-24 07:17:45.000000,2021-02-24 06:58:46.000000,92,12.0,7.0,852,61.0,Distributed Computing for AI Made Simple.,5.0,18,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,,22.0,21.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,715.0,715.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
696,DALEX,ModelOriented/DALEX,,interpretability,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000000,2021-02-22 10:00:16.000000,2021-02-20 00:30:26.000000,110,12.0,251.0,781,534.0,moDel Agnostic Language for Exploration and eXplanation.,17.0,18,False,2021-02-19 15:24:01.000000,1.0.1,19.0,dalex,,,,,7.0,7.0,https://pypi.org/project/dalex,2021-02-19 15:24:01.000000,,805.0,805.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
697,TensorFrames,databricks/tensorframes,,distributed-ml,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000000,2020-11-13 17:47:02.000000,2019-11-15 21:43:53.000000,158,51.0,43.0,768,221.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,18,False,2018-11-16 20:50:02.000000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000000,1.0,2951.0,2951.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
