,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
799,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,41,9.0,8.0,8.0,18.0,443,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,17,True,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,32.0,29.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,296.0,296.0,,,,,,,,3.0,,13.0,,,,,,,,,,,,,,,,,,,
800,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2022-06-22 04:10:13.000000,2022-05-18 08:31:17,290.0,,38,15.0,77.0,13.0,46.0,410,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,17,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
801,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-07-20 05:28:42.000000,2022-05-23 17:26:29,339.0,1.0,26,14.0,146.0,32.0,66.0,402,A High Level API for Deep Learning in JAX.,17.0,17,True,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,829.0,829.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
802,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,34,10.0,29.0,17.0,17.0,395,A python package for animating plots build on matplotlib.,7.0,17,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,37.0,35.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,276.0,487.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,8888.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
803,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,44,16.0,7.0,15.0,4.0,361,Topological Data Analysis for Python.,4.0,17,True,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,,,['sklearn'],33.0,33.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,1432.0,1432.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
804,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2022-05-21 23:15:46.000000,2022-05-21 23:15:32,354.0,2.0,91,15.0,3.0,5.0,26.0,344,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,17,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,,26.0,26.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,689.0,689.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
805,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2022-08-12 05:04:13.000000,2021-11-19 06:05:15,700.0,,18,14.0,255.0,70.0,175.0,294,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,17,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,2510.0,2510.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
806,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-01-28 09:28:20.000000,2022-01-28 09:27:02,66.0,,17,8.0,8.0,2.0,9.0,280,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-10-20 08:30:11.000,0.2.6,10.0,julius,,,,['pytorch'],122.0,118.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000,4.0,23403.0,23403.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
807,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,2.0,24,10.0,8.0,1.0,10.0,234,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,1135.0,1135.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
808,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,32,13.0,36.0,8.0,44.0,209,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,17.0,15.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,130.0,130.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
809,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2022-03-11 01:14:19.000000,2022-03-11 01:14:19,702.0,,36,10.0,58.0,28.0,47.0,205,Scikit-learn compatible estimation of general graphical models.,6.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],10.0,8.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,67.0,67.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
810,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-07-27 11:15:07.000000,2022-07-27 11:15:01,634.0,11.0,29,20.0,61.0,12.0,10.0,202,A Python implementation of active inference for Markov Decision Processes.,11.0,17,False,2022-04-25 21:04:08.000,0.0.5,5.0,inferactively-pymdp,,,,,2.0,2.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,144.0,144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
811,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vegafusion/vegafusion,https://github.com/vegafusion/vegafusion,AGPL-3.0,2021-10-01 09:19:27.000,2022-08-12 19:54:45.000000,2022-08-12 09:46:23,400.0,39.0,6,5.0,102.0,18.0,34.0,95,Serverside acceleration for the Vega visualization grammar.,2.0,17,False,2022-08-06 16:18:52.000,0.10.0,21.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,4.0,3.0,https://pypi.org/project/vegafusion-jupyter,2022-07-05 15:18:37.000,1.0,356.0,3325.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2022-07-31 18:32:37.442,12600.0,,,,,3.0,,701.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2022-08-06 16:14:06.112,,349.0,,,,,,,,,,,,,
812,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-08-16 23:00:16.000000,2022-08-16 23:00:16,301.0,99.0,10,1.0,115.0,2.0,,84,Free automated data enrichment library for machine learning searches through thousands of ready-to-use features from..,8.0,17,False,2022-08-16 07:11:07.000,1.1.10,173.0,upgini,,,,,,,https://pypi.org/project/upgini,2022-06-30 22:13:17.000,,2533.0,2533.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
813,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,Apache-2.0,2022-01-04 10:29:46.000,2022-08-18 08:46:48.000000,2022-07-31 08:49:53,169.0,85.0,6,3.0,2.0,56.0,34.0,60,Run data and ML workflows in the cloud.,2.0,17,False,2022-07-19 17:18:02.314,0.0.5,71.0,dstack,,,,,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,450.0,450.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
814,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2022-04-27 04:22:32.000000,2022-01-28 07:38:03,142.0,,582,72.0,49.0,27.0,157.0,4383,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
815,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2021-11-03 16:23:46.000000,2019-12-13 19:03:25,138.0,,509,180.0,109.0,50.0,149.0,3774,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
816,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2022-04-06 12:13:02.000000,2022-04-06 12:13:01,162.0,,945,118.0,20.0,21.0,340.0,3748,An Open-Source Package for Neural Relation Extraction (NRE).,10.0,16,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
817,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,2.0,864,53.0,12.0,45.0,23.0,2952,Implementation and experiments of graph embedding algorithms.,9.0,16,True,,,,,,,,['sklearn'],21.0,21.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
818,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2022-06-26 20:58:20.000000,2020-07-29 05:53:01,8.0,,549,138.0,25.0,214.0,102.0,2788,A distributed graph deep learning framework.,5.0,16,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000,,15.0,15.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
819,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25,24.0,,186,56.0,8.0,2.0,3.0,2278,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,16,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],8.0,7.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,1.0,203.0,203.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
820,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,164,58.0,10.0,26.0,6.0,1787,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000,,22.0,22.0,,,,,,,,3.0,,32.0,,,,,,,,,,,,,,,,,,,
821,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109,54.0,34.0,22.0,13.0,1263,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
822,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-08-15 07:01:02.000000,2022-04-19 03:40:55,617.0,,98,28.0,91.0,8.0,15.0,839,An autoML framework & toolkit for machine learning on graphs.,13.0,16,True,2022-04-22 06:08:57.000,0.3.1,3.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
823,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,123,43.0,5.0,2.0,7.0,836,XAI - An eXplainability toolbox for machine learning.,3.0,16,True,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,24.0,18.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,126.0,126.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
824,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-04-01 08:52:48.000000,2021-04-16 18:50:54,57.0,,121,49.0,20.0,14.0,9.0,787,A medical imaging framework for Pytorch.,8.0,16,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],12.0,12.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,189.0,189.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
825,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,88,25.0,101.0,37.0,84.0,692,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45.000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000,2.0,67.0,74.0,,,,,,,,3.0,,331.0,,,,,,,,,,,,,,,,,,,
826,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,,34,12.0,13.0,8.0,15.0,649,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,16,True,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],7.0,7.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,1808.0,1904.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,962.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
827,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-06-21 06:19:40.000000,2022-06-21 04:27:47,257.0,1.0,90,18.0,18.0,3.0,27.0,569,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,6.0,6.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,65.0,65.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
828,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-05-27 18:56:38.000000,2022-05-27 18:56:33,797.0,3.0,31,14.0,13.0,,17.0,525,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,16,True,2022-05-04 20:51:15.000,3.1.1,25.0,opytimizer,,,,,7.0,7.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
829,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24,122.0,,104,71.0,5.0,14.0,19.0,395,semantic similarity framework for knowledge graph.,5.0,16,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,37.0,34.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
830,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49,170.0,,38,23.0,5.0,11.0,23.0,349,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,False,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,2.0,28.0,28.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
831,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-06-22 04:45:05.000000,2021-08-18 06:06:51,1404.0,,17,5.0,216.0,2.0,26.0,343,Camphr - NLP libary for creating pipeline components.,7.0,16,True,2021-07-28 07:48:46.000,0.10.0,48.0,camphr,,,,['spacy'],2.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000,2.0,126.0,126.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
832,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,31,22.0,21.0,16.0,10.0,341,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,74.0,67.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000,7.0,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
833,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2022-06-22 02:41:47.000000,2021-02-02 09:03:57,184.0,,42,8.0,13.0,10.0,17.0,317,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,16,False,2021-02-07 11:06:21.000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000,,2146.0,2146.0,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,,,
834,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2022-05-09 05:59:34.000000,2022-05-09 05:59:34,1093.0,,62,28.0,56.0,26.0,31.0,265,Distributed and decentralized training framework for PyTorch over graph.,8.0,16,False,2021-05-15 01:39:45.000,0.3.0,9.0,bluefog,,,,['pytorch'],,,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,17.0,21.0,,,,,,,,3.0,,109.0,,,,,,,,,,,,,,,,,,,
835,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2022-04-19 08:20:13.909000,2021-06-14 10:58:10,162.0,,38,18.0,1.0,9.0,5.0,262,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],5.0,5.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000,,327.0,2517.0,https://anaconda.org/conda-forge/deepgraph,2022-04-19 08:20:13.909,131428.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
836,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,25,4.0,4.0,6.0,5.0,200,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,16,False,,,23.0,parfit,,,,['sklearn'],15.0,15.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,5212.0,5212.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
837,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51.0,,23,11.0,14.0,6.0,4.0,198,Draw interactive NetworkX graphs with Altair.,3.0,16,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],3.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,3.0,2268.0,2268.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
838,chitra,gradsflow/chitra,ml-experiments,,https://github.com/gradsflow/chitra,https://github.com/gradsflow/chitra,Apache-2.0,2020-01-23 14:17:54.000,2022-06-27 17:42:50.000000,2022-06-27 17:42:49,367.0,1.0,35,4.0,130.0,5.0,34.0,198,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,2022-01-09 08:49:42.000,,302.0,439.0,https://anaconda.org/conda-forge/chitra,2022-01-24 02:31:36.059,965.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
839,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2022-06-02 03:50:07.000000,2022-06-02 03:34:29,20.0,2.0,17,6.0,8.0,1.0,6.0,176,A Python module to convert natural language numerics into ints and floats.,3.0,16,False,2022-06-02 03:50:07.000,0.2.1,9.0,numerizer,,,,,23.0,23.0,https://pypi.org/project/numerizer,2022-06-02 03:50:07.000,,3971.0,3971.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
840,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2022-08-15 19:08:06.000000,2022-06-24 08:56:34,693.0,9.0,13,5.0,50.0,15.0,9.0,168,Flexible time series feature extraction & processing.,5.0,16,False,2021-11-16 21:32:40.000,0.2.3,34.0,tsflex,conda-forge/tsflex,,,,,,https://pypi.org/project/tsflex,2022-06-01 12:04:53.000,,1156.0,1659.0,https://anaconda.org/conda-forge/tsflex,2022-06-01 19:06:03.692,6548.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
841,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,33,14.0,54.0,16.0,50.0,134,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,51.0,46.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
842,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-08-06 00:11:41.000000,2021-07-09 18:47:52,275.0,,10,4.0,3.0,1.0,,117,Data Analysis Baseline Library.,21.0,16,False,2021-07-09 19:20:43.000,0.2.2,12.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000,,1916.0,1916.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
843,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50,113.0,,900,99.0,25.0,4.0,347.0,3143,An Open-Source Package for Knowledge Embedding (KE).,10.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
844,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-07-06 20:09:56.000000,2018-09-19 19:27:00,59.0,,774,76.0,32.0,104.0,59.0,2810,Representation learning on large graphs using stochastic graph convolutions.,9.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
845,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04,439.0,,403,143.0,70.0,8.0,53.0,2136,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
846,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2022-06-21 21:24:15.000000,2019-08-12 10:56:27,98.0,,481,66.0,25.0,5.0,96.0,1593,An Open-Source Package for Network Embedding (NE).,10.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
