,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
711,somoclu,peterwittek/somoclu,,distributed-ml,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000000,2020-10-13 18:39:07.609000,2020-07-24 13:00:47.000000,55,26.0,103.0,224,590.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",17.0,18,True,2018-03-03 02:44:37.000000,1.7.5,17.0,somoclu,conda-forge/somoclu,,,,4.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000000,4.0,410.0,1407.0,https://anaconda.org/conda-forge/somoclu,2020-10-13 18:39:07.609000,42071.0,,,,,3.0,1449.0,,,,,,,,,,,,,,,,,,,,,
712,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,GPL-2.0,2018-08-13 08:31:01.000000,2021-01-20 11:32:35.000000,2021-01-20 11:32:25.000000,20,4.0,41.0,222,517.0,Dimensionality reduction in very large datasets using Siamese Networks.,7.0,18,False,2021-01-06 17:09:59.000000,2.0.1,27.0,ivis,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/ivis,2021-01-06 17:07:15.000000,0.0,287.0,287.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
713,FiftyOne,voxel51/fiftyone,,data-viz,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000000,2021-03-03 20:49:48.000000,2021-03-03 18:28:57.000000,19,134.0,218.0,215,5467.0,"Visualize, create, and debug image and video datasets and model predictions.",10.0,18,True,2021-03-03 02:38:33.000000,0.7.4,45.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",,,https://pypi.org/project/fiftyone,2021-03-03 02:38:33.000000,,328.0,328.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
714,skift,shaypal5/skift,,nlp,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000000,2021-01-19 11:35:21.000000,2021-01-19 11:35:09.000000,22,2.0,8.0,212,127.0,scikit-learn wrappers for Python fastText.,6.0,18,True,2020-08-27 15:01:05.000000,0.0.19,15.0,skift,,,,['sklearn'],8.0,8.0,https://pypi.org/project/skift,2020-08-27 15:01:05.000000,,2100.0,2100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
715,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-03-01 19:18:24.000000,2021-01-24 03:17:19.000000,36,7.0,26.0,186,230.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",5.0,18,True,2021-01-24 03:19:22.000000,0.0.35,14.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2021-01-24 03:19:22.000000,,189.0,189.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
716,fairness-indicators,tensorflow/fairness-indicators,,interpretability,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000000,2021-03-03 18:56:24.000000,2021-03-03 18:56:16.000000,53,15.0,5.0,183,247.0,Tensorflow's Fairness Evaluation and Visualization Toolkit.,19.0,18,True,2021-01-28 22:09:49.000000,0.27.0,13.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2021-01-28 22:09:49.000000,,282.0,282.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
717,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-01-06 12:37:41.000000,2021-01-06 12:37:33.000000,9,,7.0,153,176.0,Fluent data pipelines for python and your shell.,4.0,18,True,2021-01-06 12:37:15.000000,1.1.6,34.0,flupy,,,,,0.0,,https://pypi.org/project/flupy,2021-01-06 12:37:15.000000,0.0,3933.0,3933.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
718,nvidia-ml-py3,nicolargo/nvidia-ml-py3,,gpu-utilities,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000000,2019-03-06 20:41:10.000000,2019-03-06 20:41:09.000000,14,2.0,,64,5.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,2017-06-03 07:43:46.000000,7.352.0,1.0,nvidia-ml-py3,,,,,2953.0,2733.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000000,220.0,309927.0,309927.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
719,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-01-29 16:39:16.000000,2021-01-24 11:42:21.000000,1286,37.0,153.0,6410,477.0,A customisable 3D platform for agent-based AI research.,7.0,17,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
720,ReAgent,facebookresearch/ReAgent,,reinforcement-learning,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000000,2021-03-04 04:36:01.000000,2021-03-04 04:35:54.000000,384,20.0,74.0,2818,1109.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",87.0,17,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
721,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,372,67.0,48.0,2422,299.0,Deep recommender models using PyTorch.,11.0,17,False,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,133.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,6017.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
722,LIT,PAIR-code/lit,,interpretability,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000000,2021-03-04 13:41:59.000000,2020-11-17 00:43:10.000000,242,38.0,33.0,2391,,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,10.0,17,True,2020-11-17 00:53:31.000000,0.2,4.0,lit-nlp,,,,,1.0,1.0,https://pypi.org/project/lit-nlp,2020-11-17 00:52:37.000000,,276.0,276.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
723,PaddleDetection,PaddlePaddle/PaddleDetection,,image,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000000,2021-03-04 09:10:40.000000,2021-03-02 12:05:11.000000,656,350.0,881.0,2322,746.0,Object detection and instance segmentation toolkit based on PaddlePaddle.,48.0,17,True,2019-11-27 05:15:38.000000,0.1.0,1.0,,,,,['paddle'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
724,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,72,22.0,8.0,1555,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,17,True,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
725,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2020-11-13 18:07:48.000000,2019-10-02 23:26:11.000000,440,80.0,67.0,1541,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,8.0,8.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
726,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-03-04 14:36:55.000000,2021-03-04 14:36:55.000000,132,250.0,351.0,1430,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",40.0,17,True,2021-02-26 21:15:55.000000,0.18.0,16.0,,blazingsql/blazingsql-protocol,,,,,,,,,,50.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,916.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
727,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-03-03 11:20:00.000000,2021-03-01 02:09:07.000000,185,40.0,255.0,1430,3003.0,Online machine learning in Python.,59.0,17,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
728,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,245,19.0,13.0,1353,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,32.0,69.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1558.0,3.0,,,,,,,,,,,,,,,,,,,,,,
729,Backtesting.py,kernc/backtesting.py,,financial-data,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000000,2021-02-10 02:19:32.000000,2021-02-10 02:19:13.000000,252,21.0,176.0,1059,219.0,Backtest trading strategies in Python.,8.0,17,False,2017-07-22 02:00:06.000000,0.0.1,1.0,backtesting,,,,,,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000000,,2279.0,2279.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
730,sklearn-porter,nok/sklearn-porter,,model-serialisation,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,MIT,2016-06-22 22:21:34.000000,2021-02-28 20:44:14.000000,2019-12-18 13:31:50.000000,126,39.0,29.0,1005,699.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",11.0,17,False,2019-12-18 13:39:19.000000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],1.0,,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000000,1.0,254.0,254.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
731,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2020-08-17 06:37:51.000000,2020-08-16 11:55:16.000000,48,11.0,9.0,896,152.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,17,True,2020-08-17 06:37:51.000000,1.1.1,7.0,bounter,,,,,34.0,20.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,108.0,108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
732,Hivemind,learning-at-home/hivemind,,distributed-ml,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000000,2021-03-04 14:57:34.000000,2021-03-04 11:31:40.000000,37,25.0,21.0,654,306.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,10.0,17,True,2021-02-28 16:28:51.000000,0.9.0,6.0,hivemind,,,,,2.0,1.0,https://pypi.org/project/hivemind,2021-02-28 16:15:35.000000,1.0,34.0,34.0,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,
733,Saliency,PAIR-code/saliency,,tensorflow-utils,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000000,2021-03-03 22:39:23.000000,2020-10-01 22:54:59.000000,137,11.0,10.0,638,64.0,"TensorFlow implementation for SmoothGrad, Grad-CAM, Guided backprop, Integrated Gradients and other saliency techniques.",12.0,17,True,2019-09-26 17:59:23.000000,0.0.5,5.0,saliency,,,,['tensorflow'],15.0,13.0,https://pypi.org/project/saliency,2019-09-26 17:59:23.000000,2.0,68.0,68.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
734,sklearn-deap,rsteca/sklearn-deap,,hyperopt,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000000,2019-12-03 13:29:06.000000,2019-12-03 13:29:04.000000,107,21.0,31.0,630,98.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,20.0,17,False,2019-07-15 09:24:09.000000,0.2.4,13.0,sklearn-deap,,,,['sklearn'],26.0,24.0,https://pypi.org/project/sklearn-deap,2019-07-15 09:24:09.000000,2.0,284.0,284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
735,ADTK,arundo/adtk,,time-series-data,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000000,2020-04-29 19:54:40.000000,2020-04-17 02:27:44.000000,77,22.0,30.0,606,78.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,17,True,2020-04-17 02:18:00.000000,0.6.2,13.0,adtk,,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000000,,28387.0,28387.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
736,Dragonfly,dragonfly/dragonfly,,hyperopt,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000000,2020-07-26 17:44:31.000000,2020-07-03 18:01:17.000000,74,22.0,17.0,567,397.0,An open source python library for scalable Bayesian optimisation.,12.0,17,True,2020-07-03 18:05:12.000000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000000,2.0,6538.0,6538.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
737,RLax,deepmind/rlax,,reinforcement-learning,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000000,2021-03-02 14:09:58.000000,2021-03-02 14:09:08.000000,44,3.0,4.0,565,106.0,A library of reinforcement learning building blocks in JAX.,10.0,17,True,2020-02-19 23:01:30.000000,0.1.0,3.0,rlax,,,,['jax'],11.0,11.0,https://pypi.org/project/rlax,2020-02-19 23:01:30.000000,,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
738,Tensor Sensor,parrt/tensor-sensor,,pytorch-utils,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000000,2021-01-07 00:40:37.000000,2021-01-07 00:40:31.000000,24,4.0,12.0,530,155.0,The goal of this library is to generate more helpful exception messages for numpy/pytorch matrix algebra expressions.,2.0,17,True,2020-12-03 20:46:15.000000,0.1.1,34.0,tensor-sensor,,,,['pytorch'],2.0,2.0,https://pypi.org/project/tensor-sensor,2020-12-03 20:45:09.000000,,199.0,199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
739,Performer Pytorch,lucidrains/performer-pytorch,,pytorch-utils,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000000,2021-02-23 21:47:08.000000,2021-01-17 01:22:36.000000,69,19.0,33.0,529,,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",4.0,17,True,2021-01-17 01:23:12.000000,0.15.0,61.0,performer-pytorch,,,,['pytorch'],12.0,12.0,https://pypi.org/project/performer-pytorch,2021-01-17 01:23:12.000000,,725.0,725.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
740,Vulkan Kompute,EthicalML/vulkan-kompute,,gpu-utilities,https://github.com/EthicalML/vulkan-kompute,https://github.com/EthicalML/vulkan-kompute,Apache-2.0,2020-07-29 05:23:33.000000,2021-03-04 08:40:31.000000,2021-03-02 07:40:37.000000,27,44.0,77.0,341,724.0,"General purpose GPU compute framework for cross vendor graphics cards (AMD, Qualcomm, NVIDIA & friends). Blazing fast,..",9.0,17,True,2021-01-31 12:01:30.000000,0.6.0,10.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-01-31 12:02:25.000000,,70.0,75.0,,,,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,,,,
741,tick,X-DataInitiative/tick,,time-series-data,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000000,2020-08-11 12:36:43.000000,2020-06-15 12:01:36.000000,74,55.0,159.0,325,413.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,17,True,2019-09-11 11:25:15.000000,0.6,23.0,tick,,,,,31.0,30.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000000,1.0,413.0,416.0,,,,,,,,3.0,157.0,,,,,,,,,,,,,,,,,,,,,
742,Baal,ElementAI/baal,,probabilistics,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000000,2021-03-01 20:38:34.000000,2021-02-25 15:31:57.000000,29,12.0,27.0,323,100.0,Using approximate bayesian posteriors in deep nets for active learning.,8.0,17,True,2020-11-03 21:14:13.000000,1.2.1,7.0,baal,,,,,7.0,7.0,https://pypi.org/project/baal,2020-11-03 21:07:08.000000,,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
743,Sherpa,sherpa-ai/sherpa,,hyperopt,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48.000000,44,11.0,41.0,286,823.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,17,False,2020-07-31 05:29:09.000000,1.0.7,8.0,parameter-sherpa,,,,,9.0,7.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000000,2.0,194.0,194.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
744,imodels,csinva/imodels,,interpretability,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000000,2021-02-22 09:18:29.000000,2021-02-22 09:18:22.000000,16,1.0,8.0,187,230.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",3.0,17,True,2021-02-17 20:20:37.000000,0.2.7,7.0,imodels,,,,,6.0,6.0,https://pypi.org/project/imodels,2021-02-17 20:19:07.000000,,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
745,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2021-02-07 11:06:21.000000,2021-02-02 09:03:57.000000,29,10.0,14.0,186,184.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,17,True,2021-02-07 11:06:21.000000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000000,,319.0,319.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
746,elegy,poets-ai/elegy,,ml-frameworks,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,Apache-2.0,2020-06-30 14:00:37.000000,2021-03-03 19:31:27.000000,2021-03-01 22:51:11.000000,11,21.0,36.0,179,294.0,Elegy is a framework-agnostic Trainer interface for the Jax ecosystem.,13.0,17,True,2021-03-01 22:50:10.000000,0.7.1,21.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,2021-03-01 22:47:33.000000,,245.0,245.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
747,Muda,bmcfee/muda,,audio,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000000,2020-09-01 19:21:10.000000,2020-07-20 20:00:17.000000,31,5.0,44.0,175,291.0,A library for augmenting annotated audio data.,6.0,17,True,2019-11-15 15:46:21.000000,0.4.1,11.0,muda,,,,,10.0,9.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000000,1.0,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
748,model-card-toolkit,tensorflow/model-card-toolkit,,interpretability,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000000,2021-03-03 18:56:40.000000,2021-03-03 18:56:32.000000,27,12.0,2.0,171,110.0,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,8.0,17,True,2021-02-05 20:56:01.000000,0.1.3,4.0,model-card-toolkit,,,,,1.0,1.0,https://pypi.org/project/model-card-toolkit,2021-02-05 20:54:29.000000,,163.0,163.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
749,BatchFlow,analysiscenter/batchflow,,data-pipelines,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000000,2021-03-04 13:03:50.000000,2021-03-04 11:37:26.000000,35,52.0,57.0,154,4433.0,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,29.0,17,True,2019-08-23 12:21:50.000000,0.3.0,3.0,batchflow,,,,,,,https://pypi.org/project/batchflow,2019-08-23 12:21:50.000000,,14.0,14.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
750,Larq Compute Engine,larq/compute-engine,,model-serialisation,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000000,2021-03-04 09:30:33.000000,2021-03-04 09:30:32.000000,21,22.0,90.0,132,458.0,Highly optimized inference engine for Binarized Neural Networks.,15.0,17,False,2021-01-30 03:07:11.000000,0.5.0,12.0,larq-compute-engine,,,,,1.0,1.0,https://pypi.org/project/larq-compute-engine,2021-01-30 03:07:11.000000,,407.0,420.0,,,,,,,,3.0,171.0,,,,,,,,,,,,,,,,,,,,,
751,dabl,amueller/dabl,,sklearn-utils,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000000,2021-02-27 01:32:09.000000,2020-07-08 16:14:41.000000,7,1.0,,69,252.0,Data Analysis Baseline Library.,18.0,17,False,2021-02-27 01:25:17.000000,0.2.0,11.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-02-27 01:25:17.000000,,1451.0,1451.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
752,automl-gs,minimaxir/automl-gs,,hyperopt,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14.000000,157,26.0,6.0,1724,102.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000000,,26.0,26.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,,,,
753,Xcessiv,reiinakano/xcessiv,,hyperopt,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15.000000,109,22.0,13.0,1258,316.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000000,1.0,83.0,83.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
754,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,98,2.0,2.0,1161,192.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,16,False,2018-09-14 14:38:32.000000,0.2.0,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
755,CrypTen,facebookresearch/CrypTen,,privacy-ml,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000000,2021-02-25 23:27:27.000000,2021-02-25 23:27:19.000000,97,15.0,33.0,723,237.0,A framework for Privacy Preserving Machine Learning.,23.0,16,True,2020-04-21 13:59:37.000000,0.1,1.0,crypten,,,,['pytorch'],6.0,6.0,https://pypi.org/project/crypten,2020-02-05 18:53:03.000000,,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
756,cuGraph,rapidsai/cugraph,,gpu-utilities,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000000,2021-03-04 14:05:37.000000,2021-03-04 14:05:32.000000,144,93.0,501.0,668,,cuGraph - RAPIDS Graph Analytics Library.,59.0,16,True,2021-02-24 21:42:05.000000,0.18.0,6.0,cugraph,,,,,0.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000000,0.0,38.0,38.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
757,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,,hyperopt,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40.000000,84,37.0,84.0,648,1096.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,True,2019-08-06 09:09:45.000000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000000,2.0,38.0,46.0,,,,,,,,3.0,268.0,,,,,,,,,,,,,,,,,,,,,
