,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,brew_id,apt_id,yum_id,trending,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,gitlab_id,gitlab_url
629,DeepWalk,phanein/deepwalk,,graph,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000000,2020-04-02 01:05:36.000000,2020-04-02 01:05:35.000000,755,29.0,78.0,2161,46.0,DeepWalk - Deep Learning for Graphs.,10.0,19,False,2018-04-29 21:05:18.000000,1.0.3,4.0,deepwalk,,,,,42.0,35.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000000,7.0,1133.0,1133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
630,Kashgari,BrikerMan/Kashgari,,nlp,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000000,2020-12-09 02:13:33.000000,2020-10-29 08:08:00.000000,377,32.0,300.0,2009,,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,19.0,19,True,2020-10-30 12:37:01.000000,2.0.1,23.0,kashgari-tf,,,,['tensorflow'],20.0,19.0,https://pypi.org/project/kashgari-tf,2019-06-26 12:27:50.000000,1.0,125.0,125.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
631,HiPlot,facebookresearch/hiplot,,data-viz,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000000,2021-01-11 09:04:54.000000,2021-01-11 08:56:16.000000,89,6.0,41.0,1903,110.0,HiPlot makes understanding high dimensional data easy.,6.0,19,True,2020-11-30 11:40:56.000000,0.1.22,33.0,hiplot,conda-forge/hiplot,,,,2.0,2.0,https://pypi.org/project/hiplot,2020-12-23 15:11:20.000000,0.0,1831.0,5558.0,https://anaconda.org/conda-forge/hiplot,2020-12-23 17:16:15.884000,41002.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
632,Coach,IntelLabs/coach,,reinforcement-learning,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000000,2020-12-21 12:46:30.000000,2020-12-15 08:02:16.000000,374,80.0,181.0,1896,512.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,34.0,19,True,2019-10-10 14:17:10.000000,1.0.1,13.0,rl_coach,,,,,1.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000000,1.0,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
633,cuML,rapidsai/cuml,,gpu-utilities,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000000,2021-01-21 14:10:18.000000,2021-01-20 09:52:31.000000,300,629.0,924.0,1892,,cuML - RAPIDS Machine Learning Library.,121.0,19,True,2020-12-10 21:50:49.000000,0.17.0,5.0,cuml,,,,,,,https://pypi.org/project/cuml,2019-04-11 16:57:48.000000,,285.0,285.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
634,hiddenlayer,waleedka/hiddenlayer,,ml-experiments,https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,MIT,2018-05-18 22:34:51.000000,2020-04-24 07:32:11.000000,2020-04-24 06:58:09.000000,194,43.0,32.0,1367,58.0,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",6.0,19,True,2018-12-03 04:33:29.000000,0.2,3.0,hiddenlayer,,,,"['pytorch', 'tensorflow', 'jupyter']",56.0,52.0,https://pypi.org/project/hiddenlayer,2020-04-24 07:32:11.000000,4.0,1082.0,1082.0,,,,,,,,3.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
635,DLTK,DLTK/DLTK,,medical-data,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000000,2021-01-15 01:31:30.000000,2019-01-21 14:01:28.000000,380,7.0,24.0,1236,379.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,19,False,,,5.0,dltk,,,,['tensorflow'],17.0,17.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000000,,49.0,49.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
636,doc2text,jlsutherland/doc2text,,ocr,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26.000000,92,12.0,9.0,1226,62.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,True,2016-09-06 21:59:21.000000,0.2.4,5.0,doc2text,,,,,32.0,32.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000000,,222.0,222.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
637,Sweetviz,fbdesignpro/sweetviz,,data-viz,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000000,2020-12-10 14:32:35.000000,2020-12-10 14:30:47.000000,134,21.0,43.0,1197,77.0,"Visualize and compare datasets, target values and associations, with one line of code.",6.0,19,True,2020-12-10 14:32:35.000000,2.0.4,22.0,sweetviz,,,,,,,https://pypi.org/project/sweetviz,2020-12-10 14:32:35.000000,,6814.0,6814.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
638,TaskTiger,closeio/tasktiger,,data-pipelines,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000000,2021-01-14 19:17:24.000000,2020-12-17 16:07:11.000000,58,30.0,31.0,1038,250.0,Python task queue using Redis.,19.0,19,True,2019-10-29 19:32:58.000000,0.10.1,22.0,tasktiger,,,,,28.0,19.0,https://pypi.org/project/tasktiger,2020-06-18 22:08:56.000000,9.0,298.0,298.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
639,gplearn,trevorstephens/gplearn,,others,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000000,2020-02-15 08:12:38.000000,2020-02-15 08:12:17.000000,151,28.0,114.0,902,146.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,19,True,2019-06-01 02:04:52.000000,0.4.1,5.0,gplearn,,,,['sklearn'],133.0,126.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000000,7.0,922.0,922.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
640,geoplotlib,andrea-cuttone/geoplotlib,,geospatial-data,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000000,2020-04-10 20:00:31.000000,2019-05-06 07:06:50.000000,144,23.0,18.0,890,159.0,python toolbox for visualizing geographical data and making maps.,8.0,19,False,2016-07-27 14:55:01.000000,0.3.2,4.0,geoplotlib,,,,,96.0,87.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000000,9.0,737.0,737.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
641,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,,pytorch-utils,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000000,2021-01-14 11:53:14.000000,2021-01-14 11:53:13.000000,71,3.0,14.0,877,610.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,5.0,19,True,2021-01-14 10:42:46.000000,0.4.1,19.0,pytorch_toolbelt,,,,['pytorch'],1.0,,https://pypi.org/project/pytorch_toolbelt,2021-01-14 10:42:46.000000,1.0,5142.0,5142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
642,Paddle Graph Learning,PaddlePaddle/PGL,,graph,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000000,2020-12-29 02:54:01.000000,2020-12-14 07:02:53.000000,117,15.0,28.0,876,349.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,17.0,19,True,2020-12-18 16:59:53.000000,2.0.0a,6.0,pgl,,,,['paddle'],11.0,9.0,https://pypi.org/project/pgl,2020-11-20 06:23:47.000000,2.0,409.0,409.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
643,calamari,Calamari-OCR/calamari,,ocr,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000000,2021-01-21 11:27:54.000000,2021-01-19 16:18:11.000000,163,21.0,133.0,768,308.0,Line based ATR Engine based on OCRopy.,17.0,19,True,2021-01-19 17:04:33.000000,2.0.0,23.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000000,2.0,377.0,377.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
644,TensorFrames,databricks/tensorframes,,distributed-ml,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000000,2020-11-13 17:47:02.000000,2019-11-15 21:43:53.000000,159,51.0,43.0,768,221.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,19,False,2018-11-16 20:50:02.000000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000000,,3975.0,3975.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
645,tffm,geffy/tffm,,tensorflow-utils,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000000,2020-05-22 21:40:58.000000,2020-05-22 21:40:57.000000,174,17.0,20.0,755,106.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,19,True,2018-01-27 11:43:26.000000,1.0.1,2.0,tffm,,,,['tensorflow'],10.0,9.0,https://pypi.org/project/tffm,2018-01-27 11:43:26.000000,1.0,1248.0,1248.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
646,TabNet,dreamquark-ai/tabnet,,pytorch-utils,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000000,2021-01-20 13:39:18.000000,2021-01-12 18:17:44.000000,142,31.0,97.0,744,164.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,17.0,19,True,2021-01-12 18:18:02.000000,3.1.0,16.0,pytorch-tabnet,,,,['pytorch'],,,https://pypi.org/project/pytorch-tabnet,2021-01-12 18:18:02.000000,,2249.0,2249.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
647,YouTokenToMe,vkcom/youtokentome,,nlp,https://github.com/VKCOM/YouTokenToMe,https://github.com/VKCOM/YouTokenToMe,MIT,2019-06-06 11:38:28.000000,2020-10-01 23:24:11.000000,2020-02-13 09:49:37.000000,42,21.0,20.0,708,76.0,Unsupervised text tokenizer focused on computational efficiency.,6.0,19,True,2020-02-13 09:57:47.000000,1.0.6,14.0,youtokentome,,,,,101.0,95.0,https://pypi.org/project/youtokentome,2020-02-12 18:24:46.000000,6.0,5216.0,5216.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
648,FairScale,facebookresearch/fairscale,,distributed-ml,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000000,2021-01-21 14:41:33.000000,2021-01-21 13:51:50.000000,46,28.0,58.0,700,207.0,PyTorch extensions for high performance and large scale training.,19.0,19,True,2021-01-07 18:59:10.000000,0.1.4,8.0,fairscale,,,,['pytorch'],2.0,2.0,https://pypi.org/project/fairscale,2021-01-07 18:16:47.000000,,1674.0,1674.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
649,TF Recommenders,tensorflow/recommenders,,recommender-systems,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000000,2021-01-21 00:51:17.000000,2021-01-20 22:49:31.000000,73,34.0,48.0,696,,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,17.0,19,True,2021-01-21 00:51:17.000000,0.4.0,8.0,tensorflow-recommenders,,,,['tensorflow'],11.0,11.0,https://pypi.org/project/tensorflow-recommenders,2021-01-21 00:51:17.000000,,3287.0,3287.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
650,pytorch-forecasting,jdb78/pytorch-forecasting,,time-series-data,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000000,2021-01-21 06:27:15.000000,2021-01-21 00:05:02.000000,68,27.0,76.0,640,607.0,Time series forecasting with PyTorch.,11.0,19,True,2021-01-12 21:10:06.000000,0.8.2,23.0,pytorch-forecasting,,,,,,,https://pypi.org/project/pytorch-forecasting,2021-01-12 21:10:06.000000,,2946.0,2946.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
651,finetune,IndicoDataSolutions/finetune,,nlp,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000000,2021-01-16 12:29:52.000000,2021-01-06 19:43:32.000000,67,18.0,115.0,630,1201.0,Scikit-learn style model finetuning for NLP.,18.0,19,True,2019-11-07 19:42:32.000000,0.8.6,37.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,9.0,https://pypi.org/project/finetune,2020-01-10 22:42:24.000000,2.0,99.0,99.0,,,,,,,,3.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
652,NGT,yahoojapan/NGT,,nn-search,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000000,2021-01-21 01:43:07.000000,2021-01-21 01:41:55.000000,67,7.0,69.0,609,117.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,10.0,19,True,2021-01-12 23:33:02.000000,1.12.3,46.0,ngt,,,,,3.0,,https://pypi.org/project/ngt,2020-09-23 06:52:45.000000,3.0,2816.0,2816.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
653,matrixprofile-ts,target/matrixprofile-ts,,time-series-data,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42.000000,90,19.0,33.0,604,198.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,True,2019-08-08 01:24:38.000000,0.0.9,9.0,matrixprofile-ts,,,,,11.0,11.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000000,,2669.0,2669.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
654,baikal,alegonz/baikal,,others,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000000,2021-01-18 14:25:44.000000,2021-01-18 14:25:42.000000,28,4.0,11.0,569,394.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,True,2020-05-17 12:40:17.000000,0.4.2,7.0,baikal,conda-forge/cython-blis,,,,3.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000000,,33.0,17720.0,https://anaconda.org/conda-forge/cython-blis,2020-12-07 11:23:01.451000,389127.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
655,PFRL,pfnet/pfrl,,reinforcement-learning,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000000,2021-01-19 06:41:47.000000,2021-01-06 00:43:43.000000,60,22.0,21.0,496,319.0,PFRL: a PyTorch-based deep reinforcement learning library.,10.0,19,True,2020-12-17 04:57:58.000000,0.2.1,4.0,pfrl,,,,,4.0,4.0,https://pypi.org/project/pfrl,2020-12-17 05:00:25.000000,,370.0,370.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
656,iterative-stratification,trent-b/iterative-stratification,,sklearn-utils,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000000,2020-09-12 15:32:44.000000,2020-09-12 15:35:02.000000,44,1.0,10.0,492,47.0,scikit-learn cross validators for iterative stratification of multilabel data.,4.0,19,True,2018-08-12 18:12:43.000000,0.1.6,5.0,iterative-stratification,,,,['sklearn'],99.0,99.0,https://pypi.org/project/iterative-stratification,2018-08-12 18:28:50.000000,,2821.0,2821.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
657,lets-plot,JetBrains/lets-plot,,data-viz,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000000,2021-01-21 11:26:04.000000,2021-01-21 11:25:49.000000,15,41.0,71.0,479,1740.0,An open-source plotting library for statistical data.,14.0,19,True,2020-12-23 21:48:58.000000,1.5.6,26.0,lets-plot,,,,,,,https://pypi.org/project/lets-plot,2020-12-23 21:38:29.000000,,4827.0,4827.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
658,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2020-10-21 05:15:27.000000,2020-10-21 05:14:11.000000,51,17.0,22.0,450,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,17.0,19,True,2020-10-16 03:43:47.000000,0.1.7,8.0,n2,,,,,14.0,12.0,https://pypi.org/project/n2,2020-10-16 02:48:11.000000,2.0,337.0,337.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
659,HpBandSter,automl/HpBandSter,,hyperopt,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000000,2020-09-06 09:54:54.000000,2019-03-26 09:26:28.000000,92,53.0,34.0,440,187.0,a distributed Hyperband implementation on Steroids.,11.0,19,False,2019-07-30 12:47:43.000000,1.0,6.0,hpbandster,,,,,125.0,109.0,https://pypi.org/project/hpbandster,2018-10-24 09:31:01.000000,16.0,4778.0,4778.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
660,What-If Tool,PAIR-code/what-if-tool,,interpretability,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000000,2021-01-19 14:40:37.214000,2021-01-19 14:26:52.000000,90,34.0,35.0,424,313.0,Source code/webpage/demos for the What-If Tool.,18.0,19,True,2021-01-19 14:40:37.214000,1.8.0,38.0,witwidget,,,,,0.0,,https://pypi.org/project/witwidget,2021-01-19 14:40:21.000000,0.0,2642.0,4651.0,,,,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,2009.0,,,,,,,,,,,,,,,,
661,Poutyne,GRAAL-Research/poutyne,,pytorch-utils,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000000,2021-01-20 17:00:58.000000,2020-12-24 16:52:02.000000,47,12.0,33.0,422,495.0,A simplified framework and utilities for PyTorch.,15.0,19,False,2020-12-24 17:01:16.000000,1.2,18.0,poutyne,,,,['pytorch'],54.0,52.0,https://pypi.org/project/poutyne,2020-12-24 17:02:00.000000,2.0,739.0,739.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
662,Feature Engine,solegalli/feature_engine,,others,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000000,2021-01-19 19:42:42.000000,2021-01-15 13:25:01.000000,126,27.0,71.0,420,102.0,Feature engineering package with sklearn like functionality.,20.0,19,True,2021-01-11 13:09:23.000000,1.0.1,24.0,feature_engine,conda-forge/feature_engine,,,,2.0,,https://pypi.org/project/feature_engine,2021-01-11 13:09:23.000000,2.0,12844.0,13088.0,https://anaconda.org/conda-forge/feature_engine,2021-01-11 14:21:26.008000,1222.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
663,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,data-viz,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,55,16.0,37.0,415,32.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,19,False,2018-01-15 18:14:37.000000,0.9.0,10.0,pivottablejs,,,,['jupyter'],157.0,143.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000000,14.0,5142.0,5142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
664,seglearn,dmbee/seglearn,,time-series-data,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000000,2021-01-17 19:11:59.000000,2021-01-16 23:21:41.000000,47,6.0,20.0,413,267.0,Python module for machine learning time series:.,13.0,19,True,2020-04-02 15:26:06.000000,1.2.2,21.0,seglearn,,,,,7.0,6.0,https://pypi.org/project/seglearn,2021-01-17 19:11:59.000000,1.0,1790.0,1790.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
665,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2020-10-06 02:02:00.460000,2020-10-05 06:14:18.000000,33,16.0,15.0,353,178.0,A python package for animating plots build on matplotlib.,7.0,19,True,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,15.0,14.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,1.0,116.0,337.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,5091.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
666,lazypredict,shankarpandala/lazypredict,,hyperopt,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000000,2021-01-21 03:36:19.000000,2021-01-21 03:36:18.000000,77,42.0,22.0,345,81.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,8.0,19,True,2020-07-09 04:53:31.000000,0.2.7,9.0,lazypredict,,,,['sklearn'],17.0,17.0,https://pypi.org/project/lazypredict,2020-07-09 04:53:31.000000,,1261.0,1261.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
667,MXBoard,awslabs/mxboard,,ml-experiments,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000000,2020-01-24 23:21:56.000000,2020-01-24 23:21:55.000000,46,16.0,15.0,330,42.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,True,2018-05-22 20:25:51.000000,0.1.0,12.0,mxboard,,,,['mxnet'],94.0,93.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000000,1.0,2166.0,2166.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
668,scikit-rebate,EpistasisLab/scikit-rebate,,others,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000000,2020-08-21 15:39:02.000000,2020-07-18 19:05:12.000000,56,15.0,17.0,302,281.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,True,2017-04-12 16:12:01.000000,0.3.4,11.0,skrebate,,,,['sklearn'],148.0,117.0,https://pypi.org/project/skrebate,2020-07-18 19:16:45.000000,31.0,992.0,992.0,,,,,,,,3.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
669,AutoViz,AutoViML/AutoViz,,data-viz,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000000,2020-12-21 03:22:01.000000,2020-12-21 03:21:52.000000,54,5.0,16.0,290,97.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",10.0,19,True,2020-12-10 02:33:19.000000,0.0.81,26.0,autoviz,,,,,26.0,26.0,https://pypi.org/project/autoviz,2020-12-10 02:33:19.000000,,960.0,960.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
670,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-01-21 13:50:53.000000,2021-01-21 11:59:25.000000,44,50.0,62.0,280,2263.0,A Python library for learning and evaluating knowledge graph embeddings.,17.0,19,True,2021-01-20 11:50:48.000000,1.1.0,33.0,pykeen,,,,,1.0,,https://pypi.org/project/pykeen,2021-01-20 11:43:06.000000,1.0,176.0,186.0,,,,,,,,3.0,73.0,,,,,,,,,,,,,,,,,,,,,,
671,scikit-tda,scikit-tda/scikit-tda,,sklearn-utils,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000000,2021-01-09 19:51:04.000000,2021-01-09 19:50:05.000000,32,11.0,3.0,262,56.0,Topological Data Analysis for Python.,2.0,19,True,2021-01-09 19:51:04.000000,0.1.0,3.0,scikit-tda,,,,['sklearn'],18.0,18.0,https://pypi.org/project/scikit-tda,2021-01-09 19:51:04.000000,,4334.0,4334.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
672,textpipe,textpipe/textpipe,,nlp,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000000,2021-01-11 08:42:34.000000,2020-10-12 08:19:03.000000,18,20.0,24.0,260,366.0,Textpipe: clean and extract metadata from text.,27.0,19,True,2020-10-12 08:24:19.000000,0.12.1,38.0,textpipe,,,,,8.0,7.0,https://pypi.org/project/textpipe,2020-10-12 08:24:19.000000,1.0,571.0,571.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
673,explainerdashboard,oegedijk/explainerdashboard,,interpretability,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000000,2021-01-20 16:24:19.000000,2021-01-14 10:15:20.000000,37,9.0,49.0,258,490.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,8.0,19,True,2021-01-14 10:25:38.000000,0.2.20.1,62.0,explainerdashboard,,,,,3.0,3.0,https://pypi.org/project/explainerdashboard,2021-01-14 10:26:10.000000,,1197.0,1197.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
