,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
660,FiftyOne,voxel51/fiftyone,,data-viz,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000000,2021-04-29 15:33:07.000000,2021-04-28 15:05:35.000000,25,133.0,254.0,264,5467.0,"Visualize, create, and debug image and video datasets and model predictions.",11.0,20,True,2021-04-05 21:31:34.000000,0.8.0,47.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1.0,1.0,https://pypi.org/project/fiftyone,2021-04-06 21:11:44.000000,,1600.0,1600.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
661,EarthPy,earthlab/earthpy,,geospatial-data,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000000,2021-04-28 01:36:17.000000,2021-04-06 22:04:33.000000,108,19.0,201.0,253,,A package built to support working with spatial data using open source python.,39.0,20,True,2020-06-18 23:58:08.000000,0.9.2,22.0,earthpy,conda-forge/earthpy,,,,94.0,88.0,https://pypi.org/project/earthpy,2020-06-18 23:58:08.000000,6.0,2975.0,4280.0,https://anaconda.org/conda-forge/earthpy,2020-06-19 15:23:44.425000,31339.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
662,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2021-04-21 14:33:53.000000,2021-02-19 18:46:29.000000,112,66.0,120.0,243,390.0,Brain Imaging Analysis Kit.,32.0,20,True,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,13.0,12.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,357.0,365.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,533.0,3.0,,,,,,,,,,,,,,,,,,,,,,
663,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000000,2021-04-26 10:39:34.000000,2021-04-26 10:39:34.000000,23,2.0,42.0,228,532.0,Dimensionality reduction in very large datasets using Siamese Networks.,8.0,20,True,2021-04-15 19:29:20.000000,2.0.2,28.0,ivis,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/ivis,2021-04-15 19:29:20.000000,0.0,886.0,886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
664,gokart,m3dev/gokart,,ml-experiments,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000000,2021-04-27 20:57:58.000000,2021-04-27 20:57:54.000000,30,9.0,34.0,179,409.0,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",25.0,20,True,2021-04-26 01:41:26.000000,1.0.0,55.0,gokart,,,,,2.0,,https://pypi.org/project/gokart,2020-02-25 06:01:19.000000,2.0,1098.0,1098.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
665,Glow,projectglow/glow,,medical-data,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000000,2021-04-28 00:07:10.000000,2021-04-27 23:19:55.000000,44,28.0,58.0,166,323.0,An open-source toolkit for large-scale genomic analysis.,12.0,20,True,2021-04-28 00:07:10.000000,1.0.1,11.0,glow.py,,,,,,,https://pypi.org/project/glow.py,2021-04-28 00:05:18.000000,,13511.0,13511.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
666,graph-nets,deepmind/graph_nets,,graph,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47.000000,732,8.0,108.0,4867,47.0,Build Graph Nets in Tensorflow.,10.0,19,True,2020-01-29 16:00:25.000000,1.1.0,7.0,graph-nets,,,,['tensorflow'],7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000000,7.0,1140.0,1140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
667,AdaBound,Luolc/AdaBound,,pytorch-utils,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45.000000,327,16.0,7.0,2846,27.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42.000000,0.0.5,4.0,adabound,,,,['pytorch'],119.0,107.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000000,12.0,1084.0,1084.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
668,BytePS,bytedance/byteps,,distributed-ml,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000000,2021-04-21 01:41:01.000000,2021-04-21 01:41:01.000000,383,87.0,147.0,2790,417.0,A high performance and generic framework for distributed DNN training.,19.0,19,True,2020-08-27 15:42:13.000000,0.2.4,7.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2020-11-04 00:05:46.000000,,202.0,250.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1077.0,3.0,,,,,,,,,,,,,,,,,,,,,,
669,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,,graph,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000000,2021-04-01 06:01:01.000000,2021-03-29 19:01:19.000000,370,41.0,104.0,2758,143.0,Generate embeddings from large-scale graph-structured data.,20.0,19,True,2019-10-14 16:45:11.000000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],4.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000000,4.0,788.0,792.0,,,,,,,,3.0,,112.0,,,,,,,,,,,,,,,,,,,,
670,StreamAlert,airbnb/streamalert,,others,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000000,2021-04-15 18:32:34.000000,2021-02-10 05:03:05.000000,291,88.0,249.0,2516,1893.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",31.0,19,True,2020-10-05 21:50:56.000000,3.4.1,27.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
671,Apache Singa,apache/singa,,distributed-ml,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000000,2021-04-10 07:05:37.000000,2021-01-15 13:09:22.000000,607,40.0,35.0,2219,2265.0,a distributed deep learning platform.,70.0,19,True,2020-04-21 08:01:08.000000,3.0.0,14.0,,nusdbsystem/singa,apache/singa,,,1.0,1.0,,,,,7.0,https://anaconda.org/nusdbsystem/singa,2021-01-20 03:00:28.355000,268.0,https://hub.docker.com/r/apache/singa,2019-06-04 04:32:52.195956,2.0,165.0,3.0,,,,,,,,,,,,,,,,,,,,,,
672,cuML,rapidsai/cuml,,gpu-utilities,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000000,2021-04-29 14:04:22.000000,2021-04-29 01:45:43.000000,327,629.0,1090.0,2126,,cuML - RAPIDS Machine Learning Library.,126.0,19,True,2021-04-21 19:48:21.000000,0.19.0,8.0,cuml,,,,,0.0,,https://pypi.org/project/cuml,2020-06-01 20:09:10.000000,0.0,932.0,932.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
673,Kashgari,BrikerMan/Kashgari,,nlp,https://github.com/BrikerMan/Kashgari,https://github.com/BrikerMan/Kashgari,Apache-2.0,2019-01-19 01:53:28.000000,2021-03-21 02:20:20.000000,2021-03-21 02:20:20.000000,394,34.0,315.0,2091,,Kashgari is a production-level NLP Transfer learning framework built on top of tf.keras for text-labeling and text-..,19.0,19,True,2020-10-30 12:37:01.000000,2.0.1,23.0,kashgari-tf,,,,['tensorflow'],30.0,28.0,https://pypi.org/project/kashgari-tf,2019-10-18 07:57:55.000000,2.0,253.0,253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
674,pdftabextract,WZBSocialScienceCenter/pdftabextract,,ocr,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000000,2020-12-28 00:52:23.000000,2018-10-26 13:57:02.000000,333,3.0,18.0,1916,168.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,False,2018-01-09 08:00:24.000000,0.3.0,5.0,pdftabextract,,,,,38.0,37.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000000,1.0,388.0,388.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
675,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2021-03-08 23:02:36.000000,2021-03-08 23:02:33.000000,80,11.0,12.0,1671,134.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,19,True,2021-01-23 22:34:03.000000,3.1.2,7.0,mara-pipelines,,,,,7.0,7.0,https://pypi.org/project/mara-pipelines,2021-01-23 22:34:03.000000,,178.0,178.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
676,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,152,12.0,15.0,1447,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,True,2020-11-18 08:19:23.000000,0.4.0,11.0,lambda-networks,,,,['pytorch'],3.0,3.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000000,,2393.0,2393.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
677,TensorNets,taehoonlee/tensornets,,tensorflow-utils,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24.000000,188,14.0,42.0,984,284.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,19,True,2020-03-31 04:38:27.000000,0.4.6,12.0,tensornets,,,,['tensorflow'],37.0,33.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000000,4.0,231.0,231.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
678,Skater,oracle/Skater,,interpretability,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000000,2020-11-01 15:57:12.273000,2020-06-29 20:07:12.000000,163,69.0,97.0,973,1101.0,Python Library for Model Interpretation/Explanations.,34.0,19,False,2018-09-21 07:03:32.000000,1.1.2,23.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000000,,1964.0,2789.0,https://anaconda.org/conda-forge/skater,2020-11-01 15:57:12.273000,37987.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
679,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2021-03-24 19:18:22.000000,2021-03-15 07:00:08.000000,95,13.0,8.0,885,66.0,Distributed Computing for AI Made Simple.,5.0,19,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,,27.0,26.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,1726.0,1726.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
680,advertorch,BorealisAI/advertorch,,adversarial,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000000,2021-02-26 11:22:02.000000,2020-06-15 01:16:18.000000,135,15.0,28.0,850,270.0,A Toolbox for Adversarial Robustness Research.,16.0,19,False,2020-06-15 01:20:07.000000,0.2.3,10.0,advertorch,,,,['pytorch'],42.0,36.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000000,6.0,1831.0,1831.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
681,TensorFrames,databricks/tensorframes,,distributed-ml,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000000,2020-11-13 17:47:02.000000,2019-11-15 21:43:53.000000,157,51.0,43.0,766,221.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,19,False,2018-11-16 20:50:02.000000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000000,1.0,11234.0,11234.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
682,tffm,geffy/tffm,,tensorflow-utils,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000000,2020-05-22 21:40:58.000000,2020-05-22 21:40:57.000000,175,17.0,20.0,766,106.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,19,True,2018-01-27 11:43:26.000000,1.0.1,2.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2018-01-27 11:43:26.000000,1.0,2311.0,2311.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
683,Hivemind,learning-at-home/hivemind,,distributed-ml,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000000,2021-04-29 14:57:32.000000,2021-04-28 18:24:28.000000,41,43.0,33.0,682,341.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,16.0,19,True,2021-04-27 13:57:39.000000,0.9.7,9.0,hivemind,,,,,3.0,2.0,https://pypi.org/project/hivemind,2021-04-27 14:16:41.000000,1.0,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
684,Test Tube,williamFalcon/test-tube,,hyperopt,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000000,2021-01-17 20:04:39.000000,2020-03-17 22:44:47.000000,61,25.0,21.0,681,642.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-12-01 01:19:36.000000,0.7.5,53.0,test_tube,,,,,5.0,,https://pypi.org/project/test_tube,2018-12-12 22:45:59.000000,5.0,16378.0,16378.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,,
685,matrixprofile-ts,target/matrixprofile-ts,,time-series-data,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42.000000,92,19.0,34.0,631,198.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,True,2019-08-08 01:24:38.000000,0.0.9,9.0,matrixprofile-ts,,,,,16.0,16.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000000,,3895.0,3895.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
686,XAI,EthicalML/xai,,interpretability,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000000,2021-04-23 07:08:20.000000,2021-04-23 07:08:20.000000,94,4.0,3.0,615,87.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,True,2019-04-21 14:53:12.000000,0.0.5,5.0,xai,,,,,17.0,11.0,https://pypi.org/project/xai,2019-04-21 14:53:12.000000,6.0,3237.0,3237.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
687,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,66,,36.0,593,189.0,Python package for stacking (machine learning technique).,1.0,19,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,,134.0,126.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,8.0,2833.0,2833.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
688,Performer Pytorch,lucidrains/performer-pytorch,,pytorch-utils,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000000,2021-04-21 06:30:05.000000,2021-04-21 06:29:48.000000,74,20.0,38.0,591,,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",4.0,19,True,2021-04-21 06:30:05.000000,1.0.11,75.0,performer-pytorch,,,,['pytorch'],17.0,17.0,https://pypi.org/project/performer-pytorch,2021-04-21 05:45:21.000000,0.0,3140.0,3140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
689,iterative-stratification,trent-b/iterative-stratification,,sklearn-utils,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000000,2020-09-12 15:32:44.000000,2020-09-12 15:35:02.000000,49,2.0,11.0,552,47.0,scikit-learn cross validators for iterative stratification of multilabel data.,4.0,19,True,2018-08-12 18:28:50.000000,0.1.6,5.0,iterative-stratification,,,,['sklearn'],141.0,127.0,https://pypi.org/project/iterative-stratification,2018-08-12 18:28:50.000000,14.0,7199.0,7199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
690,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2021-04-23 19:38:21.000000,2021-03-04 15:19:19.000000,95,6.0,52.0,523,139.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",12.0,19,True,2020-12-01 06:11:12.000000,1.2.1.post2,10.0,robustness,,,,,48.0,46.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000000,2.0,466.0,466.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
691,deeplift,kundajelab/deeplift,,interpretability,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000000,2020-11-11 19:56:24.000000,2020-11-11 19:56:23.000000,126,29.0,47.0,523,551.0,Public facing deeplift repo.,11.0,19,True,2018-07-13 21:11:52.000000,0.6.6,21.0,deeplift,,,,,48.0,44.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000000,4.0,813.0,813.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
692,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2020-10-21 05:15:27.000000,2020-10-21 05:14:11.000000,52,17.0,22.0,464,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,17.0,19,True,2020-10-16 03:43:47.000000,0.1.7,9.0,n2,,,,,19.0,15.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000000,4.0,2845.0,2845.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
693,tcav,tensorflow/tcav,,interpretability,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000000,2021-03-23 17:16:42.000000,2021-03-23 17:16:22.000000,104,4.0,45.0,449,160.0,Code for the TCAV ML interpretability project.,18.0,19,True,2021-02-23 16:17:42.000000,0.2.2,4.0,tcav,,,,['tensorflow'],8.0,6.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000000,2.0,172.0,172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
694,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,data-viz,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58,16.0,37.0,432,32.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,19,False,2018-01-15 18:14:37.000000,0.9.0,10.0,pivottablejs,,,,['jupyter'],190.0,156.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000000,34.0,8001.0,8001.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
695,Orbit,uber/orbit,,probabilistics,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000000,2021-04-28 19:22:32.000000,2021-04-28 19:22:31.000000,28,19.0,181.0,398,619.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,10.0,19,True,2021-04-03 01:15:52.000000,1.0.13,12.0,orbit-ml,,,,,4.0,4.0,https://pypi.org/project/orbit-ml,2021-04-03 01:15:52.000000,,375.0,375.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
696,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-04-29 12:37:29.000000,2021-04-28 19:04:04.000000,63,62.0,112.0,393,2359.0,A Python library for learning and evaluating knowledge graph embeddings.,18.0,19,True,2021-03-04 16:07:36.000000,1.4.0,35.0,pykeen,,,,,2.0,,https://pypi.org/project/pykeen,2021-02-15 14:13:30.000000,2.0,813.0,820.0,,,,,,,,3.0,,79.0,,,,,,,,,,,,,,,,,,,,
697,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18.000000,32,17.0,16.0,363,178.0,A python package for animating plots build on matplotlib.,7.0,19,True,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,16.0,14.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,2.0,736.0,954.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,5685.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
698,AutoViz,AutoViML/AutoViz,,data-viz,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000000,2020-12-21 03:22:01.000000,2020-12-21 03:21:52.000000,58,3.0,20.0,342,97.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",10.0,19,True,2020-12-10 02:33:19.000000,0.0.81,26.0,autoviz,,,,,38.0,38.0,https://pypi.org/project/autoviz,2020-12-10 02:33:19.000000,,3716.0,3716.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
699,MXBoard,awslabs/mxboard,,ml-experiments,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000000,2020-01-24 23:21:56.000000,2020-01-24 23:21:55.000000,46,16.0,15.0,331,42.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000000,0.1.0,12.0,mxboard,,,,['mxnet'],115.0,103.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000000,12.0,2547.0,2547.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
700,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-04-28 07:00:40.000000,2021-04-02 10:18:07.000000,17,12.0,21.0,327,1235.0,"spaCy plugin for Transformers , Udify, ELmo, etc.",7.0,19,True,2021-03-05 10:59:35.000000,0.8.8,45.0,camphr,,,,['spacy'],0.0,,https://pypi.org/project/camphr,2021-03-05 10:59:35.000000,0.0,1114.0,1114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
701,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2021-02-18 03:37:56.000000,2021-02-18 03:37:55.000000,29,3.0,14.0,312,167.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,2.0,19,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,,,15.0,15.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,0.0,1252.0,1252.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,,,,,,,,,
702,rrcf,kLabUM/rrcf,,others,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39.000000,73,19.0,17.0,304,253.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,True,2020-06-10 01:53:55.000000,0.4.3,7.0,rrcf,,,,,19.0,19.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000000,0.0,3664.0,3664.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
703,pandas-ml,pandas-ml/pandas-ml,,others,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55.000000,59,24.0,17.0,272,153.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,19,False,2019-03-05 01:36:12.000000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",10.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000000,10.0,6462.0,6462.0,,,,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,
704,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-03-01 23:05:15.000000,2021-03-01 23:05:11.000000,44,7.0,9.0,263,47.0,Distributed scikit-learn meta-estimators in PySpark.,6.0,19,True,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",8.0,6.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,10998.0,10998.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
705,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,30,21.0,28.0,229,153.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000000,0.4.6,13.0,pyfasttext,,,,,166.0,153.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,13.0,3832.0,3839.0,,,,,,,,3.0,,324.0,,,,,,,,,,,,,,,,,,,,
