,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
789,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-04-03 11:31:55.000000,2023-04-03 11:31:55,66.0,1.0,55.0,8.0,9.0,6.0,13.0,314.0,TextAugment: Text Augmentation Library.,7.0,18,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,51.0,51.0,https://pypi.org/project/textaugment,,,3439.0,3440.0,,,,,,,,3.0,57.0,,,,,,,,,,,,,,,,,,
790,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,71.0,19.0,93.0,25.0,18.0,304.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,5275.0,5275.0,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,
791,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-01-11 12:25:50.000000,2023-01-11 12:11:20,623.0,,37.0,11.0,60.0,3.0,56.0,297.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,2023-01-11 12:25:50.000,2.09,35.0,ivis,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/ivis,,,431.0,431.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
792,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2022-07-12 07:44:45.000000,2022-07-12 07:44:31,366.0,,19.0,6.0,30.0,20.0,39.0,256.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,46.0,43.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,274.0,274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
793,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2023-02-20 03:00:42.368000,2022-09-26 07:14:12,621.0,,64.0,28.0,29.0,28.0,112.0,250.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,18,False,2021-10-31 08:33:47.000,1.7.6,13.0,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,,,2662.0,3778.0,https://anaconda.org/conda-forge/somoclu,2023-02-20 03:00:42.368,75853.0,,,,,3.0,1715.0,,,,,,,,,,,,,,,,,,
794,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2023-03-21 12:10:06.000000,2022-03-11 01:14:19,702.0,,41.0,11.0,59.0,31.0,47.0,224.0,Scikit-learn compatible estimation of general graphical models.,6.0,18,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],11.0,9.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
795,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,57.0,5.0,1.0,2.0,1.0,101.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,7713.0,7539.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,174.0,289738.0,289774.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,800.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
796,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1338.0,471.0,21.0,56.0,166.0,6867.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
797,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,391.0,101.0,54.0,55.0,48.0,2859.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01.000,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,,,829.0,829.0,,,,,,,,3.0,,,,,,,,,,,,rhsimplex/image-match,,,,,,,
798,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,259.0,53.0,13.0,20.0,13.0,1515.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,30.0,54.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1680.0,3.0,,,,,,,,,,,,,,,,,,,
799,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,141.0,17.0,11.0,25.0,18.0,1137.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,17,True,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],44.0,42.0,https://pypi.org/project/tez,2022-09-20 02:28:33.973,2.0,472.0,472.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
800,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,,221.0,30.0,37.0,37.0,20.0,779.0,An open source python library for scalable Bayesian optimisation.,13.0,17,True,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,,,23589.0,23589.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
801,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,,38.0,13.0,13.0,8.0,16.0,724.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],20.0,20.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2980.0,3094.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,2177.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
802,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126.0,,87.0,18.0,15.0,10.0,22.0,708.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],13.0,13.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,427.0,427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
803,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-12-08 03:38:11.000000,2021-04-11 07:50:00,405.0,,29.0,18.0,42.0,6.0,18.0,594.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,17,False,2020-11-15 13:40:18.000,0.4.2,14.0,baikal,conda-forge/cython-blis,,,,8.0,7.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,315.0,37225.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1845514.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
804,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-05-11 15:22:02.000000,2023-05-11 15:21:58,809.0,2.0,36.0,15.0,16.0,2.0,19.0,568.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,17,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,,15.0,15.0,https://pypi.org/project/opytimizer,2022-09-09 15:00:41.386,,239.0,239.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
805,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2022-08-24 08:33:07.000000,2022-08-24 08:31:37,29.0,,57.0,6.0,1.0,2.0,24.0,454.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,2.0,17,True,2022-08-24 08:33:07.000,0.2.6,9.0,shap-hypetune,,,,,13.0,12.0,https://pypi.org/project/shap-hypetune,2022-08-24 08:33:00.976,1.0,3571.0,3571.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
806,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-02-02 12:13:56.000000,2019-03-27 03:17:24,122.0,,105.0,70.0,6.0,14.0,19.0,409.0,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,40.0,37.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,269.0,269.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
807,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,,2016-10-30 16:46:35.466,2023-03-27 17:17:30.619000,2022-01-15 18:08:37,1718.0,,54.0,12.0,10.0,28.0,4.0,409.0,Pure-Python full-text search library.,42.0,17,False,,,1.0,whoosh,conda-forge/whoosh,,,,,,https://pypi.org/project/whoosh,,,228515.0,230756.0,https://anaconda.org/conda-forge/whoosh,2023-03-27 17:17:30.619,177087.0,,,,,3.0,,-8.0,,,,,,,,,,,,,,,,,
808,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,5.0,217.0,2.0,26.0,342.0,Camphr - NLP libary for creating pipeline components.,7.0,17,False,2020-08-21 04:45:06.000,0.7.0,21.0,camphr,,,,['spacy'],12.0,12.0,https://pypi.org/project/camphr,,,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
809,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,29.0,11.0,121.0,31.0,150.0,342.0,Open source production model management tool for data scientists.,6.0,17,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,54.0,54.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
810,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24.0,10.0,8.0,1.0,10.0,233.0,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,2304.0,2304.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
811,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36,293.0,,33.0,13.0,36.0,6.0,44.0,219.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:12.000,0.4.1,11.0,muda,,,,,18.0,18.0,https://pypi.org/project/muda,,,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
812,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-05-23 06:27:40.000000,2023-03-31 15:44:32,231.0,9.0,20.0,26.0,49.0,6.0,7.0,100.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,17,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],32.0,32.0,https://pypi.org/project/collie,2022-08-20 22:05:06.388,,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
813,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,842.0,103.0,51.0,42.0,160.0,5903.0,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
814,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2023-01-03 11:24:22.000000,2023-01-03 11:24:22,166.0,,1028.0,120.0,22.0,6.0,352.0,3995.0,An Open-Source Package for Neural Relation Extraction (NRE).,12.0,16,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
815,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,521.0,181.0,110.0,48.0,149.0,3855.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
816,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,927.0,58.0,12.0,39.0,25.0,3299.0,Implementation and experiments of graph embedding algorithms.,9.0,16,True,,,,,,,,['sklearn'],26.0,26.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
817,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,463.0,82.0,36.0,83.0,68.0,1657.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,16,False,2019-03-13 20:28:15.000,1.0-dev2,1.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,,,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
818,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,105.0,56.0,34.0,21.0,13.0,1268.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,20.0,xcessiv,,,,,1.0,1.0,https://pypi.org/project/xcessiv,,,34.0,34.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
819,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,111.0,22.0,37.0,19.0,8.0,1018.0,Distributed Computing for AI Made Simple.,5.0,16,False,,,,fiber,,,,,59.0,59.0,https://pypi.org/project/fiber,,,86.0,86.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
820,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-01-04 15:04:24.000000,2022-12-30 06:04:33,733.0,,108.0,28.0,108.0,9.0,21.0,930.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04.000,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
821,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,138.0,45.0,5.0,2.0,7.0,910.0,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19.000,0.1.0,1.0,xai,,,,,21.0,21.0,https://pypi.org/project/xai,,,224.0,224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
822,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,180.0,46.0,667.0,11.0,27.0,789.0,Translate - a PyTorch Language Library.,88.0,16,True,,,,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
823,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,1.0,56.0,19.0,7.0,1.0,10.0,784.0,MADGRAD Optimization Method.,2.0,16,True,,,4.0,madgrad,,,,['pytorch'],55.0,54.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,1.0,4719.0,4719.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
824,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,98.0,26.0,101.0,37.0,84.0,699.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45.000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000,2.0,83.0,89.0,,,,,,,,3.0,372.0,,,,,,,,,,,,,,,,,,
825,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2022-09-13 05:57:13.000000,2022-09-13 05:57:00,608.0,,83.0,24.0,4.0,35.0,42.0,665.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,16,True,2019-05-07 08:47:56.000,0.3.2,3.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,,,34.0,34.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
826,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,18.0,19.0,3.0,29.0,609.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:19.000,0.1.0,5.0,textflint,,,,,8.0,8.0,https://pypi.org/project/textflint,,,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
827,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2022-11-09 16:08:58.000000,2022-11-09 16:08:58,507.0,,98.0,38.0,106.0,11.0,51.0,540.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,16,True,2022-07-29 11:37:34.000,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000,,70.0,74.0,,,,,,,,3.0,216.0,,,,,,,,,,,vaticle/typedb-ml,,,,,,,
828,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2023-05-01 13:44:04.000000,2020-09-25 16:15:35,254.0,,61.0,22.0,82.0,12.0,13.0,477.0,"Research workflows made easy, locally and in the Cloud.",9.0,16,False,2020-09-12 19:40:54.000,0.4.1,6.0,caliban,,,,,,,https://pypi.org/project/caliban,,,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
829,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49,170.0,,38.0,21.0,5.0,11.0,23.0,352.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,False,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,2.0,51.0,51.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
830,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,33.0,23.0,21.0,17.0,10.0,343.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,84.0,77.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000,7.0,70.0,70.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
831,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,25.0,22.0,239.0,15.0,25.0,301.0,Textpipe: clean and extract metadata from text.,29.0,16,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,,,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
832,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,1.0,65.0,28.0,57.0,29.0,32.0,286.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,16,False,2021-05-15 01:39:45.000,0.3.0,9.0,bluefog,,,,['pytorch'],,,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,35.0,38.0,,,,,,,,3.0,127.0,,,,,,,,,,,,,,,,,,
833,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2022-11-01 22:43:32.937000,2021-06-14 10:58:10,162.0,,39.0,19.0,1.0,10.0,5.0,272.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000,,277.0,2576.0,https://anaconda.org/conda-forge/deepgraph,2022-11-01 22:43:32.937,158663.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
834,chitra,gradsflow/chitra,ml-experiments,,https://github.com/gradsflow/chitra,https://github.com/gradsflow/chitra,Apache-2.0,2020-01-23 14:17:54.000,2023-04-22 13:39:45.000000,2023-04-22 13:39:45,369.0,2.0,36.0,6.0,130.0,,35.0,216.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,False,2021-11-26 17:10:22.000,0.2.0,9.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,,,138.0,275.0,https://anaconda.org/conda-forge/chitra,2022-01-24 02:31:36.059,2195.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
835,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,27.0,4.0,4.0,6.0,5.0,199.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,16,False,,,23.0,parfit,,,,['sklearn'],24.0,24.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,6392.0,6392.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
836,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2023-05-23 10:16:33.000000,2023-03-30 15:02:29,808.0,20.0,15.0,8.0,159.0,10.0,19.0,145.0,Toolkit for developing and maintaining ML models.,14.0,16,False,2023-03-30 10:32:00.874,0.0.28,28.0,modelkit,,,,,,,https://pypi.org/project/modelkit,2023-01-13 09:06:19.213,,460.0,460.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
