,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
745,BioPandas,rasbt/biopandas,,others,https://github.com/rasbt/biopandas,https://github.com/rasbt/biopandas,BSD-3-Clause,2015-11-21 00:00:14.000000,2021-07-30 14:48:13.000000,2021-07-30 14:48:13.000000,85,16.0,22.0,366.0,,Working with molecular structures in pandas DataFrames.,8.0,18,True,2021-03-03 00:55:13.000000,0.2.8,12.0,biopandas,conda-forge/biopandas,,,['pandas'],6.0,,https://pypi.org/project/biopandas,2021-03-03 00:55:13.000000,6.0,936.0,2436.0,https://anaconda.org/conda-forge/biopandas,2020-08-08 06:33:59.197000,84004.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
746,tick,X-DataInitiative/tick,,time-series-data,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000000,2020-08-11 12:36:43.000000,2020-06-15 12:01:36.000000,80,55.0,161.0,355.0,413.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,18,False,2019-09-11 11:25:15.000000,0.6,23.0,tick,,,,,40.0,39.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000000,1.0,1528.0,1531.0,,,,,,,,3.0,188.0,,,,,,,,,,,,,,,,,,,,
747,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-08-18 06:06:52.000000,2021-08-18 06:06:51.000000,17,2.0,25.0,341.0,1404.0,Camphr - NLP libary for creating pipeline components.,7.0,18,True,2021-07-28 07:48:46.000000,0.10.0,48.0,camphr,,,,['spacy'],0.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000000,0.0,508.0,508.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
748,datmo,datmo/datmo,,ml-experiments,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000000,2021-06-01 22:48:33.000000,2019-11-29 00:48:44.000000,27,42.0,149.0,336.0,1051.0,Open source production model management tool for data scientists.,6.0,18,False,2018-12-07 06:16:42.000000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000000,,182.0,182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
749,Sherpa,sherpa-ai/sherpa,,hyperopt,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48.000000,45,13.0,41.0,298.0,823.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000000,1.0.7,8.0,parameter-sherpa,,,,,15.0,13.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000000,2.0,570.0,570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
750,textpipe,textpipe/textpipe,,nlp,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53.000000,22,24.0,25.0,293.0,371.0,Textpipe: clean and extract metadata from text.,28.0,18,False,2021-01-25 14:05:21.000000,0.12.2,39.0,textpipe,,,,,1.0,,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000000,1.0,988.0,988.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
751,recmetrics,statisticianinstilettos/recmetrics,,recommender-systems,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000000,2020-12-03 21:21:02.000000,2020-12-03 21:21:00.000000,67,5.0,7.0,286.0,233.0,A library of metrics for evaluating recommender systems.,12.0,18,False,2019-03-05 04:11:15.000000,0.0.12,14.0,recmetrics,,,,,20.0,20.0,https://pypi.org/project/recmetrics,2019-03-05 04:11:15.000000,,520.0,520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
752,model-card-toolkit,tensorflow/model-card-toolkit,,interpretability,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000000,2021-08-19 17:31:57.000000,2021-08-19 17:31:50.000000,30,14.0,2.0,209.0,135.0,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,11.0,18,False,2021-08-03 00:08:17.000000,1.0.0,5.0,model-card-toolkit,,,,,4.0,4.0,https://pypi.org/project/model-card-toolkit,2021-08-03 00:04:03.000000,,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
753,Muda,bmcfee/muda,,audio,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36.000000,34,5.0,44.0,193.0,293.0,A library for augmenting annotated audio data.,7.0,18,False,2019-11-15 15:46:21.000000,0.4.1,11.0,muda,,,,,13.0,12.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000000,1.0,343.0,343.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
754,pyRDF2Vec,IBCNServices/pyRDF2Vec,,graph,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000000,2021-07-05 07:13:02.000000,2021-07-05 07:12:54.000000,21,3.0,39.0,129.0,1136.0,Python Implementation and Extension of RDF2Vec.,5.0,18,False,2021-06-09 10:56:14.000000,0.2.3,11.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000000,,181.0,181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
755,PySlowFast,facebookresearch/SlowFast,,image,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000000,2021-08-25 00:42:45.000000,2021-08-25 00:42:43.000000,770,220.0,228.0,4089.0,158.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,24.0,17,True,,,,,,,,['pytorch'],4.0,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
756,DALI,NVIDIA/DALI,,gpu-utilities,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000000,2021-08-26 14:32:43.000000,2021-08-26 11:26:25.000000,417,171.0,874.0,3428.0,,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,62.0,17,True,2021-08-23 09:28:43.000000,1.5.0,43.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
757,ReAgent,facebookresearch/ReAgent,,reinforcement-learning,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000000,2021-08-25 09:34:42.000000,2021-08-25 09:34:19.000000,426,41.0,75.0,2997.0,1287.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",106.0,17,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
758,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,378,67.0,48.0,2557.0,299.0,Deep recommender models using PyTorch.,11.0,17,False,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,128.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,6417.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
759,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2021-07-10 15:56:16.000000,2021-03-08 23:02:33.000000,83,11.0,12.0,1762.0,134.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,17,True,2021-01-23 22:34:03.000000,3.1.2,7.0,mara-pipelines,,,,,7.0,7.0,https://pypi.org/project/mara-pipelines,2021-01-23 22:34:03.000000,,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
760,keepsake,replicate/keepsake,,ml-experiments,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000000,2021-08-25 23:18:08.000000,2021-05-07 00:33:52.000000,57,123.0,64.0,1507.0,,Version control for machine learning.,16.0,17,True,2021-03-11 21:15:01.000000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000000,,869.0,869.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
761,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,152,12.0,15.0,1483.0,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,True,2020-11-18 08:19:23.000000,0.4.0,11.0,lambda-networks,,,,['pytorch'],3.0,3.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000000,,215.0,215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
762,aim,aimhubio/aim,,ml-experiments,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000000,2021-08-26 15:02:22.000000,2021-08-26 12:58:21.000000,83,102.0,92.0,1410.0,,"Aim a super-easy way to record, search and compare 1000s of ML training runs.",19.0,17,True,2019-11-06 08:06:11.000000,3.1.0,67.0,aim,,,,,2.0,,https://pypi.org/project/aim,2021-07-20 11:35:48.000000,2.0,2186.0,2186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
763,Antialiased CNNs,adobe/antialiased-cnns,,pytorch-utils,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000000,2021-03-01 18:01:57.000000,2020-10-22 19:40:07.000000,184,10.0,31.0,1406.0,238.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,17,False,2020-10-23 22:45:52.000000,0.3,6.0,antialiased-cnns,,,,['pytorch'],2.0,2.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000000,,2102.0,2102.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
764,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,254,20.0,13.0,1392.0,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,59.0,93.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1612.0,3.0,,,,,,,,,,,,,,,,,,,,,
765,zenml,maiot-io/zenml,,data-pipelines,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46.000000,2021-08-26 09:21:16.000000,2021-08-23 14:08:03.000000,68,16.0,32.0,1262.0,,ZenML : MLOps framework to create reproducible ML pipelines for production machine learning.,13.0,17,True,2021-06-07 07:09:13.000000,0.3.8,34.0,zenml,,,,,1.0,1.0,https://pypi.org/project/zenml,2021-06-10 19:31:02.000000,,263.0,263.0,,,,,,,,3.0,,,,,,,,,,,,,zenml-io/zenml,,,,,,,,
766,sklearn-porter,nok/sklearn-porter,,model-serialisation,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,MIT,2016-06-22 22:21:34.000000,2021-06-01 22:52:09.000000,2019-12-18 13:31:50.000000,138,42.0,29.0,1079.0,699.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",11.0,17,False,2019-12-18 13:39:19.000000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],1.0,,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000000,1.0,408.0,408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
767,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2021-05-24 07:30:15.000000,2021-05-24 07:29:54.000000,48,12.0,9.0,923.0,156.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,17,True,2020-08-17 06:37:51.000000,1.1.1,7.0,bounter,,,,,38.0,24.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
768,ecco,jalammar/ecco,,interpretability,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000000,2021-08-02 09:18:24.000000,2021-08-02 09:18:22.000000,52,11.0,9.0,871.0,,Visualize and explore NLP language models. Ecco creates interactive visualizations directly in Jupyter notebooks..,3.0,17,True,2021-08-02 08:50:55.000000,0.0.15,15.0,ecco,,,,['pytorch'],3.0,3.0,https://pypi.org/project/ecco,2021-08-02 08:50:55.000000,0.0,307.0,307.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,
769,DIG,divelab/DIG,,graph,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000000,2021-08-20 16:15:37.000000,2021-08-20 16:15:37.000000,98,1.0,36.0,848.0,,A library for graph deep learning research.,27.0,17,False,2021-08-12 15:18:20.000000,0.1.1,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000000,8.0,385.0,385.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
770,Tensor Sensor,parrt/tensor-sensor,,pytorch-utils,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000000,2021-05-26 23:19:21.000000,2021-05-26 23:19:17.000000,28,5.0,13.0,579.0,167.0,The goal of this library is to generate more helpful exception messages for numpy/pytorch matrix algebra expressions.,2.0,17,True,2021-05-26 23:15:44.000000,0.1.2,35.0,tensor-sensor,,,,['pytorch'],2.0,2.0,https://pypi.org/project/tensor-sensor,2021-05-26 23:15:44.000000,,3232.0,3232.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
771,avalanche,ContinualAI/avalanche,,others,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000000,2021-08-25 16:13:29.000000,2021-08-23 14:44:36.000000,84,61.0,329.0,569.0,2020.0,Avalanche: an End-to-End Library for Continual Learning.,38.0,17,True,2021-03-11 11:51:35.000000,0.0.1,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
772,Vulkan Kompute,EthicalML/vulkan-kompute,,gpu-utilities,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000000,2021-08-24 05:43:39.000000,2021-08-24 05:43:39.000000,38,54.0,96.0,471.0,899.0,"General purpose GPU compute framework for cross vendor graphics cards (AMD, Qualcomm, NVIDIA & friends). Blazing fast,..",14.0,17,True,2021-03-14 16:03:43.000000,0.7.0,11.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-03-14 15:37:22.000000,,123.0,129.0,,,,,,,,3.0,75.0,,,,,,,,,,,,KomputeProject/kompute,,,,,,,,
773,pytorch_tabular,manujosephv/pytorch_tabular,,tabular,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000000,2021-08-06 02:24:47.000000,2021-08-06 02:24:47.000000,37,16.0,19.0,395.0,,A standard framework for modelling Deep Learning Models for tabular data.,3.0,17,True,2021-06-20 06:57:47.000000,0.6.0,7.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2021-06-20 06:57:47.000000,,1126.0,1126.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
774,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2021-08-25 15:58:20.000000,2020-11-12 16:15:26.000000,74,18.0,2.0,371.0,97.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,17,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,,3.0,3.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,1211.0,1211.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
775,Sematch,gsi-upm/sematch,,graph,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24.000000,100,14.0,19.0,362.0,122.0,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000000,1.0.4,5.0,sematch,,,,,32.0,29.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000000,3.0,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
776,Case Recommender,caserec/CaseRecommender,,recommender-systems,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000000,2021-06-17 10:47:07.000000,2021-06-17 10:47:07.000000,75,7.0,17.0,354.0,203.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,17,True,2019-08-20 13:48:43.000000,1.1.0,41.0,caserecommender,,,,['sklearn'],9.0,9.0,https://pypi.org/project/caserecommender,2019-08-20 13:48:43.000000,,139.0,139.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
777,bodywork-core,bodywork-ml/bodywork-core,,data-pipelines,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000000,2021-08-25 16:22:17.000000,2021-07-05 08:09:48.000000,12,12.0,27.0,274.0,467.0,MLOps tool for deploying machine learning projects to Kubernetes.,4.0,17,False,2021-07-05 08:15:59.000000,2.1.7,45.0,bodywork,,,,,6.0,6.0,https://pypi.org/project/bodywork,2021-07-05 08:15:59.000000,,293.0,293.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
778,solt,MIPT-Oulu/solt,,image,https://github.com/MIPT-Oulu/solt,https://github.com/MIPT-Oulu/solt,MIT,2018-08-02 15:09:05.000000,2020-12-05 11:06:18.000000,2020-04-09 06:44:39.000000,19,17.0,30.0,252.0,336.0,Streaming over lightweight data transformations.,4.0,17,False,2020-03-10 14:09:31.000000,0.1.9,18.0,solt,,,,,26.0,23.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000000,3.0,187.0,187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
779,elegy,poets-ai/elegy,,ml-frameworks,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,Apache-2.0,2020-06-30 14:00:37.000000,2021-08-13 02:23:05.000000,2021-08-13 02:23:05.000000,14,23.0,39.0,249.0,307.0,Elegy is a framework-agnostic Trainer interface for the Jax ecosystem.,14.0,17,False,2021-06-01 15:54:50.000000,0.7.4,23.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,2021-06-01 15:45:43.000000,,353.0,353.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
780,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-07-26 14:36:30.155000,2021-06-14 10:58:10.000000,35,9.0,5.0,242.0,162.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,17,False,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,413.0,2626.0,https://anaconda.org/conda-forge/deepgraph,2021-07-26 14:36:30.155000,106248.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
781,Julius,adefossez/julius,,audio,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000000,2021-07-28 09:20:01.000000,2021-07-28 09:18:16.000000,10,1.0,6.0,222.0,,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-07-28 09:19:47.000000,0.2.5,9.0,julius,,,,['pytorch'],28.0,28.0,https://pypi.org/project/julius,2021-07-28 09:19:47.000000,0.0,5294.0,5294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
782,lkpy,lenskit/lkpy,,recommender-systems,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000000,2021-08-16 18:31:50.000000,2021-08-16 18:31:46.000000,49,26.0,60.0,179.0,,Python recommendation toolkit.,13.0,17,False,2021-06-22 17:06:47.000000,0.13.1,20.0,lenskit,conda-forge/lenskit,,,,0.0,,https://pypi.org/project/lenskit,2021-06-22 17:07:09.000000,0.0,1527.0,2187.0,https://anaconda.org/conda-forge/lenskit,2021-06-22 22:08:21.249000,5945.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
783,TorchDrift,torchdrift/torchdrift,,pytorch-utils,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000000,2021-06-29 11:52:29.000000,2021-06-29 11:52:29.000000,4,1.0,3.0,168.0,33.0,Drift Detection for your PyTorch Models.,2.0,17,False,2021-03-08 12:21:48.000000,0.1.0,3.0,torchdrift,,,,['pytorch'],12.0,12.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000000,,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
784,Larq Compute Engine,larq/compute-engine,,model-serialisation,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000000,2021-08-01 14:51:57.000000,2021-07-30 09:01:02.000000,24,22.0,101.0,163.0,,Highly optimized inference engine for Binarized Neural Networks.,16.0,17,False,2021-07-09 20:05:04.000000,0.6.1,14.0,larq-compute-engine,,,,,4.0,4.0,https://pypi.org/project/larq-compute-engine,2021-07-09 20:05:04.000000,,682.0,697.0,,,,,,,,3.0,283.0,,,,,,,,,,,,,,,,,,,,
785,DE⫶TR,facebookresearch/detr,,image,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000000,2021-08-19 14:33:03.000000,2021-06-30 10:31:23.000000,1222,100.0,259.0,7418.0,42.0,End-to-End Object Detection with Transformers.,21.0,16,True,2020-06-29 16:41:01.000000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
786,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-08-16 13:53:16.000000,2021-07-21 17:50:32.000000,1323,44.0,159.0,6526.0,488.0,A customisable 3D platform for agent-based AI research.,7.0,16,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
787,tinygrad,geohot/tinygrad,,pytorch-utils,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000000,2021-08-22 23:56:34.000000,2021-08-06 14:58:13.000000,552,21.0,64.0,4954.0,562.0,You like pytorch? You like micrograd? You love tinygrad!.,50.0,16,True,,,,,,,,['pytorch'],1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
788,GraphEmbedding,shenweichen/GraphEmbedding,,graph,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000000,2021-07-11 08:20:02.000000,2020-10-18 09:32:47.000000,668,35.0,14.0,2215.0,28.0,Implementation and experiments of graph embedding algorithms.,8.0,16,True,,,,,,,,['sklearn'],12.0,12.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
789,automl-gs,minimaxir/automl-gs,,hyperopt,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14.000000,164,26.0,6.0,1749.0,102.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000000,,36.0,36.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,,,,,,,
790,pycls,facebookresearch/pycls,,image,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000000,2021-08-19 21:16:20.000000,2021-08-19 02:33:54.000000,183,17.0,52.0,1688.0,,"Codebase for Image Classification Research, written in PyTorch.",13.0,16,True,2021-05-21 00:29:47.000000,0.2,2.0,,,,,['pytorch'],3.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
791,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-08-20 22:36:26.000000,2021-08-20 22:33:49.000000,148,129.0,586.0,1565.0,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",47.0,16,True,2021-08-16 15:40:43.000000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,40.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,933.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
792,Xcessiv,reiinakano/xcessiv,,hyperopt,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15.000000,109,22.0,13.0,1258.0,316.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000000,1.0,121.0,121.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
