,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
748,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,130.0,27.0,73.0,39.0,36.0,943.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,2.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,2.0,215336.0,215512.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,6866.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
749,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,15.0,24.0,58.0,69.0,845.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,80.0,79.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,485.0,485.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-06-06 17:07:38.000000,2023-06-04 02:13:42,929.0,67.0,116.0,31.0,797.0,14.0,50.0,727.0,Machine learning framework for both deep learning and traditional algorithms.,33.0,19,True,2021-06-22 05:25:53.000,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,,,85.0,85.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
751,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2022-12-29 13:21:52.000000,2021-07-30 15:06:27,104.0,,125.0,29.0,27.0,21.0,34.0,723.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,19,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],42.0,40.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,442.0,442.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-06-07 20:29:23.000000,2023-06-07 20:29:20,1288.0,17.0,116.0,43.0,428.0,24.0,129.0,675.0,GPU accelerated signal processing.,46.0,19,True,2023-06-07 15:00:54.000,23.06.00,20.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
753,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-04-10 02:14:41.000000,2023-02-20 06:04:49,289.0,,56.0,23.0,44.0,9.0,16.0,665.0,EvoJAX: Hardware-accelerated Neuroevolution.,13.0,19,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,,,['jax'],7.0,6.0,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,1.0,698.0,1775.0,https://anaconda.org/conda-forge/evojax,2022-10-05 08:26:30.971,17243.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
754,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,52.0,30.0,12.0,11.0,15.0,625.0,Log TensorBoard events without touching TensorFlow.,5.0,19,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,6016.0,6016.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
755,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-03-25 01:07:25.000000,2021-09-16 17:56:31,171.0,,143.0,35.0,78.0,14.0,55.0,572.0,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],20.0,17.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
756,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,,99.0,9.0,14.0,5.0,16.0,548.0,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,235.0,235.0,https://pypi.org/project/pywaffle,,,3862.0,4041.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,9681.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
757,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,70.0,40.0,16.0,13.0,22.0,546.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,31.0,27.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,624.0,624.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
758,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-06-02 20:16:02.000000,2023-03-17 20:11:57,287.0,3.0,94.0,15.0,36.0,8.0,14.0,513.0,A library of metrics for evaluating recommender systems.,19.0,19,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,41.0,41.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,4718.0,4718.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,
759,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-03-27 07:10:33.000000,2023-03-27 07:10:33,410.0,2.0,51.0,59.0,8.0,18.0,24.0,476.0,Python library assists deep learning on graphs.,17.0,19,True,2021-09-05 23:08:21.000,0.2.1,3.0,deepsnap,,,,,50.0,50.0,https://pypi.org/project/deepsnap,,,666.0,666.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,
760,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,57.0,11.0,10.0,20.0,40.0,468.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,35.0,35.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1535.0,1535.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
761,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2023-05-21 22:48:24.000000,2023-05-21 22:12:32,319.0,3.0,89.0,25.0,6.0,3.0,24.0,439.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,8.0,19,True,,,,autoviml,,,,,22.0,22.0,https://pypi.org/project/autoviml,,,1163.0,1163.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
762,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-02-27 22:51:28.000000,2023-02-27 22:51:28,276.0,,73.0,14.0,125.0,14.0,135.0,438.0,A Python library for dynamic classifier and ensemble selection.,15.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],42.0,40.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,1233.0,1233.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
763,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,5.0,217.0,4.0,26.0,340.0,Camphr - NLP libary for creating pipeline components.,8.0,19,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],14.0,12.0,https://pypi.org/project/camphr,2020-02-17 07:50:16.000,2.0,151.0,151.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
764,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-06-08 12:14:14.000000,2023-06-06 09:51:46,789.0,11.0,18.0,5.0,61.0,26.0,15.0,288.0,Flexible time series feature extraction & processing.,5.0,19,False,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,6.0,6.0,https://pypi.org/project/tsflex,2022-10-11 21:38:11.312,,1434.0,2126.0,https://anaconda.org/conda-forge/tsflex,2022-10-12 07:05:42.735,15927.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
765,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-01-26 17:04:18.000000,2023-01-26 17:04:18,400.0,,95.0,18.0,385.0,59.0,86.0,232.0,An open-source toolkit for large-scale genomic analysis.,24.0,19,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,50876.0,50990.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,3195.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
766,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-04-25 06:51:46.000000,2023-04-25 06:51:44,562.0,1.0,34.0,23.0,615.0,21.0,125.0,227.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,19,False,2023-01-20 22:15:03.430,0.11.0,18.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,224.0,246.0,,,,,,,,3.0,908.0,,,,,,,,,,,,,,,,,,
767,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-06-08 05:49:02.000000,2023-06-07 15:03:35,568.0,97.0,18.0,4.0,220.0,,,221.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,8.0,19,False,2022-08-26 07:24:03.000,1.1.16,80.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,,,8337.0,8337.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
768,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,2.0,23.0,7.0,11.0,2.0,9.0,203.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,54.0,52.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,2.0,5227.0,5227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2023-06-07 22:42:44.000000,2022-11-28 08:00:21,399.0,,41.0,15.0,60.0,8.0,28.0,201.0,Represent trained machine learning models as Pyomo optimization formulations.,13.0,19,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,15033.0,15033.0,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,,,
770,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-04-19 15:32:40.000000,2023-04-19 15:21:42,259.0,3.0,29.0,11.0,194.0,23.0,72.0,172.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2022-07-20 11:16:35.529,0.7.2,14.0,celer,,,,['sklearn'],26.0,25.0,https://pypi.org/project/celer,2022-07-20 11:16:35.529,1.0,775.0,775.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
771,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,338.0,58.0,2.0,,6507.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,67.0,74.0,,,,,,,,3.0,287.0,,,,,,,,,,,,,,,,,,
772,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,770.0,221.0,25.0,6.0,122.0,5256.0,Build Graph Nets in Tensorflow.,11.0,18,True,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,,,3463.0,3463.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
773,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-06-07 16:50:31.000000,2020-04-18 19:15:25,24.0,,619.0,108.0,26.0,20.0,7.0,5222.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,18,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],25.0,23.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,508.0,508.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
774,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000000,2020-02-09 21:03:48,299.0,,407.0,110.0,83.0,67.0,48.0,2867.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,115.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8297.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
775,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250.0,56.0,65.0,8.0,31.0,1311.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
776,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,86.0,34.0,72.0,24.0,30.0,1073.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,10187.0,10187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
777,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,144.0,36.0,43.0,19.0,11.0,966.0,"A program for financial portfolio management, analysis and optimisation.",5.0,18,False,,,5.0,FinQuant,,,,,76.0,76.0,https://pypi.org/project/FinQuant,,,222.0,222.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
778,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-04-17 18:56:30.000000,2023-04-17 18:56:30,421.0,2.0,175.0,60.0,6.0,13.0,29.0,917.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",4.0,18,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,139.0,139.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
779,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,153.0,17.0,41.0,21.0,57.0,795.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,135.0,135.0,https://pypi.org/project/robustness,,,154.0,348.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,6617.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
780,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188.0,34.0,15.0,18.0,22.0,785.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,,,,tffm,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/tffm,,,1143.0,1143.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
781,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2023-04-14 10:59:37.000000,2023-04-14 10:59:37,29.0,1.0,74.0,16.0,31.0,6.0,20.0,736.0,Leave One Feature Out Importance.,5.0,18,True,2023-04-15 05:47:00.405,0.3.3,13.0,lofo-importance,,,,,28.0,26.0,https://pypi.org/project/lofo-importance,2022-04-27 12:56:30.000,2.0,1705.0,1705.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
782,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,98.0,25.0,48.0,19.0,35.0,709.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,18,False,,,,matrixprofile-ts,,,,,20.0,20.0,https://pypi.org/project/matrixprofile-ts,,,726.0,726.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
783,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-05-29 09:36:13.000000,2021-10-13 21:05:33,5078.0,,111.0,20.0,58.0,2.0,13.0,691.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",6.0,18,False,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,2.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,2.0,2584.0,2584.0,,,,,,,,3.0,24.0,,,,,,,,,,,,,,,,,,
784,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,51.0,13.0,10.0,22.0,17.0,670.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,18,True,2022-07-27 19:51:53.000,1.2.7,8.0,parallelformers,,,,,19.0,19.0,https://pypi.org/project/parallelformers,,,3317.0,3317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
785,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,59.0,72.0,18.0,71.0,522.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,14.0,14.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
786,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,15.0,148.0,39.0,66.0,447.0,A High Level API for Deep Learning in JAX.,18.0,18,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",40.0,40.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,262.0,262.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
787,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,47.0,18.0,7.0,15.0,4.0,404.0,Topological Data Analysis for Python.,4.0,18,False,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,,,['sklearn'],45.0,45.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,2831.0,2831.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
788,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,38.0,10.0,29.0,14.0,17.0,401.0,A python package for animating plots build on matplotlib.,7.0,18,False,2019-03-05 21:32:47.000,0.4.1,7.0,animatplot,conda-forge/animatplot,,,,47.0,47.0,https://pypi.org/project/animatplot,,,243.0,464.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,11496.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
789,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,16.0,41.0,320.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,4.0,parameter-sherpa,,,,,30.0,30.0,https://pypi.org/project/parameter-sherpa,,,382.0,382.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
790,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-04-03 11:31:55.000000,2023-04-03 11:31:55,66.0,1.0,55.0,8.0,9.0,7.0,13.0,319.0,TextAugment: Text Augmentation Library.,7.0,18,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,56.0,52.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,4.0,3353.0,3354.0,,,,,,,,3.0,57.0,,,,,,,,,,,,,,,,,,
791,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,70.0,19.0,93.0,25.0,18.0,305.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,5450.0,5450.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,
792,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-01-11 12:25:50.000000,2023-01-11 12:11:20,623.0,,37.0,11.0,60.0,3.0,56.0,298.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,2023-01-11 12:25:50.000,2.09,35.0,ivis,,,,['tensorflow'],28.0,28.0,https://pypi.org/project/ivis,,,337.0,337.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
793,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2022-07-12 07:44:45.000000,2022-07-12 07:44:31,366.0,,19.0,6.0,30.0,20.0,39.0,256.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,47.0,44.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,255.0,255.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
