,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
727,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-07-06 00:03:11.000000,2023-06-29 22:24:29,441,34.0,105.0,18.0,132.0,13.0,95.0,963,A standard framework for modelling Deep Learning Models for tabular data.,16.0,20,True,2023-06-01 06:16:39.000,1.0.2,11.0,pytorch_tabular,,,,['pytorch'],2.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,2.0,4102.0,4102.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,
728,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-06-16 19:18:16.533000,2020-04-17 02:27:44,79,,130.0,27.0,73.0,39.0,36.0,952,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,2.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,2.0,212473.0,212650.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7084.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
729,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400,,223.0,31.0,38.0,39.0,20.0,785,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,2.0,29315.0,29315.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
730,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221,,158.0,78.0,98.0,51.0,43.0,753,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,32492.0,32492.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
731,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161,,145.0,38.0,33.0,24.0,39.0,740,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",19.0,20,True,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,99.0,83.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,16.0,886.0,886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
732,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2023-07-02 20:27:29.000000,2021-07-30 15:06:27,104,,126.0,30.0,28.0,21.0,34.0,731,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],42.0,40.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,494.0,494.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
733,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46,,52.0,30.0,12.0,11.0,15.0,625,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,170.0,119.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,9540.0,9540.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
734,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283,,64.0,30.0,31.0,5.0,24.0,552,Python module for machine learning time series:.,14.0,20,True,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,42.0,40.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,1634.0,1634.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
735,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-05-21 13:13:28.000000,2023-05-21 13:00:38,764,5.0,63.0,18.0,111.0,9.0,46.0,546,A simplified framework and utilities for PyTorch.,20.0,20,False,2023-05-21 13:13:28.000,1.17,36.0,poutyne,,,,['pytorch'],120.0,115.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,6451.0,6451.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
736,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426,,164.0,56.0,20.0,39.0,60.0,533,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,83.0,83.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
737,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-03-27 07:10:33.000000,2023-03-27 07:10:33,410,,51.0,59.0,8.0,19.0,24.0,485,Python library assists deep learning on graphs.,17.0,20,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,53.0,52.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,606.0,606.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,
738,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172,,45.0,10.0,8.0,10.0,19.0,480,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,20,False,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,72.0,64.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,8.0,12772.0,12772.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,
739,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69,,24.0,10.0,9.0,2.0,9.0,345,Fast PyTorch based DSP for audio and 1D signals.,2.0,20,True,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],462.0,456.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,195531.0,195531.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
740,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42,,46.0,26.0,19.0,16.0,15.0,326,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],215.0,208.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,7753.0,7753.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
741,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60,,51.0,26.0,41.0,8.0,10.0,284,Distributed scikit-learn meta-estimators in PySpark.,8.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",18.0,16.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,219296.0,219296.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
742,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2023-06-26 14:15:03.000000,2023-06-23 13:37:52,676,15.0,48.0,24.0,76.0,10.0,22.0,270,A Python implementation of active inference for Markov Decision Processes.,14.0,20,False,2023-03-25 17:58:52.000,0.0.7.1,6.0,inferactively-pymdp,,,,,6.0,6.0,https://pypi.org/project/inferactively-pymdp,,,194.0,194.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
743,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-07-06 15:02:11.000000,2023-07-06 14:50:21,375,38.0,69.0,23.0,386.0,16.0,50.0,256,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,30.0,20,False,2022-06-03 15:53:33.000,0.2.0,14.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,2023-01-30 14:45:00.398,,154.0,154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
744,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-07-05 16:12:59.000000,2023-07-05 16:12:57,581,95.0,20.0,4.0,227.0,2.0,,229,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,9.0,20,False,2023-07-05 16:15:01.052,1.1.165,433.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,2022-06-30 10:58:25.000,,8800.0,8800.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
745,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:02:54.000000,2018-12-08 15:02:12,153,,31.0,9.0,4.0,20.0,29.0,228,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:02:54.000,0.4.6,12.0,pyfasttext,,,,,344.0,344.0,https://pypi.org/project/pyfasttext,,,3716.0,3721.0,,,,,,,,3.0,364.0,,,,,,,,,,,,,,,,,,
746,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2023-06-01 07:36:32.000000,2023-02-07 10:12:31,47,,1981.0,147.0,85.0,212.0,283.0,11291,End-to-End Object Detection with Transformers.,26.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
747,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429,2.0,163.0,65.0,54.0,6.0,44.0,3052,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-06-18 21:06:54.000,,227.0,228.0,,,,,,,,3.0,39.0,,,,,,,,,,,,,,,,,,
748,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299,,405.0,110.0,83.0,67.0,48.0,2877,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,115.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8404.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
749,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22,,252.0,33.0,18.0,27.0,36.0,2705,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,1193.0,1193.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-06-27 22:20:44.000000,2023-06-27 22:20:37,573,48.0,325.0,37.0,672.0,149.0,71.0,2315,Scenic: A Jax Library for Computer Vision Research and Beyond.,65.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
751,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171,,354.0,87.0,4.0,3.0,18.0,2071,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,19,False,,,,pdftabextract,,,,,45.0,45.0,https://pypi.org/project/pdftabextract,,,332.0,332.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31,,157.0,47.0,3.0,13.0,15.0,1522,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],8.0,8.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,2697.0,2697.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
753,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-07-06 10:29:45.000000,2023-07-05 10:49:23,470,1.0,146.0,35.0,46.0,19.0,11.0,982,"A program for financial portfolio management, analysis and optimisation.",9.0,19,True,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,,77.0,77.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,270.0,270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
754,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124,,139.0,16.0,11.0,41.0,43.0,961,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],96.0,91.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,7621.0,7621.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
755,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282,,144.0,15.0,24.0,58.0,69.0,842,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,84.0,83.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,451.0,451.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
756,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145,,154.0,19.0,41.0,21.0,57.0,806,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,143.0,140.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,226.0,423.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,6906.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
757,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107,,188.0,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,19,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],14.0,13.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,574.0,574.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
758,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-07-06 13:50:18.000000,2023-07-05 15:28:25,959,75.0,118.0,32.0,823.0,15.0,50.0,732,Machine learning framework for both deep learning and traditional algorithms.,34.0,19,True,2021-06-22 05:25:53.000,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,,,119.0,119.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
759,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-06-07 20:29:23.000000,2023-06-07 20:29:20,1288,15.0,117.0,43.0,428.0,24.0,130.0,680,GPU accelerated signal processing.,46.0,19,True,2023-06-07 15:00:54.000,23.06.00,20.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
760,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-07-04 06:28:41.000000,2023-07-04 06:28:40,291,2.0,57.0,23.0,45.0,9.0,16.0,668,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,,,['jax'],10.0,9.0,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,1.0,827.0,1912.0,https://anaconda.org/conda-forge/evojax,2023-06-18 08:40:51.674,18460.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
761,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-05-17 01:16:27.000000,2023-05-17 01:16:05,274,3.0,100.0,19.0,19.0,,82.0,596,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",9.0,19,True,2023-05-17 01:18:01.881,0.0.71,34.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-08-16 12:44:30.642,,2328.0,2328.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
762,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-03-25 01:07:25.000000,2021-09-16 17:56:31,171,,143.0,35.0,78.0,14.0,55.0,577,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],20.0,17.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,183.0,183.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
763,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266,2.0,70.0,40.0,17.0,13.0,22.0,548,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,31.0,27.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,585.0,585.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
764,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2023-06-16 16:14:07.121000,2020-10-05 06:14:18,178,,38.0,11.0,29.0,17.0,17.0,402,A python package for animating plots build on matplotlib.,7.0,19,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,50.0,48.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,242.0,464.0,https://anaconda.org/conda-forge/animatplot,2023-06-16 16:14:07.121,11785.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
765,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-07-05 23:39:24.000000,2023-06-15 07:12:53,2311,119.0,56.0,12.0,228.0,7.0,97.0,392,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,20.0,19,True,2022-08-21 21:16:57.000,0.1.1,11.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,,,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
766,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-04-07 01:12:52.000000,2022-07-07 13:45:02,146,,44.0,16.0,2.0,7.0,3.0,351,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,487.0,485.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,2.0,56347.0,56347.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
767,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404,,17.0,6.0,217.0,4.0,26.0,340,Camphr - NLP libary for creating pipeline components.,8.0,19,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],15.0,13.0,https://pypi.org/project/camphr,2020-02-17 07:50:16.000,2.0,358.0,358.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
768,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-06-22 12:16:42.000000,2023-06-22 12:15:32,791,13.0,18.0,6.0,62.0,26.0,16.0,300,Flexible time series feature extraction & processing.,5.0,19,True,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,7.0,7.0,https://pypi.org/project/tsflex,2022-10-11 21:38:11.312,,1513.0,2219.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,16944.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-02-16 21:22:03.000000,2023-02-06 22:03:09,575,,19.0,19.0,463.0,90.0,75.0,219,Functional tensors for probabilistic programming.,11.0,19,False,2023-01-23 08:32:39.757,0.4.5,11.0,funsor,,,,['pytorch'],56.0,52.0,https://pypi.org/project/funsor,2022-03-21 15:16:11.000,4.0,1583.0,1583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
770,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24,2.0,23.0,8.0,11.0,2.0,9.0,205,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,56.0,54.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,2.0,5219.0,5219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
771,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2023-06-16 19:26:58.970000,2019-03-06 20:41:09,5,,57.0,5.0,1.0,2.0,1.0,109,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,7926.0,7754.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,172.0,277022.0,277057.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,860.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
772,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-05-23 06:27:40.000000,2023-03-31 15:44:32,231,,21.0,27.0,49.0,7.0,7.0,100,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,19,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],34.0,34.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,160.0,160.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
