,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
695,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,258.0,56.0,65.0,8.0,31.0,1384.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,21,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,4.0,4.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,1224.0,1224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
696,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,222.0,64.0,48.0,40.0,90.0,1277.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,21,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,,,['tensorflow'],37.0,37.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,,716.0,716.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
697,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-02-10 16:41:21.000000,2024-02-10 16:41:20,438.0,,203.0,64.0,7.0,13.0,29.0,1153.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,6.0,6.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,7795.0,7795.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
698,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-08-01 11:53:43.000000,2020-04-17 02:27:44,79.0,,144.0,25.0,77.0,51.0,37.0,1097.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,21,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,5.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,5.0,248976.0,249137.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,9054.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
699,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184.0,52.0,12.0,16.0,42.0,1003.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,21,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],89.0,85.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,290.0,290.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
700,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2024-10-10 11:23:15.000000,2024-10-10 11:22:10,296.0,2.0,248.0,46.0,18.0,11.0,91.0,859.0,Data compression in TensorFlow.,21.0,21,True,2024-08-07 20:25:13.000,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2024-02-02 01:38:32.000,2.0,4790.0,4790.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
701,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2024-09-03 22:24:30.000000,2023-06-05 01:35:02,228.0,,129.0,18.0,25.0,28.0,40.0,845.0,python partial dependence plot toolbox.,7.0,21,False,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,15623.0,15966.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,21952.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
702,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,25.0,162.0,51.0,62.0,771.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,21,True,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],64.0,60.0,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,1071.0,1071.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
703,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-07-28 01:04:48.000000,2024-07-22 10:16:42,493.0,,117.0,34.0,561.0,211.0,246.0,767.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2024-06-14 12:19:07.000,24.06.00,16.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,10381.0,10381.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
704,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2023-07-18 10:50:27.000000,2021-02-28 18:33:06,37.0,,141.0,25.0,19.0,26.0,5.0,745.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,21,False,2021-01-10 20:12:39.000,0.2.3,5.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],673.0,665.0,https://pypi.org/project/treeinterpreter,2021-01-10 20:12:39.000,8.0,43597.0,43773.0,https://anaconda.org/conda-forge/treeinterpreter,2023-06-16 19:22:55.011,8627.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
705,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,25.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,40715.0,40715.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,,,,,,,
706,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,15.0,3.0,642.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",683.0,666.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,21776.0,21776.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
707,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,54.0,29.0,12.0,13.0,15.0,631.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,233.0,225.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,21489.0,21489.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
708,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2024-01-31 14:01:51.000000,2023-02-14 11:18:28,249.0,,97.0,26.0,32.0,35.0,6.0,625.0,machine learning with logical rules in Python.,19.0,21,False,2020-12-11 09:37:02.000,1.0.1,4.0,skope-rules,,,,['sklearn'],411.0,403.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,8.0,23406.0,23406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
709,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,49.0,315.0,607.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,66.0,65.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,848.0,848.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
710,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2024-05-02 14:24:25.000000,2024-05-02 14:23:46,346.0,,87.0,7.0,20.0,7.0,92.0,588.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code...,18.0,21,True,2024-02-10 13:12:00.000,0.5.7,162.0,featurewiz,,,,,78.0,76.0,https://pypi.org/project/featurewiz,2024-02-10 13:12:00.000,2.0,47094.0,47094.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
711,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,26.0,31.0,5.0,24.0,571.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,53.0,51.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,2583.0,2583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
712,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2024-07-08 19:15:42.000000,2024-07-08 19:11:02,771.0,,64.0,17.0,114.0,8.0,48.0,569.0,A simplified framework and utilities for PyTorch.,23.0,21,False,2024-07-08 19:12:54.000,1.17.2,38.0,poutyne,,,,['pytorch'],148.0,143.0,https://pypi.org/project/poutyne,2024-07-08 19:15:42.000,5.0,4796.0,4796.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
713,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2024-03-21 11:25:40.000000,2021-12-19 09:41:43,133.0,,58.0,10.0,21.0,16.0,37.0,562.0,Joyplots in Python with matplotlib & pandas.,8.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,461.0,452.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,12439.0,12856.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,28374.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
714,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,GPL-3.0,2021-03-18 15:04:58.000,2024-10-24 10:08:52.000000,2024-10-24 10:08:52,1777.0,6.0,76.0,10.0,219.0,50.0,82.0,551.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,22.0,21,False,2023-12-05 11:42:47.000,0.5.3,27.0,quantus,,,,,37.0,36.0,https://pypi.org/project/quantus,2023-12-05 11:42:47.000,1.0,2113.0,2120.0,,,,,,,,3.0,249.0,,,,,,,,,,,,,,,,,,,,
715,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,168.0,56.0,20.0,39.0,60.0,548.0,Bayesian inference in HSMMs and HMMs.,13.0,21,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,34.0,33.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,1.0,354.0,354.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
716,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2024-07-09 19:44:12.000000,2024-05-11 10:43:02,331.0,,101.0,26.0,8.0,1.0,33.0,522.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,9.0,21,True,2024-05-11 10:46:51.000,0.1.800,146.0,autoviml,,,,,30.0,27.0,https://pypi.org/project/autoviml,2024-05-11 10:46:51.000,3.0,39621.0,39621.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
717,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2024-08-20 18:39:53.000000,2021-11-18 21:06:54,172.0,,48.0,9.0,10.0,13.0,21.0,499.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,21,False,2023-11-17 16:33:58.000,0.6.1,14.0,apricot-select,,,,,155.0,147.0,https://pypi.org/project/apricot-select,2021-02-18 06:55:02.000,8.0,8811.0,8811.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,,,,,,,
718,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-09-23 04:22:16.000000,2023-07-18 10:24:07,542.0,,35.0,14.0,225.0,15.0,40.0,496.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,21,False,2023-07-18 10:32:00.587,1.4.6,36.0,popmon,,,,"['pandas', 'spark']",24.0,22.0,https://pypi.org/project/popmon,2023-07-18 10:32:00.587,2.0,21029.0,21033.0,,,,,,,,3.0,245.0,,,,,,,,,,,,,,,,,,,,
719,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-08-18 17:30:50.000000,2023-03-05 00:16:57,419.0,,104.0,36.0,276.0,76.0,174.0,490.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,87.0,85.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,2.0,2593.0,2597.0,,,,,,,,3.0,386.0,,,,,,,,,,,,,,,,,,,,
720,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-10-04 17:41:19.000000,2024-09-24 15:52:47,3054.0,19.0,64.0,12.0,268.0,11.0,112.0,441.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,25.0,21,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,622.0,622.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
721,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,25.0,9.0,9.0,2.0,9.0,426.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,21,False,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],2020.0,2014.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,424748.0,424748.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
722,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-11-25 01:31:29.000000,2020-05-11 14:32:38,782.0,,79.0,24.0,12.0,48.0,49.0,416.0,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,138.0,135.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,3.0,4571.0,4571.0,,,,,,,,3.0,105.0,,,,,,,,,,,,,,,,,,,,
723,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2024-09-01 04:12:59.669000,2024-08-29 18:18:33,183.0,5.0,38.0,9.0,32.0,17.0,20.0,412.0,A python package for animating plots build on matplotlib.,7.0,21,True,2024-08-29 18:26:55.000,0.4.3,11.0,animatplot,conda-forge/animatplot,,,,66.0,62.0,https://pypi.org/project/animatplot,2024-08-29 17:08:23.000,4.0,2570.0,2874.0,https://anaconda.org/conda-forge/animatplot,2024-09-01 04:12:59.669,14911.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
724,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-09-06 09:28:23.000000,2024-09-06 09:27:10,824.0,3.0,26.0,8.0,78.0,33.0,23.0,400.0,Flexible time series feature extraction & processing.,6.0,21,True,2024-09-06 09:28:53.000,0.4.1,38.0,tsflex,conda-forge/tsflex,,,,19.0,17.0,https://pypi.org/project/tsflex,2024-09-06 09:26:32.000,2.0,1850.0,2522.0,https://anaconda.org/conda-forge/tsflex,2024-04-08 09:54:58.786,26909.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
725,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2024-02-08 01:53:44.000000,2024-02-08 01:48:49,168.0,,49.0,17.0,2.0,12.0,3.0,379.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,21,True,2024-02-08 01:53:44.000,0.1.3,14.0,suod,,,,,542.0,534.0,https://pypi.org/project/suod,2024-02-08 01:53:44.000,8.0,11341.0,11341.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
726,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,,88.0,29.0,319.0,75.0,27.0,375.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,21,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,32477.0,32477.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
727,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,11.0,37.0,29.0,37.0,354.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,258.0,242.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,4414.0,4414.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
728,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2024-11-07 08:04:02.000000,2024-10-21 12:21:10,796.0,30.0,25.0,5.0,300.0,5.0,,317.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,13.0,21,True,2024-10-21 12:21:39.000,1.2.15,840.0,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,2024-11-07 08:04:02.000,,37282.0,37282.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
729,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2024-04-18 12:38:22.000000,2023-02-07 20:17:52,60.0,,56.0,26.0,42.0,8.0,10.0,285.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",20.0,18.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,498268.0,498268.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
730,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-09-13 04:58:28.982000,2024-01-18 11:58:51,626.0,,69.0,28.0,32.0,33.0,113.0,268.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,2994.0,5604.0,https://anaconda.org/conda-forge/somoclu,2024-09-13 04:58:28.982,127086.0,,,,,3.0,2060.0,,,,,,,,,,,,,,,,,,,,
731,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2024-11-05 05:30:55.000000,2023-07-02 18:02:16,1462.0,,50.0,15.0,218.0,21.0,64.0,246.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,51.0,45.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,6.0,625.0,625.0,,,,,,,,3.0,,,predict-idlab/pyRDF2Vec,,,,,,,,,,,,,,,,,,
732,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-10-28 07:18:15.000000,2024-10-28 07:18:14,592.0,1.0,35.0,24.0,645.0,21.0,129.0,243.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,False,2024-06-21 06:39:45.000,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,5115.0,5136.0,,,,,,,,3.0,1223.0,,,,,,,,,,,,,,,,,,,,
733,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,4.0,23.0,8.0,13.0,4.0,11.0,221.0,A Python module to convert natural language numerics into ints and floats.,4.0,21,False,2024-09-26 08:36:59.000,0.2.4,12.0,numerizer,,,,,97.0,94.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,20838.0,20838.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
734,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,,2441.0,148.0,89.0,255.0,286.0,13579.0,End-to-End Object Detection with Transformers.,27.0,20,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
735,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-08-13 19:13:05.000000,2024-08-13 19:09:33,193.0,2.0,1210.0,97.0,51.0,409.0,288.0,6612.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,33.0,20,True,,,1.0,pyslowfast,,,,['pytorch'],20.0,20.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,107.0,107.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
736,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2024-06-18 11:46:06.000000,2021-06-13 00:22:13,176.0,,1720.0,20.0,19.0,72.0,24.0,5117.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,20,False,2021-05-27 22:28:29.000,0.1.2,13.0,deepmatcher,,,,,,,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000,,4653.0,4653.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
737,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,102.0,16.0,53.0,17.0,3417.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,162.0,155.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,1020.0,1020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
738,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,322.0,58.0,242.0,175.0,111.0,3197.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,20,False,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,4581.0,4592.0,,,,,,,,3.0,694.0,,,,,,,,,,,,,,,,,,,,
