,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
580,Pandas Summary,mouradmourafiq/pandas-summary,,data-containers,https://github.com/mouradmourafiq/pandas-summary,https://github.com/mouradmourafiq/pandas-summary,MIT,2016-03-25 21:59:32.000000,2019-08-24 21:10:25.000000,2019-08-24 21:10:24.000000,36,8.0,5.0,361,24.0,An extension to pandas dataframes describe function.,6.0,21,False,2016-08-30 07:54:59.000000,0.0.41,8.0,pandas-summary,,,,['pandas'],675.0,585.0,https://pypi.org/project/pandas-summary,2016-08-30 07:54:59.000000,90.0,31365.0,31365.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
581,torch-cluster,rusty1s/pytorch_cluster,,graph,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000000,2021-03-06 06:14:10.000000,2021-03-06 06:14:04.000000,71,38.0,40.0,355,521.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,18.0,21,True,2021-03-01 13:58:47.000000,1.5.9,39.0,torch-cluster,,,,['pytorch'],32.0,,https://pypi.org/project/torch-cluster,2021-03-01 12:28:43.000000,32.0,7971.0,7971.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
582,Submit it,facebookincubator/submitit,,distributed-ml,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000000,2021-04-08 08:19:21.000000,2021-04-01 13:33:42.000000,22,13.0,23.0,328,59.0,Python 3.6+ toolbox for submitting jobs to Slurm.,11.0,21,True,2021-04-08 08:01:58.000000,1.3.2,13.0,submitit,conda-forge/submitit,,,,110.0,110.0,https://pypi.org/project/submitit,2021-04-08 08:01:58.000000,0.0,4977.0,5239.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745000,2100.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
583,joypy,sbebo/joypy,,data-viz,https://github.com/sbebo/joypy,https://github.com/sbebo/joypy,MIT,2017-07-30 17:18:50.000000,2021-04-02 15:12:19.000000,2021-04-02 15:10:14.000000,32,5.0,36.0,324,110.0,Joyplots in Python with matplotlib & pandas.,5.0,21,True,2020-12-28 11:54:36.000000,0.2.4,16.0,joypy,conda-forge/joypy,,,,77.0,71.0,https://pypi.org/project/joypy,2020-12-28 11:54:36.000000,6.0,4541.0,4897.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760000,8922.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
584,scikit-rebate,EpistasisLab/scikit-rebate,,others,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000000,2021-03-20 17:11:52.000000,2021-02-15 17:10:59.000000,58,13.0,18.0,314,283.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,21,True,2017-04-12 16:12:01.000000,0.3.4,13.0,skrebate,,,,['sklearn'],187.0,125.0,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000000,62.0,2036.0,2036.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
585,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-04-08 05:16:18.000000,2021-03-14 23:27:48.000000,3,39.0,248.0,254,1714.0,"Lean Data Science workflows: develop and test locally. Deploy to Kubernetes, Airflow, or any web framework.",4.0,21,True,2021-03-07 17:10:50.000000,0.9.5,38.0,ploomber,,,,,13.0,13.0,https://pypi.org/project/ploomber,2021-03-07 17:10:50.000000,0.0,3563.0,3563.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
586,SUOD,yzhao062/SUOD,,others,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000000,2021-01-19 14:42:08.000000,2021-01-19 14:42:01.000000,29,3.0,2.0,253,134.0,(MLSys' 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,21,True,2021-01-15 02:12:04.000000,0.0.6,7.0,suod,,,,,299.0,299.0,https://pypi.org/project/suod,2021-01-15 02:12:04.000000,,19764.0,19764.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
587,datatest,shawnbrown/datatest,,data-loading,https://github.com/shawnbrown/datatest,https://github.com/shawnbrown/datatest,Apache-2.0,2016-05-12 13:16:27.000000,2021-04-05 06:33:41.000000,2021-04-05 06:32:44.000000,12,9.0,42.0,237,2159.0,Tools for test driven data-wrangling and data validation.,6.0,21,True,2021-01-04 03:43:58.000000,0.11.1,17.0,datatest,,,,,33.0,31.0,https://pypi.org/project/datatest,2021-01-04 03:39:40.000000,2.0,7643.0,7643.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
588,Auto ViML,AutoViML/Auto_ViML,,hyperopt,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000000,2021-03-21 12:25:19.000000,2021-03-21 12:20:51.000000,53,3.0,14.0,225,287.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,21,True,2021-03-20 02:12:20.000000,0.1.679,129.0,autoviml,,,,,13.0,13.0,https://pypi.org/project/autoviml,2021-03-21 12:25:19.000000,0.0,4516.0,4516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
589,quinn,MrPowers/quinn,,ml-experiments,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07.000000,27,17.0,9.0,222,110.0,pyspark methods to enhance developer productivity.,6.0,21,True,2021-02-06 15:21:04.000000,0.9.0,12.0,quinn,,,,['spark'],6.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000000,6.0,191642.0,191642.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
590,StaticFrame,InvestmentSystems/static-frame,,data-containers,https://github.com/InvestmentSystems/static-frame,https://github.com/InvestmentSystems/static-frame,MIT,2018-01-03 15:07:52.000000,2021-04-06 23:45:33.000000,2021-03-31 03:17:01.000000,22,25.0,269.0,219,2456.0,Immutable and grow-only Pandas-like DataFrames with a more explicit and consistent interface.,16.0,21,True,2021-03-31 04:29:58.000000,0.8.6,104.0,static-frame,conda-forge/static-frame,,,,6.0,6.0,https://pypi.org/project/static-frame,2021-03-17 21:12:08.000000,0.0,1170.0,4119.0,https://anaconda.org/conda-forge/static-frame,2021-03-31 11:55:57.289000,76691.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
591,fletcher,xhochy/fletcher,,data-containers,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000000,2021-02-18 14:46:18.000000,2021-02-18 14:46:18.000000,33,34.0,40.0,213,520.0,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,21,True,2021-01-17 20:11:01.000000,0.7.2,16.0,fletcher,conda-forge/fletcher,,,['pandas'],3.0,3.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000000,0.0,708.0,1369.0,https://anaconda.org/conda-forge/fletcher,2021-01-17 21:23:17.140000,21838.0,,,,,3.0,12.0,,,,,,,,,,,,,,,,,,,,,
592,scikit-posthocs,maximtrp/scikit-posthocs,,probabilistics,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000000,2021-03-17 06:05:27.000000,2021-03-15 16:05:26.000000,21,4.0,36.0,191,453.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,8.0,21,True,2021-03-17 06:05:28.000000,0.6.7,21.0,scikit-posthocs,,,,['sklearn'],6.0,,https://pypi.org/project/scikit-posthocs,2021-03-15 16:05:51.000000,6.0,12959.0,12959.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,,,
593,PyStan,stan-dev/pystan,,probabilistics,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094000,2021-04-04 10:51:29.000000,2021-04-04 10:51:29.000000,15,12.0,107.0,58,,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",6.0,21,False,2013-09-28 22:06:09.000000,0.2.2,58.0,pystan,conda-forge/pystan,,,,342.0,,https://pypi.org/project/pystan,2021-02-25 11:06:51.000000,342.0,1060491.0,1079660.0,https://anaconda.org/conda-forge/pystan,2020-08-25 22:40:14.631000,939326.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
594,Dejavu,worldveil/dejavu,,audio,https://github.com/worldveil/dejavu,https://github.com/worldveil/dejavu,MIT,2013-11-19 02:50:35.000000,2020-10-29 17:40:17.000000,2020-06-03 05:58:03.000000,1250,84.0,129.0,5370,146.0,Audio fingerprinting and recognition in Python.,23.0,20,True,2015-04-19 21:20:16.000000,0.1.3,4.0,PyDejavu,,,,,20.0,17.0,https://pypi.org/project/PyDejavu,2015-04-19 21:20:16.000000,3.0,136.0,136.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
595,Qlib,microsoft/qlib,,financial-data,https://github.com/microsoft/qlib,https://github.com/microsoft/qlib,MIT,2020-08-14 06:46:00.000000,2021-04-08 03:54:01.000000,2021-03-30 09:25:26.000000,750,110.0,96.0,4760,,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research,..",39.0,20,True,2021-02-02 09:29:47.000000,0.6.2,16.0,pyqlib,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pyqlib,2021-02-02 09:29:47.000000,,4045.0,4077.0,,,,,,,,3.0,227.0,,,,,,,,,,,,,,,,,,,,,
596,MindsDB,mindsdb/mindsdb,,ml-frameworks,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,GPL-3.0,2018-08-02 17:56:45.000000,2021-04-08 12:51:23.000000,2021-04-07 09:30:18.000000,435,43.0,515.0,3657,,Predictive AI layer for existing databases.,56.0,20,False,2021-02-24 14:31:35.000000,2.22.0,42.0,mindsdb,,,,['pytorch'],6.0,,https://pypi.org/project/mindsdb,2019-03-19 05:07:23.000000,6.0,2696.0,2696.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
597,TTS,mozilla/TTS,,audio,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000000,2021-03-29 03:09:27.000000,2021-02-12 10:36:31.000000,708,31.0,454.0,3403,2184.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,55.0,20,True,2021-01-29 00:03:56.000000,0.0.9,1.0,,,,,,,,,,,,107.0,,,,,,,,3.0,323.0,,,,,,,,,,,,,,,,,,,,,
598,DALI,NVIDIA/DALI,,gpu-utilities,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000000,2021-04-08 14:30:36.000000,2021-04-07 12:07:39.000000,381,188.0,680.0,3203,1802.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,57.0,20,True,2021-03-24 15:26:19.000000,1.0.0,38.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
599,FATE,FederatedAI/FATE,,privacy-ml,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000000,2021-04-08 08:00:47.000000,2021-04-06 06:35:37.000000,853,289.0,540.0,2935,7576.0,An Industrial Grade Federated Learning Framework.,55.0,20,True,2021-03-31 14:56:10.000000,1.6.0,26.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
600,AdaBound,Luolc/AdaBound,,pytorch-utils,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45.000000,327,16.0,7.0,2839,27.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000000,0.0.5,4.0,adabound,,,,['pytorch'],117.0,105.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000000,12.0,1462.0,1462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
601,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,,graph,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000000,2021-04-01 06:01:01.000000,2021-03-29 19:01:19.000000,370,41.0,104.0,2740,143.0,Generate embeddings from large-scale graph-structured data.,20.0,20,True,2019-10-14 16:45:11.000000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],4.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000000,4.0,1454.0,1458.0,,,,,,,,3.0,112.0,,,,,,,,,,,,,,,,,,,,,
602,tf-quant-finance,google/tf-quant-finance,,financial-data,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000000,2021-04-07 14:34:08.000000,2021-04-07 14:34:01.000000,318,12.0,11.0,2556,673.0,High-performance TensorFlow library for quantitative finance.,30.0,20,True,,,21.0,tf-quant-finance,,,,['tensorflow'],4.0,4.0,https://pypi.org/project/tf-quant-finance,2021-02-01 16:10:08.000000,0.0,253.0,253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
603,image-match,EdjoLabs/image-match,,image,https://github.com/EdjoLabs/image-match,https://github.com/EdjoLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000000,2021-01-04 18:36:01.000000,2021-01-04 18:35:59.000000,371,54.0,48.0,2544,404.0,Quickly search over billions of images.,17.0,20,True,2017-02-13 14:54:48.000000,1.1.2,10.0,image_match,,,,,6.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000000,6.0,1685.0,1685.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
604,NeMo,NVIDIA/NeMo,,nlp,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000000,2021-04-08 07:00:57.000000,2021-04-08 06:25:21.000000,444,193.0,301.0,2532,,NeMo: a toolkit for conversational AI.,87.0,20,True,2020-07-10 00:01:18.000000,0.11.0,36.0,nemo-toolkit,,,,['pytorch'],4.0,,https://pypi.org/project/nemo-toolkit,2020-12-11 21:33:53.000000,4.0,5215.0,5261.0,,,,,,,,3.0,875.0,,,,,,,,,,,,,,,,,,,,,
605,DeepWalk,phanein/deepwalk,,graph,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000000,2020-04-02 01:05:36.000000,2020-04-02 01:05:35.000000,758,29.0,80.0,2213,46.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000000,1.0.3,4.0,deepwalk,,,,,43.0,36.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000000,7.0,2241.0,2241.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
606,Texthero,jbesomi/texthero,,nlp,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000000,2021-04-08 07:07:32.000000,2021-04-07 16:52:32.000000,187,73.0,49.0,2136,268.0,"Text preprocessing, representation and visualization from zero to hero.",18.0,20,True,2020-07-06 20:32:28.000000,1.0.9,9.0,texthero,,,,,0.0,,https://pypi.org/project/texthero,2020-07-06 20:29:25.000000,0.0,5668.0,5673.0,,,,,,,,3.0,65.0,,,,,,,,,,,,,,,,,,,,,
607,HiPlot,facebookresearch/hiplot,,data-viz,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000000,2021-04-06 16:53:49.000000,2021-04-01 06:59:45.000000,92,9.0,53.0,2068,127.0,HiPlot makes understanding high dimensional data easy.,6.0,20,True,2021-03-24 11:12:36.000000,0.1.24,48.0,hiplot,conda-forge/hiplot,,,,2.0,2.0,https://pypi.org/project/hiplot,2021-04-01 07:10:41.000000,0.0,6907.0,10570.0,https://anaconda.org/conda-forge/hiplot,2021-03-24 13:41:04.005000,51288.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
608,Coach,IntelLabs/coach,,reinforcement-learning,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000000,2021-03-22 10:33:35.000000,2021-02-09 13:54:44.000000,378,80.0,183.0,1955,513.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,34.0,20,True,2019-10-10 14:17:10.000000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000000,2.0,244.0,244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
609,hiddenlayer,waleedka/hiddenlayer,,ml-experiments,https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,MIT,2018-05-18 22:34:51.000000,2020-04-24 07:32:11.000000,2020-04-24 06:58:09.000000,199,44.0,33.0,1425,58.0,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",6.0,20,True,2018-12-03 04:33:29.000000,0.2,3.0,hiddenlayer,,,,"['pytorch', 'tensorflow', 'jupyter']",71.0,63.0,https://pypi.org/project/hiddenlayer,2020-04-24 07:32:11.000000,8.0,3123.0,3123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
610,DELTA,Delta-ML/delta,,nlp,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000000,2021-04-07 16:33:42.890906,2020-12-17 06:57:15.000000,285,9.0,69.0,1398,932.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,True,2020-07-16 09:31:45.000000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000000,,41.0,574.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-04-07 16:33:42.890906,,12264.0,3.0,,,,,,,,,,,,,,,,,,,,,,
611,ThunderSVM,Xtra-Computing/thundersvm,,ml-frameworks,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000000,2021-02-10 05:12:44.000000,2021-02-10 05:12:44.000000,169,45.0,145.0,1291,902.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,33.0,20,True,2020-03-13 12:36:30.000000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000000,,424.0,464.0,,,,,,,,3.0,2169.0,,,,,,,,,,,,,,,,,,,,,
612,NiftyNet,NifTK/NiftyNet,,medical-data,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51.000000,385,102.0,224.0,1278,2848.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,58.0,20,True,2019-10-10 10:59:33.000000,0.6.0,11.0,niftynet,,,,['tensorflow'],1.0,,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000000,1.0,259.0,259.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
613,DLTK,DLTK/DLTK,,medical-data,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000000,2021-01-15 01:31:30.000000,2019-01-21 14:01:28.000000,385,11.0,24.0,1256,379.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000000,0.2.1,5.0,dltk,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000000,,154.0,154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
614,Haiku,deepmind/dm-haiku,,ml-frameworks,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000000,2021-04-08 11:38:01.000000,2021-04-08 11:37:17.000000,69,19.0,59.0,1066,526.0,JAX-based neural network library.,40.0,20,True,2020-11-24 11:25:05.000000,0.0.3,5.0,,,,,,78.0,78.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
615,TaskTiger,closeio/tasktiger,,data-pipelines,https://github.com/closeio/tasktiger,https://github.com/closeio/tasktiger,MIT,2015-05-14 00:26:32.000000,2021-03-29 20:44:10.000000,2021-03-29 20:41:35.000000,60,37.0,31.0,1061,262.0,Python task queue using Redis.,21.0,20,True,2021-03-29 20:44:54.000000,0.13,24.0,tasktiger,,,,,38.0,20.0,https://pypi.org/project/tasktiger,2021-03-29 20:43:36.000000,18.0,692.0,692.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
616,CausalNex,quantumblacklabs/causalnex,,interpretability,https://github.com/quantumblacklabs/causalnex,https://github.com/quantumblacklabs/causalnex,Apache-2.0,2019-12-12 15:26:09.000000,2021-03-11 21:00:54.000000,2021-03-11 20:50:18.000000,114,34.0,37.0,1057,106.0,A Python library that helps data scientists to infer causation rather than observing correlation.,17.0,20,True,2021-03-11 19:11:06.000000,0.9.2,14.0,causalnex,,,,"['pytorch', 'sklearn']",11.0,11.0,https://pypi.org/project/causalnex,2021-03-11 19:11:06.000000,,5585.0,5585.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
617,Sockeye,awslabs/sockeye,,nlp,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000000,2021-04-07 12:00:31.000000,2021-04-07 12:00:29.000000,295,20.0,228.0,992,747.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on Apache MXNet.,52.0,20,True,2021-04-07 11:51:17.000000,2.3.14,63.0,sockeye,,,,['mxnet'],2.0,,https://pypi.org/project/sockeye,2021-04-07 11:51:17.000000,2.0,872.0,872.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
618,gplearn,trevorstephens/gplearn,,others,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000000,2020-02-15 08:12:38.000000,2020-02-15 08:12:17.000000,158,33.0,117.0,921,146.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,20,False,2019-06-01 02:04:52.000000,0.4.1,5.0,gplearn,,,,['sklearn'],160.0,146.0,https://pypi.org/project/gplearn,2019-06-01 02:04:52.000000,14.0,2126.0,2126.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
619,pyts,johannfaouzi/pyts,,time-series-data,https://github.com/johannfaouzi/pyts,https://github.com/johannfaouzi/pyts,BSD-3-Clause,2017-07-31 09:23:16.000000,2021-04-01 12:14:04.000000,2021-03-31 07:40:39.000000,99,26.0,19.0,915,,A Python package for time series classification.,7.0,20,True,2020-03-21 12:41:33.000000,0.11.0,17.0,pyts,conda-forge/pyts,,,,97.0,93.0,https://pypi.org/project/pyts,2020-03-21 12:36:40.000000,4.0,14283.0,14627.0,https://anaconda.org/conda-forge/pyts,2020-03-21 14:08:24.734000,6885.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
620,geoplotlib,andrea-cuttone/geoplotlib,,geospatial-data,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000000,2020-04-10 20:00:31.000000,2019-05-06 07:06:50.000000,146,24.0,18.0,910,159.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000000,0.3.2,4.0,geoplotlib,,,,,105.0,94.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000000,11.0,1952.0,1952.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
621,Databolt Flow,d6t/d6tflow,,data-pipelines,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000000,2021-04-03 16:51:52.000000,2021-04-03 16:51:42.000000,68,8.0,12.0,907,203.0,Python library for building highly effective data science workflows.,12.0,20,True,2020-12-19 22:37:20.000000,0.2.2,19.0,d6tflow,,,,,13.0,13.0,https://pypi.org/project/d6tflow,2020-12-19 22:37:20.000000,,427.0,427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
622,pytorch-forecasting,jdb78/pytorch-forecasting,,time-series-data,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000000,2021-04-08 14:53:22.000000,2021-04-08 14:33:29.000000,105,32.0,140.0,900,795.0,Time series forecasting with PyTorch.,16.0,20,True,2021-03-07 14:35:09.000000,0.8.4,25.0,pytorch-forecasting,,,,,,,https://pypi.org/project/pytorch-forecasting,2021-03-07 14:35:09.000000,,10030.0,10030.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
623,TFEncrypted,tf-encrypted/tf-encrypted,,privacy-ml,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000000,2020-11-19 15:48:03.000000,2020-08-19 16:56:56.000000,139,167.0,231.0,840,595.0,A Framework for Encrypted Machine Learning in TensorFlow.,28.0,20,True,2019-09-27 20:00:01.000000,0.5.9,35.0,tf-encrypted,,,,['tensorflow'],62.0,46.0,https://pypi.org/project/tf-encrypted,2019-10-21 18:05:53.000000,16.0,636.0,636.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
624,mrq,pricingassistant/mrq,,data-pipelines,https://github.com/pricingassistant/mrq,https://github.com/pricingassistant/mrq,MIT,2014-02-13 09:32:40.000000,2021-03-31 18:42:38.000000,2020-12-13 18:58:15.000000,113,59.0,119.0,840,709.0,Mr. Queue - A distributed worker task queue in Python using Redis & gevent.,37.0,20,True,2018-08-31 16:03:04.000000,0.9.10,70.0,mrq,,,,,35.0,23.0,https://pypi.org/project/mrq,2018-08-31 16:03:04.000000,12.0,691.0,691.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
