,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
726,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,405.0,101.0,54.0,55.0,48.0,2946.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,972.0,972.0,,,,,,,,3.0,,,rhsimplex/image-match,,,,,,,,,,,,,,,,,
727,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,101.0,1000.0,94.0,263.0,2864.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,831.0,85.0,30.0,46.0,80.0,2693.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,75.0,75.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,645.0,645.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
729,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,462.0,126.0,225.0,90.0,183.0,2336.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,182.0,55.0,895.0,129.0,586.0,1939.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",52.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,16.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1060.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,281.0,31.0,41.0,35.0,176.0,1904.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,,500.0,500.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,118.0,38.0,11.0,39.0,51.0,1637.0,"A fast, efficient universal vector embedding utility package.",4.0,20,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,9.0,,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,9.0,1280.0,1280.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
733,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2024-04-19 09:46:18.000000,2020-12-17 06:57:15,932.0,,292.0,67.0,202.0,5.0,74.0,1594.0,DELTA is a deep learning based natural language and speech processing platform. LF AI & DATA Projects:..,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],2.0,2.0,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,74.0,270.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13148.0,3.0,,,,,,,,,,,,,,,,,,,,
734,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,156.0,46.0,3.0,13.0,15.0,1533.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],32.0,32.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,1115.0,1115.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
735,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,101.0,36.0,13.0,24.0,1432.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],33.0,33.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,98.0,39.0,13.0,15.0,9.0,1273.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,175.0,173.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,2415.0,2415.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,1.0,204.0,63.0,7.0,13.0,29.0,1171.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,6.0,6.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,907.0,907.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,142.0,17.0,11.0,43.0,43.0,1102.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],176.0,171.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,5906.0,5906.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,169.0,57.0,14.0,30.0,19.0,1029.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,187.0,185.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,2.0,602.0,827.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,9698.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,183.0,52.0,12.0,16.0,42.0,1004.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],89.0,85.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
741,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,131.0,36.0,16.0,9.0,4.0,925.0,Nudity detection with Python.,12.0,20,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3647.0,3642.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,644.0,644.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
742,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2024-09-03 22:24:30.000000,2023-06-05 01:35:02,228.0,,129.0,18.0,25.0,28.0,40.0,847.0,python partial dependence plot toolbox.,7.0,20,False,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,14176.0,14518.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,22266.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
743,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,147.0,36.0,33.0,26.0,39.0,765.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,20,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,117.0,117.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,,890.0,890.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
744,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-12-16 23:31:08.000000,2024-08-07 21:38:41,314.0,,104.0,5.0,3.0,1.0,,727.0,Data Analysis Baseline Library.,24.0,20,True,2024-12-16 23:31:08.000,0.3.2,20.0,dabl,,,,['sklearn'],3.0,,https://pypi.org/project/dabl,2024-12-16 23:31:08.000,3.0,5757.0,5757.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
745,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-07-30 21:34:45.000000,2021-09-16 17:56:31,171.0,,150.0,34.0,84.0,16.0,55.0,633.0,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],31.0,28.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,249.0,249.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
746,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2024-07-25 11:20:23.000000,2022-02-09 16:35:40,142.0,,103.0,23.0,26.0,46.0,61.0,615.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],187.0,185.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,3675.0,3801.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,5298.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
747,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,42.0,15.0,18.0,,22.0,610.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,20,True,2024-08-18 17:19:42.000,3.1.4,28.0,opytimizer,,,,,19.0,19.0,https://pypi.org/project/opytimizer,2024-08-18 17:19:42.000,,403.0,403.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
748,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,39.0,17.0,14.0,22.0,568.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,39.0,35.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
749,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,60.0,9.0,25.0,25.0,554.0,Python library assists deep learning on graphs.,18.0,20,False,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,122.0,120.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,477.0,477.0,,,,,,,,3.0,,15.0,,,,,,,,,,,,,,,,,,
750,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2024-07-09 19:44:12.000000,2024-05-11 10:43:02,331.0,,101.0,26.0,8.0,1.0,33.0,526.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,9.0,20,True,2024-05-11 10:46:51.000,0.1.800,146.0,autoviml,,,,,30.0,27.0,https://pypi.org/project/autoviml,2024-05-11 10:46:51.000,3.0,7455.0,7455.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
751,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,109.0,19.0,57.0,27.0,21.0,501.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,False,2023-04-30 02:25:49.592,0.4.4,8.0,rrcf,,,,,90.0,82.0,https://pypi.org/project/rrcf,2023-04-30 02:25:49.592,8.0,2941.0,2941.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
752,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2024-08-20 18:39:53.000000,2021-11-18 21:06:54,172.0,,48.0,9.0,10.0,13.0,21.0,500.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,20,False,2023-11-17 16:33:58.000,0.6.1,14.0,apricot-select,,,,,168.0,160.0,https://pypi.org/project/apricot-select,2021-02-18 06:55:02.000,8.0,6624.0,6624.0,,,,,,,,3.0,,31.0,,,,,,,,,,,,,,,,,,
753,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-12-18 08:30:19.000000,2024-11-26 14:53:35,988.0,1.0,94.0,32.0,100.0,18.0,27.0,483.0,A Python implementation of active inference for Markov Decision Processes.,18.0,20,True,2023-03-25 17:58:52.000,0.0.7.1,8.0,inferactively-pymdp,,,,,14.0,14.0,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,9032.0,9032.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
754,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2024-09-07 07:05:09.000000,2024-09-07 07:05:06,387.0,,98.0,28.0,34.0,41.0,15.0,482.0,A python library for Bayesian time series modeling.,7.0,20,True,2024-08-13 04:20:08.000,0.1.1.13,15.0,pydlm,,,,,39.0,37.0,https://pypi.org/project/pydlm,2024-08-13 04:20:45.000,2.0,37387.0,37387.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
755,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-09-06 09:28:23.000000,2024-09-06 09:27:10,824.0,,26.0,9.0,78.0,33.0,23.0,406.0,Flexible time series feature extraction & processing.,6.0,20,True,2024-09-06 09:28:53.000,0.4.1,38.0,tsflex,conda-forge/tsflex,,,,19.0,17.0,https://pypi.org/project/tsflex,2024-09-06 09:26:32.000,2.0,1124.0,1810.0,https://anaconda.org/conda-forge/tsflex,2024-04-08 09:54:58.786,28166.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
756,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2024-12-11 01:00:10.000000,2024-12-09 21:58:06,405.0,6.0,137.0,34.0,332.0,89.0,138.0,344.0,Brain Imaging Analysis Kit.,35.0,20,True,2019-08-27 23:52:29.000,0.9.1,20.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,2024-12-11 01:00:10.000,,3742.0,3759.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1885.0,3.0,,,,,,,,,,,,,,,,,,,,
757,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,47.0,25.0,19.0,15.0,17.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],267.0,267.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,,2943.0,2943.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
758,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,26.0,22.0,239.0,24.0,25.0,301.0,Textpipe: clean and extract metadata from text.,29.0,20,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,11.0,10.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,324.0,324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
759,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2024-12-14 22:06:19.000000,2024-12-14 21:35:00,526.0,2.0,59.0,14.0,91.0,27.0,40.0,288.0,Represent trained machine learning models as Pyomo optimization formulations.,21.0,20,False,2024-12-14 22:06:19.000,1.2.1,9.0,omlt,,,,,26.0,22.0,https://pypi.org/project/omlt,2024-12-14 22:06:19.000,4.0,18087.0,18087.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
760,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-10-17 15:32:02.000000,2024-10-17 15:32:02,431.0,4.0,77.0,21.0,447.0,28.0,51.0,276.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,20,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,5.0,5.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,421.0,421.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
761,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-09-13 04:58:28.982000,2024-01-18 11:58:51,626.0,,69.0,28.0,32.0,34.0,113.0,268.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,20,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,2123.0,4848.0,https://anaconda.org/conda-forge/somoclu,2024-09-13 04:58:28.982,135402.0,,,,,3.0,,2081.0,,,,,,,,,,,,,,,,,,
762,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-10-28 07:18:15.000000,2024-10-28 07:18:14,592.0,1.0,35.0,24.0,645.0,21.0,129.0,244.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2024-06-21 06:39:45.000,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,2124.0,2145.0,,,,,,,,3.0,,1238.0,,,,,,,,,,,,,,,,,,
763,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,4.0,24.0,8.0,15.0,4.0,11.0,227.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2024-09-26 08:36:59.000,0.2.4,12.0,numerizer,,,,,98.0,95.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,19581.0,19581.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
764,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2024-08-01 08:27:07.000000,2024-08-01 08:10:33,265.0,,33.0,11.0,202.0,21.0,76.0,210.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",13.0,20,False,2023-07-26 15:36:39.000,0.7.3,15.0,celer,,,,['sklearn'],44.0,43.0,https://pypi.org/project/celer,2023-07-26 15:36:39.000,1.0,1660.0,1660.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
765,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,785.0,336.0,58.0,2.0,,6802.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,144.0,151.0,,,,,,,,3.0,,395.0,,,,,,,,,,,,,,,,,,
766,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-04-02 17:52:52.000000,2021-06-15 18:41:51,22.0,,279.0,31.0,22.0,34.0,37.0,3251.0,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,2401.0,2401.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
767,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,179.0,24.0,20.0,19.0,30.0,1739.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,19,False,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,9.0,9.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,166.0,167.0,,,,,,,,3.0,,50.0,,,,,,,,,,,,,,,,,,
768,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,257.0,56.0,65.0,8.0,31.0,1389.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,4.0,4.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,100.0,100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
769,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,174.0,44.0,5.0,4.0,7.0,1135.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,35.0,35.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,396.0,396.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,UForm,unum-cloud/uform,nlp,,https://github.com/unum-cloud/uform,https://github.com/unum-cloud/uform,Apache-2.0,2023-02-21 10:04:40.000,2024-12-19 04:54:26.000000,2024-10-01 18:33:14,293.0,4.0,62.0,15.0,63.0,9.0,22.0,1062.0,"Pocket-Sized Multimodal AI for content understanding and generation across multilingual texts, images, and video, up..",18.0,19,True,2024-10-01 18:35:24.000,3.0.3,35.0,uform,,,,['pytorch'],8.0,6.0,https://pypi.org/project/uform,2024-10-01 18:35:24.000,2.0,889.0,911.0,,,,,,,,3.0,,487.0,,,,,,,,,,,,,,,,,,
