,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
668,sklearn-evaluation,edublancas/sklearn-evaluation,,interpretability,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2015-09-04 16:33:42.000000,2021-10-17 18:15:40.000000,2021-10-17 18:09:37.000000,28,8.0,29.0,315.0,533.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",6.0,20,True,2021-10-17 18:15:40.000000,0.5.7,19.0,sklearn-evaluation,,,,['sklearn'],35.0,33.0,https://pypi.org/project/sklearn-evaluation,2021-10-17 18:15:40.000000,2.0,912.0,912.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
669,Auto ViML,AutoViML/Auto_ViML,,hyperopt,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000000,2021-12-06 01:40:00.000000,2021-12-06 01:38:51.000000,70,4.0,14.0,314.0,293.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,20,True,2021-12-06 01:40:00.000000,0.1.684,133.0,autoviml,,,,,15.0,15.0,https://pypi.org/project/autoviml,2021-12-06 01:40:00.000000,0.0,926.0,926.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
670,quinn,MrPowers/quinn,,ml-experiments,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07.000000,40,17.0,9.0,300.0,110.0,pyspark methods to enhance developer productivity.,6.0,20,True,2021-02-06 15:21:04.000000,0.9.0,12.0,quinn,,,,['spark'],6.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000000,6.0,464373.0,464373.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
671,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2021-12-03 01:07:31.000000,2021-05-28 01:21:58.000000,123,72.0,123.0,260.0,393.0,Brain Imaging Analysis Kit.,33.0,20,False,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,16.0,15.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,193.0,202.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,680.0,3.0,,,,,,,,,,,,,,,,,,,,,
672,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,30,21.0,28.0,230.0,153.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000000,0.4.6,13.0,pyfasttext,,,,,215.0,202.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,13.0,5625.0,5631.0,,,,,,,,3.0,,345.0,,,,,,,,,,,,,,,,,,,
673,somoclu,peterwittek/somoclu,,distributed-ml,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12.000000,61,26.0,107.0,229.0,619.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,20,False,2021-10-31 08:33:47.000000,1.7.6,17.0,somoclu,conda-forge/somoclu,,,,4.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000000,4.0,2147.0,3265.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895000,57238.0,,,,,3.0,,1541.0,,,,,,,,,,,,,,,,,,,
674,scikit-posthocs,maximtrp/scikit-posthocs,,probabilistics,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000000,2021-11-26 21:39:34.000000,2021-11-26 21:39:28.000000,23,4.0,39.0,224.0,466.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,8.0,20,False,2021-03-17 06:05:28.000000,0.6.7,21.0,scikit-posthocs,,,,['sklearn'],6.0,,https://pypi.org/project/scikit-posthocs,2021-03-15 16:05:51.000000,6.0,37695.0,37695.0,,,,,,,,3.0,,23.0,,,,,,,,,,,,,,,,,,,
675,fletcher,xhochy/fletcher,,data-containers,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000000,2021-11-04 09:30:27.570000,2021-02-18 14:46:18.000000,34,34.0,40.0,219.0,520.0,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,20,False,2021-01-17 20:11:01.000000,0.7.2,16.0,fletcher,conda-forge/fletcher,,,['pandas'],3.0,3.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000000,0.0,331.0,1196.0,https://anaconda.org/conda-forge/fletcher,2021-11-04 09:30:27.570000,35473.0,,,,,3.0,,13.0,,,,,,,,,,,,,,,,,,,
676,Glow,projectglow/glow,,medical-data,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000000,2021-12-15 00:42:23.000000,2021-12-01 20:08:47.000000,55,45.0,77.0,184.0,363.0,An open-source toolkit for large-scale genomic analysis.,18.0,20,False,2021-10-30 01:16:11.000000,1.1.1,14.0,glow.py,,,,,,,https://pypi.org/project/glow.py,2021-12-15 00:00:29.000000,,26928.0,26928.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
677,Recommenders,microsoft/recommenders,,recommender-systems,https://github.com/microsoft/recommenders,https://github.com/microsoft/recommenders,MIT,2018-09-19 10:06:07.000000,2021-12-16 13:50:37.000000,2021-09-23 08:42:12.000000,1991,157.0,486.0,11804.0,,Best Practices on Recommendation Systems.,101.0,19,True,2021-09-23 18:03:12.000000,0.7.0,9.0,,,,,,5.0,5.0,,,,,2.0,,,,,,,,3.0,,85.0,,,,,,,,,,,,,,,,,,,
678,PaddleDetection,PaddlePaddle/PaddleDetection,,image,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000000,2021-12-16 13:35:55.000000,2021-12-09 10:44:04.000000,1441,783.0,1963.0,5776.0,,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",75.0,19,True,2021-12-09 11:11:05.000000,2.3.0,5.0,,,,,['paddle'],6.0,6.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
679,neon,NervanaSystems/neon,,ml-frameworks,https://github.com/NervanaSystems/neon,https://github.com/NervanaSystems/neon,Apache-2.0,2014-10-16 01:00:17.000000,2020-12-23 01:21:42.000000,2019-05-22 18:27:54.000000,832,90.0,306.0,3855.0,1118.0,Intel Nervana reference deep learning framework committed to best performance on all hardware.,109.0,19,False,2018-01-05 23:25:04.000000,2.6.0,32.0,nervananeon,,,,,1.0,,https://pypi.org/project/nervananeon,2018-01-05 23:25:04.000000,1.0,99.0,103.0,,,,,,,,3.0,,317.0,,,,,,,,,,,,,,,,,,,
680,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2021-10-19 20:21:49.000000,2021-06-28 16:44:17.000000,993,54.0,198.0,3694.0,564.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 3,100+ stars, 900+ forks.",28.0,19,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,2752.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,7.0,140399.0,3.0,,,,,,,,,,,,,,,,,,,,,
681,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-12-16 12:00:07.000000,2021-12-16 11:57:19.000000,320,6.0,325.0,2974.0,,Online machine learning in Python.,70.0,19,True,2021-12-01 16:11:26.000000,0.9.0,1.0,,,,,,56.0,56.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
682,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,,graph,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,BSD-3-Clause,2018-10-01 20:41:16.000000,2021-11-28 17:50:14.000000,2021-10-27 14:34:36.000000,397,55.0,119.0,2966.0,,Generate embeddings from large-scale graph-structured data.,24.0,19,True,2019-10-14 16:45:11.000000,1.0.0,3.0,torchbiggraph,,,,['pytorch'],4.0,,https://pypi.org/project/torchbiggraph,2019-05-01 21:31:13.000000,4.0,809.0,812.0,,,,,,,,3.0,,122.0,,,,,,,,,,,,,,,,,,,
683,tf-quant-finance,google/tf-quant-finance,,financial-data,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000000,2021-12-14 22:39:12.000000,2021-12-14 22:39:09.000000,394,19.0,18.0,2923.0,828.0,High-performance TensorFlow library for quantitative finance.,36.0,19,True,,,25.0,tf-quant-finance,,,,['tensorflow'],0.0,,https://pypi.org/project/tf-quant-finance,2021-11-15 14:17:10.000000,0.0,892.0,892.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
684,NLP Architect,IntelLabs/nlp-architect,,nlp,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000000,2021-09-12 08:32:45.000000,2021-09-12 08:29:06.000000,437,21.0,112.0,2767.0,954.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,37.0,19,True,2020-11-17 12:32:37.000000,0.5.5.1,13.0,nlp-architect,,,,,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000000,,480.0,480.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
685,image-match,ProvenanceLabs/image-match,,image,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000000,2021-09-21 13:07:59.000000,2021-09-21 13:07:59.000000,380,56.0,48.0,2658.0,405.0,Quickly search over billions of images.,19.0,19,True,2017-02-13 14:54:48.000000,1.1.2,10.0,image_match,,,,,6.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000000,6.0,928.0,928.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
686,Apache Singa,apache/singa,,distributed-ml,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000000,2021-12-02 04:35:29.000000,2021-08-10 09:12:48.000000,717,40.0,49.0,2448.0,2360.0,a distributed deep learning platform.,76.0,19,True,2020-04-21 08:01:08.000000,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,1.0,1.0,,,,,8.0,https://anaconda.org/nusdbsystem/singa,2021-08-09 13:10:26.397000,389.0,https://hub.docker.com/r/apache/singa,2019-06-04 04:32:52.195956,4.0,209.0,3.0,,,,,,,,,,,,,,,,,,,,,
687,Coach,IntelLabs/coach,,reinforcement-learning,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000000,2021-08-21 06:45:37.000000,2021-06-28 07:40:53.000000,407,87.0,183.0,2083.0,521.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,35.0,19,True,2019-10-10 14:17:10.000000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000000,2.0,209.0,209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
688,pdftabextract,WZBSocialScienceCenter/pdftabextract,,ocr,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000000,2020-12-28 00:52:23.000000,2018-10-26 13:57:02.000000,339,3.0,18.0,1969.0,168.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,False,2018-01-09 08:00:24.000000,0.3.0,5.0,pdftabextract,,,,,38.0,37.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000000,1.0,404.0,404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
689,Backtesting.py,kernc/backtesting.py,,financial-data,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000000,2021-12-13 01:36:04.000000,2021-12-13 01:32:56.000000,417,47.0,227.0,1960.0,249.0,Backtest trading strategies in Python.,15.0,19,False,2017-07-22 02:00:06.000000,0.0.1,1.0,backtesting,,,,,2.0,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000000,2.0,12790.0,12790.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
690,Antialiased CNNs,adobe/antialiased-cnns,,pytorch-utils,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52.000000,185,11.0,31.0,1464.0,239.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,19,False,2020-10-23 22:45:52.000000,0.3,6.0,antialiased-cnns,,,,['pytorch'],12.0,12.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000000,0.0,1116.0,1116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
691,greykite,linkedin/greykite,,time-series-data,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000000,2021-12-15 21:44:26.000000,2021-12-15 21:44:21.000000,62,7.0,49.0,1362.0,18.0,"A flexible, intuitive and fast forecasting library.",7.0,19,True,2021-12-15 01:42:19.000000,0.3.0,7.0,greykite,,,,,8.0,8.0,https://pypi.org/project/greykite,2021-12-15 01:42:19.000000,,7317.0,7317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
692,ThunderSVM,Xtra-Computing/thundersvm,,ml-frameworks,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000000,2021-02-10 05:12:44.000000,2021-02-10 05:12:44.000000,179,57.0,145.0,1353.0,902.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,33.0,19,True,2020-03-13 12:36:30.000000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000000,,726.0,763.0,,,,,,,,3.0,,2295.0,,,,,,,,,,,,,,,,,,,
693,doc2text,jlsutherland/doc2text,,ocr,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26.000000,101,14.0,9.0,1252.0,62.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,True,2016-09-06 21:59:21.000000,0.2.4,5.0,doc2text,,,,,50.0,50.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000000,,383.0,383.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
694,calamari,Calamari-OCR/calamari,,ocr,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000000,2021-10-28 09:18:45.000000,2021-10-02 08:17:09.000000,185,39.0,191.0,882.0,405.0,Line based ATR Engine based on OCRopy.,19.0,19,True,2021-10-02 07:50:30.000000,2.1.4,30.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000000,2.0,884.0,884.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
695,Hivemind,learning-at-home/hivemind,,distributed-ml,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000000,2021-12-16 14:08:51.000000,2021-12-16 13:45:36.000000,57,45.0,69.0,879.0,467.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,19.0,19,True,2021-08-26 08:49:41.000000,0.10.0,14.0,hivemind,,,,,5.0,4.0,https://pypi.org/project/hivemind,2021-08-26 08:49:41.000000,1.0,181.0,181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
696,NGT,yahoojapan/NGT,,nn-search,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000000,2021-11-06 00:02:46.000000,2021-10-25 04:48:23.000000,82,8.0,75.0,829.0,132.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,12.0,19,True,2021-04-14 00:31:14.000000,1.13.7,50.0,ngt,,,,,6.0,,https://pypi.org/project/ngt,2020-09-23 06:52:45.000000,6.0,15502.0,15502.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
697,tffm,geffy/tffm,,tensorflow-utils,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000000,2020-05-22 21:40:58.000000,2020-05-22 21:40:57.000000,180,17.0,22.0,774.0,106.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,19,False,2018-01-27 11:43:26.000000,1.0.1,2.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2018-01-27 11:43:26.000000,1.0,2250.0,2250.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
698,TensorFrames,databricks/tensorframes,,distributed-ml,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000000,2021-08-25 14:58:55.000000,2019-11-15 21:43:53.000000,157,51.0,43.0,761.0,221.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,19,False,2018-11-16 20:50:02.000000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000000,1.0,21326.0,21326.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
699,Performer Pytorch,lucidrains/performer-pytorch,,pytorch-utils,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000000,2021-11-07 01:03:14.000000,2021-11-07 01:02:14.000000,101,27.0,41.0,758.0,,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,True,2021-11-07 01:03:14.000000,1.1.3,79.0,performer-pytorch,,,,['pytorch'],34.0,34.0,https://pypi.org/project/performer-pytorch,2021-11-07 01:03:14.000000,0.0,1394.0,1394.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
700,XAI,EthicalML/xai,,interpretability,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12.000000,113,1.0,7.0,744.0,91.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,True,2021-10-30 06:35:19.000000,0.1.0,6.0,xai,,,,,17.0,11.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000000,6.0,816.0,816.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
701,NearPy,pixelogik/NearPy,,nn-search,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000000,2021-09-26 01:44:54.000000,2018-10-21 17:54:28.000000,141,24.0,38.0,693.0,159.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",18.0,19,False,2016-09-27 13:04:44.000000,1.0.0,8.0,NearPy,,,,,79.0,63.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000000,16.0,982.0,982.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
702,matrixprofile-ts,target/matrixprofile-ts,,time-series-data,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42.000000,92,19.0,34.0,668.0,198.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000000,0.0.9,9.0,matrixprofile-ts,,,,,17.0,17.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000000,,1634.0,1634.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
703,sklearn-deap,rsteca/sklearn-deap,,hyperopt,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27.000000,114,21.0,34.0,666.0,104.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],32.0,30.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000000,2.0,1040.0,1040.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
704,finetune,IndicoDataSolutions/finetune,,nlp,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000000,2021-12-16 07:22:11.000000,2021-11-18 10:57:22.000000,69,22.0,116.0,656.0,1201.0,Scikit-learn style model finetuning for NLP.,19.0,19,True,2020-01-10 22:42:24.000000,0.8.6,37.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,9.0,https://pypi.org/project/finetune,2020-01-10 22:42:24.000000,2.0,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
705,Torchbearer,pytorchbearer/torchbearer,,ml-frameworks,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57.000000,68,8.0,237.0,615.0,430.0,torchbearer: A model fitting library for PyTorch.,13.0,19,True,2020-01-31 14:07:22.000000,0.5.3,24.0,torchbearer,,,,['pytorch'],62.0,56.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000000,6.0,556.0,556.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
706,Tensor Sensor,parrt/tensor-sensor,,pytorch-utils,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000000,2021-12-13 18:54:27.000000,2021-12-13 18:54:25.000000,31,8.0,15.0,615.0,234.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",3.0,19,True,2021-12-11 21:24:11.000000,1.0,37.0,tensor-sensor,,,,['pytorch'],7.0,7.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000000,,1703.0,1703.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
707,Dragonfly,dragonfly/dragonfly,,hyperopt,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000000,2021-07-31 04:54:26.000000,2020-07-03 18:01:17.000000,199,32.0,18.0,610.0,397.0,An open source python library for scalable Bayesian optimisation.,12.0,19,False,2020-07-03 18:05:12.000000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000000,2.0,34106.0,34106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
708,baikal,alegonz/baikal,,others,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000000,2021-12-13 20:33:34.000000,2021-04-11 07:50:00.000000,29,6.0,14.0,585.0,405.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,True,2020-11-15 13:40:18.000000,0.4.2,8.0,baikal,conda-forge/cython-blis,,,,3.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000000,0.0,451.0,35653.0,https://anaconda.org/conda-forge/cython-blis,2021-11-04 20:09:22.632000,1161679.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
709,tcav,tensorflow/tcav,,interpretability,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000000,2021-11-10 19:43:31.000000,2021-09-16 17:56:31.000000,118,3.0,52.0,500.0,171.0,Code for the TCAV ML interpretability project.,19.0,19,True,2021-02-23 16:17:42.000000,0.2.2,4.0,tcav,,,,['tensorflow'],13.0,11.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000000,2.0,180.0,180.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
710,seglearn,dmbee/seglearn,,time-series-data,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000000,2021-03-13 16:18:30.000000,2021-03-12 17:12:50.000000,52,5.0,23.0,481.0,268.0,Python module for machine learning time series:.,13.0,19,True,2021-03-13 16:18:30.000000,1.2.3,22.0,seglearn,,,,,12.0,11.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000000,1.0,1467.0,1467.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
711,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54.000000,40,5.0,18.0,390.0,172.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,19,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,,,21.0,21.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,0.0,292.0,292.0,,,,,,,,3.0,,9.0,,,,,,,,,,,,,,,,,,,
712,Case Recommender,caserec/CaseRecommender,,recommender-systems,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43.000000,77,7.0,20.0,372.0,204.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,19,True,2021-11-25 23:19:05.000000,1.1.1,42.0,caserecommender,,,,['sklearn'],9.0,9.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000000,,815.0,815.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
