,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
690,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90.0,,26,6.0,18.0,3.0,9.0,140,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,143222.0,1790.0,1644.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,143222.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
691,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-09-27 22:27:36.000000,2022-09-27 22:25:00,182.0,6.0,1040,94.0,42.0,323.0,266.0,5256,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,29.0,20,True,,,1.0,pyslowfast,,['pytorch'],,14.0,10.0,10.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,14.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
692,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47.0,,779,220.0,24.0,5.0,121.0,5178,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,['tensorflow'],,671.0,8.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,8.0,671.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
693,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112.0,,357,102.0,14.0,53.0,15.0,3254,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,875.0,99.0,92.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,875.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
694,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2022-08-26 09:28:10.000000,2022-03-27 23:39:16,252.0,,583,86.0,68.0,77.0,282.0,2976,Backtest trading strategies in Python.,15.0,20,False,2021-12-13 01:36:44.000,0.3.3,21.0,backtesting,,,,6747.0,,,https://pypi.org/project/backtesting,2021-12-13 01:36:44.000,,6747.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,76.0,1.0,18.0,7.0,2893,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,2977.0,156.0,149.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,2977.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
696,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957.0,2.0,454,168.0,120.0,22.0,112.0,2883,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,102.0,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,102.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,398,99.0,54.0,64.0,48.0,2819,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,690.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,690.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
698,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-11-12 03:10:46.000000,2021-05-06 12:10:38,127.0,,129,48.0,32.0,2.0,28.0,2738,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,188.0,40.0,40.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,114.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,742.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-11-09 18:27:34.000000,2022-07-21 22:22:08,853.0,,129,17.0,50.0,52.0,144.0,2285,FFCV: Fast Forward Computer Vision (and other ML workloads!).,17.0,20,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,637.0,11.0,11.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,637.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247.0,,240,53.0,33.0,13.0,104.0,1814,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,['pytorch'],,1408.0,,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,1408.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,199,38.0,6.0,14.0,31.0,1573,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,['pytorch'],,1346.0,38.0,32.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1346.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2022-08-10 01:35:09.000000,2020-12-17 06:57:15,932.0,,297,67.0,191.0,5.0,74.0,1524,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,['tensorflow'],,318.0,,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,7.0,,,,3.0,,,,,,,,,,,,zh794390558/delta,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13093.0,,,,,,,,,
703,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-11-11 17:03:52.000000,2022-11-11 17:03:52,121.0,20.0,66,17.0,46.0,29.0,45.0,1460,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,20,True,2022-10-19 13:55:10.316,0.4.4,15.0,nebullvm,,,,567.0,4.0,4.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,567.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,196,53.0,51.0,61.0,148.0,1439,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2524.0,368.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,333.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,3357.0,63.0,63.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,3357.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2022-10-20 19:28:33.000000,2022-10-20 19:28:32,335.0,16.0,87,14.0,35.0,6.0,21.0,1079,Unifying Generative Autoencoder implementations in Python.,6.0,20,True,2022-10-19 12:00:33.174,0.0.9,9.0,pythae,,['pytorch'],,411.0,3.0,3.0,https://pypi.org/project/pythae,2022-07-05 08:11:05.000,,411.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184,51.0,12.0,16.0,42.0,1011,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,['tensorflow'],,125.0,58.0,54.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,125.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-11-15 13:30:34.000000,2022-11-15 13:30:34,1144.0,13.0,68,25.0,124.0,60.0,121.0,1005,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",20.0,20,True,2022-04-13 10:24:33.000,0.8.1,13.0,kp,,,205.0,90.0,5.0,5.0,https://pypi.org/project/kp,2022-04-13 10:22:18.000,,83.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
709,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410.0,2.0,122,103.0,112.0,27.0,40.0,937,PFRL: a PyTorch-based deep reinforcement learning library.,17.0,20,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,384.0,63.0,62.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,384.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1502.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1502.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221.0,,158,76.0,96.0,51.0,43.0,757,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,"['tensorflow', 'spark']",,44454.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,44454.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,1.0,211,29.0,37.0,38.0,20.0,735,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,35701.0,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,35701.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2022-11-16 21:36:26.000000,2022-11-16 21:36:13,801.0,24.0,111,29.0,707.0,29.0,49.0,702,Machine learning framework for both deep learning and traditional algorithms.,32.0,20,True,2022-09-07 14:55:47.749,2.0.92,8.0,neoml,,,,79.0,,,https://pypi.org/project/neoml,2022-05-31 17:55:38.000,,79.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
714,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-11-05 02:34:04.000000,2022-06-16 10:06:33,1489.0,,71,35.0,597.0,23.0,117.0,664,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,"['tensorflow', 'sklearn']",,45.0,11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,45.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,623,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,14296.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,14296.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
716,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2022-07-09 08:22:48.000000,2022-02-09 16:35:40,142.0,,97,23.0,23.0,37.0,61.0,566,Build fully-functioning computer vision models with PyTorch.,12.0,20,True,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,['pytorch'],,7173.0,115.0,113.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,7069.0,https://anaconda.org/conda-forge/detecto,2022-02-02 08:20:04.359,1783.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
717,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,90,29.0,11.0,35.0,8.0,432,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,27939.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,27939.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
718,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,90,21.0,52.0,24.0,18.0,409,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,20,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,7984.0,43.0,41.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,7984.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413.0,,85,35.0,264.0,59.0,168.0,404,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,20,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,231.0,945.0,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,942.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-11-16 22:44:32.000000,2022-11-16 22:44:29,384.0,179.0,21,8.0,2.0,33.0,94.0,404,"An open-source tool to simplify MLOps. It helps you run ML workflows in the cloud, while keeping workflows highly..",5.0,20,True,2022-11-16 17:22:00.782,0.0.12,93.0,dstack,,,,449.0,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,449.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2021-09-14 22:55:51.000000,2021-09-14 22:26:21,2409.0,,52,25.0,229.0,57.0,195.0,377,Studio: Simplify and expedite model building process.,21.0,20,False,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,37.0,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110.0,,51,23.0,20.0,17.0,11.0,370,pyspark methods to enhance developer productivity.,6.0,20,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,549784.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,549784.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-10-20 13:07:50.000000,2022-10-16 22:02:33,2148.0,85.0,50,11.0,208.0,6.0,87.0,365,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,18.0,20,True,2022-08-21 21:20:01.713,0.1.1,11.0,pykale,,['pytorch'],,135.0,,,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,135.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,10.0,37.0,27.0,37.0,328,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,4928.0,160.0,157.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,4928.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
725,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-11-01 02:41:32.000000,2021-05-28 01:21:58,393.0,,127,34.0,318.0,75.0,125.0,285,Brain Imaging Analysis Kit.,34.0,20,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,,,141.0,18.0,17.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,132.0,,,,3.0,,,,,,,,,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,789.0,,,,,,,,,
726,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,26.0,38.0,7.0,10.0,283,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,209661.0,15.0,13.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,209661.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2022-11-01 06:25:37.000000,2022-11-01 06:16:42,485.0,1.0,47,24.0,226.0,16.0,59.0,268,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",34.0,20,False,2022-11-01 06:28:00.638,1.2.1,68.0,gokart,,,,730.0,4.0,,https://pypi.org/project/gokart,2022-07-05 05:10:17.000,4.0,730.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
728,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,348.0,3048.0,265.0,252.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3043.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
729,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-11-16 11:58:28.000000,2022-10-26 17:29:50,648.0,14.0,35,23.0,68.0,14.0,17.0,229,A Python implementation of active inference for Markov Decision Processes.,12.0,20,False,2022-08-24 21:16:21.000,0.0.6,6.0,inferactively-pymdp,,,,178.0,4.0,4.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,178.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
730,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2022-11-15 20:52:51.000000,2022-10-01 14:12:43,395.0,23.0,34,13.0,58.0,9.0,22.0,168,Represent trained machine learning models as Pyomo optimization formulations.,13.0,20,False,2022-01-21 16:05:52.000,0.3.1,6.0,omlt,,,,14801.0,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,14801.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
731,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,4.0,1.0,2.0,,92,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,580481.0,6658.0,6525.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,580455.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,417.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
732,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-11-16 03:09:30.000000,2022-03-07 12:59:53,46.0,,1812,145.0,80.0,191.0,278.0,10081,End-to-End Object Detection with Transformers.,25.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,['pytorch'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
733,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,736,334.0,58.0,2.0,,6367,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,225.0,46.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
734,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,457,84.0,179.0,100.0,161.0,3299,A high performance and generic framework for distributed DNN training.,19.0,19,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,,,58.0,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,27.0,,,,3.0,,,,,,,,,,,,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1286.0,,,,,,,,,
735,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2022-02-06 17:34:49.000000,2022-02-06 17:34:49,427.0,,160,63.0,53.0,6.0,44.0,3008,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",19.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,33.0,157.0,,,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,156.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
